,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
276,nm8361888,Delaney O'Hara,\N,\N,actor,"tt5967112,tt6085176",7.6259995,8.708229
277,nm14516369,Mia Ayon,\N,\N,miscellaneous,tt27458567,5.915982,6.6139994
278,nm15106151,Arash Babayi,\N,\N,composer,\N,3.758842,3.638187
279,nm7858421,Rudy Flores,\N,\N,,\N,3.2047544,10.004884
280,nm0190712,Pattijean Csik,\N,\N,actress,tt0109445,7.366082,7.6090007
281,nm7212337,Henk Pol,\N,\N,"art_department,art_director,costume_department","tt14691100,tt4546762,tt11428638,tt4709094",2.6045518,5.6385913
282,nm13055558,Tyra Walker,\N,\N,art_director,tt15745126,6.904888,8.90386
283,nm9801115,Dan Whitehead,\N,\N,writer,tt5674874,0.06802597,6.2617965
284,nm4461620,Gordon Strong,\N,\N,,tt1859600,-0.9565268,7.7072954
285,nm5921666,Afsaneh Boutorabi,\N,\N,miscellaneous,tt0097001,3.6211011,4.088516
286,nm4857214,Misty Eubanks Cleveland,\N,\N,,tt0491758,8.223543,8.848003
287,nm11120863,Margot,\N,\N,,\N,7.7347856,7.619968
288,nm11000210,Chhotan Dhibar,\N,\N,"assistant_director,production_designer",tt10868248,4.5678163,3.7890923
289,nm11126862,Jack Huey,\N,\N,,\N,-1.7946682,8.969854
290,nm14278374,John Lucion,\N,\N,actor,tt13170124,0.20223199,8.454126
291,nm9049459,Ilenia Cipollari,\N,\N,actress,"tt22010560,tt6838642,tt6859148",4.636544,7.1698704
292,nm7150353,Stephanie & Jesse,\N,\N,,\N,7.4115415,8.822999
293,nm3408791,Eric Munro,\N,\N,"camera_department,art_director,art_department","tt3044972,tt2998406,tt2069955,tt6984258",-0.8840405,8.702755
294,nm7175024,James Hunter,\N,\N,transportation_department,tt2321269,-0.2970664,8.35128
295,nm2840268,Yvonne Hultgren,1958,\N,animation_department,"tt0082892,tt0089793",7.994696,8.504451
296,nm5798245,Arnie Rabano,\N,\N,"art_department,art_director,script_department","tt4761916,tt6727598,tt3312936,tt2494362",1.7019837,9.560048
297,nm7410893,Caroline Ithurbide,\N,\N,"actress,soundtrack","tt8651910,tt18990128,tt10179048,tt10390206",7.8315725,7.615297
298,nm3673368,Amber Raines,\N,\N,actress,tt1539060,7.490775,8.45032
299,nm14996678,Karen Sharkey,\N,\N,,\N,8.439022,7.2129974
300,nm6589170,Alberto Hernandez,\N,\N,script_department,tt3781250,3.279853,9.857187
301,nm7801687,Anna Padilla,\N,\N,,tt4709448,6.9033804,7.111793
302,nm1439908,Erick Henderson,\N,\N,sound_department,tt0378804,-0.99923354,8.851201
303,nm4389663,Greta,\N,\N,actress,tt0079650,7.902913,7.798885
304,nm5677845,Fredesvinda Garcia,\N,\N,composer,tt2920820,4.058226,9.83306
305,nm12791837,Walt Baker,\N,\N,writer,tt15120628,0.8440707,9.596825
306,nm8150893,Andy Hall,\N,\N,visual_effects,tt2822672,-0.629004,7.8846684
307,nm12721555,Danny Farnhill,\N,\N,actor,tt14961712,1.6976545,7.980243
308,nm0585858,Alan Mifelow,\N,\N,director,"tt0129677,tt0044270",-0.17127308,7.675446
309,nm3377686,Ruud Horevoorts,\N,\N,composer,tt1399630,2.9570785,8.183126
310,nm12209750,Luna Farina,\N,\N,,"tt2811616,tt2119931",5.698615,8.005978
311,nm3559751,Yoshitake Tanaka,\N,\N,actor,"tt1011881,tt2249484,tt13217800,tt1750176",6.579059,4.589034
312,nm13384620,Maya Bersheva,\N,\N,,\N,6.06392,7.0851197
313,nm9963720,Irfan Rashid Sheikh,\N,\N,"art_department,art_director,production_designer","tt20850406,tt7518786,tt7721800,tt9052960",3.4358604,3.8400862
314,nm5498567,Tyler Adams,\N,\N,actor,tt2668558,0.09310486,10.116076
315,nm9316341,Xavier Timperman,\N,\N,actor,tt5546300,-0.31269205,10.271957
316,nm5312227,Derrick Horton,\N,\N,actor,tt0094415,-0.67890364,9.716367
317,nm0735154,Marcos Rodrigues,\N,\N,actor,tt0111618,3.6700635,9.195517
318,nm2506518,Tanel Urb,\N,\N,actor,tt0296589,5.064182,6.381812
319,nm3285103,Joseph Henry,\N,\N,art_department,tt0107322,1.4194438,8.646686
320,nm11724950,Will Leobee,\N,\N,"camera_department,composer","tt12153664,tt12112286",-0.985122,6.924511
321,nm1021791,Stéphane Lambert,\N,\N,"cinematographer,production_manager","tt0284997,tt14210054",2.229424,7.6341815
322,nm3866315,Igor Avdyushin,\N,\N,visual_effects,"tt2592614,tt1234721,tt1538403,tt2274648",2.326148,5.08051
323,nm4485630,James Smith,\N,\N,camera_department,"tt2174894,tt1949525,tt3796508,tt1391859",-0.7600178,8.996112
324,nm11569500,Mikhail Grigoriev,\N,\N,miscellaneous,tt12298890,2.3423505,5.0918274
325,nm13198781,Rob Sweeney,\N,\N,"sound_department,miscellaneous","tt21291582,tt16375962",-0.6659555,7.7580285
326,nm13447446,Maxim Klitschko,\N,\N,,tt15275848,2.3728032,5.0492826
327,nm7920221,Carl Francis,\N,\N,,tt5273360,-0.03308468,7.8881826
328,nm6535176,Catherine Porteous,\N,\N,,tt0435950,7.7681365,8.247826
329,nm1755686,Tim Bruce,\N,\N,actor,"tt6856242,tt1482825,tt1847672,tt5789976",-1.0441712,9.464784
330,nm6676843,Nobuko Shiraki,\N,\N,actress,tt0040477,6.2894306,4.7543473
331,nm5147502,Adrian Crossett,1920,2017,"actor,miscellaneous","tt0043762,tt0044999,tt0052451,tt0052522",-0.43759054,9.23493
332,nm11537222,Elisabeth Raasholm Larby,\N,\N,,tt12229740,7.2647986,7.547706
333,nm6185741,Tim Wadhams,\N,\N,actor,tt3435776,-0.4205605,10.470881
334,nm10742561,Peter Peters,\N,\N,actor,tt0092433,0.6305484,6.3569174
335,nm1535045,Brenda Halbrook,\N,\N,actress,"tt0313118,tt0069602,tt0075472",8.369342,8.456097
336,nm0861263,Dennis Thorlaksen,\N,\N,"editorial_department,visual_effects,editor","tt0325710,tt0286106,tt0119229,tt0134273",2.0800018,6.55603
337,nm2464240,Beaux Anuross,\N,\N,location_management,tt0893493,3.271209,7.0495267
338,nm4362840,Sandra Wegner,\N,\N,costume_department,tt1520956,7.725826,7.5927463
339,nm8648300,Andrew Neale,\N,\N,director,tt6338526,-0.13122314,8.0917845
340,nm14674280,Naoki Matsui,\N,\N,animation_department,tt10621364,6.6493106,4.5738926
341,nm8354604,Talal Marrakchi,1990,\N,actor,"tt14404324,tt11906232,tt13850522,tt5953768",3.7659051,4.118943
342,nm13020731,Simon Groseil,\N,\N,actor,"tt20848636,tt15566816",1.6869576,8.102912
343,nm11130447,Saras Santhosh,\N,\N,actor,"tt11809448,tt11280860",4.696634,3.2606802
344,nm13545802,Atul Humane,\N,\N,"assistant_director,producer","tt19373448,tt27170048",4.3485503,4.173255
345,nm2973356,Egay Gonzales,\N,\N,"soundtrack,actor","tt0438385,tt0399989",3.246179,10.135756
346,nm3328817,Norman Ludwin,\N,\N,"music_department,executive","tt1650062,tt0102975,tt0120903,tt0298814",0.48772624,8.629433
347,nm5033709,Susanne Berger,\N,\N,writer,tt2145746,7.987975,7.3804626
348,nm7975844,Dodie Little,\N,\N,,\N,5.1464887,8.898937
349,nm3408499,Vita Vargas,\N,\N,"actress,producer","tt3951730,tt2777882,tt2618368,tt2355691",5.599236,8.4198885
350,nm0215202,James DeJongh,1942,2023,actor,tt0179757,1.6685046,8.168754
351,nm0304314,Gangaram,\N,\N,actor,"tt19871146,tt0380658,tt0239647,tt0011965",4.603674,3.096271
352,nm13623177,Eniola Enikanologbo,\N,\N,camera_department,"tt20317776,tt19881230",5.0710654,6.0005903
353,nm3933507,Katie Fimple,\N,\N,actress,tt1663356,7.3012576,8.466307
354,nm1416235,Laurence Léopold,\N,\N,assistant_director,tt0374646,0.6245597,8.3654175
355,nm2058934,Ivone Clay,\N,\N,actress,tt0065171,6.652191,9.262394
356,nm4205362,Le Ha,\N,\N,animation_department,"tt1794963,tt1216124,tt1343712,tt3458374",7.0402174,2.861681
357,nm7404476,Xingguang Ling,\N,\N,,tt3980670,7.339919,2.6719635
358,nm0908014,Mary Walker Baron,\N,\N,"actress,costume_department","tt0113655,tt0106731,tt0061660,tt0082636",9.044186,8.451133
359,nm10037312,Yosief Teklay,\N,\N,actor,tt8819656,4.2326636,4.92838
360,nm12859149,Harley Cortez,\N,\N,"director,actor,writer","tt16226942,tt15256182",7.216801,9.810906
361,nm7230420,Ramon Mac-Crohon,\N,\N,producer,tt4027210,3.421322,9.756172
362,nm11138872,Johanna Link,\N,\N,actress,"tt12853158,tt15740530,tt5337806,tt3573236",7.0753264,7.5960727
363,nm11920992,Rohan Matthews,\N,\N,,tt6518878,-0.7145765,9.618884
364,nm0508703,Spyros Liatsos,\N,\N,actor,tt0174621,3.7728846,6.2715735
365,nm15107805,Hira Faigenbaum-Golovin,\N,\N,,tt13812568,5.853219,6.7031846
366,nm0802805,Sirhan Sirhan,1944,\N,,"tt0359417,tt0446847,tt0157894,tt0163823",4.6967397,3.6132538
367,nm5273218,Alvin Soe,\N,\N,"producer,writer","tt2389122,tt2556840",0.10438444,7.6637354
368,nm1998302,Sheila Roher,\N,\N,,\N,8.2600565,8.342742
369,nm7074575,Mamertas Karklelis,\N,\N,actor,"tt0415925,tt4484144",4.1545196,5.91395
370,nm13477197,Relphy Anthony,\N,\N,composer,\N,0.9641226,8.197757
371,nm8241879,Aaron Basharain,\N,\N,camera_department,tt5834664,0.05655885,9.458759
372,nm2786134,Fulvio Rossi,1970,\N,,"tt2167911,tt8154912,tt2077115,tt1000024",3.541464,8.165759
373,nm9950242,Dario Bejarana,\N,\N,actor,tt8656620,3.1534443,8.91692
374,nm13116207,Jan Skånberg,\N,\N,,tt16023434,2.5561583,6.070665
375,nm13852092,Charles Foinette,\N,\N,,tt13577312,1.2842128,8.329469
376,nm14253246,Pervez Bablu,\N,\N,,tt5747326,3.0211663,8.675713
377,nm14750521,Aleksandra Morozova,\N,\N,actor,tt27500812,6.0440216,6.635626
378,nm15097126,Anwar Luva,\N,\N,actor,tt28514938,3.2999651,4.4393406
379,nm14866248,Jan,\N,\N,,tt27786180,2.713189,6.0482187
380,nm4047696,Natalie Alpine,\N,\N,actress,tt1530541,7.03142,8.509879
381,nm5053035,Patrick Molloy,\N,\N,miscellaneous,tt1105512,-1.024206,10.483834
382,nm4217779,William Richardson,\N,\N,actor,tt1793290,-0.63574755,9.113364
383,nm4640576,Nikos Nikos,\N,\N,actor,tt1984307,3.8001027,6.2510242
384,nm9564427,Tae-kyung Im,\N,\N,actor,tt7890244,6.5473065,2.7771387
385,nm1379200,Nelson Azevedo,\N,\N,"camera_department,miscellaneous","tt4023220,tt0416979,tt0367859",3.3409183,9.755803
386,nm11959220,Emily Vale,\N,\N,miscellaneous,"tt14888684,tt9780442,tt14122638,tt8430234",7.892887,6.5667048
387,nm10859385,Mark Huessy,\N,\N,"writer,producer",tt10686300,0.5595297,7.8202777
388,nm11026458,Daniel Ceglarsky,\N,\N,costume_department,tt10976108,1.7519399,7.382093
389,nm3060729,Joan Cabot,\N,\N,"art_department,visual_effects,animation_department","tt3416828,tt2452042,tt1436562,tt0848537",7.4918203,7.4359536
390,nm0035827,Mattias Armstrong,\N,\N,art_department,"tt0108171,tt0101034",-1.4967488,8.455223
391,nm12652679,Jyothirmayee,\N,\N,actress,tt14826072,4.574555,3.9161656
392,nm1352328,Baoling Yang,\N,\N,,tt0360502,7.610219,2.7006946
393,nm10848493,Paula Kunstler,\N,\N,miscellaneous,tt9411866,7.640786,7.7065635
394,nm6700032,William Thompson,\N,\N,editor,tt3953798,0.90433824,9.017891
395,nm1163103,Cristina Araújo,\N,\N,director,"tt2010526,tt1073203,tt0865413",5.709103,8.15766
396,nm12222733,Eddie Gindi,\N,\N,producer,"tt8722440,tt14271038",-0.19883215,9.688391
397,nm8516986,Adriana Marin Restrepo,\N,\N,actress,tt5159898,5.7167935,7.932839
398,nm14460629,Kala A Ross,\N,\N,miscellaneous,tt13836422,8.72352,8.916576
399,nm3091927,Yassine Belattar,\N,\N,"actor,writer","tt0442283,tt9317402,tt11606852,tt10178816",2.6471,5.227891
400,nm5097909,Julien Gayot,\N,\N,producer,tt2201250,2.7450953,7.446348
401,nm14254004,Om Kumar Mishra,\N,\N,"cinematographer,actor","tt23736534,tt28497935",4.335427,3.1568773
402,nm3394110,Kseniya Nepotrebnaya,\N,\N,actress,"tt21390978,tt1476589,tt22171656,tt5118538",4.4214826,5.1622624
403,nm0607569,Christopher Michael Morsch,\N,\N,"actor,miscellaneous",tt0179749,0.19481519,9.167411
404,nm6955933,Bashar Zarour,\N,\N,"cinematographer,art_department,camera_department","tt6964538,tt4253322,tt16317452,tt10560716",3.4051018,3.8439107
405,nm14182594,Manabu Susai,\N,\N,miscellaneous,"tt1160525,tt1468843,tt1690470",6.3425984,4.5327635
406,nm0040219,Effi Atad,\N,\N,producer,"tt0109056,tt0097269",3.9896035,5.6786885
407,nm6947697,Priscilla Ascencio,\N,\N,make_up_department,tt4241974,5.838995,8.375603
408,nm3458776,Simon Renton,\N,\N,,tt0108961,1.6150938,7.999972
409,nm11538983,Alyisa Barber,\N,\N,,tt12088870,3.5192165,4.007728
410,nm1538988,Jenny Erpenbeck,1967,\N,"writer,producer,script_department","tt0114684,tt9569364,tt0111475,tt26696853",7.4949446,9.848249
411,nm0168921,Haskell Coffin,1910,1972,actor,"tt0254897,tt0045449,tt0042167,tt0042074",3.2870572,6.0378184
412,nm3890708,Joseph Brady,\N,\N,miscellaneous,"tt0113496,tt2201147,tt1645097,tt1967490",1.2088708,8.744386
413,nm2510610,Gavin James,\N,\N,"actor,miscellaneous","tt0934623,tt7030562",-1.1694314,9.366166
414,nm0775441,Schroeder Roadshow,\N,\N,composer,"tt0131036,tt2459938",1.1480774,6.5644503
415,nm12589082,Liam MacDonald,\N,\N,,tt0962884,-0.7948083,9.549019
416,nm9176698,Dominique Clément,\N,\N,"music_department,writer,composer","tt7213380,tt7216554",7.336651,7.1736226
417,nm7618897,Timmy Liu,\N,\N,actor,tt2759772,7.434059,2.998661
418,nm3293352,John O'Hearn,\N,\N,,tt0879455,0.7934113,8.762453
419,nm5558941,Paul Goldman,\N,\N,"actor,camera_department",tt2750740,0.41598517,6.6992273
420,nm8248324,Xiomara Coto,\N,\N,actress,tt5813956,5.0238314,7.596931
421,nm5970063,Óscar Álvarez,\N,\N,,tt3211990,3.6933737,10.122992
422,nm4209959,Vicente Marí-Cruz,\N,\N,,\N,3.849396,9.73017
423,nm13034726,Sergij Fomenko,\N,\N,,tt1041672,2.7472124,5.2790203
424,nm1525431,Christophe Vervoort,\N,\N,"composer,soundtrack","tt0118895,tt1848975,tt0826045,tt1033917",2.8248563,7.442023
425,nm1220374,Vitali Bryanskiy,1885,1964,actor,"tt0210871,tt0210822,tt0014186,tt21048154",2.3885715,5.247496
426,nm1743462,Pal Safer,\N,\N,writer,"tt0266679,tt0267052",4.621936,4.336118
427,nm1778842,Luis A. Roldán,\N,\N,actor,tt0138689,3.432769,9.435164
428,nm12455410,Igor Arhipov,\N,\N,"soundtrack,composer,music_department","tt15466578,tt12683560",2.409538,5.180532
429,nm13797521,Goran Puzic,\N,\N,editor,"tt27328467,tt21152322",2.8686981,5.419411
430,nm4834703,Rubi Catalina,\N,\N,miscellaneous,tt0176095,3.8906739,7.731151
431,nm7707558,Anne Anglès,\N,\N,actress,"tt2190581,tt13906534,tt5766118",7.9886146,7.475425
432,nm5557429,Kent Rollins,1957,\N,,"tt1353281,tt3475084,tt0803086,tt5751156",-0.60226667,9.200901
433,nm5746689,Leo Goff III,\N,\N,"sound_department,music_department,producer","tt2997920,tt3498950,tt6514170",1.5627351,7.8291626
434,nm14286165,Farah Khan,\N,\N,costume_department,tt2452062,3.6487963,4.015306
435,nm11974989,Daryll Bryant,\N,\N,actor,tt13268014,0.13329221,9.325146
436,nm5781437,Hannah Tangy,\N,\N,actress,tt2219923,7.738385,9.434391
437,nm11878583,Nicole Bunis,\N,\N,art_department,tt8494614,6.8246784,8.479541
438,nm6138408,Dharmadjie,\N,\N,cinematographer,tt1068251,4.557645,3.7990134
439,nm8952498,Yoo Changhyuk,\N,\N,,tt6700846,6.7195973,2.871741
440,nm12976790,Giant Sunflower,\N,\N,,tt7049452,4.800224,6.7977147
441,nm12711746,Pedro Tavares,\N,\N,"director,writer,editor",tt14940652,3.1849365,9.816106
442,nm2761335,Jean Fugett,1951,\N,,"tt0407424,tt0407423,tt0065323,tt0475743",2.3435667,7.3958845
443,nm6931849,Ieva Lukauskaite,\N,\N,producer,tt4220990,4.003701,5.2934775
444,nm5386554,Tsai-Tu Ai,\N,\N,actor,"tt12126616,tt1333041,tt2532022",6.154215,4.273516
445,nm11442119,Patrizia D'Antuono,\N,\N,,tt12017368,5.568218,7.6924343
446,nm4304864,Yasuko Egawa,\N,\N,actress,"tt2140203,tt5480216,tt0466413",6.5110593,4.7213564
447,nm10846218,Carlos Quero,\N,\N,transportation_department,tt9411866,3.422713,9.545488
448,nm11395116,Eric O'Malley,\N,\N,art_department,tt11895718,0.38990343,8.388532
449,nm2756838,Varol Sahin,\N,\N,cinematographer,"tt1686312,tt1092011,tt14700682",4.0318694,3.715222
450,nm0592335,Enrique Miret Magdalena,1914,2009,actor,"tt0497688,tt0458552,tt1856940,tt0465872",4.177257,9.169004
451,nm7972153,Bobby Collins,\N,\N,actor,tt4907766,0.3507647,8.475387
452,nm14568220,Sheldon Donald,\N,\N,"art_department,sound_department,miscellaneous",tt26738016,0.74215925,9.072328
453,nm7281485,Gabriel Sullivan,\N,\N,actor,tt2484950,1.5693808,8.4479065
454,nm1910900,Douglas Steele,\N,\N,"cinematographer,camera_department","tt1409596,tt0208857",-0.8131409,8.244001
455,nm1910824,Ben Mingay,\N,\N,actor,"tt0094481,tt1132600,tt2879390,tt2119532",-1.4682516,7.9424844
456,nm9811425,Adria Perejil,\N,\N,sound_department,tt4760602,5.677272,7.528813
457,nm8058164,John Sims,\N,\N,"actor,producer","tt5618300,tt7226254",0.18084942,8.487475
458,nm9603786,Sonya,\N,\N,actor,tt7960828,6.648521,7.9265943
459,nm13527036,Alexander Romanovsky,\N,\N,,tt19178550,2.2235413,5.05439
460,nm10667981,Tyler Lynch,\N,\N,sound_department,tt9035166,-0.051785413,10.19412
461,nm6736850,Donavon Jones,\N,\N,camera_department,tt3998538,-0.11543933,9.309725
462,nm14198406,Ying Su,\N,\N,actress,tt19655892,7.358797,2.6909385
463,nm4928868,Chris Bittner,\N,\N,stunts,tt2245259,0.4647088,10.324171
464,nm15043645,Laura Mae Osbourne,\N,\N,actress,tt2040578,7.1331153,8.6565275
465,nm5445922,Joyce Khremian,\N,\N,,\N,8.525141,8.78332
466,nm0790435,Ian Shearer,\N,\N,actor,"tt0113952,tt0115346",-0.83156633,9.418159
467,nm6743592,Allexia Galvao,\N,\N,"assistant_director,director,producer","tt3671438,tt5906126,tt27792692",4.622196,7.0664763
468,nm9092755,Ben Egan,\N,\N,camera_department,"tt0783640,tt6347308,tt6599010,tt3713588",-1.4876342,7.8978276
469,nm12028460,Robert Wrobel,\N,\N,,tt4305162,0.93101263,7.7402525
470,nm7340077,Jacob Brasser,\N,\N,miscellaneous,tt4639644,0.60036373,7.551323
471,nm0527507,Jim Luttgens,\N,\N,actor,tt0164150,-1.253828,9.839126
472,nm8977420,Danielle Otrakji,\N,\N,miscellaneous,tt6744226,7.165665,8.654645
473,nm9012095,Behnam Abedi,\N,\N,"director,writer,producer","tt8049550,tt8946710,tt6921412,tt8473532",3.471569,3.9979491
474,nm9269052,Justine Doucet-Philippe,\N,\N,actress,"tt7367100,tt8297564",5.7152824,9.376224
475,nm4850830,Sophie Clark,\N,\N,actress,tt2106552,8.145014,7.3840733
476,nm2037419,Tom O'Brian,\N,\N,art_department,tt0104743,0.6253938,8.95224
477,nm11800606,Stephanie Rose,\N,\N,actress,tt12860528,7.421827,8.377152
478,nm2838201,Brian David,\N,\N,"production_manager,miscellaneous","tt1663324,tt1663325,tt0390157",-0.5965895,8.235054
479,nm3899337,Joanna Persse,\N,\N,"actress,miscellaneous",tt1482383,6.420721,7.6771436
480,nm9119645,Álvaro Garcia,\N,\N,actor,tt7121972,3.9742057,9.861984
481,nm7105885,Carlos Chacon,\N,\N,miscellaneous,"tt3281796,tt3631112",3.359548,9.517769
482,nm9198713,Arlye Washington,\N,\N,actress,tt7248442,7.382262,8.28339
483,nm8361379,James Lopez,\N,\N,actor,tt5966284,4.053784,9.182476
484,nm12133100,Chris Knott,\N,\N,miscellaneous,tt4106514,0.44233528,10.25128
485,nm12757069,David Sackerman,\N,\N,actor,tt15041402,0.17396839,7.191036
486,nm1503644,Kelly Cross,\N,\N,actor,"tt0069658,tt0092325,tt14036168,tt8368502",6.892703,9.563913
487,nm2832392,Blaine Bogart,\N,\N,actor,tt1130728,0.144168,10.561685
488,nm9852755,Patrick Heagney,\N,\N,actor,tt7613194,-1.0359541,10.482981
489,nm1024664,Yael Komorovsky,\N,\N,art_director,"tt13993602,tt0290238,tt1255863,tt0313126",2.4879422,5.069005
490,nm3480949,Ramon Villalba,\N,\N,actor,tt1451418,3.3471105,9.730083
491,nm11881191,Taysean Wilson-Nolan,\N,\N,,\N,6.685051,9.540955
492,nm12550833,Yaroslava Konisevich,\N,\N,actress,tt14596618,2.5515041,5.033339
493,nm4554677,Catherine Francine Pelletier,\N,\N,,\N,7.4531646,7.24069
494,nm1056318,Misako Usui,\N,\N,"miscellaneous,actress,producer","tt0267387,tt0262451,tt0288518,tt0287740",6.12155,4.9195786
495,nm5864744,Tanja Schmitt,\N,\N,actress,tt1998204,5.440251,6.742542
496,nm2521083,Kevin Brown,\N,\N,art_department,tt0765443,-1.4032205,9.320159
497,nm11328434,Karsten Lilleheim,\N,\N,actor,tt0179581,7.017984,7.2102046
498,nm8050470,Brentley Bawn,\N,\N,"actor,producer,director","tt5533692,tt8448104,tt10322994,tt10218912",-0.25906292,9.462009
499,nm4035090,Lao-si Tse,\N,\N,actor,tt1710516,6.9590735,3.0082726
500,nm3277560,DeVante Coe,\N,\N,producer,tt1357424,3.3199174,8.62763
501,nm5479540,Simone Riccioni,\N,\N,"actor,producer","tt7382572,tt8757766,tt5139362,tt3204860",4.136085,7.9742208
502,nm0250235,Monique Edwards,\N,\N,actress,tt0080542,7.5239687,8.8710785
503,nm2766886,Mary Lea Williams,\N,\N,actress,"tt1099963,tt1563743,tt2589028",8.863969,8.490938
504,nm11252411,Keenan Jones,\N,\N,art_department,tt6411146,-0.1540418,9.289313
505,nm8596566,Núria Sara Miras,\N,\N,,tt3185620,5.197732,7.3363633
506,nm14626998,Ryuji Hayashi,\N,\N,miscellaneous,tt0322592,6.411416,4.672258
507,nm8090904,Ido Meidovnick,\N,\N,miscellaneous,tt5656692,7.2935762,3.2146695
508,nm14143723,Sarah-Jane Robinson,\N,\N,producer,"tt14109724,tt3447590",8.274965,9.05455
509,nm13937156,Takashi Ôsawa,\N,\N,miscellaneous,tt0459080,6.397947,4.569056
510,nm2377225,Ladan Moussavi,\N,\N,actress,tt0855752,3.1496775,4.793555
511,nm8114780,Stephanie Love,\N,\N,actress,tt5685292,7.336034,8.59915
512,nm3952339,Rafalel Abilla,\N,\N,art_department,tt0780492,3.226652,9.000641
513,nm5435477,Bill Hohler,\N,\N,,\N,0.30858627,7.81779
514,nm5886888,Robert Bellan,\N,\N,actor,"tt0279551,tt3450368",1.05689,7.712128
515,nm11049563,Joe Fuentes,\N,\N,"art_department,miscellaneous","tt0171698,tt0291691",2.9670784,9.822488
516,nm8442453,Greete-Elena Priisalu,2009,\N,actress,"tt1678635,tt16378462,tt21874630,tt4157058",5.6124167,7.0527654
517,nm8605883,Sabine Hattinger-Allende,\N,\N,"writer,assistant_director",tt2814922,7.237438,7.502002
518,nm1808222,Martin Jenkins,\N,\N,soundtrack,tt0280665,1.2385736,8.82083
519,nm8295820,Jason Adams,\N,\N,actor,tt5892418,0.78932923,9.221173
520,nm3971160,Claudia Olivera Peña,\N,\N,"producer,miscellaneous,production_manager","tt4294826,tt1946329,tt1857671,tt10818486",5.682356,8.334257
521,nm3943031,Jan Johansen,\N,\N,actor,tt0177446,2.1971514,6.323645
522,nm5047715,Ron Elisha,1951,\N,writer,"tt23059814,tt10423068,tt2382960,tt8976778",0.57511216,9.222949
523,nm13180710,Amaka Aka,\N,\N,actress,tt16303856,6.03951,5.4190044
