,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
319,nm7878979,Claywell Blake,\N,\N,camera_department,tt5086760,-51.675434,39.38129
320,nm11434382,Pentateusch,\N,\N,,tt2634586,23.54259,-34.12002
321,nm6660588,Jörg Schneider,\N,\N,,\N,3.7693748,33.290558
322,nm14273825,Mixie Chung,\N,\N,actress,tt15289042,-13.606355,-4.688305
323,nm8643540,Paul Ayres,\N,\N,actor,tt3468046,-73.796196,9.328519
324,nm5143546,David Farney,\N,\N,producer,tt2250176,-48.396584,-18.625853
325,nm11352960,Jesse Chen,\N,\N,actor,tt11771578,-49.97109,2.4265513
326,nm12712111,Eilo,\N,\N,,\N,-10.866671,-55.298244
327,nm3027855,Nicholas Hill,\N,\N,,\N,-42.898193,36.384014
328,nm12823392,Maisie Blake,\N,\N,actress,"tt28107944,tt7895850",21.069607,6.288265
329,nm14580684,Manal El-Sabban,\N,\N,assistant_director,tt2215481,66.4569,-1.423475
330,nm4714395,Tida Pichakron,\N,\N,,tt0842906,45.3384,1.585136
331,nm5519374,Mariya Atlasova,\N,\N,actress,"tt4200852,tt2629370",47.32904,30.623177
332,nm5417399,Scott Moore,\N,\N,"director,producer",tt2560912,-66.69749,-28.90198
333,nm2418783,Lotten Darlin,\N,\N,actress,tt0880600,23.654865,-19.12922
334,nm1081074,Dominique Dislaire,\N,\N,actress,"tt0300873,tt3762924,tt5951196,tt0173548",-30.313295,41.66397
335,nm11490889,Miriam Saunders,\N,\N,,tt4189570,-5.6891785,20.574942
336,nm5413840,Anthony Blasko,\N,\N,"director,cinematographer",tt2542878,-54.89495,20.852654
337,nm0353201,Yuria Haga,1987,\N,actress,"tt0401021,tt1526067,tt2139913,tt2028507",37.560425,2.9109938
338,nm8247752,Beau Hacking,\N,\N,visual_effects,"tt3044702,tt2333508",19.010836,-51.62097
339,nm12564586,Sathish,\N,\N,,\N,52.618458,-28.91358
340,nm5049082,Tuong Hung Nguyen,\N,\N,writer,tt1389469,36.568253,-45.80623
341,nm3166793,Russell Taylor,\N,\N,composer,"tt3868622,tt6997620,tt22753566,tt9044666",-62.89068,-26.77883
342,nm11832404,Eli Nilsson,\N,\N,actor,\N,21.730886,-10.411038
343,nm4597003,Antonio Gamez,\N,\N,,tt1589035,-10.181569,49.879887
344,nm6375929,Luiz Carlos Lima,\N,\N,,tt3614926,15.298506,71.39663
345,nm5102464,Jono Knepper,\N,\N,"production_designer,actor,miscellaneous","tt4863872,tt2089578,tt2204578,tt3112840",-40.61127,14.331646
346,nm2948738,Max Green,\N,\N,producer,tt0133302,-26.70492,-1.532741
347,nm4831547,Jessica Escalona,\N,\N,sound_department,tt2156987,4.749433,57.49887
348,nm6735861,Kevin Martinez,\N,\N,"miscellaneous,transportation_department","tt3906444,tt3788054",-54.853863,-14.711421
349,nm4896317,Jacob Lundmark,\N,\N,visual_effects,"tt1856047,tt1272886,tt2188741,tt1977739",-47.83814,-1.661569
350,nm6291656,Craig Simonetti,\N,\N,"editorial_department,miscellaneous","tt7914022,tt9013182,tt0101226,tt1178618",-48.780647,-24.460043
351,nm3007986,Michael Daughrity,\N,\N,actor,tt1125930,-45.50986,9.057113
352,nm1702213,Jeff Meyer,\N,\N,"actor,camera_department,special_effects","tt0119240,tt3824648,tt0157007,tt0178229",-65.29731,-21.943342
353,nm4902558,Juan Molero,\N,\N,,\N,-5.6683903,74.32286
354,nm12829616,E.M. House,\N,\N,,tt4209620,18.194683,-67.35143
355,nm8008195,Jack Fannon,\N,\N,actor,tt5565220,-29.403215,-11.49039
356,nm6889520,Michael Crow,\N,\N,producer,"tt1740123,tt3263520,tt0123338,tt13919572",-47.377563,5.7423105
357,nm11549487,David García,\N,\N,,tt12256364,-2.6160796,68.151764
358,nm12549112,Yoshikazu Yoshimura,\N,\N,,tt2908778,90.06938,1.5481886
359,nm2686323,Brenton Summery,\N,\N,actor,tt1048163,5.2749367,-36.474728
360,nm13271056,Aaron Paschke,\N,\N,,\N,-57.914963,-0.83920246
361,nm8377381,Peter Tuttle,\N,\N,,tt0421311,-11.623026,-43.498444
362,nm14236664,Berk Artiran,\N,\N,actor,"tt27739128,tt22497918",54.93324,7.315057
363,nm0355694,Jane Hall,\N,\N,actress,tt0087639,-18.329737,-20.090414
364,nm12349653,Mariana Rios Sanchez,\N,\N,"miscellaneous,executive",tt12502078,7.370027,73.07272
365,nm9206934,Thea Sloreby,\N,\N,actress,tt6690210,23.296274,11.247946
366,nm7687578,Nosuke Taki,\N,\N,"director,writer",tt5152524,87.57636,0.24038813
367,nm13268175,William Marsden,\N,\N,,tt16444452,-30.171837,-23.324923
368,nm0672457,Carolyn B. Peoples,\N,\N,make_up_department,tt0093200,3.4345014,-62.79015
369,nm14078014,Mathilde Wisselmann,\N,\N,actress,tt22263758,-15.178023,37.78456
370,nm14986659,Jasmine Walker,\N,\N,actress,tt28229337,24.682102,0.5401684
371,nm14884825,Gia Govinda Marie,\N,\N,,\N,43.399197,0.10252944
372,nm9350776,Brendan Kalnins,\N,\N,stunts,"tt7514148,tt10188808",-81.73288,10.071707
373,nm14095865,Shaina Tegu Chute,\N,\N,art_department,tt0239195,10.289276,14.878079
374,nm5093269,Nico Taviealashvili,\N,\N,cinematographer,tt2196464,59.178764,22.858923
375,nm13637440,Rishav Raj Singh,\N,\N,"producer,actor,director","tt20198662,tt20224550,tt19541580",63.74913,-29.886086
376,nm4566662,Carla Marroquin,\N,\N,actress,tt0245603,6.4313655,60.164608
377,nm5016151,Steve Allen,\N,\N,actor,tt2151849,-56.16231,-20.071848
378,nm2836762,Masha Tokareva,1981,\N,actress,"tt5291114,tt0806910,tt7967440,tt0115088",47.474106,30.618326
379,nm1726635,Gonzalo Cardona,\N,\N,cinematographer,tt0425981,-15.2023325,72.74555
380,nm3292856,Jan Kerb,\N,\N,production_manager,tt0414725,13.469988,33.581112
381,nm3983866,Johnny Deftone,\N,\N,sound_department,tt0164822,-57.334816,-56.651516
382,nm14222579,Koventhan,\N,\N,actor,tt21908550,49.044243,11.137497
383,nm9070095,Stephen Kuhn,\N,\N,"camera_department,miscellaneous","tt11027112,tt7025402",-39.414276,-16.162956
384,nm11522260,Jaliah Jimbo,\N,\N,actress,tt11822384,28.08393,-0.0753723
385,nm11258726,Stoyan Stoyanov,\N,\N,miscellaneous,"tt5350484,tt6454852,tt14803878",54.896313,30.8852
386,nm2617520,Sarah Gibson,\N,\N,editor,tt1003377,-8.110199,-15.301477
387,nm12693868,Zander Meykens,\N,\N,"visual_effects,animation_department,art_department","tt14514964,tt14916348",23.669495,-6.2065177
388,nm13930779,Taro Tanaka,\N,\N,actress,tt21651958,83.20787,-2.382242
389,nm2633508,Joe Corcoran,\N,\N,"music_department,composer,soundtrack","tt4616022,tt4865050,tt1638356,tt5278750",-57.886703,15.994355
390,nm11175773,Mannywellz,\N,\N,composer,"tt12752552,tt10949732",23.356195,-27.699238
391,nm3423741,Shuang Li,\N,\N,"assistant_director,production_manager","tt1646123,tt1805334",37.57023,-60.503582
392,nm5927191,Amey Defriez,\N,\N,producer,tt3168710,16.220148,55.136524
393,nm8058916,Ty Blair,\N,\N,actor,tt5618856,-36.79666,-28.643824
394,nm8058732,Michael Hinton,\N,\N,actor,tt5618772,-47.038254,10.194711
395,nm8671512,Gabriela Flores,\N,\N,actress,"tt5648196,tt2437816",-24.969027,66.78211
396,nm6555480,Ayanna Selvey,\N,\N,actor,tt3790516,-9.830558,-0.60700685
397,nm1675527,Aaron Tate,\N,\N,actor,tt0278814,-57.69178,-2.4192593
398,nm1092207,Alan Matthews,\N,\N,actor,tt0042513,-52.73522,-36.636707
399,nm14031720,Victoria Shannon,\N,\N,,tt0266158,-12.78287,-18.760506
400,nm1417757,James Orange,1942,2008,,\N,-51.239155,-43.225014
401,nm0701260,David Maria Putorti,\N,\N,"assistant_director,actor,production_manager","tt0117187,tt5560712,tt6823148,tt3244416",-1.8687688,16.02959
402,nm6102834,Sami St. Claire,1995,\N,actress,"tt4855166,tt4384468,tt4648754,tt6026584",7.572008,-60.0225
403,nm6348962,Peter Hume,\N,\N,producer,"tt0158408,tt0133302",-12.511224,-43.848194
404,nm12106494,Whit Devereaux,\N,\N,,tt13556706,-78.45588,-13.641349
405,nm12644877,Eppie Eloranta,\N,\N,script_department,"tt0344675,tt21099494",33.25888,13.879103
406,nm3031291,Janet Paulson,\N,\N,set_decorator,tt1241016,-21.50943,-17.601118
407,nm1324938,Sid Jennings,\N,\N,actor,tt0354033,33.003735,-11.362075
408,nm8800280,Sonya Grübmeyer,\N,\N,script_department,tt1351665,3.2073052,36.700134
409,nm14782208,Richard Cadger,\N,\N,actor,tt27579578,-57.578773,-41.712574
410,nm3716801,Jordi Rubio,\N,\N,actor,"tt4136774,tt7834114,tt1267504,tt1783897",26.072565,1.9913666
411,nm7129968,Josechu Ortiz,\N,\N,camera_department,tt0165561,-12.676842,63.830013
412,nm13446234,Deepak Rajawat,\N,\N,actor,tt14486948,68.54667,-19.655935
413,nm8206084,Natalia Lantonio,\N,\N,,\N,40.969032,33.99632
414,nm2257929,Paulo Pavessi,\N,\N,cinematographer,tt0798870,15.294783,68.519684
415,nm1317206,Maria de Winter,\N,\N,actress,tt0325958,11.168326,51.275364
416,nm2280836,Jack Tarantino,\N,\N,"producer,director,writer","tt0827506,tt3587176,tt0472936,tt5030558",-29.8251,-34.397877
417,nm4466403,Francisco Heredia,\N,\N,actor,"tt4599662,tt2094176,tt27621163,tt2315006",-13.435408,75.97047
418,nm11760631,Mark Hartman,\N,\N,,\N,-45.683407,-25.5521
419,nm9758402,Marie Enneking,\N,\N,actress,tt7481648,-13.600722,14.9701185
420,nm1956766,Pedro Vargas,\N,\N,editor,tt0465531,16.356335,77.3992
421,nm4874771,Alex Forge,\N,\N,"camera_department,director,cinematographer","tt4242328,tt16026154,tt1937165,tt2266106",-30.411402,-1.653186
422,nm15015771,William Wilder,\N,\N,camera_department,\N,-28.898455,-23.575607
423,nm14816933,Lardell Tucker,\N,\N,,\N,28.965055,-19.362637
424,nm1696669,Anja Schlüter,\N,\N,actress,"tt0891324,tt0421042",-2.356421,34.991188
425,nm2827663,Krizia Robustella,\N,\N,costume_department,"tt0451579,tt7954074,tt3588566,tt2135512",39.72689,20.17541
426,nm1848881,Curru Garabal,\N,\N,"art_director,production_designer,set_decorator","tt1166810,tt0475659,tt8212958,tt10978398",-4.258651,57.52852
427,nm10939548,Beatriz Sieira,\N,\N,"costume_department,costume_designer","tt12189882,tt15063296,tt8337662,tt10495654",22.625456,63.20838
428,nm0748160,Seth Rubin,\N,\N,"camera_department,actor","tt0200669,tt0117400,tt0159373,tt0120835",34.073387,-12.082842
429,nm3120648,David Chipon,\N,\N,producer,tt0892375,-49.213127,-19.105566
430,nm1963817,Gwydhar Gebien,1982,\N,"producer,miscellaneous,director","tt12019252,tt1446132,tt2322403,tt3793812",58.22544,4.5970035
431,nm0840837,Sylvia Suárez,\N,\N,"miscellaneous,actress,director","tt0424907,tt0109612,tt1192302,tt0426667",3.195817,61.30363
432,nm9909810,Vijay Veer,\N,\N,actor,"tt11355358,tt8476998,tt8943828,tt12172390",66.91954,-24.390635
433,nm11873338,Maria Lie Ramella,\N,\N,,tt1021041,10.691227,50.12448
434,nm2671935,Yuji Hikosaka,\N,\N,"visual_effects,producer","tt1129933,tt1129936,tt5776208,tt1129937",86.7753,-0.17680384
435,nm12737204,Thomas Velleman,\N,\N,actor,tt6649076,-32.954697,13.448012
436,nm4286709,Paul Baratta,\N,\N,producer,tt0083163,-71.84628,6.8011403
437,nm13365568,Stanley Ebuka,\N,\N,actor,"tt17717092,tt21952166,tt21277592,tt23768432",41.97032,-16.913982
438,nm14857425,Jim Kern,\N,\N,,\N,-58.15894,-32.675434
439,nm1818475,Stella Bulochnikov,\N,\N,"producer,miscellaneous,writer","tt1360544,tt1295131,tt1292967,tt8619822",47.763096,35.5231
440,nm0495604,James A. Lebenthal,1928,2014,"producer,writer","tt0046593,tt0052267",5.459025,-70.70784
441,nm11194725,Anya Kozhokina,\N,\N,actress,tt1496454,43.07033,31.663723
442,nm14673672,Carla Mathilde Ehrhardt,\N,\N,actress,tt14444726,-0.48666242,27.675701
443,nm4957228,Warren Hullander,\N,\N,actor,"tt12570520,tt5682960,tt2308749,tt2308757",-64.168724,-31.925455
444,nm10952096,Yukari Mizukoshi,\N,\N,art_department,tt10314988,91.29395,-3.7365143
445,nm7309143,Alexia Ferreira,\N,\N,sound_department,tt4664724,18.425913,65.6234
446,nm12138492,Wassim Qassis,\N,\N,composer,"tt13624396,tt22771580",56.902065,-0.8531079
447,nm3822221,Priyadarshini Chaplot,\N,\N,"actress,camera_department",tt2071758,68.10662,-36.166145
448,nm1676770,Ken Ashworth,\N,\N,editorial_department,"tt0104525,tt0419958,tt0089185",-31.445316,-29.18124
449,nm8625995,Rozie Leigh Rowan,\N,\N,actress,tt4959440,12.222965,14.813043
450,nm7300802,Andy Davis,\N,\N,soundtrack,tt1034201,-40.5788,-35.547295
451,nm2193781,Luminita Constantinescu,\N,\N,miscellaneous,"tt5610362,tt0402127,tt1176963,tt0421121",34.699787,55.989056
452,nm0326678,Susan Golsarry,\N,\N,,\N,-5.213351,-4.1015363
453,nm7244152,Åke S. Pettersson,\N,\N,writer,"tt4661212,tt4583828",29.567429,38.35908
454,nm14538697,Daniel Coupe,\N,\N,,\N,-34.20207,-6.336971
455,nm9154659,Jennifer Fray,\N,\N,,\N,-13.288561,-11.216213
456,nm14210346,Babi Coura,\N,\N,actress,tt23390524,43.79758,-0.73541164
457,nm12313300,Elizabeth Sweeten,\N,\N,actor,tt14037738,-17.960163,-16.678516
458,nm14137827,Rosie Thomas,\N,\N,art_department,tt7901366,-16.016586,-5.2124996
459,nm6605466,Joseph Faria,\N,\N,actor,tt3838940,-34.267506,4.830088
460,nm7571955,Tim Bertens,\N,\N,editor,tt5007912,-56.041363,-49.567192
461,nm1777090,Nelson,\N,\N,actor,tt0260937,-12.969985,-56.771942
462,nm14737283,Luca B. Olensky,\N,\N,actor,tt27390097,5.4926167,41.88858
463,nm5468096,Lauren Lassiter,\N,\N,"actress,miscellaneous","tt2181969,tt4058404,tt6710826,tt1205558",6.5296845,11.84856
464,nm13862885,Brian Floats,\N,\N,actor,tt21329540,-70.98841,-19.86997
465,nm14855336,Jade,\N,\N,,\N,-11.714222,-57.86016
466,nm3340545,Steven McCready,\N,\N,miscellaneous,tt1358890,-42.494663,-42.69368
467,nm12349751,Rehan Shaikh,\N,\N,actor,tt7805960,56.756687,-13.271254
468,nm0500020,Fritz Leiber Jr.,1910,1992,"writer,actor","tt9340882,tt0056279,tt0065327,tt4197718",10.6962185,-75.86521
469,nm2214729,Francis Chote,\N,\N,,\N,-14.421934,58.30523
470,nm10258738,Jack,\N,\N,actor,tt0084004,-17.448936,-67.89689
471,nm11348448,Muhammed Delikanli,\N,\N,actor,tt10476258,62.00423,-5.5868416
472,nm6419644,Chris Ashton,\N,\N,,"tt1415000,tt6183700,tt0479832,tt2184186",-81.27228,-9.427005
473,nm10652585,Erwan Grivot,\N,\N,actor,tt8020648,36.132286,15.626121
474,nm0263930,Thomas Ewert,\N,\N,actor,"tt0097229,tt0128301",-33.127,13.703199
475,nm11998516,Stephanie Mayo,\N,\N,writer,"tt13316464,tt13319852",-36.6003,58.973663
476,nm1293712,János Meczner,1944,\N,"director,actor","tt10228954,tt0163519",53.549156,54.850056
477,nm8357098,Marcell Hübner,\N,\N,assistant_director,tt5954852,3.7376196,36.112076
478,nm0528006,Turk Lyon,1947,1990,actor,"tt0123409,tt0074807,tt0189673,tt0125865",51.32708,2.9823267
479,nm2409418,Memo,\N,\N,actor,tt0872334,-14.10082,-58.389637
480,nm12332933,Eneas Mares,\N,\N,,tt7064542,36.63427,12.900588
481,nm8578628,Erika Fermina,\N,\N,"actress,costume_department","tt10238844,tt11427152,tt8528498",5.542832,58.30474
482,nm2610812,Mosun Sipeade,\N,\N,actor,tt1001550,46.473103,7.4881945
483,nm12596234,Renee Goulet,\N,\N,"actress,miscellaneous",tt14701296,3.5420172,12.5556555
484,nm14153266,Akuorkor Allotey,\N,\N,art_department,tt22814786,42.87932,-19.708857
485,nm10230813,Tracy Proke,\N,\N,producer,tt9218186,10.039582,-51.071686
486,nm1459107,Karin Kittel,\N,\N,"editor,director,editorial_department","tt6281710,tt13873480,tt0382380,tt0806910",10.178317,-3.2240024
487,nm9114533,Steve Davis,\N,\N,producer,tt7057386,-55.862343,-19.753914
488,nm1399812,David Gremer,\N,\N,actor,tt0371846,-46.595215,-20.258518
489,nm3896012,Masaki Nishida,\N,\N,animation_department,tt1081667,85.56383,-3.193109
490,nm0035047,David Arkenstone,\N,\N,"composer,soundtrack,music_department","tt1000146,tt5258384,tt8630174,tt2343645",-49.89718,-17.928791
491,nm3499780,Yasuyuki Kachi,\N,\N,actor,"tt0060038,tt0204745,tt0293169,tt0058269",93.29813,1.0018848
492,nm12327321,Alfonso Nanclares,\N,\N,actor,tt2316000,-12.299258,69.32169
493,nm1484206,Mariah Pasos,\N,\N,"actress,make_up_department","tt0285331,tt1127170,tt2351352,tt4062512",-6.4171877,9.529189
494,nm10292388,Michael James,\N,\N,actor,tt9358398,-47.667618,6.8747816
495,nm14000979,Manu Kumar Patel,\N,\N,visual_effects,tt15085838,63.779926,-25.782938
496,nm14491185,Vahid Majidi,\N,\N,assistant_director,tt26427399,58.92363,0.117658734
497,nm8418268,Patrick Stelter,\N,\N,actor,tt6035498,-38.65801,9.769115
498,nm6574537,Sacha Flanagan,\N,\N,actress,tt3809164,31.14698,-8.92392
499,nm11956125,David Volken,\N,\N,,"tt0346255,tt0465838",-49.456657,-18.422668
500,nm3331946,Lesa Scharnett,\N,\N,music_department,"tt0124229,tt0133295,tt0165600,tt0169477",5.897989,13.417169
501,nm0997181,Lalit Kapoor,\N,\N,producer,"tt0126871,tt0225029,tt0326805,tt0287065",75.38591,-24.727514
502,nm3198834,Bruce Mahon,\N,\N,,\N,-58.60053,1.8028452
503,nm12496074,Joy Raj,\N,\N,actor,"tt16764626,tt16162830,tt28141522,tt14469390",-17.781013,-30.564022
504,nm9204063,Thomas Gray,\N,\N,actor,tt7256286,-33.38801,-23.657934
505,nm8691749,Sam Guibal,\N,\N,sound_department,tt6398452,-13.293766,-37.973045
506,nm13256619,Ben Walthall,\N,\N,,tt0159881,-38.654537,15.759165
507,nm12159510,Ting Song,\N,\N,actress,"tt21974194,tt13671388,tt19798664,tt28220022",39.488396,-57.523144
508,nm0165904,Ruth Cleaver,1904,1986,actress,tt0012532,15.58953,-23.4704
509,nm3071286,Erica Mahnken,\N,\N,make_up_department,"tt1411237,tt1564915,tt1260653,tt1289381",-20.240778,11.822655
510,nm9739463,Wasim Aliyar,\N,\N,director,tt8217138,56.07197,-0.13645695
511,nm5273494,Kathryn Reyes,\N,\N,actress,tt2390098,7.6028705,-3.763477
512,nm5620957,Eduardo López,\N,\N,actor,"tt2170053,tt11434706,tt12607400,tt2381284",3.5766258,78.90995
513,nm13839676,Mary Lauve,\N,\N,costume_department,"tt21262056,tt28296004",-8.129319,-3.3026063
514,nm1789313,Stephanie Reibel,1980,\N,"actress,casting_department,miscellaneous","tt0369179,tt0955386,tt1059887,tt2570920",-36.29014,59.663845
515,nm4560274,Mark Baldesarra,\N,\N,actor,"tt1671570,tt3555320,tt1495708,tt1382577",-43.243492,-25.50191
516,nm6999382,Gregory Keith Grainger,\N,\N,"actor,stunts,miscellaneous","tt7334528,tt5390272,tt8722346,tt4288182",-27.976963,7.8813386
517,nm1252902,Geneviève Périat,\N,\N,art_department,tt0110521,-26.291176,49.29028
518,nm4726405,Lisa Lanzi,\N,\N,actress,"tt2082307,tt8010830,tt5987700,tt17501170",-13.198162,-25.01255
519,nm14104619,Nathan Maxwell,\N,\N,director,tt22464942,33.444183,-30.834028
520,nm1735475,Rüdiger Nellissen,\N,\N,editor,tt0425643,1.3506352,36.588127
521,nm13486946,Armando Giannasca,\N,\N,actor,tt18602406,-0.08640657,63.87392
522,nm11467987,Will Ranald,\N,\N,director,tt12073300,-19.484081,-28.295456
523,nm9330219,Carolyn Arno,\N,\N,actress,"tt1218508,tt0069658,tt0426740",-4.7414227,3.8407495
524,nm3776136,Akira Hieno,\N,\N,actor,"tt0058851,tt2550456,tt2930432,tt0361292",82.05115,-0.4911616
525,nm13757177,Denisa Bláhová,\N,\N,actress,tt7067008,51.948624,44.14581
526,nm14983944,Ben Taylorson,\N,\N,"writer,editor,producer",\N,-30.005722,13.433561
527,nm3363470,Eva van der Voort,\N,\N,"production_manager,assistant_director","tt0149540,tt0071756",17.650028,29.539822
