,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
7847,nm13302780,Tomohito Matsubara,\N,\N,animation_department,tt5889204,-8.254239,6.9795165
7848,nm13251327,Peter Vanosdall,\N,\N,art_department,\N,-7.639442,6.22962
7849,nm8435552,Jonathan Williams,\N,\N,actor,tt4871120,-7.4108715,4.5535913
7850,nm12552678,Raghav.s,\N,\N,miscellaneous,tt14582898,-4.5638385,6.146903
7851,nm1871412,Mark Runnels,\N,\N,"director,writer,producer","tt3441274,tt18270018,tt0454988,tt6039418",-6.7458324,7.3428206
7852,nm8032835,Zac Carter,\N,\N,writer,tt5592822,-5.9850388,6.425153
7853,nm2574820,Ariane Gotlieb,\N,\N,script_department,"tt0320913,tt0100473",-6.389434,6.616487
7854,nm7928956,D.W. Parks,\N,\N,"writer,production_designer","tt5471310,tt0295753",-7.584571,4.8544955
7855,nm0896336,James Vidal,\N,\N,"composer,music_department,actor","tt1764553,tt0089097,tt0136827,tt0091025",-5.9756837,3.878114
7856,nm13552423,Mohamed Slimani,\N,\N,,tt13690820,-5.0221233,7.204781
7857,nm4826311,W. Grant Bangerter,\N,\N,,tt2151537,-6.122077,8.199134
7858,nm8681363,Gabriel GonzalezChacon,\N,\N,,\N,-5.176488,4.336009
7859,nm1468366,Christopher N'Jalle,\N,\N,,tt0209950,-8.393581,4.1408067
7860,nm4092447,Alison Charles,\N,\N,,tt0262152,-7.1401534,2.9495301
7861,nm13734815,Faizan Khan,\N,\N,actor,tt20871172,-5.7601166,5.3944454
7862,nm8721673,Khaled Al-Qallaf,\N,\N,director,tt6442058,-6.390589,6.7556505
7863,nm8895934,Michael Beckett,\N,\N,,tt6732796,-6.5007772,6.303296
7864,nm3868032,Steve Hecht,\N,\N,,\N,-6.204417,7.0951366
7865,nm5826955,Elizabeth Moran,\N,\N,,\N,-8.545331,7.1635847
7866,nm5128431,Nathan Gregorski,\N,\N,writer,"tt5033018,tt12074154",-8.256062,4.3395486
7867,nm0148598,Andrew Cerino,\N,\N,"camera_department,producer,editor","tt5593614,tt4883804,tt4882028,tt4875610",-3.7463057,3.7639256
7868,nm13202429,John Stegner,\N,\N,,\N,-2.986149,9.597968
7869,nm13989761,Zhuldyz Amirova,\N,\N,costume_department,tt21925920,-7.7045364,7.358468
7870,nm14754942,Freddie Mills,\N,\N,actor,tt27513372,-6.230314,5.330539
7871,nm1096875,James Larry Gilbert,1964,\N,"producer,director,camera_department","tt22029672,tt22029676,tt22029656,tt18412688",-7.3199887,3.806681
7872,nm5197635,Fruean Tuiloma Lauaki,\N,\N,actor,tt2281681,-7.901697,7.248461
7873,nm13204644,Elen Vila Nova,\N,\N,actress,tt16390774,-5.481666,5.0674076
7874,nm6260294,Lila Schmitz,\N,\N,"producer,miscellaneous,director","tt8997616,tt14488630,tt11778968,tt15028120",-6.698388,5.9271884
7875,nm3457067,Aruan Canolla,\N,\N,"editorial_department,miscellaneous","tt0861689,tt5513440",-7.394129,5.745935
7876,nm4001511,Ed Joyce,\N,\N,art_department,tt1130884,-6.6262317,3.671658
7877,nm14957947,BK Bikash,\N,\N,actor,tt27912053,-8.222637,5.591172
7878,nm14839170,Harilay Rabenjamina,\N,\N,,\N,-7.940577,5.4972534
7879,nm1898282,María M. Crespo,\N,\N,actress,tt0442510,-4.569676,6.52364
7880,nm13216890,Franz Geiser,\N,\N,,tt2459938,-5.815429,6.940169
7881,nm7636670,Marie McArthur,\N,\N,actress,tt4048732,-5.902797,5.736294
7882,nm12628511,Rushabh Shah,\N,\N,producer,tt14742000,-4.5988383,5.913146
7883,nm1637509,Stephen Pruitt,\N,\N,"producer,assistant_director","tt4125220,tt0395705,tt2414834",-6.6400476,4.154065
7884,nm0205276,Peggy Davis,\N,\N,actress,"tt0200138,tt1802968,tt0086197,tt0120634",-5.525724,8.779648
7885,nm7685138,Tarik Nathan,\N,\N,producer,tt5086890,-7.8006625,3.8130412
7886,nm8095237,Eraclite Corbi,\N,\N,production_manager,"tt0063762,tt0066980",-7.273764,6.3838325
7887,nm0762604,Sandy Sanford,\N,\N,actor,tt5346184,-7.0494657,5.1379123
7888,nm10742612,Idris Mohammed,\N,\N,,\N,-8.281831,5.22986
7889,nm14152165,Brenda van Rooyen,\N,\N,actress,tt22491458,-6.8534174,4.6928806
7890,nm5386178,Cynthia Savino,\N,\N,miscellaneous,tt2464918,-7.3345013,4.9909353
7891,nm1342734,Kati Király,\N,\N,editor,"tt5672158,tt0133310,tt0081589,tt0174841",-4.967133,6.434479
7892,nm5594384,Rashid Bin Shabib,\N,\N,"director,writer,producer",tt2798554,-8.813167,5.8022985
7893,nm9376726,Winipoai Tamehana,\N,\N,miscellaneous,tt6024222,-8.033656,6.0366907
7894,nm12332207,Shay Smith,\N,\N,"actor,writer",tt25049556,-5.253545,7.7224264
7895,nm3058330,Emmanuel Pierre Antoine,\N,\N,actor,"tt1252323,tt1252299",-8.366449,4.1428885
7896,nm3032170,Catrinel Balaban,\N,\N,"art_department,editorial_department,miscellaneous","tt1849218,tt1181795,tt0494206,tt1083448",-6.4365554,4.7693806
7897,nm5988299,Sophie Kingston-Smith,\N,\N,"casting_department,casting_director","tt5814060,tt9737326,tt5886046,tt1255919",-8.285574,7.2498155
7898,nm12371387,Ben Smith,\N,\N,sound_department,tt9624456,-5.661464,8.337435
7899,nm5718167,Peter Lenkic,\N,\N,actor,tt1194437,-7.525946,4.9984026
7900,nm1017855,Paco De Alcoy,\N,\N,,tt0253366,-7.9304757,6.522263
7901,nm8069352,Matthew Kui,\N,\N,"actor,director,producer","tt27554498,tt28545255,tt12038262",-6.131757,5.0492697
7902,nm9454147,Ashley Roth,\N,\N,miscellaneous,tt7689208,-4.5726624,4.968284
7903,nm7030669,Vince Belen,\N,\N,"director,actor,cinematographer","tt3887762,tt17422862,tt4329238",-7.6904607,3.8781316
7904,nm14491379,Alejandro Romero,\N,\N,camera_department,tt26343986,-8.043877,7.4523506
7905,nm10930268,Shannon Bowen,\N,\N,miscellaneous,tt0134108,-6.6128564,4.446251
7906,nm9175889,Juan Manuel Manzano,\N,\N,art_department,tt5869370,-7.5332165,5.749751
7907,nm13188682,Derrick Washington,\N,\N,,tt6796812,-8.7595215,5.0306835
7908,nm11945240,R. Yuvan,\N,\N,"director,actor,writer","tt14902008,tt13200642",-4.207057,5.907685
7909,nm9074150,Alix de la Poëze d'Harambure,1981,\N,,tt7000562,-8.631657,6.5358977
7910,nm4481308,Fangyi Xu,\N,\N,"director,sound_department,cinematographer","tt7815620,tt8430326,tt1941433,tt2933894",-6.9891806,6.941177
7911,nm12928120,Philippe Antoine,\N,\N,miscellaneous,"tt7884194,tt13005002,tt11235772",-8.402416,4.8385615
7912,nm7464773,Feyo Aguilera,\N,\N,"director,editor,producer","tt12845956,tt4859262,tt26315737",-6.125525,7.4528437
7913,nm6692241,Cyril Nguyen Huu,\N,\N,actor,tt3615308,-8.25995,6.6334085
7914,nm0017434,Baurzhan Aldekov,\N,\N,production_designer,tt0106723,-6.864113,8.043998
7915,nm7923974,Nashilah Copleand,\N,\N,miscellaneous,tt4952388,-8.353353,5.3837657
7916,nm12975477,Dominique Zanga,\N,\N,sound_department,"tt15507850,tt15510522",-7.044696,4.235688
7917,nm9299089,Zuzanna Galauszka,\N,\N,visual_effects,tt7408150,-6.718244,6.474508
7918,nm3351852,Sun Chan,\N,\N,"director,writer,producer","tt17501870,tt1372162,tt3814496,tt5195782",-5.024407,7.993964
7919,nm1186876,Jeffrey Hiner,\N,\N,actor,tt0156460,-7.815024,4.0633435
7920,nm12696680,Laura Morrison,\N,\N,,tt14922846,-6.8432236,4.3004155
7921,nm8944989,Pol Desmurs,\N,\N,composer,tt6816544,-6.2788944,4.85403
7922,nm0288554,Yves Fournier,\N,\N,actor,tt0169347,-6.2892394,7.829217
7923,nm13041216,Magda Eldeiry,\N,\N,,\N,-6.282711,6.24069
7924,nm2409781,Marceline Schopman,1965,\N,,tt0877545,-5.5851364,6.4760447
7925,nm8499011,Yvette Adamczyk,\N,\N,"actress,miscellaneous","tt3208026,tt2062495,tt5455410,tt2129887",-7.58254,6.9651256
7926,nm6171473,Tristan Fox,\N,\N,actor,tt3421184,-7.3299737,3.3149812
7927,nm12172742,Predrag Milutinovic,\N,\N,,\N,-7.7134943,7.4521728
7928,nm2359189,Matthew Bomback,\N,\N,"writer,miscellaneous","tt5433140,tt0848535",-5.982766,5.231131
7929,nm13132945,Jade Bayle,\N,\N,costume_department,"tt4571004,tt5595238",-6.3523626,7.901009
7930,nm5628810,Henry Luu,\N,\N,actor,tt2765704,-7.1933117,5.813623
7931,nm10279519,Jamal Mikaeili,\N,\N,producer,tt9023652,-6.6958294,5.464136
7932,nm5451730,Darlene Nuccio,\N,\N,"actress,miscellaneous","tt10848224,tt3116424,tt6228640,tt3128468",-4.8236938,5.458128
7933,nm6493313,Emily Royston,\N,\N,actress,"tt3685232,tt4711184",-8.167832,3.970485
7934,nm14754915,Erin Kathleen Dowd,\N,\N,assistant_director,tt27423042,-7.9108343,3.3859127
7935,nm3172186,Bikinisesongen,\N,\N,stunts,tt1135922,-8.955886,5.80429
7936,nm13074348,Rey Cabanilla,\N,\N,special_effects,tt0380763,-8.262982,6.924242
7937,nm15042285,Muhamed Comor,\N,\N,actor,tt28362578,-5.5069113,5.873045
7938,nm10887060,Viktor Talalikhin,\N,\N,,tt0175411,-5.8899965,6.3309193
7939,nm0429155,Rochelle G. Jones,\N,\N,actress,"tt0203009,tt0493259,tt0086361",-7.2238297,6.633595
7940,nm11796757,Keith Scott,\N,\N,actor,tt11460328,-6.936969,2.9037971
7941,nm0302670,William Gallaway,\N,\N,miscellaneous,"tt0223175,tt0223114,tt0224422,tt0236323",-3.9489176,8.190055
7942,nm8347148,Sattar Molla,\N,\N,production_manager,tt5101976,-5.8603363,7.258085
7943,nm1752985,Kurt Neumann,\N,\N,"soundtrack,actor,composer","tt0110006,tt0090863,tt0105151,tt1389072",-4.0097675,6.5830064
7944,nm13720925,David Northy,\N,\N,camera_department,tt15759162,-4.730036,3.6331043
7945,nm6750299,Brenda de la Rosa,\N,\N,camera_department,tt3528756,-7.998692,4.39831
7946,nm0081759,Bam Bam Bigelow,1961,2007,actor,"tt0110443,tt0251469,tt0217756,tt0116707",-6.933713,8.007564
7947,nm3636163,Rajnikanth,\N,\N,producer,"tt1433316,tt1452833",-10.433853,6.455135
7948,nm6872741,Nash Ferrier,\N,\N,"assistant_director,casting_director,producer","tt6284132,tt4153056",-7.586344,6.7103524
7949,nm7781496,Brima Kargbo,\N,\N,,tt4622776,-6.4916096,7.9089437
7950,nm7604388,Graham Peters,\N,\N,"actor,producer","tt4839818,tt0212185",-7.2713475,4.363374
7951,nm14639600,Rick Snider,\N,\N,,\N,-4.9640203,7.625345
7952,nm12058654,Bryan George,\N,\N,,tt0279573,-7.700884,3.3612661
7953,nm13756140,Mary Jane Marin,\N,\N,actress,tt6712330,-9.436871,5.243231
7954,nm8931019,Mildred Bustos Toepfer,\N,\N,actress,tt6119036,-6.50448,6.490407
7955,nm5540828,Brad McKee,\N,\N,,tt2708680,-5.1514435,6.102419
7956,nm0174366,Ray Condo,\N,\N,art_department,tt0109655,-9.38964,6.719703
7957,nm1903551,Kenji Hoashi,\N,\N,actor,"tt13339616,tt5303938,tt5996990,tt6773194",-6.6884227,5.5785365
7958,nm10821891,Patrick Lee Davis,\N,\N,actor,tt9239306,-6.3570905,4.038821
7959,nm6489952,Derek Gruszeckyj,\N,\N,"cinematographer,camera_department","tt0298662,tt1372179,tt0391540,tt0830515",-7.294463,4.9060555
7960,nm8108811,Michael Blatner,\N,\N,"camera_department,actor,cinematographer","tt5706672,tt6219900,tt6560710,tt5676126",-6.530818,6.2885118
7961,nm8572403,Robert Carter,\N,\N,,\N,-6.7567635,4.404629
7962,nm1170079,Lisa Stevenson,\N,\N,actress,"tt3900116,tt0988820,tt0288380,tt12153378",-5.9805636,7.273524
7963,nm10820522,Akshaj Mehta,\N,\N,,tt5004952,-5.7738953,7.7377815
7964,nm1042313,Pierre Bédard,\N,\N,art_department,tt0148103,-4.86505,5.3272176
7965,nm10888077,David Chafer,\N,\N,,\N,-4.8989925,3.8671145
7966,nm7373236,Neslihan Maltepe,\N,\N,actress,"tt4696164,tt2509222,tt5178580,tt1286677",-6.5281115,5.8604336
7967,nm0473900,Tracy Kuehnert,\N,\N,actress,tt0090675,-4.5975904,6.513261
7968,nm1363446,Halina Filipowicz,\N,\N,actress,tt0055213,-6.061748,7.30525
7969,nm13611324,Aj Bate,\N,\N,"director,writer,producer",tt19853580,-7.155971,7.0644445
7970,nm7486415,Connie Rud,\N,\N,actress,tt3475020,-7.989424,5.5653663
7971,nm15077595,Roy Giuntoli,\N,\N,,\N,-7.601635,7.5324397
7972,nm2095000,Joe Seo,1998,\N,"actor,miscellaneous,assistant_director","tt1656671,tt1712192,tt5254640,tt0421206",-9.00636,5.0298696
7973,nm4459578,Noki,\N,\N,,\N,-10.067396,6.203678
7974,nm12242636,Christoper Litzner,\N,\N,writer,tt13820248,-8.035066,4.4266334
7975,nm1565977,Lawrence Goldblum,\N,\N,,tt0093166,-6.1760216,7.1531343
7976,nm0803492,Vladimir Sizov,1949,2021,actor,"tt0093370,tt3303440,tt0091769,tt0253422",-8.353167,5.586407
7977,nm8034653,Donna Snyder,\N,\N,,\N,-4.887301,5.0150084
7978,nm0354320,Betty Jean Hainey,1924,2010,"actress,soundtrack","tt0027894,tt0026689,tt0026279,tt0035204",-7.256912,4.1331997
7979,nm3061234,Dimples Arevalo,\N,\N,actress,tt1227182,-6.5691953,3.268291
7980,nm8820867,Christine Hamel,\N,\N,"set_decorator,director,art_department","tt6323372,tt23898690,tt19730666,tt18358080",-7.6855707,4.3389344
7981,nm12086814,An Yen Tsai,\N,\N,actress,tt13514402,-8.241687,7.2576604
7982,nm0812655,Concha Solano,\N,\N,"sound_department,producer","tt0155975,tt0119217,tt0297884,tt0114681",-4.884428,5.9238896
7983,nm2166923,Bethann Lapsley,\N,\N,music_department,tt0477140,-6.8325634,5.600339
7984,nm2582777,Mark Lucero,\N,\N,"art_department,miscellaneous,art_director","tt0482571,tt0285333,tt0488120,tt0317919",-5.0178504,6.884123
7985,nm13513124,Austin Curtin,\N,\N,,\N,-5.0262384,6.4145436
7986,nm5036083,Houari Baït,\N,\N,actor,"tt0172014,tt4829166,tt2390257,tt4829136",-7.793773,7.3714156
7987,nm7918422,Mihályné Józsa,\N,\N,miscellaneous,tt0358911,-5.5369444,5.400661
7988,nm12731439,Dennis James,\N,\N,transportation_department,tt10514222,-7.8862414,2.919029
7989,nm12723528,Toprak Deniz Odabasi,\N,\N,miscellaneous,tt11905922,-6.0433416,7.563037
7990,nm12597656,Patrícia Inverneiro,\N,\N,actress,"tt14722536,tt26748245,tt27262822,tt27588065",-8.406777,5.082318
7991,nm8962715,Simona Bajer,\N,\N,,\N,-4.3887553,5.3784842
7992,nm14183053,Housten Hepburn,\N,\N,actor,tt9185322,-5.498178,6.9713798
7993,nm5467234,Brenda-Lee Katerenchuck,\N,\N,writer,tt2631024,-8.066736,4.1987863
7994,nm8482762,Ashley Warner,\N,\N,actress,"tt6739678,tt6113742",-6.3240542,5.8809958
7995,nm3903180,Karl Ernst Ribeling,\N,\N,actor,tt0030490,-6.6186914,7.527496
7996,nm7359834,Philip Armand,\N,\N,"director,editor",tt4723104,-7.3597574,3.6409996
7997,nm13410485,Valentine M. Smith,\N,\N,,\N,-6.675803,8.041896
7998,nm1607708,Max Ernst,\N,\N,writer,tt0448309,-6.4850864,4.222932
7999,nm11310178,Shannon Trewartha,\N,\N,actress,tt6263066,-9.013664,5.4902678
8000,nm15101822,DTTX,\N,\N,,\N,-5.0363865,4.8418317
8001,nm4467925,Casey Cross,\N,\N,actor,"tt2458486,tt1854541",-8.344383,6.1086245
8002,nm13257819,Meg Buchan,\N,\N,miscellaneous,tt15301736,-7.1957846,6.278662
8003,nm6902667,Wolf Rittershofer,\N,\N,actor,tt0976258,-5.2724953,6.49677
8004,nm2259099,Gina Sandler,\N,\N,art_department,tt0111237,-5.280897,7.515778
8005,nm2546238,Wilson Wooten,\N,\N,camera_department,"tt0079898,tt0075585,tt0078631",-5.865699,8.37046
8006,nm14463542,Abigail Lack,\N,\N,"set_decorator,sound_department",tt26228796,-9.367319,6.2996173
8007,nm8769647,Charlie Morris,\N,\N,actor,tt6221694,-5.793534,3.561168
8008,nm12070053,Rad Atienza,\N,\N,actor,tt4944352,-6.3082952,8.201095
8009,nm0558921,Jo Mathis,\N,\N,actor,"tt0100375,tt0182560,tt0115071,tt0158405",-5.786164,8.096328
8010,nm0018672,Peter N. Alexander,\N,\N,"miscellaneous,writer,producer","tt0902978,tt0101392,tt0277255,tt1560133",-7.2973385,3.914861
8011,nm5368419,Carole Rowe,\N,\N,actress,tt2308583,-7.3658524,3.4057932
8012,nm13053865,Li Ling Hu,\N,\N,actress,tt15739722,-8.831021,6.71059
8013,nm0263447,Gary Evenson,\N,\N,actor,tt0127499,-5.8726606,7.2450066
8014,nm1847683,Richard Larusa,\N,\N,director,"tt0493900,tt0444908",-8.46758,1.8928646
8015,nm12179768,Michael N. Cho,\N,\N,"actor,producer","tt13611662,tt13715220",-7.9205747,3.536037
8016,nm1703374,Lina María Marulanda Cuartas,1980,2010,,"tt10917246,tt10450868,tt0233127",-8.50743,6.284694
8017,nm8764166,Dorian Slater Thomas,\N,\N,,\N,-6.3705015,4.228448
8018,nm12752046,Samuel Heard,\N,\N,transportation_department,tt4081630,-7.9036994,7.4351425
8019,nm9858202,Solansh Peña Jalixto,\N,\N,actress,tt8453536,-7.652928,6.1926
8020,nm6820120,Katherine Singson,\N,\N,,\N,-8.784665,4.354131
8021,nm2605263,George Howse,\N,\N,camera_department,"tt0101264,tt0235393",-5.899116,6.563161
8022,nm0651633,Danielle Osborne,\N,\N,"costume_department,production_designer,art_department","tt0120737,tt0167260,tt0167261,tt0133093",-6.32776,5.2867236
8023,nm2139402,Jeff Gilbert,\N,\N,,tt0116589,-6.993911,3.781652
8024,nm2977297,Asit Redij,\N,\N,actor,"tt21611474,tt10083340,tt0379370,tt4873138",-5.703219,4.479552
8025,nm0960510,Gabriele Bahmer,\N,\N,"costume_department,costume_designer","tt1509767,tt4005402,tt0396171,tt24037020",-8.5380335,4.8317146
8026,nm11758351,Lks,\N,\N,actor,\N,-9.0144415,6.6707296
8027,nm3291568,Katja Vesselboe,\N,\N,writer,tt0364172,-8.219531,6.2316017
8028,nm2878122,Maria Tsigka,\N,\N,"miscellaneous,producer,production_designer","tt6229786,tt1161016,tt1332110,tt15366554",-7.227212,3.598263
8029,nm6869950,Sara Pope Hoffman,\N,\N,costume_department,"tt4073790,tt6791350,tt2231461,tt2072233",-5.725557,6.393229
8030,nm12585668,João Henrique,\N,\N,,\N,-5.711569,5.747838
8031,nm7945113,Ilya Trefilov,\N,\N,art_department,"tt5840988,tt6673840",-5.777492,6.6257925
8032,nm12043947,Victor Espinoza,\N,\N,miscellaneous,tt12718484,-7.4445047,7.000089
8033,nm13850430,Sinaia Kohn,\N,\N,,tt0286085,-5.3527174,6.752158
8034,nm4691271,Chasiti Moore,\N,\N,miscellaneous,tt2064953,-5.8503947,7.2192636
8035,nm5183666,Reggie Wilkinson,\N,\N,,tt0133302,-4.9869733,5.144131
8036,nm2284731,Amar Gambol,\N,\N,,tt0810701,-5.7147846,5.3401337
8037,nm1005111,Trevor Van Gorp,\N,\N,actor,tt0154100,-7.10168,5.0377903
8038,nm11429116,Kevin Conlon,\N,\N,producer,tt11713422,-6.1647635,2.9400148
8039,nm8329088,Ethan Kimbrough,\N,\N,actor,tt4325644,-7.505576,5.779259
8040,nm12345080,Justine Cavanié,\N,\N,,\N,-7.7658186,4.999537
8041,nm0856273,John Teska,\N,\N,"visual_effects,special_effects,make_up_department","tt0112178,tt1663662,tt1291150,tt1440129",-2.988504,9.598452
8042,nm8968814,Isabelle Altemer,\N,\N,actress,tt6852414,-7.047412,5.672358
8043,nm14923293,Talha Kaya,\N,\N,actor,tt27958178,-6.8884706,4.2980866
8044,nm6654857,Yoo-Jin Jeong,\N,\N,music_department,tt3150114,-5.392316,6.144573
8045,nm12296915,Eric Yanguas,\N,\N,actor,tt1003026,-7.238285,5.0453467
8046,nm0583769,Paulo Meza,\N,\N,actor,"tt0295134,tt0179137,tt0387847,tt0375643",-4.9551325,7.070848
8047,nm7665327,David Bruce,\N,\N,actor,tt0359669,-4.6134834,3.5075824
8048,nm5824912,Judith Brett,\N,\N,miscellaneous,tt3075944,-7.5931544,3.08714
8049,nm10577961,Barbara Harmati,\N,\N,producer,tt8854630,-6.4167027,4.131357
8050,nm5503511,Benjamin Lopez Barrios,\N,\N,composer,tt2672648,-9.106444,9.568746
8051,nm2559684,Adrian Castagna,\N,\N,producer,tt0970966,-8.222208,5.3851585
8052,nm10093898,Dominika Gonsierowska,\N,\N,producer,"tt2993508,tt5667286,tt5547960",-7.537918,7.2611136
8053,nm13383569,Andréas Monschaueur,\N,\N,miscellaneous,tt17554404,-8.012084,6.478535
8054,nm13692292,Daniel Evans,\N,\N,,tt11166370,-6.3294444,8.024979
8055,nm3488847,Hrvoje Radan,\N,\N,transportation_department,"tt1153546,tt1756427,tt1722426,tt1361828",-6.209051,5.4317036
8056,nm8114825,Sébastien Lévesque,\N,\N,"director,actor,writer","tt5704798,tt5739106",-7.9476085,4.9808536
8057,nm11717561,Vasile Marandici,\N,\N,"director,writer,editor",tt12657750,-6.685076,7.241408
8058,nm14225894,Joseph Lideou,\N,\N,actor,tt23472448,-9.034196,6.4517136
8059,nm10299455,Anotnis Primikyris,\N,\N,actor,"tt7600548,tt9373754",-8.085344,5.094525
8060,nm5500564,Yasushi Matsuzaki,\N,\N,animation_department,tt0112166,-7.5784082,6.0328016
8061,nm5464320,Lesbeth Westergaard,\N,\N,,\N,-7.903136,7.6329694
8062,nm10864624,Mariana Galindo,\N,\N,make_up_department,"tt13669440,tt8332438",-8.045221,5.80133
8063,nm10739722,S. Siv,\N,\N,transportation_department,tt10371740,-7.597594,7.977166
8064,nm13474635,Jean Jullien,\N,\N,,\N,-5.959059,5.016697
8065,nm5958311,Mark Sparacino,\N,\N,miscellaneous,tt1621432,-6.5205135,7.7714205
8066,nm1021396,Wayne Doirion,\N,\N,actor,tt0285624,-5.054759,5.8870907
8067,nm3707907,John-Michael Garcia,\N,\N,stunts,tt1544543,-5.211573,4.633914
8068,nm11823255,Joshua Mooney,\N,\N,sound_department,\N,-7.535975,4.2841163
8069,nm5801716,Shivem Siingh,\N,\N,"actor,casting_department","tt3422462,tt2287717,tt8765700",-6.248461,7.653995
8070,nm5587315,Stuart Alexander Cox,\N,\N,"actor,director,writer","tt6934964,tt9407954,tt2338202,tt4163662",-6.465049,9.324083
8071,nm1874697,Alice Ferreira,\N,\N,miscellaneous,tt0111599,-6.311122,5.9012485
8072,nm6116676,Yoshimi Usui,\N,\N,,tt3238990,-8.427791,5.98416
8073,nm14856039,William Young,\N,\N,actor,tt27756220,-8.56504,7.5644155
8074,nm2681497,Cristina Boeriu,\N,\N,art_director,tt1045783,-6.5719585,6.7214527
8075,nm4105054,Ricky Rivas,\N,\N,"sound_department,camera_department,art_department","tt1885325,tt10765680,tt3778010,tt3295734",-6.028234,5.815537
8076,nm8351610,Courtney Kang,\N,\N,"director,editor,producer",tt5954286,-7.6455584,3.898107
8077,nm2678112,Jackie Ellison,\N,\N,actress,"tt1075775,tt10309992,tt1078277,tt1047571",-5.9834027,4.6146855
8078,nm7417055,Dene'a Hardin,\N,\N,"actress,art_department","tt5342456,tt5292934,tt3609804,tt3801196",-4.0202227,6.1071653
8079,nm2107910,Jacqueline Power,\N,\N,animation_department,tt0103783,-8.517286,4.257345
8080,nm5869568,Aleisha Atkin,\N,\N,miscellaneous,tt3100910,-7.49364,3.950031
8081,nm13525592,Dmitriy Danin,\N,\N,actor,tt0237391,-7.067303,6.5821667
8082,nm7746535,Trey Moore,\N,\N,special_effects,tt4379420,-4.6420426,7.133537
8083,nm2246968,Kara R. Stribling,1996,\N,actress,"tt1124354,tt0410975,tt0928410,tt0468999",-7.5035005,7.693622
8084,nm8900321,Sarah Hamad,\N,\N,actress,tt4695120,-4.229464,5.097145
8085,nm3016993,Greg Munger,\N,\N,"director,composer,producer","tt1235056,tt2281227",-4.5128355,7.350742
8086,nm1365896,David Anthony,\N,\N,actor,tt0312286,-5.086112,3.261274
8087,nm5012681,Gus Filgate,\N,\N,"director,writer,animation_department",tt2203928,-4.712561,6.669678
8088,nm4000803,Joshua Ross,\N,\N,"editorial_department,visual_effects,camera_department","tt1996378,tt2150752,tt2941396,tt3100052",-6.158692,2.7182002
8089,nm9582419,Kenny King,\N,\N,,tt7924212,-4.211823,4.633381
8090,nm7040274,Alexandre Pouchard,\N,\N,,tt3002456,-7.751362,6.9474916
8091,nm6511580,Marcelo Panullo,\N,\N,,\N,-7.7285185,4.8704333
8092,nm8202821,Sree Nath,\N,\N,editor,"tt6853994,tt14840432,tt11253768,tt5792014",-7.0820737,8.578103
8093,nm3752480,Jennifer Little,\N,\N,visual_effects,"tt1037011,tt1327701",-7.949562,3.85011
8094,nm1526560,Marta Kondova,\N,\N,actress,"tt1027806,tt0893546,tt0393600,tt0783598",-5.2423844,5.4395843
8095,nm11473021,Alan Barbour,\N,\N,actor,tt0067408,-6.73577,6.272539
8096,nm0837879,Peter Sulik,\N,\N,miscellaneous,tt0085448,-6.457818,5.9182577
8097,nm9475529,Sarah Robinson,\N,\N,,\N,-6.387181,7.1119876
8098,nm1009190,Óscar Medina,\N,\N,actor,"tt0288438,tt0484030,tt0223585",-5.8181834,6.4911537
8099,nm0136410,Phil Cardew,1903,1960,"music_department,soundtrack,composer","tt0133688,tt0050620,tt0051722,tt0274082",-5.283075,6.3506737
8100,nm0845347,Jean-Yves Ségura,\N,\N,actor,tt0170929,-5.2641134,6.8662686
8101,nm10010464,Mar Sudac,\N,\N,"actor,producer","tt14403178,tt26748116",-8.135953,6.6910543
8102,nm6846633,Ron J. Stewart,\N,\N,manager,\N,-7.694774,7.8822093
8103,nm4680771,Harish Chauhan,\N,\N,composer,tt2062669,-7.1177406,8.611442
8104,nm13349895,Raydio G,\N,\N,actor,\N,-7.6411676,6.7795887
8105,nm11885968,Danielle Filo,\N,\N,actress,tt5295032,-7.1126122,5.3655677
8106,nm10812103,Randy George,\N,\N,miscellaneous,tt4149080,-7.3168335,2.8642151
8107,nm0660813,Enrique Paradas,\N,\N,"writer,soundtrack,composer","tt0067768,tt0085241,tt0312226,tt0458536",-4.6093407,5.9683533
8108,nm9773404,Elzbieta Jasinska,\N,\N,writer,"tt0441074,tt4145276",-8.383107,6.2228184
8109,nm3265507,Alison Leonard,\N,\N,"director,cinematographer,editor","tt1357467,tt5823820",-7.17567,2.9953938
8110,nm8303952,Iezcan Furuncu,\N,\N,stunts,tt1523491,-8.612574,5.983944
8111,nm8231138,Wafa Sebri,\N,\N,miscellaneous,tt4082320,-4.6389213,5.1025977
8112,nm6950102,Matthew Stephen,\N,\N,"special_effects,art_department","tt4245110,tt1212022",-7.347773,3.0174718
8113,nm13117235,MicroBo,\N,\N,sound_department,tt16025108,-8.814506,6.9116697
8114,nm11445528,Nir Dvori,\N,\N,,"tt7617770,tt12712716",-6.6827617,7.789318
8115,nm10456178,Albert Kuszelewic,\N,\N,,\N,-7.1366878,4.6498423
8116,nm6403364,Crystal Jarvis,\N,\N,visual_effects,"tt1390411,tt3896198,tt1253863,tt1843866",-8.266836,5.141245
8117,nm10133676,Matt Peters,\N,\N,composer,tt9023214,-7.326982,4.2628684
