,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
3407,nm8020968,Yvette Early,\N,\N,actress,tt0084987,20.657173,7.7333155
3408,nm12936014,Mahamoud Abdillahi Abdi,\N,\N,"actor,sound_department",tt4440842,-20.21158,61.220306
3409,nm13035027,Richard Mishkin,\N,\N,,tt7230750,-39.316853,-16.070238
3410,nm7807202,Crisveth Ortega,\N,\N,"producer,editorial_department,miscellaneous","tt10394770,tt25455056,tt15078760,tt1694423",26.626438,-5.2131386
3411,nm13704888,James Norman,\N,\N,actor,tt1920945,-36.604744,-38.953793
3412,nm10785274,Boila Gone,\N,\N,actress,tt10525828,12.413319,36.24655
3413,nm13865994,Prita Pathak,\N,\N,music_department,tt21299844,10.593447,64.527794
3414,nm8833991,Percy Livingstone,\N,\N,,"tt15111136,tt6622596",34.57345,-56.414528
3415,nm5887996,Luke Burton,\N,\N,actor,"tt3337732,tt3111864",-31.9465,-52.04108
3416,nm1025678,Trisa Hayes,1969,\N,actress,"tt0185103,tt2571976,tt0217203,tt2043836",22.913755,-36.045803
3417,nm5335297,Louise Campbell,\N,\N,actor,tt2471974,62.97746,-26.39334
3418,nm7535304,Valeria Herrera,\N,\N,make_up_department,tt3731778,22.566591,5.764189
3419,nm4112509,Giulia Moscatelli,\N,\N,actress,"tt6427536,tt1699122",31.541994,14.622238
3420,nm11599211,Kerry Cardinal,\N,\N,,tt3557556,-7.3149304,-26.695517
3421,nm6230420,Stephanie McGraw Adams,\N,\N,visual_effects,"tt0804529,tt0428620,tt2948566",54.636585,-22.093737
3422,nm1631471,Piritta Venho,\N,\N,,"tt0355102,tt0404678,tt0410993,tt4733196",6.428309,23.308105
3423,nm7692672,Ruben del Busto,\N,\N,art_director,tt5137294,-4.4455113,-0.4468295
3424,nm5237917,Jonathan Kelly,\N,\N,miscellaneous,tt1710177,-13.854665,-34.642056
3425,nm0597956,M. Moneyeva,\N,\N,actress,tt0186409,-34.309162,46.22116
3426,nm6470107,Robin Windstein,\N,\N,,\N,12.649253,-56.243008
3427,nm9662981,Chiara Imbriale,\N,\N,"miscellaneous,writer","tt12680684,tt7278862,tt15564662,tt13190882",26.926336,34.231773
3428,nm12968525,Agnes Oberauer,\N,\N,art_department,tt15437044,49.77792,8.482759
3429,nm13703729,Jessica Snow,\N,\N,miscellaneous,"tt9897038,tt20754622,tt13206602",39.688087,-29.400154
3430,nm1089747,Friday,1971,\N,actress,"tt1014796,tt5572214,tt15071928,tt0341350",5.2084374,16.502104
3431,nm12250254,Pablo E. Pérez Mallaina,\N,\N,,tt13883390,9.246002,2.1621604
3432,nm12416822,Bryan Cooke,\N,\N,composer,"tt14092498,tt18562776",-60.445435,-9.747193
3433,nm14352602,Rururu,\N,\N,actress,\N,6.8854675,33.13193
3434,nm9275416,Matija Dodovic,\N,\N,actor,tt7328524,32.45971,29.51272
3435,nm13623464,Sam Hoh,\N,\N,editor,tt19875878,-37.514954,2.5128953
3436,nm10717001,Sjoerdtje Venema,\N,\N,actress,tt10405378,-13.443082,41.553734
3437,nm8221076,Donald H. Fey,1933,2015,,\N,-18.774485,-10.651129
3438,nm14990617,Kyra Coleman,\N,\N,,tt1252370,30.277824,-25.313688
3439,nm5891916,Laichen Sun,\N,\N,,tt1643266,29.081215,24.54481
3440,nm7016601,Teija Arponen-Latto,\N,\N,actress,tt4312154,29.347395,28.276249
3441,nm8682017,Cha Viette Curl,\N,\N,actor,tt6385564,9.4348345,20.044552
3442,nm12726352,Alejandra Alvis,\N,\N,"costume_department,costume_designer","tt14872052,tt10826844,tt8940852",27.070608,19.88284
3443,nm14368031,Brittany Clare Roberts,\N,\N,actress,tt24949942,43.749756,-33.040886
3444,nm8500847,Lea Hüvelmeier,\N,\N,miscellaneous,tt9384628,60.43707,-17.228891
3445,nm11459740,John Rodriguez,\N,\N,"cinematographer,editor",tt12055118,0.75295174,-7.4503884
3446,nm15109270,Peshawa Ahmad,\N,\N,actor,\N,-16.396915,65.54661
3447,nm7712704,Francois Codourey,\N,\N,art_department,tt3901298,-20.90944,18.538267
3448,nm1559779,Akbar Rasulov,\N,\N,actor,"tt6131608,tt9346816,tt2714592,tt6353636",-24.620605,69.5459
3449,nm1291647,Gillian Claire,\N,\N,actress,tt0345585,46.591747,-28.356178
3450,nm11129034,Domenico Marinese,\N,\N,producer,tt11277916,-16.074133,4.32115
3451,nm6089571,Hector Gloria,\N,\N,,tt3456072,4.079695,-14.64752
3452,nm12455701,Santosh Singh,\N,\N,art_department,tt14260080,-6.731112,75.38026
3453,nm11180927,Jean-Frederic Kanga Kouassi,\N,\N,,tt7763662,-21.021395,22.034563
3454,nm12097741,Erdem Albayrak,\N,\N,sound_department,tt13535768,-9.831336,37.232327
3455,nm13204808,Saundra Halstead,\N,\N,actress,tt16391010,55.527443,-48.587643
3456,nm7775619,Talia Mint,1989,\N,"actress,producer","tt19397764,tt19391682,tt9578258,tt16741846",23.924723,-29.724142
3457,nm4260118,Lucas Wolf,\N,\N,"editorial_department,actor,producer","tt1405406,tt3152004,tt2705506,tt1562849",-26.332172,-7.533826
3458,nm9494139,Moe Jolly,\N,\N,camera_department,tt5269560,0.61896634,-27.088007
3459,nm7427019,David Giocondo,\N,\N,actor,tt4823504,-20.229654,-0.047017433
3460,nm2899210,Ulli Dohr,\N,\N,miscellaneous,tt0417871,-6.7329683,46.363503
3461,nm13024920,James Hurley,\N,\N,editorial_department,tt15662580,-14.196088,-39.23017
3462,nm12787859,Sascha Hurtenbach,\N,\N,,"tt0246393,tt5479438",39.091427,33.34029
3463,nm2447981,Taran Allen,\N,\N,"camera_department,director,writer","tt0887730,tt14483514",-14.37486,-24.704397
3464,nm2768470,Chris Cush,\N,\N,,\N,-41.75186,-55.984196
3465,nm0097195,Tor Borong,1886,1967,"actor,production_manager,miscellaneous","tt0028151,tt0053976,tt0023664,tt0036068",-15.668073,29.4484
3466,nm1535862,Aline Favre,\N,\N,script_department,"tt0169462,tt0364928,tt0346693",45.641327,13.265751
3467,nm1340250,Max the Wonder Dog,\N,\N,actor,"tt1370296,tt0166896",-74.37064,-4.7709403
3468,nm14390513,Ryan Morris,\N,\N,actor,tt9521804,-7.3910847,-59.2954
3469,nm2306772,Wendy Kieswetter,\N,\N,"production_manager,production_designer","tt5969128,tt0970916,tt1252269,tt0210450",73.31261,-37.228363
3470,nm0331167,Trista Gormley,\N,\N,"miscellaneous,visual_effects","tt0166276,tt0243736,tt0234215,tt0245625",22.555902,-35.698254
3471,nm14574392,Elena Gilbert,\N,\N,talent_agent,\N,62.793095,-19.816507
3472,nm7045650,Haines Wilkerson,\N,\N,,\N,-41.24975,-10.675551
3473,nm4216016,James Wygal,\N,\N,"sound_department,cinematographer","tt0944980,tt1792045",-9.657843,-38.424057
3474,nm4753296,Santiago Ramírez,\N,\N,actor,tt2090568,1.0843968,-9.6563225
3475,nm0471288,Bianca Krijgsman,1968,\N,"actress,soundtrack,writer","tt0220283,tt0828594,tt2309941,tt10521092",41.56141,-0.51523316
3476,nm7765414,Llockett McGregor,\N,\N,actor,tt4876526,-38.79826,-24.376875
3477,nm11516152,Kento Yoshida,\N,\N,sound_department,tt11469408,36.014603,48.07579
3478,nm3057473,Fabrice,\N,\N,"director,writer,producer","tt1462842,tt1252366,tt1260697",-14.144891,18.146114
3479,nm5428938,Nendel Endrina,\N,\N,composer,tt2582010,-6.428883,36.121754
3480,nm6752289,Craig Smith,\N,\N,camera_department,tt0143409,-40.535126,-27.038313
3481,nm9826227,Relish,\N,\N,,tt8372074,13.457208,34.229206
3482,nm2137343,Ko-Sheng Chen,\N,\N,miscellaneous,tt0494278,34.262653,69.4084
3483,nm14353462,Leopoldo Miranda,\N,\N,art_director,tt10467112,0.80628437,8.874891
3484,nm8573277,Angus Stone,\N,\N,"soundtrack,music_department","tt1565958,tt1878870,tt1282140,tt1324999",-25.38503,-25.777538
3485,nm4371700,Chris Hughes,\N,\N,sound_department,tt1377297,-28.520868,-67.96456
3486,nm9652586,Jeanne Keaveny,\N,\N,miscellaneous,tt8052166,55.682945,-2.2953553
3487,nm10674289,Nobuhiro Ushiyama,\N,\N,"visual_effects,art_department","tt3204020,tt1572318,tt1723646",32.842014,43.403072
3488,nm14729745,Jon Shaw,\N,\N,animation_department,tt6849370,-13.173276,-32.83505
3489,nm10220386,Annette Connolly,\N,\N,actress,tt9196010,58.474766,-26.628267
3490,nm9314187,Hartono Ian,\N,\N,miscellaneous,tt7452324,-57.387543,-10.104987
3491,nm3101090,Erika Heaven,1980,\N,actress,"tt5794726,tt17545028,tt2306743,tt12044880",54.403248,-9.241112
3492,nm7400015,Elena Petkov,\N,\N,miscellaneous,tt4578124,41.402493,21.90439
3493,nm7047678,David Bajurny,\N,\N,producer,tt4346366,-32.87742,-16.838682
3494,nm11568300,Xavier Charles,\N,\N,,tt2314629,-29.242964,-50.898396
3495,nm0272400,Cory Ferguson,\N,\N,actor,tt0119456,-39.9677,-39.61153
3496,nm0567143,Kyle McCulloch,\N,\N,"writer,producer,miscellaneous","tt0121955,tt1083456,tt2898442,tt0119163",-39.40935,-51.158245
3497,nm10764034,R Michelle,\N,\N,,\N,31.937248,-13.946919
3498,nm8856817,Raoul Adamchak,\N,\N,,"tt6188658,tt8613766",-31.527424,3.214878
3499,nm2583854,Jane Jackson,\N,\N,"director,writer","tt0762803,tt2351161",68.70342,-23.194899
3500,nm7886991,Fiorella Petronici,\N,\N,composer,tt5396776,11.118069,28.483667
3501,nm5533548,Christelle Roelandts,\N,\N,,tt0110533,35.52445,1.5041664
3502,nm11273687,Luca Ossicini,\N,\N,,\N,-13.674882,3.815099
3503,nm2472720,Fernando Lopez,\N,\N,,tt0910845,13.619181,-2.5197992
3504,nm1487074,Molly Kasch,\N,\N,"actress,producer,executive","tt0473432,tt1701175,tt0372269,tt0412142",52.852245,-25.636562
3505,nm3657636,Peter Chalaris,\N,\N,"director,writer,cinematographer","tt1882067,tt3365888,tt1532902,tt11223016",-64.175804,7.9719276
3506,nm12980354,Enrique Gil Piqueras,\N,\N,visual_effects,tt12678146,3.5162334,4.460358
3507,nm5137880,Ed Dickinson,\N,\N,actor,"tt8282854,tt2222872",-1.9483607,-46.52922
3508,nm3077447,Rodney Ivan Acevedo,\N,\N,producer,"tt1428022,tt1265132",-10.426249,-3.738765
3509,nm4016612,Niel Pienaar,\N,\N,,\N,-39.158146,30.499908
3510,nm11338400,Theresia Lämmchen,\N,\N,actress,tt5641586,46.30626,15.168737
3511,nm13977739,Brooklyn Ross,\N,\N,actress,tt14778968,43.69492,-51.36271
3512,nm7785315,Hugo Allegre,\N,\N,editor,tt5265232,-17.69929,21.10927
3513,nm14533728,Nathan Goswick,\N,\N,editor,tt26628841,-29.201965,-21.738333
3514,nm13180179,Julio Michelon,\N,\N,actor,tt16290092,1.6269479,-18.106775
3515,nm13483710,Gerardo Di Nardo,\N,\N,actor,tt18695536,-12.485732,7.6394305
3516,nm7145876,Alexa Leigh Corbett,\N,\N,,\N,47.33348,5.1379986
3517,nm2449173,Justin Showah,\N,\N,"actor,soundtrack","tt1675441,tt0457308",-51.138134,-50.130375
3518,nm2276999,Stefan Schlag,\N,\N,actor,tt0808975,-46.498405,9.8103695
3519,nm5031271,Meagan Watson,\N,\N,,\N,58.594482,-0.010664307
3520,nm5271913,Harmony Johnson,\N,\N,,tt2327888,45.099655,-24.210169
3521,nm11241586,Ungoo Lee Byars,\N,\N,,\N,30.747091,62.651085
3522,nm0855752,Mollie Terraine,1888,1963,"actress,miscellaneous,director","tt0040416,tt0010787,tt2361549,tt0325384",38.0223,-10.747102
3523,nm12003394,Indie Pryce,\N,\N,,tt12023982,-7.4777145,21.787598
3524,nm13862284,Eduard Radoiu,\N,\N,,"tt23813064,tt21034558",-27.019455,28.629183
3525,nm11654518,Aidan Cahill,\N,\N,actor,tt12497066,-24.913237,-37.335052
3526,nm12619943,Adithya Chandra Bose,\N,\N,"director,writer,cinematographer",tt14753392,-0.703078,78.347244
3527,nm13482401,Anu Sharma,\N,\N,actress,"tt10543680,tt8240188,tt13698768",-8.871008,70.776924
3528,nm7889235,Ross Murray,\N,\N,,\N,-28.113981,-26.592134
3529,nm3324174,Nancy Bissette,\N,\N,actress,tt1375546,64.2803,5.214468
3530,nm3954693,Dragon,\N,\N,director,tt7633104,-3.3406565,23.75449
3531,nm14703513,Rémi Nassiri,\N,\N,script_department,tt27329725,-18.189249,62.372635
3532,nm4365872,Ando Abuyan,\N,\N,actor,tt0300202,16.230316,42.898106
3533,nm8522935,Daniele Postiglione,\N,\N,camera_department,"tt5433140,tt1608290,tt8106534,tt0451279",-20.15401,9.506649
3534,nm10396263,James Lye,\N,\N,actor,tt7951386,-11.121659,-38.803635
3535,nm10735043,Gabriela Burim,\N,\N,"assistant_director,producer",tt10422112,32.267464,1.0488027
3536,nm2177641,Renée Kubsch,\N,\N,actress,"tt0090306,tt0098978,tt0765055,tt0071530",41.59981,-6.3366594
3537,nm13763705,Supassara,\N,\N,"editor,writer","tt21140954,tt21091528,tt21114222",16.08692,55.35578
3538,nm1102829,Alise Phelan,\N,\N,actress,"tt0303882,tt0165114",47.19518,12.067606
3539,nm3282708,Andrew Ruotolo,\N,\N,producer,tt1557660,-10.816541,9.462753
3540,nm5895681,Wendy Ferstand,\N,\N,actress,tt3138460,73.34997,-37.23453
3541,nm7320147,Hannah Mae Baker,\N,\N,actress,tt4677544,46.20039,-23.115536
3542,nm8104549,Jeremy Sanders,\N,\N,actor,tt5664722,-15.987541,-50.386112
3543,nm13070466,Martin O'Connor,\N,\N,art_department,tt3228774,-35.997112,-31.384201
3544,nm7822124,Billy Wolf,\N,\N,actor,"tt27557294,tt11704218,tt25814674,tt13633976",2.3786488,-66.34517
3545,nm5085269,Dan Hoffman,\N,\N,actor,tt2398179,-53.384777,-7.278628
3546,nm5810331,Byron Granda,\N,\N,camera_department,tt3063780,-48.14906,-49.669067
3547,nm2040096,Werner Plücker,\N,\N,writer,tt0136209,-53.043,7.3735995
3548,nm2747163,Naokichi Shiga,\N,\N,producer,tt1086314,31.899227,42.412846
3549,nm8240848,Vinod Pant,\N,\N,editor,tt5833496,1.8735524,70.50865
3550,nm10047198,Michael Murray,\N,\N,"editor,director,actor","tt10881828,tt11023560,tt10303254,tt11028188",-28.06001,-26.736372
3551,nm6175990,Chris Rigdon,\N,\N,miscellaneous,tt0112625,-39.788284,-57.351185
3552,nm6341378,Sigmund Johnsen,\N,\N,actor,tt3477042,-45.030212,19.96483
3553,nm1090982,Mrs. B. Preece,\N,\N,actress,tt0042513,69.83101,-38.240623
3554,nm13718520,Artur Chojnacki,\N,\N,visual_effects,tt15070758,-31.182777,37.871284
3555,nm14290613,Rick Norris,\N,\N,,\N,12.098222,-69.617966
3556,nm8508986,Tina Vogel,\N,\N,,\N,28.113205,-14.389774
3557,nm3032700,Shelby Eden,\N,\N,"editorial_department,producer,miscellaneous","tt4642842,tt1604685,tt4295320,tt1432258",57.017803,-22.705732
3558,nm0637316,Sandra Nováková,1982,\N,"actress,writer,producer","tt0239102,tt0401651,tt12677728,tt15761332",39.345314,20.561628
3559,nm1418466,Celia Richards,\N,\N,"miscellaneous,producer,editorial_department","tt1478964,tt2023690,tt0446029,tt1213663",56.596462,-28.801239
3560,nm8888787,Jane Helsten,\N,\N,actor,tt6718876,69.13486,-23.669544
3561,nm2870696,Gudrun Slevogt,\N,\N,costume_department,tt0129180,-12.944894,45.359627
3562,nm10529250,Prithvik Pratap,\N,\N,actor,"tt14134808,tt7269100,tt15260176,tt10230422",11.962289,64.825676
3563,nm12545786,Glyn Jones,\N,\N,,tt11958920,21.733448,-25.37704
3564,nm1989397,Don Stivers,\N,\N,miscellaneous,tt0395448,-47.546906,-3.658199
3565,nm9851292,Darryl Roberds,\N,\N,actor,"tt2375379,tt0388629,tt5258698,tt3741634",-38.881706,-33.955368
3566,nm4300510,Justin Duncan,\N,\N,camera_department,tt1833019,-49.725395,-48.264515
3567,nm13842390,Dylan Reed,\N,\N,producer,tt2343725,-32.042908,-61.293957
3568,nm14809421,Marie Helweg Augustsen,\N,\N,actress,tt11081102,57.675453,9.258464
3569,nm1969166,Gilbert Yousefian,\N,\N,"camera_department,cinematographer,miscellaneous","tt3188690,tt1798173,tt4267280,tt3409270",-15.277096,-21.26991
3570,nm14019328,Paul Reimer,\N,\N,actor,tt21980550,-59.89026,-6.6312423
3571,nm11858170,Ben Ogden,\N,\N,camera_department,"tt10971064,tt1757678,tt2597804,tt1630029",-26.715218,-17.214127
3572,nm3445956,Santiago Burvell,\N,\N,actor,tt0127229,1.1501778,0.87263983
3573,nm13894087,Illya,\N,\N,,tt21301440,-8.50107,54.42799
3574,nm4077418,Gerald Smith,\N,\N,,tt1725149,-18.263857,-45.031166
3575,nm3604598,Tony McVann,\N,\N,sound_department,"tt1259528,tt1800241,tt5753856",-64.05498,-32.132687
3576,nm11063648,Ponciano,\N,\N,actor,tt0068597,5.601638,21.06708
3577,nm4295878,Eugene Chung,\N,\N,"animation_department,visual_effects","tt6795336,tt2140553,tt12496966,tt5691474",35.923847,67.29566
3578,nm4924170,Johan Spanner,\N,\N,,\N,-51.089745,19.47615
3579,nm13169122,Maria Alejandra Fernández,\N,\N,miscellaneous,tt4560436,22.240566,3.3293395
3580,nm2830265,Selina Sheth,\N,\N,"script_department,writer",tt1218345,67.56995,6.829872
3581,nm13242124,Pratyaksh Band,\N,\N,composer,\N,12.722337,65.30506
3582,nm3116876,Diane Verreault,\N,\N,actress,tt0435225,56.97782,-2.7864735
3583,nm4174940,Kiernan Winter,\N,\N,"actor,composer","tt1773615,tt5444650,tt5444656",-16.751951,35.441715
3584,nm7266806,Steve Riley,\N,\N,miscellaneous,tt4611416,-49.454514,-27.099672
3585,nm14807037,David Velbovets,\N,\N,actor,tt27642568,-36.509163,-19.48427
3586,nm6386649,Armen Ayvazyan,\N,\N,make_up_department,"tt3603690,tt5607710",-2.5169368,47.64413
3587,nm11689592,Michal Gren,\N,\N,actor,tt8135220,-37.630627,22.270878
3588,nm0123462,Steve Burt,\N,\N,"camera_department,miscellaneous","tt0105824,tt0261698",-36.171486,-49.076385
3589,nm3499628,Ayako Otobe,\N,\N,publicist,\N,16.693686,47.121746
3590,nm14607650,Jay Emil Silva Lasian,\N,\N,,tt18955378,-6.6228447,-0.35920358
3591,nm11121838,Onelia Velazquez,\N,\N,actor,tt11261514,26.007149,1.6448283
3592,nm0165777,Shea Clayton,\N,\N,"special_effects,production_manager,producer","tt1424381,tt0171580,tt0182789,tt0120611",23.146862,-42.28829
3593,nm4757249,Esther Diehl,\N,\N,,tt1781092,61.393997,15.588917
3594,nm11589389,Stas Novitsky,\N,\N,actor,tt11946452,-5.178084,39.69186
3595,nm3785859,Joan Foret,\N,\N,sound_department,tt1571198,63.66827,-36.405376
3596,nm7267548,Peter Merrill,\N,\N,,\N,-61.781986,5.059809
3597,nm4722357,Christopher Henry,\N,\N,"actor,miscellaneous","tt1669819,tt15040492,tt6913472,tt26694023",-20.032234,-14.534143
3598,nm11253418,Kela Grubbs,\N,\N,,\N,43.421886,0.42582762
3599,nm0619595,Elías Nahmías,\N,\N,"assistant_director,writer,miscellaneous","tt2061684,tt0433977,tt1290414,tt0277025",-0.29117203,-17.127104
3600,nm11145961,Renee Warnick,\N,\N,,tt9892714,41.421917,-6.3764052
3601,nm4897661,A.H.M. Ransiri Bandara,\N,\N,actor,tt2231247,-2.1300478,72.881485
3602,nm2895251,Pilar Zozaya,\N,\N,,tt1166829,-29.638855,31.920141
3603,nm12579705,Yongene Wong,\N,\N,director,tt14663680,35.661545,65.16384
3604,nm2450763,William Tupã Macena,\N,\N,actor,tt0895774,-28.84856,11.589
3605,nm0562942,Carlos Mayolo,1945,2007,"director,actor,writer","tt0085299,tt0225033,tt0272451,tt0091481",1.60781,-1.4058841
3606,nm11394581,Jaroslava Klucinová,\N,\N,actress,tt7058158,38.75108,22.840982
3607,nm13124006,Katherine Goldner,\N,\N,make_up_department,tt15485160,73.53886,-14.8067045
3608,nm3007768,David Bursin,\N,\N,actor,"tt1733455,tt0395843",-32.432312,-16.391338
3609,nm9723059,Olav Gudbrands,\N,\N,,tt8187516,-40.755863,37.175533
3610,nm10162911,Kat Melanson,\N,\N,miscellaneous,"tt4419726,tt9069126",47.63297,-1.3957566
3611,nm4283215,Antonio Aragonés,\N,\N,camera_department,tt1821503,2.973976,13.093612
3612,nm0473531,Akiyo Kubo,\N,\N,actress,tt0204416,19.195065,50.092163
3613,nm1688656,Charles Eric Rhemrev,\N,\N,actor,"tt0449788,tt0449790,tt0421106,tt0449792",-4.484308,-35.91785
3614,nm7829931,Liberty Andrea,\N,\N,actress,tt5315634,24.690468,-9.244692
3615,nm13260434,Peou Daney Chann,\N,\N,animation_department,tt11657662,-9.536944,28.584484
3616,nm1746494,Richard Curtis,\N,\N,,tt0319514,-22.761005,-58.41554
3617,nm12812516,Eugenijus Riabovas,\N,\N,,tt15124178,-27.054165,29.239845
3618,nm4194786,Zachary Middleton,\N,\N,actor,tt1781715,-19.849474,-59.918106
3619,nm5903351,Ellie Rose,\N,\N,editorial_department,tt3145678,58.20159,-12.991321
3620,nm5389271,Ryan Labeune,\N,\N,transportation_department,"tt3550194,tt2533122",-38.976414,-58.98317
3621,nm12666146,Zack Bower,\N,\N,"composer,casting_department,sound_department","tt10163896,tt15332516",-51.70607,-56.147263
3622,nm10499674,Greg Stryker,\N,\N,miscellaneous,tt3100634,-59.509342,-37.166832
3623,nm5660184,Pegi Prescotte,\N,\N,actress,tt2898484,58.786057,-3.430681
3624,nm9014991,Miguel Ángel Iglesias,\N,\N,"cinematographer,camera_department,editor","tt6926456,tt6931124",6.350895,1.7999277
3625,nm0236006,John Downey,\N,\N,actor,"tt0044277,tt0045987,tt0058853,tt1618463",-3.7514048,-32.905052
3626,nm5928807,Nacho Gomez,\N,\N,production_manager,tt2510576,3.729723,-6.9309564
3627,nm8261090,Naomi Bockemühl,\N,\N,camera_department,"tt21811438,tt9873652,tt4214012,tt7290228",45.36491,2.0684192
3628,nm13357165,Ritu Gautam,\N,\N,actress,"tt25151364,tt17500926",-5.893128,79.39827
3629,nm7613551,John Watt,\N,\N,art_department,tt0089221,-20.28528,-28.571388
3630,nm10012619,Vanessa Abrahams,\N,\N,,tt3811462,66.8141,16.660591
3631,nm0238689,Richard Dry,\N,\N,actor,tt0150931,-41.98463,-16.959047
3632,nm14131949,Craig Lukes,\N,\N,miscellaneous,tt18358226,-40.761765,-27.18206
3633,nm6947714,Nate Guerra,\N,\N,animation_department,tt4241976,7.6387596,-11.38457
3634,nm2301255,Chema Ruiz,\N,\N,editor,"tt0468657,tt0468835",6.9919443,-2.8576913
3635,nm0883901,Martin Vale,1883,1969,writer,"tt0039926,tt0292721,tt0044243,tt0047756",-12.431734,-6.687485
3636,nm12499219,Ed Garsten,\N,\N,,tt14259822,-2.2830334,-46.324684
3637,nm5142212,Cathy Gilbert,\N,\N,actress,tt2249478,62.310738,-19.92595
3638,nm2937407,Rob McCabe,\N,\N,"director,cinematographer,producer","tt16267740,tt1859268,tt2776140,tt1854334",-7.8159785,-24.119703
3639,nm9986941,Olivia Jennings,\N,\N,actress,tt8728618,77.358315,3.753496
3640,nm8238165,Karen Prudencio,\N,\N,actress,tt5834838,76.38957,-11.202161
3641,nm8926598,Olivier Pellaud,\N,\N,actor,tt2071991,-29.44966,7.051101
3642,nm5538683,Lexi Dripps,\N,\N,"actress,casting_department","tt3390550,tt1615925",31.966854,-40.037937
3643,nm9342169,Antonio Uceda,\N,\N,,\N,-6.952404,-2.1537254
3644,nm4137828,Gretchen Bickert,\N,\N,actress,tt1753612,51.355293,20.070383
3645,nm7216126,Elias Geißler,\N,\N,,tt3922012,-48.080585,11.54349
3646,nm12586588,Timothy Pumarejo,\N,\N,"actor,visual_effects","tt14448168,tt23622422,tt13253060",-21.091124,-18.444094
3647,nm13789092,Bisi Ajayi,\N,\N,actor,tt8368486,-0.07259451,58.128124
3648,nm13261784,Gilang Nalindra,\N,\N,camera_department,tt16762330,7.1230593,55.36878
3649,nm7207786,Sisi Pelliccia,\N,\N,,\N,8.132111,26.935228
3650,nm7234492,Gurvinder Singh,\N,\N,"cinematographer,camera_department","tt12873192,tt4572026",-7.0947704,76.25152
