,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,UMAP Component 1,UMAP Component 2
289,nm0245069,Michele Duval,\N,\N,camera_department,"tt0115886,tt0215609,tt0111356,tt0115417",5.725602,4.962218
290,nm0369260,Doris Haug,1927,2014,miscellaneous,"tt0388047,tt0056913,tt11388168,tt0353075",6.2795954,3.9927251
291,nm4253421,Grégory Roussel,\N,\N,"producer,camera_department,location_management","tt2456984,tt3280258,tt1979323,tt2080332",9.652612,2.6363196
292,nm2941779,Nick Wagner,\N,\N,camera_department,tt1194613,11.150418,0.60791427
293,nm5421815,Enrique Murguía,\N,\N,art_department,tt2519262,11.506244,4.1657076
294,nm0011736,Kip Addotta,1944,2019,"actor,soundtrack","tt0317521,tt0203425,tt0074235,tt0103466",8.611846,6.8536077
295,nm0902365,Birgitte von Halling-Koch,1943,\N,actress,"tt11263280,tt0212215,tt0424965,tt0145036",8.658869,3.3892303
296,nm4413316,Cole Moreton,\N,\N,writer,"tt15288716,tt2803018,tt1102520",9.198164,-0.11760701
297,nm13836929,Kate Maksymova,\N,\N,make_up_department,\N,5.678455,4.864625
298,nm13587981,Paul Sanfourche,\N,\N,director,"tt6268442,tt12758402",10.467485,1.8964512
299,nm7114493,Jayden Chivers,\N,\N,actor,tt4437152,8.552431,2.6596055
300,nm14065144,Cameron McInnes,\N,\N,producer,tt22179822,8.329746,0.78311837
301,nm8349230,Tama Paekau,\N,\N,actor,tt0352076,8.712221,7.087091
302,nm9294265,Wei Niu,\N,\N,sound_department,tt4662708,7.2367563,7.779102
303,nm5052356,Don Aronson,\N,\N,producer,tt1896773,8.429119,1.9983528
304,nm11630011,Szymon Grygiel,\N,\N,,tt12423202,8.479645,5.1470056
305,nm9493940,Adam and Kizzy,\N,\N,,tt7733234,11.140132,1.8143654
306,nm7568955,Ed McHale,\N,\N,miscellaneous,tt5003466,10.973466,2.2028399
307,nm13160568,Alyssa Harley,\N,\N,,\N,4.85335,4.0621214
308,nm0097248,Yuriy Borovkov,\N,\N,"special_effects,visual_effects,art_director","tt0107756,tt0312477,tt0202810,tt0312316",8.777653,4.276395
309,nm1021055,Charo Romero,\N,\N,make_up_department,"tt1172974,tt1574576,tt0338159,tt11750282",12.093328,4.614362
310,nm0962880,Pierre Defaix,\N,\N,camera_department,"tt0269058,tt0281994,tt0291542",9.9548025,3.539751
311,nm10817594,Manuel Gomes,\N,\N,actor,"tt0757066,tt0098175,tt0490759",10.689967,3.183412
312,nm7277365,Kryrstin Stone,\N,\N,miscellaneous,tt3973866,7.2375326,2.540525
313,nm4384108,Tracey L. Adams,\N,\N,,\N,4.9419336,3.742204
314,nm7341571,Pedro Raposo,\N,\N,actor,tt4700582,11.420519,4.8865
315,nm5198214,Carlos Peñalver,\N,\N,,\N,11.816739,4.12778
316,nm12205382,Kevin Ludlow,\N,\N,,tt13781602,9.1839485,1.1608961
317,nm0895250,Gabi Vesler,\N,\N,editor,tt0148210,11.265228,4.308214
318,nm3382972,Ikuhiro Hayashi,\N,\N,producer,tt1403083,8.61309,7.9496927
319,nm2903135,Terry Kidder,\N,\N,writer,tt0486531,9.328683,0.64334637
320,nm3803395,Craig Argo,\N,\N,"producer,writer,director","tt1600918,tt1833837,tt3842030",9.085668,0.0764901
321,nm0990977,Bill Appleby,\N,\N,miscellaneous,tt0091530,8.267892,1.0801713
322,nm10306331,Jai Akash,\N,\N,actor,tt9389996,9.405016,7.3121586
323,nm6832533,Zsófia Sváb,\N,\N,sound_department,tt4108044,8.683301,5.6936913
324,nm13354357,Simav Juan Sidou,\N,\N,actor,tt17509098,11.283014,4.5849547
325,nm8303240,Dennis Anderson,\N,\N,,\N,9.567192,1.371997
326,nm1249934,Walter Lebek,\N,\N,"camera_department,cinematographer,miscellaneous","tt0479780,tt0108979,tt0473587,tt6392886",10.003689,2.6908689
327,nm13042702,Jerry Van Hammond,\N,\N,,\N,8.885173,0.62302166
328,nm5457201,Ari Miller,\N,\N,"actor,director,writer","tt2615500,tt3310674",9.212324,-0.46534517
329,nm12951035,Nadia Lamen,\N,\N,actress,tt15456496,6.9837966,5.5933046
330,nm9990944,Gleb Cherepanov,\N,\N,actor,tt8737546,9.163329,4.5147524
331,nm2136180,Simón Lopes Gomez,\N,\N,actor,tt0381704,11.679944,3.493184
332,nm0715851,Robin M. Reelis,\N,\N,"miscellaneous,production_manager,producer","tt0430105,tt0116908,tt0335121,tt0489099",7.356928,-0.89159715
333,nm4478734,Darnell Eaton,\N,\N,actor,"tt2637388,tt6341776,tt7541678,tt1943774",9.444604,0.20727243
334,nm3355160,Jakk Jones,\N,\N,,\N,7.45488,0.97381264
335,nm4438357,Mariangela Meotti,\N,\N,actress,tt1891918,7.4875646,5.6393347
336,nm1533650,Gerry Downey,\N,\N,actor,"tt0847442,tt0122410,tt1186340,tt1887960",8.938871,0.8869962
337,nm14705854,Ruxandra Amarazeanu,\N,\N,camera_department,tt27357403,7.086391,5.218155
338,nm1116684,Mike Del Tufo,\N,\N,"sound_department,miscellaneous","tt0313984,tt0367271,tt0360776,tt0799872",8.9612,1.1875145
339,nm8378976,Ahn Nguyen,\N,\N,producer,tt5987782,6.872993,7.730491
340,nm9542075,Lyr Simon,\N,\N,,\N,7.569327,-0.15201001
341,nm13186394,Alayna Arms,\N,\N,"camera_department,producer,make_up_department",tt16249682,7.313549,5.1851354
342,nm0160587,Jordan Christopher,1940,1996,"actor,soundtrack","tt0092079,tt0065602,tt0078622,tt0085271",7.7183948,2.1724892
343,nm9467887,Victoria Turney,\N,\N,actor,tt7713414,4.117721,4.4406524
344,nm7428944,Sammy Gideon Wetala,\N,\N,actor,"tt11822384,tt4827192,tt14149110,tt10750318",10.658898,2.111745
345,nm3663089,Ryan Walton,\N,\N,"visual_effects,camera_department,cinematographer","tt1631867,tt4046784,tt6264654,tt2202116",9.127574,1.083392
346,nm6546887,Muhammad Aasim Qamar,\N,\N,"director,writer,actor","tt8220324,tt8133076,tt3780080,tt8242390",10.503412,6.9999084
347,nm11017020,Josie Hemi,\N,\N,visual_effects,"tt9032400,tt9419884,tt4154796,tt6791350",5.7369294,4.51495
348,nm0312640,Fatima Genc,\N,\N,actress,"tt0120345,tt0124238,tt0806910,tt0874686",7.7063074,5.867186
349,nm0915989,Hugo Weaving,1960,\N,"actor,soundtrack,producer","tt0120737,tt0167260,tt0167261,tt0434409",10.92537,3.8173983
350,nm10722091,Adam Goll,\N,\N,,\N,11.02107,1.9039788
351,nm12552785,David Lopez,\N,\N,animation_department,tt14604098,12.013349,3.991946
352,nm1063791,Steve Gregg,\N,\N,transportation_department,tt0108565,9.564738,1.7389166
353,nm6884277,Shira Prusky,\N,\N,actress,tt3807894,9.113145,6.817405
354,nm3683157,Mayumi Sasa,\N,\N,actor,tt1545559,8.506283,6.2004185
355,nm7312963,Xavier Torra,\N,\N,actor,"tt1423653,tt24517568,tt5798918",11.764907,4.1338735
356,nm5193922,Jim Mitchell,\N,\N,,tt0372727,7.999639,0.5407773
357,nm9138675,Richard Cano,\N,\N,"producer,camera_department","tt8092958,tt8093236,tt7149894",10.091281,2.2956913
358,nm0208824,Rodrigo de Haro,\N,\N,art_director,"tt0159385,tt9748646",11.611123,4.439517
359,nm5538615,Gábor Mike,\N,\N,actor,tt0396886,8.944959,0.9826496
360,nm14241038,Will Hutton,\N,\N,,\N,8.872841,0.18241495
361,nm9703933,Joelle Graham,\N,\N,actor,tt8151232,9.428834,0.9087676
362,nm5197098,Sexy Dynamite,\N,\N,miscellaneous,"tt2320224,tt2320250",9.400372,1.2619333
363,nm13573085,Luke Gupta,\N,\N,,tt0318224,9.630247,7.8913965
364,nm7478200,Airi Altnurme,\N,\N,actress,tt1678635,9.155626,6.550348
365,nm9872259,Jared Siddall,\N,\N,actor,tt6056812,10.037643,2.4870436
366,nm7823962,Hao Cheng,\N,\N,"director,writer","tt10568330,tt28236706,tt10568288,tt5308502",7.045259,7.87182
367,nm10990301,Sam Freeman,\N,\N,sound_department,tt10958330,8.559629,-0.23483056
368,nm13565534,Jamie DaConceicao,\N,\N,,tt4663132,9.733782,2.5173607
369,nm4367033,Anna Szabó T.,1972,\N,actress,"tt1849225,tt8141342,tt6896284,tt3825698",6.7520013,5.726369
370,nm9615460,Ken Ferguson,\N,\N,miscellaneous,tt3760922,8.916165,1.8881252
371,nm7473543,Darrell Rebouche,\N,\N,actor,"tt4861274,tt4034390",11.214961,2.3308315
372,nm12650463,V. Andreyev,\N,\N,assistant_director,"tt0311605,tt0270784",9.146612,4.2705226
373,nm11532319,Phill Fury,\N,\N,,tt7267230,9.510271,0.72398144
374,nm14565281,Gary Cooke,\N,\N,,\N,7.8131237,0.9135448
375,nm11034073,Julie Baumann,\N,\N,"art_department,set_decorator","tt2222052,tt11051898",5.068763,3.278485
376,nm5734278,Hana Varhaníková,\N,\N,actress,tt0279551,6.7641196,5.3663573
377,nm1343119,Casey Noble,1978,\N,miscellaneous,"tt2111678,tt0358352,tt1849622,tt2129304",7.504852,1.7439885
378,nm10694376,Kevin Chapman,\N,\N,,tt1556097,9.3929205,1.6500928
379,nm8151259,Ed Anger,\N,\N,miscellaneous,tt4417222,11.025934,2.248484
380,nm5636969,Lorena Sopena,\N,\N,actor,tt2309448,9.402789,5.402463
381,nm0148440,Predrag Ceramilac,1944,2011,actor,"tt0056446,tt0273378,tt0182313,tt0171220",9.926217,5.9177346
382,nm10409207,Paulina Twardowska,\N,\N,actress,tt1094354,6.5153923,5.257731
383,nm11183159,Yoruba Guzman,\N,\N,,\N,8.19767,6.880263
384,nm2520749,James Lemus,\N,\N,"transportation_department,miscellaneous","tt0486822,tt0486946,tt1059786,tt1075747",10.312514,1.7434481
385,nm11153218,Moritz Beck,\N,\N,,tt11329084,9.87377,3.8103974
386,nm7827699,Ruben Dario Del Rosario Martinez,\N,\N,stunts,tt5306676,11.918602,4.8948226
387,nm12505533,Nikki Spracklin,\N,\N,art_department,tt14494456,5.5872884,4.6397853
388,nm7412608,Jesse Parr,\N,\N,actor,"tt26914981,tt4763340,tt4847946",10.36554,-0.42241165
389,nm2294090,Carl Samet,\N,\N,producer,tt0165042,8.989162,2.9743903
390,nm9965759,Noura Salleh,\N,\N,"make_up_department,costume_designer,costume_department","tt11522860,tt8687574,tt21364002,tt10250790",7.260689,5.2982244
391,nm14676699,Elias Franke,\N,\N,cinematographer,tt0874562,10.648443,2.6685736
392,nm2900520,Joe Roberts,\N,\N,"director,producer","tt1179909,tt1173952",8.1563225,0.5674276
393,nm8813613,Dale Zalusky,\N,\N,,\N,8.686835,3.3270183
394,nm9076332,Judith Iglesias,\N,\N,"camera_department,cinematographer,editorial_department","tt9415632,tt18075020,tt10567448,tt21920392",5.9228544,3.8977408
395,nm11945435,Christian Jacques,\N,\N,,tt8531346,10.0801115,3.682048
396,nm11203235,Takefumi Kamiya,\N,\N,actor,tt11444178,8.88471,7.1930604
397,nm4556158,Sheng-yuan Li,\N,\N,actor,"tt0104455,tt19121598",7.222897,7.941533
398,nm1156843,Michel Aubertin,\N,\N,actor,tt0156205,10.12176,3.5426548
399,nm2243537,Izumi Ichiki,\N,\N,animation_department,"tt0121220,tt0142240",8.595015,8.002255
400,nm0017848,César Alejandro,\N,\N,"actor,writer,producer","tt0119014,tt0463031,tt5880468,tt2247432",11.590478,4.6038003
401,nm1939314,Becky Ijediawele,\N,\N,actress,tt0459283,5.7669873,4.246495
402,nm11608562,Juliane Kohler,\N,\N,actor,"tt14199014,tt11162280",9.526168,3.5483508
403,nm7379757,Leanne Almond,\N,\N,actor,tt4691836,5.8820167,3.6604018
404,nm0369048,John Hatton,\N,\N,actor,"tt0158410,tt0190181,tt1729216,tt0214713",9.780577,0.61007863
405,nm4674492,Maaike Abram,\N,\N,"make_up_department,actress","tt3445570,tt2492350,tt2400487,tt1967020",9.781625,6.8086205
406,nm11945087,Ellis S Rich,\N,\N,,\N,7.7552066,3.01098
407,nm6822164,Robert Lee Thrope,\N,\N,camera_department,tt4071390,7.1036997,1.5545702
408,nm12087110,Hawa Corneh Earley,\N,\N,costume_department,tt13514580,8.677478,6.8801956
409,nm1290909,Paul Angelicas,\N,\N,camera_department,tt0340737,10.565207,1.3307905
410,nm12604496,Brandon Davis,\N,\N,actor,tt14720236,8.247387,0.03539264
411,nm8155263,James Hudson,\N,\N,"composer,sound_department,miscellaneous","tt7035150,tt2506612",8.044232,2.6483757
412,nm0843667,Zsolt Szabó,\N,\N,actor,"tt0118065,tt0128127",8.584637,5.600165
413,nm8824785,Tove Strøm Ottesen,\N,\N,actor,tt1281985,9.438521,4.72583
414,nm6872202,Jake Taylor,\N,\N,actor,"tt8992624,tt11130942,tt20257944,tt4113712",7.3114715,0.5512459
415,nm7540226,Vivien Bell,1996,\N,actress,"tt9604942,tt5177672,tt6497686,tt6139658",11.09096,0.2585048
416,nm7870038,Abel Sanchez,\N,\N,actor,tt4040042,11.725589,4.43711
417,nm2714510,Paul Grimsey,\N,\N,,\N,10.3582115,1.4417288
418,nm4700569,Vinny Buzzetta,\N,\N,stunts,"tt18931088,tt2072706",8.0402775,4.502903
419,nm10570230,Adam Lowry,\N,\N,actor,tt8387062,8.717019,1.1310284
420,nm11373204,Alix MacDonald,\N,\N,actress,tt11844668,10.747302,7.071278
421,nm8326891,Catalina Gheorghiu,\N,\N,costume_department,tt5204020,9.75742,5.8417134
422,nm6831356,Dianne Dale,\N,\N,camera_department,tt4106332,7.7355237,3.027599
423,nm6226614,Jenny Lewis,\N,\N,camera_department,tt3402232,5.1332684,4.2652683
424,nm15018403,Jagadeesh,\N,\N,actor,tt26899110,8.798551,6.500308
425,nm9238838,Teli Samad,\N,\N,,\N,9.901644,7.219604
426,nm6181788,Noelle Cronin,\N,\N,writer,tt3431264,4.7183375,4.1818886
427,nm12720111,Keith Moore,\N,\N,actor,tt14952966,9.342526,1.341235
428,nm2627114,Dario Osses,\N,\N,,\N,10.741423,3.7253537
429,nm12591260,Banu Sriraam,\N,\N,actor,tt14690206,9.2885685,7.309831
430,nm11974846,Ella Yang,\N,\N,actor,"tt13267554,tt18258534",6.8492465,7.628951
431,nm11675098,David Pankow,\N,\N,,tt10655608,10.250982,2.1839824
432,nm12768734,Simon Kun Puoch,\N,\N,,tt2501748,7.5702295,-0.14275287
433,nm12841726,Pamela Emerson,\N,\N,production_manager,tt15221876,5.388752,4.60269
434,nm6392423,Jakeem Bloodsaw,\N,\N,actor,tt3632728,7.4453707,0.41592342
435,nm11177231,Carolynn Countie,\N,\N,,"tt11611382,tt9084708,tt21218474",6.019366,3.505638
436,nm7101004,Amber Jones,\N,\N,actor,tt4421296,5.5488696,2.7071316
437,nm14217210,Lynn Bowden,\N,\N,,tt0896893,5.6103997,3.6015937
438,nm5783294,Sasha-Gaye Walker,\N,\N,,tt3035692,5.8666344,4.5068383
439,nm8242259,Crystal Greenvelle,1997,\N,actress,"tt19048926,tt10055818,tt10132968,tt19048792",7.0719466,3.0139704
440,nm2720842,Steven Varela,\N,\N,actor,tt1073096,8.270747,6.972143
441,nm3600908,Ken Scudder,\N,\N,actor,tt1500823,8.901279,2.2167726
442,nm14077396,Haley Rose,\N,\N,miscellaneous,tt13655266,6.29554,2.57278
443,nm7737723,Lee Major,\N,\N,producer,tt3780360,7.040487,1.5334572
444,nm13466642,Nora Mendel,\N,\N,animation_department,"tt12026652,tt15470216",5.89182,4.397002
445,nm9849469,Sébastien Doublet,\N,\N,editor,tt8435848,10.1211405,4.2118196
446,nm6162569,Keanu Williams,\N,\N,,\N,10.751606,0.8020884
447,nm4505631,Casey Johnson,\N,\N,actress,tt1500910,7.5800548,1.5996941
448,nm2005880,Carmine Battista,\N,\N,actor,tt0309564,10.446243,4.6575866
449,nm9690957,Zbigniew Matwiej,\N,\N,script_department,"tt0998810,tt0832328",8.568027,5.654359
450,nm8086904,Marcel Maitland,\N,\N,"director,cinematographer,editor",tt5651836,10.553225,3.4725509
451,nm12203005,David McMillan,\N,\N,actor,\N,8.743875,0.8548271
452,nm0353280,Patsy Hagate,1895,1963,actress,tt0032016,6.1560693,3.6062393
453,nm5076583,Amir Geffen,\N,\N,art_department,tt2176378,10.595811,6.927833
454,nm5608555,Marcus Emblem,\N,\N,actor,tt2820004,10.909324,3.0541956
455,nm10187784,Obinna Monye,\N,\N,,\N,8.243335,6.3534904
456,nm3039612,Na Zar Mi,\N,\N,producer,tt1244099,9.291506,6.1452794
457,nm12072447,Meynard Aguilar,\N,\N,actor,tt4944352,9.364244,5.5925555
458,nm6150988,Neya Lochoshvili,\N,\N,actress,tt2319018,8.054147,6.1634426
459,nm9553639,Michael Bugden,\N,\N,,\N,8.902952,1.9665647
460,nm5306063,Gloria Daguiso,\N,\N,,\N,5.861279,4.885911
461,nm0186184,Nic Cramer,\N,\N,"director,writer,producer","tt0865346,tt0185435,tt0313432,tt0352614",9.162067,1.0403717
462,nm13836293,Mark Ormond,\N,\N,producer,"tt21249682,tt22016540,tt21253966,tt21253472",11.164708,1.5078706
463,nm7142617,Gustavo Santander,\N,\N,actor,tt0350224,11.605307,4.0522003
464,nm0063985,Michael Beardsley,\N,\N,"actor,producer,writer","tt3132614,tt11744930,tt4473094,tt4155340",9.795069,1.2833608
465,nm15040895,Nethychand Persaud,\N,\N,actor,tt15303234,8.990675,5.445769
466,nm4579482,Judy Ann McCann,\N,\N,miscellaneous,tt0083803,5.7340384,3.81805
467,nm5705369,Connor Lewis,\N,\N,actor,tt2362449,9.287981,1.4455612
468,nm7725411,Ray Langstone,\N,\N,,tt5195864,7.222913,2.7519758
469,nm9803548,Gaétane Morin,\N,2018,,tt8341356,8.417933,5.272094
470,nm8530122,Clint Bracey,\N,\N,actor,tt6175214,8.550749,1.8042686
471,nm2518191,Hanifi Aslan,\N,\N,actor,"tt7491712,tt0903021",9.03208,7.089119
472,nm3001543,Mohamad Roslan Ahmad,\N,\N,make_up_department,tt0242888,10.370716,7.0381684
473,nm4466531,Mia Kosiavelou,\N,\N,actress,tt1935853,6.6151204,5.418142
474,nm3182064,Nestor Cortez,\N,\N,actor,tt0151033,11.054776,4.346834
475,nm14807212,Casey Fleming,\N,\N,"art_department,miscellaneous",tt27642560,7.5774064,1.6845015
476,nm1599486,Constantin Savulescu,\N,\N,miscellaneous,tt0191922,10.16151,4.391318
477,nm4374666,Annette Zolon,\N,\N,actress,tt0159226,6.4210157,4.0584097
478,nm5196883,Yung-Ping Tsai,\N,\N,art_department,"tt2318396,tt3528312",7.3564587,7.6489153
479,nm3838938,Krista McDermott,\N,\N,actor,tt1617232,6.863811,3.026695
480,nm1364272,John Pisciotta,\N,\N,"production_manager,miscellaneous","tt0077895,tt0076257",9.959136,1.2538561
481,nm0897103,Victor Vignon,\N,\N,actor,"tt3613118,tt0061503",10.321272,3.4358842
482,nm12216295,Jeong-in Kim,\N,\N,"writer,script_department",tt3485192,6.4299393,6.957954
483,nm14053182,Trish Yip,\N,\N,producer,tt14955080,7.7699757,5.958565
484,nm13028355,Felix John,\N,\N,production_manager,"tt21878520,tt23180740,tt15680422,tt28131338",10.927801,2.7079585
485,nm8466621,Imogen Gunner,\N,\N,,tt6094628,6.439445,5.601149
486,nm9364789,Ronald Barr,\N,\N,,\N,11.346778,3.5192745
487,nm2172304,Charlene Kiang,\N,\N,art_department,tt0468531,7.104228,4.6316333
488,nm14934793,Marianne Velázquez,\N,\N,sound_department,\N,6.187414,4.575305
489,nm4780477,Jenni Nakamura,\N,\N,director,tt2116957,8.399255,7.8259144
490,nm1873299,Rochelle Winther,\N,\N,"art_director,production_designer",tt0447212,5.495098,4.4070616
491,nm2143708,Roger Abriol,\N,\N,"producer,production_manager","tt13459930,tt0253264",10.705083,3.6564553
492,nm12833862,Jaime Antonio Marante Martín,\N,\N,art_department,tt14894892,9.809331,2.4243417
493,nm5934543,Maja Toft Andersen,\N,\N,"miscellaneous,assistant","tt2378830,tt3324684",7.111956,3.646799
494,nm11506718,Augusto Carrazana,\N,\N,actor,"tt5936448,tt9501950",11.033458,4.8019805
495,nm7285462,Fiorella Regalado,\N,\N,actress,tt2245959,9.887197,5.6955504
496,nm5160528,David Klassen,\N,\N,"cinematographer,camera_department,miscellaneous","tt6298000,tt5463162,tt2527336,tt1648190",9.594483,2.7444685
497,nm5885101,Cindy Lara,\N,\N,"actress,writer,producer","tt2356454,tt3544522",5.5583215,5.3188705
498,nm14652272,Audronis Braukyla,\N,\N,,\N,8.38181,5.454736
499,nm3138039,Heather-Sarah White,\N,\N,actress,"tt1294667,tt3624038,tt4035198",4.827502,3.2853978
500,nm3777253,Nerea Diego,\N,\N,"camera_department,cinematographer,sound_department","tt1588861,tt16290092",11.316698,4.6015577
501,nm8080467,David Payne,\N,\N,camera_department,tt5645902,9.06351,1.300437
502,nm3170274,Jen Clarke,\N,\N,actress,"tt1293797,tt1978582",5.341581,3.701963
503,nm1018724,Simone Piombarolo,\N,\N,actor,"tt0286278,tt0100097",7.6524386,4.8227563
504,nm9149438,Anna Denarp,\N,\N,actress,tt6510954,6.422272,5.6344113
505,nm8137857,George Best,\N,\N,miscellaneous,tt1731701,10.686796,0.54705817
506,nm14049687,Ram Swaroop Anand,\N,\N,producer,\N,9.941623,7.9311004
507,nm5629264,Charles Martinez,\N,\N,actor,tt2847534,11.705778,5.0840173
508,nm4743922,Lee Fitzjames,\N,\N,"actress,producer,assistant_director","tt2372162,tt12965488,tt3310674,tt5827228",8.577348,1.1973511
509,nm0873888,Des Troy,\N,\N,camera_department,"tt0117039,tt0120643",7.341832,2.193023
510,nm11584047,Pedro Leal,\N,\N,,\N,11.469926,4.894447
511,nm12102949,Sofia Vasilevskyte,\N,\N,,tt13549180,7.8123517,5.397628
512,nm12329813,Anthony Montano,\N,\N,"assistant_director,camera_department","tt11110938,tt12658830",10.787585,3.5234797
513,nm4321710,Jan Navarra,\N,\N,"editor,sound_department","tt2445614,tt2217890,tt2372349,tt1842318",7.944723,4.6572747
514,nm8362323,Lois Weiss,\N,\N,,\N,6.01262,4.5770984
515,nm15032378,Mohit Muruthonkunnel Shijimon,\N,\N,"director,writer,editor",tt28338431,9.611859,7.261424
516,nm9911809,Trevor Norwitz,\N,\N,producer,tt8538720,9.435861,0.74482024
517,nm5500068,Janet Hillis,\N,\N,actress,"tt0055708,tt0077008,tt8888890",5.0854263,5.1561728
518,nm7777960,Jiranan Wiriyaphibul,\N,\N,art_department,tt0239020,8.842085,7.396459
519,nm8808243,Ravi Rajagopal,\N,\N,producer,tt6574668,9.902645,7.8999863
520,nm7760104,Jane Beanly,\N,\N,actress,tt5237746,5.4946265,2.7344475
521,nm0756324,Evren Sahin,\N,\N,actor,tt0117722,10.203397,7.3907995
522,nm9211383,Hamad Alghrairi,\N,\N,,\N,10.295274,6.8015184
523,nm10626284,Oliver DeCoste,\N,\N,actor,tt10126424,10.5099535,2.9836571
524,nm8956886,Yasuhiro Takao,\N,\N,art_department,"tt9261998,tt10476972,tt6608818,tt2727092",8.595487,7.934158
525,nm1755713,Illiana Esparza,\N,\N,actress,tt0086787,9.469609,5.8846717
526,nm5932684,Ximena Llaguno,\N,\N,actress,"tt2806246,tt5527072,tt3345374",7.717527,7.2325644
527,nm8879810,Elizabeth Vanpelt,\N,\N,miscellaneous,"tt0261809,tt0306370",6.4579587,3.5066695
528,nm0683028,Pigface,\N,\N,"soundtrack,actress","tt0187614,tt2255682,tt10636454",7.6449494,1.3268404
529,nm3178660,Mohd Ramdan,\N,\N,assistant_director,tt1278442,9.976508,7.4119735
530,nm0416647,Joyce James,\N,\N,writer,tt0110134,5.321024,2.5012534
531,nm13778774,Abbe Opher,\N,\N,,\N,9.941421,6.080427
532,nm10175263,Gizem Bayrak,\N,\N,costume_department,tt6536562,8.460105,5.8460803
533,nm3443774,Ranajit Rai,\N,\N,composer,tt1431321,9.827869,7.9138117
534,nm9973698,Juri Tunikov,\N,\N,actor,tt2169443,8.218434,6.068309
535,nm3106027,Aidan Plunkett,\N,\N,actor,tt1279328,8.304475,1.4921147
536,nm5406465,James Merrick,\N,\N,actor,tt2558132,10.198368,1.6841725
537,nm2358265,Kathleen Wendell,\N,\N,,\N,5.1436396,3.5110624
538,nm3402299,David Green,\N,\N,,tt1374902,9.140678,0.8125817
539,nm12326554,Anselm Hartinger,\N,\N,,"tt0284746,tt14617946",9.303613,3.111268
540,nm3043696,Nerijus Gadliauskas,\N,\N,actor,"tt8685250,tt5512814,tt1245721,tt13229910",8.935387,6.3208127
541,nm9871015,Mary Jane Miller,\N,\N,producer,tt8489174,5.4460325,3.0262103
542,nm9201882,Marcel Clément,\N,\N,,\N,10.627519,3.3624268
