,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,t-SNE Component 1,t-SNE Component 2
274,nm8348316,Linda Mason,\N,\N,make_up_department,tt5924202,-1.1752857,-33.608414
275,nm10006131,Volksbühne Lana,\N,\N,casting_department,tt7418388,17.672064,-11.9622965
276,nm3114359,Herta Von Stiegel,\N,\N,producer,"tt1279951,tt1337028",-5.3382115,14.734138
277,nm13567619,João Loureiro,\N,\N,miscellaneous,tt19392202,-30.063108,-2.1502068
278,nm2032077,Ansley Garner,\N,\N,actress,tt0455918,-12.50003,15.135212
279,nm10778160,Wei Chai,\N,\N,producer,tt10511408,24.220537,-5.245067
280,nm3694099,Alaina Coletti,\N,\N,actor,tt1552104,3.1001227,-15.490018
281,nm1555577,Christine Luger,\N,\N,actress,tt0077961,19.259846,-20.337852
282,nm10522989,Rushell Malcolm,\N,\N,actress,tt9188010,20.64908,-15.930133
283,nm14860436,Bryan Corella,\N,\N,actor,tt27773593,-16.443485,-21.144375
284,nm10136011,Lawson Battle,\N,\N,,tt1178692,16.777056,26.76659
285,nm0555447,Miroslav Maruska,\N,\N,actor,"tt0093917,tt0092687,tt2718418,tt0256676",1.7111574,-1.7313422
286,nm4282084,Arnold Garcia,\N,\N,"art_department,music_department,producer","tt1587839,tt3060176,tt3214204",-31.068167,4.2018948
287,nm3931144,Dave Astor,\N,\N,miscellaneous,tt1334455,-24.30487,-39.1173
288,nm14598700,Yukiko Tsuji,\N,\N,animation_department,"tt12879624,tt2458948",-10.610631,7.144966
289,nm8606487,Luigi Brandi,\N,\N,director,tt6276440,-2.9745529,-30.040606
290,nm1460041,Marie-Helene Rutschowscaya,\N,\N,,tt0382283,19.690413,-6.2027717
291,nm1930391,Álvaro Urquijo,1962,\N,"soundtrack,composer","tt0395890,tt0377916,tt0442486,tt1330985",-28.063791,-2.1839957
292,nm8409448,Hassen Jamal,\N,\N,actor,tt3775086,42.14961,-5.1149797
293,nm8498570,Maurice ter Linden,\N,\N,sound_department,tt6134572,11.904331,-23.463655
294,nm4790907,Jose Carlos Saban,\N,\N,producer,tt2122380,12.813019,-3.2099469
295,nm4099436,Josef Borbely,\N,\N,actor,"tt13450470,tt3037388,tt1733451,tt4165090",15.710961,-11.340321
296,nm12644647,Julia Uhlman,\N,\N,,\N,-0.801985,-19.50469
297,nm9527670,Bausa,1989,\N,"music_artist,actor,composer",\N,-24.304665,16.742205
298,nm5439200,Ken Angell,\N,\N,miscellaneous,tt1986148,14.240537,25.2223
299,nm0305176,Diane Garcia,\N,\N,actress,tt0107216,-31.209728,3.831163
300,nm10171915,Todd Bielby,\N,\N,,tt9084918,-0.113812044,15.803108
301,nm2343140,Anna Banasiak,\N,\N,"costume_department,costume_designer","tt6068960,tt11912510,tt5078374,tt0091930",3.1187446,13.22952
302,nm6228336,Gerrit Scholtz,\N,\N,actor,tt0219027,-2.848701,20.947308
303,nm10096153,Rob Flamson,\N,\N,,\N,1.3433105,30.583992
304,nm13055610,Manny Suan,\N,\N,transportation_department,tt2995836,9.926587,-8.023978
305,nm9382317,Kevin Sullivan,\N,\N,,tt7570942,-17.264603,42.71602
306,nm13381267,Jota Altamarin,\N,\N,producer,tt16155872,20.935068,-4.1117005
307,nm11453763,Avneesh Antal,\N,\N,actor,tt12043092,18.215282,-8.754423
308,nm9176724,Charlene Garth,\N,\N,,\N,5.7095423,-30.584528
309,nm3067338,Vanessa Mantellassi,1980,\N,"costume_department,costume_designer,art_department","tt0465682,tt10935560,tt1454713,tt0437954",12.55933,-27.743095
310,nm12935404,Arpan Home Roy,\N,\N,"producer,miscellaneous","tt9010522,tt1757126,tt15322702",17.326372,-8.298699
311,nm1083359,Tara Murphy,\N,\N,actress,"tt0279077,tt0183696",17.167772,-28.575663
312,nm11325163,Rizwan Shaikh,\N,\N,actor,"tt3380264,tt9108892",-31.694538,-24.316343
313,nm11087327,Ernst Hohl,\N,\N,producer,tt11189058,8.651288,20.617783
314,nm7659091,Juan D. De la Vega,\N,\N,producer,tt5121620,-11.810802,18.218119
315,nm14917996,Ajeng Siti Meida,\N,\N,make_up_department,\N,2.2369587,4.45805
316,nm13059968,J Stash,1993,2022,"actor,soundtrack",\N,9.455263,5.364751
317,nm6979181,Elliot Vallin-Heard,\N,\N,actor,tt4280706,6.076272,2.632924
318,nm4813233,Lisa Adam,\N,\N,,tt2136012,-3.578585,-32.87858
319,nm6587967,Miho Suzuki,\N,\N,"actress,writer,producer","tt1091909,tt10035998,tt13094586,tt4680182",2.5229988,9.271022
320,nm8064215,Danzhen Wu,\N,\N,"assistant_director,production_manager",tt3843282,-17.425734,-3.2744515
321,nm3466296,Kay Hung,\N,\N,"camera_department,cinematographer,editorial_department","tt3054840,tt1925479,tt5067958,tt1693885",41.07845,-6.3338985
322,nm12363903,Isabella Reed,\N,\N,art_department,tt13968600,-20.839815,-25.939346
323,nm0299410,Richard Futch,\N,\N,"casting_director,casting_department,actor","tt0859592,tt0184791,tt0332280,tt0951335",30.157635,-34.99857
324,nm13680386,Bethany Dyke,\N,\N,make_up_department,tt15263056,-5.7906013,-9.553023
325,nm3353511,Gelek Rinpoche,1939,2017,,"tt1390479,tt1092004",-2.861252,-3.4018364
326,nm2265296,Chad D. Browning,\N,\N,"editorial_department,miscellaneous","tt0472989,tt1292967,tt1474300,tt0945090",-21.453947,24.211388
327,nm9872938,Deren Perez,\N,\N,,"tt1587934,tt5706878",-25.79704,22.21819
328,nm10641920,Gogoi Pragyan,\N,\N,sound_department,"tt27916210,tt8291224",-25.361088,4.6371717
329,nm13528091,Dries Oberholzer,\N,\N,actor,"tt27728519,tt27348787,tt6616012",6.203564,18.893156
330,nm3449075,Georges Dutheil,\N,\N,assistant_director,"tt0193965,tt0045617",13.425334,-13.712242
331,nm10505241,Sean O'Connor,\N,\N,visual_effects,tt0437086,-47.824986,-18.798275
332,nm12362634,Terrance Glen Craft,\N,\N,script_department,tt14145178,-1.6838408,-7.690485
333,nm7298616,Shankar Junior,\N,\N,,\N,7.702851,18.9253
334,nm8794866,Tina Stormberg,\N,\N,set_decorator,tt6553350,-5.950934,-8.447466
335,nm11358937,Robert F. Martin,\N,\N,actor,"tt0103434,tt10918478",-0.07078,-17.399033
336,nm8146270,Barbra Martin,\N,\N,actress,tt5670166,3.973696,-26.257862
337,nm11270410,Olaf Schröder,\N,\N,,tt0435952,25.545414,17.185534
338,nm6322970,Jaume Patrís,\N,\N,editor,"tt1857431,tt6959536,tt26492186,tt15788278",24.12539,16.970259
339,nm7644100,Heather,\N,\N,actress,tt5100636,-9.829577,-48.747604
340,nm4947724,Elizabeth Birch,\N,\N,editor,tt2294483,19.149672,0.07390078
341,nm13190946,Carsten,\N,\N,actor,tt15545498,-12.225496,-51.229355
342,nm1074054,Peggy Johnson,\N,\N,make_up_department,tt0040320,0.200695,29.92727
343,nm6380714,Claiza Bihasa,\N,\N,costume_department,tt3620748,7.381216,-18.319649
344,nm13470868,Geórgia Flores,\N,\N,"actress,art_department,costume_department","tt28506513,tt17217466,tt16259846,tt28539502",31.378363,22.964615
345,nm3289186,Tuovi Keihänen,\N,\N,,\N,4.3901987,23.406113
346,nm10772269,Manjiri Deshpande,\N,\N,actress,tt6998626,-10.272552,9.11416
347,nm1479632,Gareth Ryan,\N,\N,camera_department,tt0383095,5.018689,-37.671906
348,nm13667502,Dan Gay,\N,\N,art_department,"tt5181830,tt2056785",27.544535,31.502733
349,nm11491019,Ruben Ponce,\N,\N,actor,tt12127328,-24.51692,6.129976
350,nm3022770,Stephanie Grashaw,\N,\N,make_up_department,tt1236446,23.993431,-8.278832
351,nm14488697,Premium Blend,\N,\N,music_department,tt26343591,27.30294,1.0078046
352,nm8818582,Elkin MacLeod,\N,\N,make_up_department,"tt13062206,tt13003884,tt22990732,tt10648974",-16.532759,18.506771
353,nm13947364,Zac Scott,\N,\N,actor,"tt21809990,tt10638522",-1.0723464,-42.072144
354,nm1726990,Brian D. Bagdasarian,1980,\N,,\N,9.361607,-14.969193
355,nm5577252,Thaid Dhi,\N,\N,"cinematographer,camera_department,producer","tt10473028,tt10119566,tt21085674,tt12922852",-7.518881,27.813114
356,nm11936276,Ada Zeeb,\N,\N,,tt0350502,1.8209095,27.58226
357,nm12454818,Jermaine Kemp,\N,\N,,\N,-22.417185,-27.776987
358,nm14860082,Winne Vanacker,\N,\N,actor,tt27766498,8.650447,19.634415
359,nm5284188,Lee Weisberg,\N,\N,camera_department,tt2404372,-4.55273,21.29182
360,nm12533145,Femi Boyle,\N,\N,,\N,-27.404324,18.668118
361,nm12644044,Zack Steffen,\N,\N,,tt19893158,-21.5616,20.052956
362,nm8582968,Glen Wakefield,\N,\N,miscellaneous,tt0117894,-15.914548,4.4691343
363,nm4996521,Candice White,\N,\N,"art_department,art_director","tt0451279,tt4912910,tt5028340,tt1877830",2.76195,-36.74479
364,nm0546414,V. Marekha,\N,\N,actor,tt0238957,0.18013091,-17.778368
365,nm6157597,Lindsey Barclay,\N,\N,make_up_department,tt5275128,6.348366,-23.429274
366,nm10894795,Eugenio Notarianni,\N,\N,transportation_department,tt1324009,25.47236,-7.7444453
367,nm9970055,Justin Masih,\N,\N,production_manager,"tt8316026,tt8282400,tt7202976",6.079107,-14.916083
368,nm6893988,Ko-Wei Li,\N,\N,camera_department,tt0185421,23.975906,3.0706286
369,nm10480101,Karol Sikora,\N,\N,"music_department,actor","tt14788190,tt8368512",-1.4844388,14.974551
370,nm14129417,Gail Rigg,\N,\N,,tt11840612,-16.94514,22.11464
371,nm0076909,Laura Berning,\N,\N,"location_management,producer,production_manager","tt3631112,tt0316654,tt0316732,tt0407304",-7.890211,-23.554523
372,nm6125650,Ross Mitchell,\N,\N,,\N,-21.939325,18.306463
373,nm0816443,Akihiko Sozaki,\N,\N,"animation_department,editorial_department","tt0251439,tt0216651",10.465742,-7.0492105
374,nm0752728,Michael Ryan,\N,\N,"writer,miscellaneous,producer","tt0118289,tt3807022,tt0115226,tt1579911",5.116765,-37.652714
375,nm8617268,Ximena Hiriart,\N,\N,editor,tt1450154,-37.401367,25.367905
376,nm14616803,Salomé Soetaert,\N,\N,actress,tt26941059,5.710517,20.297209
377,nm8980520,John Huldt,\N,\N,composer,"tt6346658,tt1972127",46.497925,9.0998535
378,nm7410219,Bethany James,1947,\N,actress,"tt4796336,tt5692336",9.696273,-33.75656
379,nm10614922,Lane Baker,\N,\N,editorial_department,tt10127284,-11.417479,39.994064
380,nm10026236,Antonio Jorge Guillan,\N,\N,,tt7229688,16.209087,-11.969014
381,nm0469779,Janette Tough,1947,\N,actress,"tt0092355,tt0426358,tt0170880,tt4003344",10.276252,-27.387817
382,nm12788487,Alice Leppert,\N,\N,,tt14821384,-19.297804,-28.16224
383,nm8018241,Aloïs Noël,\N,\N,"actor,director,writer","tt11005890,tt5577192,tt6096650,tt6364134",-6.602171,-6.0559616
384,nm8594255,Anabel Carroll,\N,\N,actress,tt4630444,-19.907312,29.104176
385,nm11864835,Gelo Marasigan,\N,\N,miscellaneous,"tt7736492,tt7686906",6.8892574,22.774546
386,nm6693864,Tom Hawkins,\N,\N,production_manager,"tt0198399,tt0161158",4.2843833,22.696684
387,nm8495941,Sanojmenon,\N,\N,"animation_department,visual_effects","tt4346362,tt2404027,tt2724814,tt1050739",16.471043,9.073099
388,nm3344674,Josh McConville,\N,\N,actor,"tt3704428,tt7891470,tt7472896,tt2553424",-4.7821116,17.585817
389,nm2924914,Asana Inoki,\N,\N,"miscellaneous,director,writer","tt2974350,tt12279762,tt7384094,tt1355605",-21.100609,-4.955971
390,nm12521101,Dee Dawkins Haigler,\N,\N,,tt13586680,4.2696056,4.4822035
391,nm11729696,Hunter Ellis,\N,\N,,\N,-27.37139,21.595291
392,nm0395498,Nora Marie Horstkotte,1975,\N,actress,"tt0274473,tt0880565,tt1877838,tt0088554",13.258969,-3.9044423
393,nm12869671,Aikea Wolfson,\N,\N,,tt11251850,-3.972391,25.585756
394,nm13729595,Blooky,\N,\N,sound_department,tt20854524,-17.285265,-24.108606
395,nm1712388,Milos Jovanovic,1963,2014,"director,writer","tt2147289,tt0422741",-4.7063217,18.524986
396,nm2820393,Steve Mathieson,\N,\N,,\N,-7.2480483,15.957257
397,nm5216225,Richard Diby,\N,\N,actor,tt2335422,28.850124,-35.099297
398,nm6452931,Tony Jackson,\N,\N,"actor,producer",tt3691292,-7.9667916,22.527
399,nm14269407,Lear Hodgkins,\N,\N,music_department,tt0143055,9.867937,4.7532516
400,nm12847828,Frankline Nwochuze,\N,\N,"director,actor,writer","tt15235012,tt22299036,tt22267990,tt22299272",-7.98417,8.251121
401,nm3263918,Paolo Sido,\N,\N,actor,"tt3407596,tt1353924,tt3861364,tt3408020",23.163033,-5.184709
402,nm0371608,Frances Harrison Hays,\N,\N,"costume_department,costume_designer","tt0097166,tt0093256,tt0096732,tt0112056",-13.736059,2.2621121
403,nm10369734,Greg Shaw,\N,\N,actor,tt9537312,-14.110626,23.35148
404,nm7380055,Kelly McDermid,\N,\N,"actor,editor",tt4737800,-21.524532,-3.121293
405,nm9877548,Håvard Tvedten,\N,\N,,"tt8494020,tt11691968,tt15665224",24.619263,-38.07887
406,nm4140370,Caleb Davishines,\N,\N,miscellaneous,tt1753679,26.096552,-1.5507083
407,nm5413599,Qilong Zhang,\N,\N,visual_effects,tt6091936,14.069995,34.67024
408,nm2600528,Daniel Doctoroff,\N,\N,executive,"tt0992930,tt8657162,tt1202349",12.850317,23.421757
409,nm14225591,Krystal,\N,\N,actress,tt23555096,-9.649295,-48.533443
410,nm11210628,Ali Arslan,\N,\N,,\N,39.213055,-5.981556
411,nm5588791,Martin Feveyear,\N,\N,music_department,tt2493450,2.5622182,15.5961075
412,nm6180151,William Conklin,\N,\N,actor,tt3429876,-30.445395,21.579037
413,nm14587406,Bimala K.C,\N,\N,actress,tt26695236,-15.309843,-38.57202
414,nm13807389,Kristine Fernandez,\N,\N,miscellaneous,tt21191924,5.758869,-16.367746
415,nm10939420,Junpeng Ren,\N,\N,actor,tt10627720,-20.443443,-1.7203212
416,nm11437858,Chuli Paquin,\N,\N,"actor,art_director",tt12006442,4.616733,17.920181
417,nm6030742,Eleftheria Mitropoulou,\N,\N,actor,tt3277730,17.50481,15.515869
418,nm6901599,Keith G. Cooper,\N,\N,"actor,producer","tt3833380,tt6366498,tt4290766",-11.457897,-21.463469
419,nm3342730,Christian Phillip Rabie,\N,\N,actor,tt1259199,25.071585,2.9457302
420,nm5985570,Travis Weik,\N,\N,actor,tt3227514,11.745806,-18.829391
421,nm5402924,Rob Salzman,\N,\N,miscellaneous,"tt2450186,tt2105044",7.516014,22.753017
422,nm13248014,John Harbaugh,\N,\N,,tt5971920,47.841972,8.544726
423,nm9274188,Tony Sanders,\N,\N,actor,"tt22394438,tt2290623,tt10713340,tt7375512",-6.479642,15.10593
424,nm2889406,Aleksandra Swierk,1983,\N,"writer,script_department,costume_designer","tt10132068,tt8983230,tt19896206,tt19723342",12.848894,-16.087261
425,nm6348635,Genise Jordan,\N,\N,,tt3578480,-10.480253,-5.868108
426,nm0970137,Heidrun Schwaarz-Kosak,1943,2006,actress,"tt8837164,tt0221445,tt0179586",13.309114,-1.0720438
427,nm0038686,Birgit Ashbahs,\N,\N,actress,tt0060478,6.784696,-13.561791
428,nm4900379,Oscar Pérez,\N,\N,"cinematographer,camera_department",tt2102463,-27.264666,-4.20406
429,nm14948362,Sean Smith,\N,\N,actor,\N,-4.076982,34.58977
430,nm3343418,Martin Krpac,\N,\N,actor,"tt14203808,tt1360688,tt1764072,tt1399158",5.758886,4.758595
431,nm2799721,George Martin,\N,\N,transportation_department,"tt0185542,tt1337057,tt0325234",-1.8560247,-26.532324
432,nm1186761,Tu Brown,\N,\N,actor,tt0197094,-22.207249,23.557861
433,nm6040578,Norman Good,\N,\N,actor,tt2481278,18.319654,11.188101
434,nm10350639,Jürgen Opitz,\N,\N,,tt1239083,-6.612242,12.676477
435,nm2223097,David Hanson,\N,\N,miscellaneous,tt0149490,-6.608209,33.81301
436,nm8245212,Suraj Thakre,\N,\N,editorial_department,tt5791986,-19.126308,1.6831876
437,nm11316181,Jonathan Davis,\N,\N,,\N,-33.829865,-30.34473
438,nm9304282,Ross Lunz,\N,\N,,tt5458834,-9.249567,15.391719
439,nm11115331,Rachelle Francisco,\N,\N,animation_department,"tt5531466,tt4651448,tt6874502,tt1817232",21.923773,-10.387095
440,nm10670532,Johnny McGovern,\N,\N,,\N,-20.69355,7.5194483
441,nm3138236,Mary Whanger,\N,\N,,tt1291913,0.024350703,-1.606829
442,nm10200635,Hamblin Family,\N,\N,,\N,22.117033,9.824446
443,nm14574537,Angie Sel,\N,\N,actress,tt26753525,-19.979494,-29.139389
444,nm3071901,Giannis Palamitis,\N,\N,actor,tt1260516,18.308094,15.831908
445,nm14725609,Micheal Ruiz,\N,\N,actor,tt0124932,-23.41602,40.539738
446,nm11471163,M. Kryuchkova,\N,\N,actress,tt0058346,7.7013373,17.997063
447,nm14233809,Anargha Ajayan,\N,\N,animation_department,tt9795876,21.273577,-8.814574
448,nm8178837,Justinas Mickus,\N,\N,actor,tt5765536,5.6915026,-0.13861759
449,nm13694311,Farhan Ali Naqvi,\N,\N,cinematographer,\N,-25.196236,4.2408414
450,nm7597800,Gina Boyd,\N,\N,make_up_department,"tt7303476,tt5024512,tt16294520",-22.835989,-3.2822516
451,nm7727230,Dorothy Richards,\N,\N,writer,tt1765936,4.723709,-14.381188
452,nm2229945,Shirley Shackmann,\N,\N,,\N,-38.492752,31.921291
453,nm13523692,Diana Hope,\N,\N,actress,tt19120168,-18.457376,-36.37733
454,nm8341751,Ibtihaj Muhammad,\N,\N,actress,"tt0476038,tt0765425,tt16358854,tt9140512",27.09171,-7.45646
455,nm3176295,Theo Maddix,\N,\N,actor,tt1186331,1.1475799,-0.6463969
456,nm7820952,Scott Lunte,\N,\N,actor,tt5305286,-18.2364,11.356079
457,nm5015706,Shôta Hatori,\N,\N,actor,tt2091854,-8.103333,1.4785417
458,nm3232895,Yolando Mitchell Brown,\N,\N,"producer,director,writer","tt1339544,tt2073068,tt2494714,tt6164036",-6.9134884,-2.3908453
459,nm13605170,Zeynep Nergiz Bozkurt,\N,\N,production_designer,tt19812594,-19.896452,1.2856665
460,nm0562178,José Maya,\N,\N,actor,"tt0297174,tt1790024,tt1988853,tt3819182",-20.175909,-10.424518
461,nm11703960,Marilou Chabert,\N,\N,director,\N,-22.91607,3.8997169
462,nm4243216,Dawn Ohler,\N,\N,,tt1794677,-6.748902,4.2985234
463,nm14441973,Pamela Sweet,\N,\N,actor,tt25782128,13.463529,-29.502523
464,nm12858042,Killian O'Kelly,\N,\N,,"tt10288022,tt0302121",1.5247482,3.8481693
465,nm5239337,Jordi Roca,\N,\N,,tt2357809,0.11409588,-12.379193
466,nm3551268,Anna Law,\N,\N,actress,"tt1469236,tt0185347,tt0088097",25.23488,-13.658309
467,nm8858491,Jack Grady,\N,\N,producer,"tt20722204,tt6666460,tt6666246",-19.647541,-22.712418
468,nm3652238,Boy Mononido,\N,\N,make_up_department,tt0083556,-17.818277,4.4222074
469,nm4788209,Orhan Ince,\N,\N,"director,writer,producer","tt3623548,tt3624238,tt8991568,tt1727564",-21.969666,4.427775
470,nm2566267,Devon O'Dell,\N,\N,,\N,-21.173908,5.367325
471,nm9646930,Sofi Fox,\N,\N,"costume_department,costume_designer","tt8036686,tt10218956",7.633463,-21.296057
472,nm9447631,Henri Kannisto,\N,\N,stunts,"tt9604400,tt4065552",13.012794,18.959139
473,nm2579411,Arnold Pleaver,\N,\N,art_department,tt0373183,-16.757122,6.4196134
474,nm4331308,Dan Bailey,\N,\N,,tt0787424,1.1937181,23.293318
475,nm2680718,Paul Wells,\N,\N,,"tt0817975,tt8991416,tt1041514,tt0796171",-13.558427,28.529385
476,nm3060587,Rudy Loyda,\N,\N,"assistant_director,sound_department,actor","tt1276974,tt1753543,tt1253853,tt1370884",-12.214201,-3.1026876
477,nm11492001,Zac Shmonov,\N,\N,actor,tt12128494,9.872893,12.193856
478,nm4224738,Hans Lo,\N,\N,"director,editor",tt1796515,-8.869567,-3.908692
479,nm14671338,Kuningas Pähkinä,\N,\N,,tt14131002,9.730326,22.091938
480,nm10395427,Frank Lorenz,\N,\N,,tt0205678,-25.958527,13.350695
481,nm9008474,Jenna Jaber,\N,\N,producer,tt6915582,-29.132042,11.665949
482,nm2170504,Gloria Jones,\N,\N,actress,tt0040049,-15.257875,27.019394
483,nm3775735,Elise Verries,\N,\N,actress,tt0809420,-17.452972,-19.281483
484,nm5271254,Mark Lacey,\N,\N,casting_department,tt2373716,5.2249002,-22.809954
485,nm7255081,Eiko Yamaguchi,\N,\N,,"tt2634204,tt4596226",2.0328588,22.861967
486,nm2518519,Dorothee Adenstedt,\N,\N,"costume_designer,costume_department","tt0189307,tt0874534,tt0831854,tt0359679",11.032333,-12.480661
487,nm8067215,Angie Trae,\N,\N,,\N,5.7641854,-30.564493
488,nm3499980,Sean Clark,\N,\N,actor,"tt0108690,tt0147006",-32.722786,-1.9030501
489,nm6596972,Samanta do Amaral,\N,\N,"visual_effects,editorial_department","tt2027178,tt2391094,tt16427938,tt0861739",-4.657391,5.858646
490,nm12847103,Rhiannon Thompson,\N,\N,actress,tt15170600,-9.727421,13.554922
491,nm8901912,Robert Pagan,\N,\N,sound_department,tt6739340,-2.412944,-16.425169
492,nm9022825,Marina Christine,\N,\N,make_up_department,"tt6933200,tt7894134,tt7616124",23.41578,-11.057795
493,nm0545889,Alexandre Marcos,\N,\N,actor,"tt0138270,tt0209678,tt0144724",11.784275,7.4428554
494,nm1479776,Christopher Fan,\N,\N,"writer,producer",tt0383888,11.458406,-14.2951
495,nm7852714,Amrit Raj,\N,\N,"camera_department,casting_director,producer",tt4336600,13.308195,-8.704511
496,nm13093935,James Woolley,\N,\N,executive,\N,-19.018114,-19.68101
497,nm10344586,Masako Nakata,\N,\N,visual_effects,"tt11487698,tt4641264,tt22179810,tt3853452",10.505132,-7.054062
498,nm3568000,Gareth Ward,\N,\N,"camera_department,cinematographer,producer","tt2915060,tt6932244,tt6413712,tt5212226",-7.9403863,-35.801334
499,nm11482241,Emre Cakman,\N,\N,actor,"tt0425080,tt2858034",-24.208858,16.637606
500,nm12546958,Michael Shirrefs,\N,\N,,\N,-37.574688,-20.245901
501,nm3191860,Bill Dillon,\N,\N,music_department,"tt0149314,tt8913476,tt7020794,tt1322335",-20.866398,1.4106071
502,nm11921570,Greg McDaniel,\N,\N,actor,\N,-22.599562,26.489145
503,nm0137175,Nino Carillo,\N,\N,actor,"tt0204260,tt0079856,tt10087392,tt0306309",-10.068008,8.383472
504,nm4999854,DJ Supastar,\N,\N,,tt1770067,0.58973,-5.952222
505,nm9813372,Kai Kato,\N,\N,actor,"tt11072570,tt8364238",-10.219235,-17.742107
506,nm13001349,Sergio Casanova,\N,\N,,\N,16.785501,12.948253
507,nm9210169,Louis Kerr,\N,\N,cinematographer,tt7266724,-17.95174,17.40382
508,nm7366234,Alex Moore,\N,\N,costume_department,tt4730872,-32.083466,16.454638
509,nm11461450,Kris Kelly,\N,\N,actor,tt12058926,-43.73127,-18.085642
510,nm4372913,Moussa Mansaly,\N,\N,actor,"tt5598100,tt2113636,tt15713012,tt1857209",31.273752,-7.6424522
511,nm3286066,Aoi Natsumi,\N,\N,actress,tt1368442,19.661064,-6.973005
512,nm4829597,Olivia Cosgrove,\N,\N,actress,"tt3271372,tt1340758,tt1804497",-2.0617025,-0.16203302
513,nm12989622,Craig Squire,\N,\N,,\N,6.2091327,41.156155
514,nm12050442,Kathryn Lowell,\N,\N,"actress,director","tt13432158,tt23902548",-31.394236,-27.464743
515,nm12866199,Laurent Moulin,\N,\N,actor,tt2330977,11.859994,5.9532323
516,nm3985630,Mark William Strong,\N,\N,actor,tt1691142,17.021149,1.9565796
