,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
4581,nm0622300,Nathanson,\N,\N,"composer,soundtrack,actor","tt12539484,tt0108122,tt0115811,tt0316188",Roy Nathanson,20.665194,-33.66199
4582,nm14570151,Marconi,\N,\N,cinematographer,\N,Paulo Marconi,-44.134926,-26.698086
4583,nm13286851,Eiman,\N,\N,writer,tt15238242,Ammar Eiman,-1.215026,26.919657
4584,nm5117535,Fisher,\N,\N,camera_department,"tt9055008,tt2221586",Liz Fisher,15.042416,-69.849014
4585,nm7645539,Barnes,\N,\N,miscellaneous,tt1669768,Becky Barnes,33.30478,-81.16839
4586,nm6876284,Appel,\N,\N,,"tt4157216,tt5936568",Staci Appel,2.240684,27.222778
4587,nm14457481,Lindinger,\N,\N,"music_department,composer","tt7225386,tt22083416,tt25012212",Maximilian Lindinger,17.716452,9.436523
4588,nm12065676,Duarte,\N,\N,,tt13464210,Carlos Duarte,-11.941665,59.776966
4589,nm1321599,Leguern,\N,\N,sound_department,"tt0320991,tt0352035",Mathieu Leguern,21.064438,38.86015
4590,nm11062760,Blackett,\N,\N,actor,"tt16912098,tt11136052,tt26599007,tt16914708",Grant Blackett,79.74786,25.929222
4591,nm14956644,Keller,\N,\N,,\N,Syl Keller,-9.676275,-57.929447
4592,nm11104220,James,\N,\N,,\N,Christopher James Kirby,63.949448,-28.236673
4593,nm6796991,Alloysious,\N,\N,actor,tt4064886,Vicky Alloysious,66.15765,19.604605
4594,nm13829698,Rose,\N,\N,,\N,Alibbia Rose,73.47739,3.068521
4595,nm0636907,Novak,1915,1969,actress,"tt0030221,tt0030774,tt0035568,tt0030708",Peggy Novak,-65.98492,8.691844
4596,nm1987298,Devico,\N,\N,actor,"tt5189554,tt1414481,tt2171665,tt1620449",Nicola Devico Mamone,-34.709984,-18.10906
4597,nm13045689,King,\N,\N,actor,\N,Mason King,86.12464,-17.870388
4598,nm9908135,Drawps,\N,\N,"actress,costume_department","tt9423144,tt8558270,tt12209072,tt10675748",Rayne Drawps,-40.006165,-1.0202193
4599,nm2434787,Delbeck,\N,\N,camera_department,"tt0435593,tt0441795,tt0455861,tt0780180",Daniel Delbeck,5.8203053,59.245235
4600,nm1713023,Pereira,\N,\N,camera_department,"tt0261056,tt0279007,tt0260848,tt0456377",Armando Pereira,-37.7759,-55.32088
4601,nm2731958,Knowlton,\N,\N,"producer,director,actor","tt16844424,tt1081115,tt5240384,tt2292997",Scott Knowlton,39.172565,-8.085806
4602,nm2582739,Kim,\N,\N,,\N,Hyun-Jeong Kim,58.70216,65.39981
4603,nm5574431,Stewart,\N,\N,actress,tt2777466,India Stewart,47.908894,-50.947575
4604,nm1091663,Wainwright,\N,\N,visual_effects,"tt0259711,tt0253754,tt0268978,tt0298814",Perri Wainwright,36.89534,-61.515003
4605,nm0314975,Gertner,1975,\N,actor,"tt0264563,tt3903810,tt7516990,tt6347668",Joel Gertner,-8.156451,4.559817
4606,nm9935881,Almajid,\N,\N,,"tt23768238,tt8478054,tt15657276,tt22872838",Phaedra Almajid,-28.888145,23.173433
4607,nm3294136,McKenzie,\N,\N,"cinematographer,editor","tt0098647,tt0153162",Stud McKenzie,38.138252,-31.785162
4608,nm4396347,Drew,\N,\N,,\N,Norma Drew,76.97322,-40.533257
4609,nm2136116,Holmberg,\N,\N,"make_up_department,actress","tt0492477,tt6879594",Amelie Holmberg,6.045254,-11.127522
4610,nm4908759,Peters,\N,\N,actor,tt0317088,M. Peters,42.483612,-79.407906
4611,nm3874506,Pandit,\N,\N,actress,tt1634331,Ranchita Pandit,-70.88046,46.529854
4612,nm14923443,,\N,\N,actor,\N,Jason,-18.5428,85.90193
4613,nm1869014,Cunliffe,\N,\N,"art_department,visual_effects,miscellaneous","tt0486613,tt0401422,tt1149396,tt5430544",James Cunliffe,28.392054,-9.132693
4614,nm12870070,McDuffie,\N,\N,,\N,Malik McDuffie,28.11872,-17.135324
4615,nm3450498,Walker,\N,\N,sound_department,"tt1470668,tt5102426,tt5126884,tt5154104",Bryce Walker,87.53581,-10.296128
4616,nm2994691,Zodoka,\N,\N,,tt0437005,Shayna Zodoka,-79.1327,-4.804926
4617,nm3067859,Rodriguez,\N,\N,actor,"tt0449550,tt1366644",Alejandro Rodriguez,-28.907028,-68.94761
4618,nm4743046,Lazzarin,\N,\N,actor,\N,Francesca Lazzarin,35.844654,40.49281
4619,nm12596376,Bondurant,\N,\N,producer,"tt14797408,tt10295298,tt11295396,tt11916562",Brian Bondurant,-23.430128,-21.897436
4620,nm10728232,Hutten,\N,\N,"sound_department,actress","tt10468754,tt10407774,tt27987227,tt18413998",Mariana Hutten Czapski,7.8434076,-14.872619
4621,nm0280460,Fitzmartin,1962,\N,"producer,miscellaneous,executive","tt8464158,tt0090570,tt0089358,tt0094216",Mark Fitzmartin,29.801573,-26.013609
4622,nm4139141,Olivares,\N,\N,"actor,writer",tt1754199,Liliana Olivares,-59.602448,-16.447983
4623,nm4416852,Taylor,\N,\N,actress,"tt10084958,tt1494592",Kathleen Taylor,75.10604,-24.049076
4624,nm0350367,Gwynn,\N,\N,composer,tt0054807,Alfred Gwynn,11.933809,-10.943406
4625,nm6408248,de,\N,\N,music_department,tt0179028,Anne de Vries,-2.380142,68.41104
4626,nm1720914,Weno,1931,2012,writer,"tt0456312,tt1645059,tt0076382,tt1645058",Marianne Weno,25.135092,82.90302
4627,nm12975920,,\N,\N,miscellaneous,tt9021092,Radamma,-18.5428,85.90193
4628,nm13542664,Jones,\N,\N,miscellaneous,tt17221250,Michelle Jones,43.012978,-85.24534
4629,nm10367911,Hunt,\N,\N,actress,tt9534340,Elizabeth Hunt,91.087585,-5.402836
4630,nm4408326,Carey,\N,\N,"actor,sound_department","tt1885407,tt2642002",Oisin Carey,36.917603,-38.895267
4631,nm8953697,Cook,\N,\N,actress,tt3844876,Laraine Cook,73.25376,10.273451
4632,nm13772663,John,\N,\N,sound_department,\N,Bobby John,62.13321,-31.29937
4633,nm14957301,Gunthner,\N,\N,actor,tt23148426,John Gunthner,23.94335,8.714045
4634,nm11756975,Molino,\N,\N,,tt0123338,Robert Molino,-22.00626,-19.867771
4635,nm9098633,Scott,\N,\N,actress,"tt12988294,tt6788722",Caroline Scott,50.08001,-47.984554
4636,nm3032532,Frizzell,\N,\N,miscellaneous,tt0251174,Scott Frizzell,0.91788906,23.820759
4637,nm6077189,Tahmasebi,\N,\N,"sound_department,assistant_director,composer","tt4059856,tt5079010,tt4698636",Zanyar Tahmasebi,-30.86193,44.580875
4638,nm6434859,Giebens,\N,\N,actor,tt0149534,Jan Giebens,-13.053015,7.1910095
4639,nm11969697,Liebeknecht,\N,\N,art_department,tt5797184,Carl Liebeknecht,25.97053,39.101
4640,nm2589404,Borbora,\N,\N,actor,tt0232484,Gautam Borbora,21.622429,28.047136
4641,nm2576599,Wood,\N,\N,actress,tt0467704,Niki Wood,68.774185,14.857908
4642,nm5905047,Bates,\N,\N,,\N,Daisy Bates,51.165226,-80.20646
4643,nm0392168,Holmqvist,\N,\N,camera_department,"tt0097687,tt0094730,tt0099708",Peter Holmqvist,1.9435353,-32.601254
4644,nm9013774,Montero,\N,\N,miscellaneous,tt6673576,Liz Montero,-42.252804,-40.791
4645,nm2979052,Choh,\N,\N,art_department,tt1213637,Billy Choh,14.318239,41.002296
4646,nm7906916,Ademi,\N,\N,producer,tt5443936,Musa Ademi,-35.27656,14.243225
4647,nm11184346,Reyes,\N,\N,camera_department,tt11399940,Jason Reyes,-27.942595,-65.95274
4648,nm9299933,Sanjeev,\N,\N,actor,"tt7423090,tt10972484",Bejoy Sanjeev,-63.544765,41.611977
4649,nm0083493,Birdt,\N,\N,producer,tt0075809,Marvin Birdt,52.330376,15.309562
4650,nm12621051,Cooper,\N,\N,,tt0437005,Payton Cooper,61.74324,-68.41273
4651,nm2927447,von,\N,\N,"producer,script_department","tt0075708,tt0092004",Bettina von Leoprechting,-71.00681,-46.358322
4652,nm3440387,Watwat,\N,\N,actor,tt1326169,Roy Watwat,14.935041,47.93266
4653,nm5739507,Gougeon,\N,\N,,\N,Megan Gougeon,1.5908632,52.44918
4654,nm9069404,Anderson,\N,\N,miscellaneous,tt7024260,Nicholas Anderson,13.53211,-60.988277
4655,nm9232176,Spiegel,1989,\N,"special_effects,art_department","tt10514222,tt1302006,tt2452242,tt5290382",Timmy Spiegel,-3.9261558,18.422424
4656,nm1852223,Jorge,\N,\N,"actor,producer","tt0466295,tt0450378,tt2588122",Alberto Jorge,-23.30601,-62.961456
4657,nm7363743,Gilmore,\N,\N,composer,tt4726852,Gage Gilmore,46.76109,-54.978756
4658,nm12185793,Salasi,\N,\N,actor,tt0429440,Zdenko Salasi,-38.10115,4.011524
4659,nm4784933,Anticouni,\N,\N,"actress,script_department","tt7788708,tt5266764,tt5343044,tt26629361",Sarah Anticouni,-32.968266,24.46298
4660,nm11833174,Kyle,\N,\N,camera_department,tt9410034,Joe Kyle,51.99187,-30.813227
4661,nm0370591,Hayasaka,1929,2017,writer,"tt0339773,tt0316566,tt0327007,tt1589501",Akira Hayasaka,-34.275043,58.480244
4662,nm14040235,Ivanov,\N,\N,stunts,tt0108338,V. Ivanov,-72.4114,2.972493
4663,nm1565533,Collins,\N,\N,camera_department,tt0366214,Bobby Collins,50.88274,-79.27482
4664,nm9833774,Peterson,\N,\N,camera_department,"tt8406330,tt9103664",Elizabeth Peterson,41.499462,-60.78964
4665,nm1213042,Grooms,\N,\N,miscellaneous,tt0317249,Lauren Grooms,58.06888,15.927593
4666,nm14786387,Orr,\N,\N,cinematographer,tt27419597,Chris Orr,1.9116268,-46.11532
4667,nm3303804,Akui,\N,\N,"visual_effects,special_effects","tt1117563,tt0477543,tt1000133",Shuichi Akui,-35.294018,27.821539
4668,nm10814930,Parker,\N,\N,actor,tt8883492,Brandon Parker,41.544548,-64.12093
4669,nm1339305,de,\N,\N,actor,tt0121845,Emmanuel de L'Écluse,-3.6427348,68.34367
4670,nm0442815,Kawakubo,1929,2019,"actor,director","tt0250921,tt0102928,tt0088863,tt0278372",Kiyoshi Kawakubo,-39.06788,44.671833
4671,nm8033307,Berggren,\N,\N,,tt2979302,Marie Berggren,-1.9225593,-32.03219
4672,nm0498530,Leebove,\N,\N,"actress,art_department,miscellaneous",tt0212974,Melissa Leebove,53.811054,56.666454
4673,nm12909441,Jon,\N,\N,"camera_department,director,editor","tt15368418,tt14674086",Gareth Jon Roberts,61.7166,-29.596872
4674,nm9601582,Gloaguen,\N,\N,,tt0461733,Alexis Gloaguen,-11.507548,2.2105668
4675,nm3516127,Kalabokis,\N,\N,actor,tt1239401,Vasilis Kalabokis,-51.022484,28.241682
4676,nm13433339,Ahluwalia,\N,\N,actor,tt18266308,Kamal Ahluwalia,-29.130363,29.289486
4677,nm9450074,Bowen,\N,\N,,"tt15062976,tt22781702,tt4692824",Lionel Bowen,29.543468,-68.090805
4678,nm2112530,Curran,\N,\N,"miscellaneous,producer,production_manager","tt1592525,tt1235796,tt2693664,tt1034306",Louise Curran,39.497192,-36.012707
4679,nm1019234,Yang,\N,\N,production_manager,tt0288230,Herb Yang,13.605515,90.104095
4680,nm10258309,Cuesta,\N,\N,director,\N,Roberto Cuesta,-40.00012,-50.44494
4681,nm12960245,Marquez,\N,\N,,\N,Stephanie Marquez,-38.214302,-70.46566
4682,nm12524555,Gu,\N,\N,,\N,Steve Gu,-18.74098,2.2962892
4683,nm11952298,Jack,\N,\N,composer,tt13217138,Ace Jack Lind,64.42319,-31.501486
4684,nm9264238,Eliseo,\N,\N,"editorial_department,sound_department,actor","tt7354570,tt1847905,tt8333560,tt0870872",Jorge Eliseo Gómez,-46.230953,-38.877968
4685,nm7237481,Palmer,\N,\N,animation_department,tt4574720,Brendam Palmer,48.59018,-61.187073
4686,nm0702290,Elena,\N,\N,actress,"tt7438960,tt0225782",María Elena Pérez,67.53848,-8.779608
4687,nm7898885,Shannon,\N,\N,,\N,Isabella Shannon,48.73041,-33.643585
4688,nm6726920,Ahn,\N,\N,"producer,actor,writer","tt8380852,tt10193530,tt12212132,tt2089467",Robert Ahn,4.869467,42.576527
4689,nm6695651,Berg,\N,\N,"director,producer","tt3949890,tt7751254",Jeremy Berg,-2.0819414,-31.97273
4690,nm11017504,Zhee,\N,\N,actor,\N,Alexander Zhee,-80.56742,-4.4151945
4691,nm9440700,Bron,\N,\N,composer,tt7666744,Maurice Bron,14.3142185,23.28779
4692,nm3395614,Goolsby,\N,\N,"writer,producer,production_manager","tt1836844,tt1408416,tt1718929",Joshua Goolsby,-16.882877,-0.12707587
4693,nm10234237,Roberts,\N,\N,actor,tt9225910,Jacob Roberts,23.954592,-55.926052
4694,nm6650681,Gaspari,\N,\N,writer,tt3886424,Timi Gaspari,-52.151917,-40.741123
4695,nm6778196,Ndiaye,\N,\N,actor,tt3399024,Boubacar Ndiaye,-27.081182,57.937344
4696,nm10142987,McLamb,\N,\N,actress,"tt9038448,tt13123256",Brittany McLamb,31.014,-17.51813
4697,nm10649683,Bullens,\N,\N,composer,\N,Frank Bullens,25.494272,24.089651
4698,nm5800391,Tomeucci,\N,\N,camera_department,tt0048525,Antonio Tomeucci,-40.16506,-29.744709
4699,nm2899518,Creaney,\N,\N,"editorial_department,editor,producer","tt4420148,tt2294189,tt1185264,tt27237812",Lisa Creaney,27.192863,-4.3162374
4700,nm1159253,Howden,\N,\N,"producer,writer,production_manager","tt3736792,tt0292824,tt2328458,tt0244339",Peter Howden,39.602596,31.64153
4701,nm1559769,Queloz,\N,\N,,"tt0283775,tt0318224,tt0465838,tt7652094",Didier Queloz,-35.933628,-5.711035
4702,nm8749939,Urbonas,\N,\N,miscellaneous,tt6487502,Simonas Urbonas,-22.594036,45.98803
4703,nm9670593,Oleksy,\N,\N,"actor,transportation_department,miscellaneous","tt10792318,tt8089528,tt0441074,tt13034256",Marek Oleksy,-66.84428,15.984453
4704,nm2681847,Gabitov,\N,\N,camera_department,"tt0403579,tt1037022,tt0143907",Rafkat Gabitov,-70.17337,2.774368
4705,nm4874403,Yoneda,\N,\N,miscellaneous,tt2207617,M. Yoneda,-37.29006,57.011112
4706,nm0856889,Thackersey,\N,\N,sound_department,"tt0058772,tt0390929,tt0148841,tt0134850",P. Thackersey,38.65245,-10.19274
4707,nm9402763,Trudel,\N,\N,producer,"tt10453700,tt7608344",François Trudel,-14.381,37.15131
4708,nm14881832,Field,\N,\N,producer,tt22022784,Mike Field,59.973743,12.367106
4709,nm13264963,Hepburn,\N,\N,,tt16793260,Jemima Hepburn,52.67735,-40.566025
4710,nm1061809,Hart,\N,\N,miscellaneous,tt0108565,Bruce Hart,-1.4056398,-57.31813
4711,nm12599115,Paleaz,\N,\N,production_manager,tt14706970,Natalie Paleaz,-33.573154,1.8939496
4712,nm9783140,Robinson,\N,\N,actress,tt8301862,Alez Robinson,27.744198,-60.67664
4713,nm4130520,A.,\N,\N,art_department,tt1528769,Pål A. Nilsen,47.28625,84.7257
4714,nm0718211,Reininger,\N,\N,"director,producer",tt0283128,Julien Reininger,11.301671,12.45262
4715,nm4915832,Martin,\N,\N,actress,tt2258683,Kaela Martin,3.0582123,-88.03351
4716,nm12380446,Maharjan,\N,\N,producer,tt14188278,Nabin Maharjan,-64.17652,43.583035
4717,nm10121425,Scott,\N,\N,actor,"tt9009702,tt10156392,tt11725682,tt8998140",Jeffrey Scott Treadway,49.884617,-47.94201
4718,nm14413996,Crighton,\N,\N,production_manager,tt12693278,Tim Crighton,27.282526,-5.0440755
4719,nm14974242,Kurvits,\N,\N,assistant_director,tt28183856,Kristo Kurvits,-47.630375,21.955353
4720,nm0648151,Olsson,\N,\N,animation_department,"tt3390122,tt0088015",Tonny Olsson,-2.0132954,-35.25682
4721,nm3256393,Roel,\N,\N,animation_department,"tt0119273,tt0120733,tt0147752,tt0402935",Ronaldo Roel Beltran,-7.35174,7.69451
4722,nm3241672,Lewis,\N,\N,miscellaneous,tt1285309,Toney Lewis,55.835392,-79.98108
4723,nm5257269,Samuel,\N,\N,actor,"tt2381974,tt8160936,tt3314228,tt3361182",Torron Samuel,23.588766,-34.88886
4724,nm6713214,Arnold,\N,\N,music_department,tt0096764,Alan Arnold,-0.3515273,-69.292854
4725,nm12264125,Pettyjohn,\N,\N,,tt1594907,Carol Pettyjohn,63.091454,35.31469
4726,nm8296355,Wolp,\N,\N,actress,tt5892944,Priscila Wolp,17.35229,50.24479
4727,nm0786179,Seufert,\N,\N,actress,tt0234687,Julia Seufert,-51.386803,35.451015
4728,nm5493489,Vanderiaan,\N,\N,,\N,Ali Vanderiaan,-70.05322,-34.39962
4729,nm14799842,Altun,\N,\N,actor,tt27630431,Safak Altun,-9.278356,29.695396
4730,nm3911237,Maher,\N,\N,actor,tt1652202,Kyle Maher,-8.594981,-20.174496
4731,nm10007675,Holty,\N,\N,actress,tt8749064,Emma Holty,4.8975005,-41.44614
4732,nm9277719,Dooley,\N,\N,composer,tt7381210,Mike Dooley,21.327187,-17.437082
4733,nm13549828,Anderson,\N,\N,miscellaneous,tt9000424,Shelley Anderson,13.532742,-61.01433
4734,nm5217961,William,\N,\N,actor,tt2339684,Vaughan William Stevens,53.185562,-57.02827
4735,nm14013198,Clark,\N,\N,animation_department,tt15262634,Noel Clark,80.164825,-50.853065
4736,nm14831409,Marzán,\N,\N,producer,tt22014400,Iván Marzán,-12.673619,-16.285858
4737,nm9284276,Pleckatis,\N,\N,,\N,Peter Pleckatis,-50.916233,-5.564801
4738,nm11466710,Vaca,\N,\N,producer,tt12070602,Diego Vaca,-65.66869,-20.746428
4739,nm3043428,Simon,\N,\N,miscellaneous,tt0326115,Brett Simon,13.130824,-86.23108
4740,nm6137043,Böckle,\N,\N,"director,writer",tt3389124,Bastian Böckle,20.789324,29.24461
4741,nm12419863,Majid,\N,\N,,tt0406394,Abjul Majid,-61.774803,31.29345
4742,nm0832078,Stone,1976,\N,actress,"tt2309722,tt1056026,tt4871018,tt5466186",Natalie Stone,79.73635,11.432711
4743,nm8618010,Mork,\N,\N,,\N,Patrick Mork,-16.442167,-8.7561245
4744,nm0615595,Muschler,1945,2010,"composer,music_department,writer","tt0101852,tt0319844,tt0313075,tt1213665",Fritz Muschler,-6.0115566,-10.830348
4745,nm7133809,Robinson,\N,\N,"actress,director,producer","tt13098026,tt7453662,tt4401950,tt7065794",Lisa Robinson,27.809917,-60.933838
4746,nm3958113,Waem,\N,\N,"soundtrack,actor","tt0390727,tt8152294,tt0287186",Johan Waem,16.130455,50.40776
4747,nm8695420,Agoston,\N,\N,camera_department,"tt6286224,tt2283362,tt6350786",Spencer Agoston,9.980645,-14.286164
4748,nm9828081,Walters,\N,\N,art_department,tt8351278,Mitch Walters,20.722473,-70.07622
4749,nm12825619,Jon,\N,\N,miscellaneous,tt16294388,Liam Jon,61.716255,-29.59694
4750,nm5069245,Estoro,\N,\N,"actor,stunts",tt0325233,Roger Estoro,-32.08407,-39.90703
4751,nm0368401,Hassel,\N,\N,writer,tt0145649,Jan-Christoph Hassel,-84.65334,5.995317
4752,nm7352170,Ifeyinwa,\N,\N,actress,"tt5142910,tt7121864,tt4692696",Adaeze Ifeyinwa,-36.91063,44.33403
4753,nm13950773,,\N,\N,actress,tt21817596,Kiki,-18.5428,85.90193
4754,nm9569404,Carey,\N,\N,editor,"tt8129548,tt5120056",Ryan Carey,36.916237,-38.894676
4755,nm13104888,Adab,\N,\N,actor,tt15908716,Zouhair Adab,-27.606129,27.423468
4756,nm2125876,Hopkins,\N,\N,actress,"tt0222029,tt1258216",Fiona Hopkins,44.314415,-69.53947
4757,nm13525583,Padilla,\N,\N,cinematographer,tt2873054,Rebecca Padilla,-54.11365,-46.509777
4758,nm10279640,Sicam,\N,\N,miscellaneous,tt9331072,Chris Sicam,-38.939445,7.667575
4759,nm4369416,Fenton,\N,\N,miscellaneous,tt1861286,Michael Fenton,46.935467,-41.93485
4760,nm3328687,Campbell-Jones,\N,\N,"director,writer,cinematographer","tt0206501,tt1380893,tt3224212",Suzanne Campbell-Jones,40.56926,-29.426517
4761,nm10156876,Ames,\N,\N,,tt2136396,Morgan Ames,49.50016,-15.456579
4762,nm1012472,Whitter,\N,\N,,\N,Maureen Whitter,38.57149,26.217505
4763,nm9755966,,\N,\N,miscellaneous,tt7813220,Tako,-18.5428,85.90193
4764,nm2826895,Kehoe,\N,\N,actress,tt0141842,Desiree Kehoe,-38.00882,16.48588
4765,nm10606345,Shah,\N,\N,"assistant_director,director","tt10472198,tt1105733,tt1423373,tt1423375",Fahd Shah,-62.977535,52.95122
4766,nm9382035,Di,\N,\N,sound_department,tt7550332,Michael Di Lullo,-7.346039,72.10286
4767,nm12885385,Lacoste,\N,\N,music_department,tt14966522,Elizabeth Lacoste,12.322534,1.4630003
4768,nm5221434,Luis,\N,\N,actor,tt2342448,José Luis Sarteschi,-18.596489,-64.62172
4769,nm3980189,Maoujoum,\N,\N,actor,tt0094528,Mohamed Maoujoum,9.3224,89.767845
4770,nm0732892,Robinson,\N,\N,actress,"tt1187046,tt1183865,tt1059475,tt0368876",Marnie Robinson,28.082127,-60.50882
4771,nm11294589,,\N,\N,,tt11635400,Narga,-18.5428,85.90193
4772,nm10848259,Johnson,\N,\N,art_department,"tt8740790,tt19854762,tt13139228,tt13157618",Victoria Johnson,67.735634,-40.044716
4773,nm14557173,Takac,\N,\N,actor,tt26696277,Timo Takac,-34.07509,46.98895
4774,nm5044687,Bitton,\N,\N,miscellaneous,"tt0098396,tt0251830",Carolle Bitton,35.498055,2.2436502
4775,nm13222825,Trinidad,\N,\N,"producer,miscellaneous",\N,Cheryl Trinidad,-20.441898,-41.4274
4776,nm1349026,Moreno,\N,\N,actor,tt0339185,Eddie Moreno,-36.78153,-60.668556
4777,nm0374614,Heinzeller,\N,\N,"costume_designer,costume_department,visual_effects","tt0187393,tt0187696,tt0791501,tt0896681",Anna Heinzeller,14.972999,8.7222595
4778,nm5739042,Spengler,\N,\N,producer,tt2990646,Sabine Spengler,-4.6912174,19.265537
4779,nm7870840,Horine,\N,\N,actor,tt4437216,Brennan Horine,0.45144898,6.2315025
4780,nm10214137,Lucas,\N,\N,,\N,Kosta Lucas,17.652777,-90.50049
4781,nm6379004,Medina,\N,\N,actor,tt3619126,Richard Medina,-20.883959,-53.48025
4782,nm10894467,Stark,\N,\N,"visual_effects,assistant_director,editor","tt11271984,tt12831494,tt9738290",Emily Stark,68.78885,28.75585
4783,nm3148233,Hager,\N,\N,actor,"tt1380707,tt1299348,tt1764487,tt1753788",Jim Hager,-1.5301899,10.959634
4784,nm4055030,Holmes,\N,\N,writer,tt1715336,Guy Holmes,54.3256,-73.213875
4785,nm5225336,Damasceno,\N,\N,"production_designer,costume_designer,art_director","tt2659706,tt7890408,tt7618754,tt2347458",Lia Damasceno,-23.179222,-16.492622
4786,nm10460718,Danaher,\N,\N,,tt8548754,Michael Danaher,32.47965,11.492066
4787,nm10623223,Ruffieux,\N,\N,writer,tt10189804,Paulette Ruffieux,-12.380557,16.640656
4788,nm14089105,Baloch,\N,\N,assistant_director,tt22376582,Shoaib Baloch,-32.380398,-14.437568
4789,nm2198455,Khan,\N,\N,"production_designer,production_manager,costume_department","tt1129406,tt10151630,tt1424044,tt5890698",Cyrus Khan,-66.044624,58.320465
4790,nm6106870,Garza,\N,\N,camera_department,tt3319126,Anna Garza Franklin,-19.125546,-3.1439188
4791,nm12883070,Watson,\N,\N,producer,tt15310580,Zoe Watson,52.78848,-71.2611
4792,nm14148251,Turunen,\N,\N,,tt0368470,Kimmo Turunen,-17.648785,37.6199
4793,nm7460150,Hunt,\N,\N,"actor,writer","tt4862424,tt8857396",Tyler Hunt,91.087585,-5.402836
4794,nm4982834,Nebazniva,\N,\N,actress,tt2359253,Barbora Nebazniva,-73.55098,1.055485
4795,nm10488771,Rose,\N,\N,"producer,actress,composer","tt14550302,tt8335558,tt14418222",Zoe Rose Palladino,73.47739,3.068521
4796,nm11435686,Rodriguez,\N,\N,"casting_department,script_department","tt11996326,tt13542778",Yosmarlyn Rodriguez,-28.941452,-68.82609
4797,nm3205596,Shen,\N,\N,art_department,tt1267296,Jane Shen,11.084759,85.8411
4798,nm13496023,Sayakkara,\N,\N,writer,tt18909358,Asanka Sayakkara,-60.52584,39.641685
4799,nm15021279,Lopez,\N,\N,,tt0445912,Kiley Lopez,-15.755271,-74.354324
4800,nm8084399,Lu,\N,\N,,\N,Ziqiong Lu,33.587505,52.20825
4801,nm6360081,Finkley,\N,\N,composer,tt3598580,Jarrick Finkley,-0.5038024,20.880644
4802,nm8842358,Xihui,\N,\N,"music_department,soundtrack",tt1410063,Chen Xihui,9.899669,83.50194
4803,nm4350134,Bolender,\N,\N,actor,tt1702587,John Bolender,19.102253,28.07314
4804,nm9608571,Ren,\N,\N,miscellaneous,tt5297654,Lintong Ren,34.20019,7.3214507
4805,nm7505915,Schwartz,\N,\N,,\N,Tony Schwartz,-3.8762338,-51.605164
4806,nm1614993,Kragelund,\N,\N,"director,writer,production_manager","tt0409568,tt13314758,tt1916275,tt0410081",Dennis Kragelund,0.93734413,-32.71479
4807,nm8240933,Puolakanaho,\N,\N,actress,tt4614910,Minea Puolakanaho,-65.83962,31.620556
4808,nm10596583,Calvin,\N,\N,actor,tt10126682,James Calvin,32.38576,-87.73406
4809,nm1063970,Reiti,\N,\N,"production_designer,costume_designer","tt0259088,tt0356840,tt0459156,tt0380804",Nicky Reiti,-51.120903,-29.95304
4810,nm6684840,Saulenas,\N,\N,"editorial_department,editor,actor","tt4754642,tt10795278,tt1728616,tt5900966",Kestutis Saulenas,-5.7692566,-18.534788
4811,nm5156464,Potter,\N,\N,actress,"tt2947586,tt0372727",Tasha Potter,74.641396,-66.39725
4812,nm0025671,Anashenkova,\N,\N,actress,tt0172812,L. Anashenkova,-74.85493,9.495946
4813,nm3991754,Boysen,1970,2009,,tt0206501,Lea Boysen,21.617823,-25.985834
4814,nm5718845,Coviello,\N,\N,location_management,"tt11271038,tt10838180,tt3281548,tt9114286",Colleen Coviello,-27.539938,-34.27806
4815,nm14850002,García,\N,\N,,\N,Marta García Aller,-23.271954,-81.01589
4816,nm6697844,Trica,\N,\N,actress,"tt3633084,tt3543918",Dana Trica,46.05462,42.018185
4817,nm0895525,Veysset,\N,\N,actor,"tt0235428,tt0341519,tt0875047,tt0389282",Claude Veysset,-75.23196,-23.881342
4818,nm4168901,Prives,\N,\N,,\N,Todd Prives,-46.218796,-9.115503
4819,nm10930069,White,\N,\N,composer,\N,Terence White,83.57409,27.101484
4820,nm6757861,Spairani,\N,\N,"camera_department,miscellaneous","tt3970482,tt11022300",Guido Spairani,-49.623642,41.077232
4821,nm13497854,Thauvette,\N,\N,"art_director,set_decorator",tt18183178,Geneviève Thauvette,12.847777,-0.9639659
4822,nm6480464,Cuipers,\N,\N,,tt3716242,Oscar Cuipers,-27.307915,-30.321554
4823,nm0532684,Macht,\N,\N,"miscellaneous,producer","tt0299483,tt0118303,tt0168035",Joel Macht,-8.071072,32.983997
4824,nm8375419,Ivanovich,\N,\N,"actor,miscellaneous","tt6199634,tt7527542",Ivan Ivanovich,-72.10187,2.3067238
4825,nm8611436,Pablo,\N,\N,,\N,Juan Pablo Burmeister,-21.601698,-64.856514
4826,nm2650072,Raudsepp,1986,\N,"actor,writer,camera_department","tt2336630,tt0885761,tt1076252,tt1148204",Matthew Raudsepp,-14.838204,18.873648
4827,nm9435341,di,\N,\N,,tt7658096,Tohm di Roes,-7.345668,72.10269
4828,nm15038488,Williams,\N,\N,stunts,tt22491458,Pamela Williams,44.909138,-75.5626
4829,nm1277342,Sassa,\N,\N,writer,tt0324296,Atsuyuki Sassa,-53.17044,45.19033
