,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
8641,nm3325143,Macheras,\N,\N,actor,tt1378280,Gustave Macheras,75.23876,2.5893295
8642,nm1755840,Surosky,\N,\N,actor,"tt0412253,tt0965371,tt0455857,tt0368479",Brad Surosky,39.387802,0.32537183
8643,nm14784332,Bell,\N,\N,actor,tt2494384,Mike Bell,-65.627686,24.700968
8644,nm0284794,Fontaine,\N,\N,"assistant_director,producer,production_manager","tt0110390,tt0139465,tt0314345,tt0104019",Danielle Fontaine,6.806232,35.930817
8645,nm6193800,Yin,\N,\N,,tt0106052,Pun Yin,16.973629,57.80382
8646,nm3768244,Anjuli,\N,\N,"actress,miscellaneous","tt6512784,tt2955340,tt27501039,tt8069036",Sarah Anjuli,43.74907,-1.872704
8647,nm9531352,Tulikoura,\N,\N,director,"tt11240814,tt7830336",Melita Tulikoura,47.731277,-55.17314
8648,nm10964900,Richards,\N,\N,actor,tt10919250,Bob Richards,-69.231445,-3.5368266
8649,nm8521403,Born,\N,\N,actor,tt5365856,George Born III,-50.419907,43.842937
8650,nm3504180,Penrose-Toms,\N,\N,actress,"tt1451420,tt2955702",Kayna Penrose-Toms,-13.399927,-53.715485
8651,nm9781115,Lagrange,\N,\N,producer,"tt18265796,tt24577296,tt11946020,tt8297284",Jean-Pierre Lagrange,2.147508,-6.407038
8652,nm5001969,Hoy,\N,\N,actress,tt2354395,Rosalind Hoy,-1.230838,3.589957
8653,nm0615462,Murton,\N,\N,"assistant_director,animation_department,production_manager","tt0152225,tt0106514,tt0816399,tt2198263",Kim Murton,-66.027954,-26.107841
8654,nm7563882,Watson,\N,\N,"cinematographer,art_department,director","tt6515200,tt9603090,tt6210316",Kyle Watson,-47.393433,-30.582697
8655,nm2386515,Swanson,\N,\N,actor,"tt0858424,tt12892180",Luke Swanson,-36.180325,-9.255338
8656,nm11980294,Campbell,\N,\N,actress,tt13279542,Holly Campbell,-74.95558,-30.170069
8657,nm6930856,Mallikarjuna,\N,\N,"writer,director","tt4220104,tt27794567",Thota Mallikarjuna,49.339027,-49.004017
8658,nm8979368,Lisle,\N,\N,actor,"tt27922446,tt6841036,tt10443122,tt6017220",Broni Lisle,-2.8446906,-9.878065
8659,nm14040620,Thomas,\N,\N,,tt22050396,SJ Thomas Mekel,-64.12194,42.571888
8660,nm1896482,Van,\N,\N,miscellaneous,tt0190229,Virginia Van Hampton,-39.701954,64.212746
8661,nm5132970,Herrera,\N,\N,editor,"tt4028532,tt2238326",Rafael Herrera,-1.0621073,15.013837
8662,nm13841895,Etou,\N,\N,actress,tt21267892,Misaki Etou,4.252223,13.773583
8663,nm2646880,Lindt,\N,\N,,tt1024637,Jacov Lindt,-3.6890438,13.4562645
8664,nm6850554,Paul,\N,\N,miscellaneous,tt2996906,John Paul Matito,-67.28986,55.13077
8665,nm4148686,Grimbergen,\N,\N,"director,writer,cinematographer","tt9412596,tt9296782,tt10666922,tt18828524",Raymond Grimbergen,-0.24915168,6.6675506
8666,nm12406544,Yeon,\N,\N,producer,"tt13400300,tt12451520",Do Yeon Cho,7.628842,56.137955
8667,nm13029589,Patterson,\N,\N,"actor,production_manager,set_decorator",tt15402666,Oliver Patterson,-5.8917956,13.602654
8668,nm9081737,Lye,\N,\N,sound_department,tt7049092,John Lye,-1.6003635,13.268433
8669,nm12947667,Mocharska-Liulchyk,\N,\N,actress,tt15446672,Valeriia Mocharska-Liulchyk,38.764915,-50.924778
8670,nm0423904,Johansson,\N,\N,actor,tt0030767,Arthur Johansson,34.638878,23.960335
8671,nm3136414,C.,\N,\N,script_department,tt1277740,Mayra C. Cabrera,4.9927864,100.77201
8672,nm5181533,Hacker,\N,\N,composer,tt2298054,Terence Hacker,-34.777386,-50.76517
8673,nm5226987,Ginchereau,\N,\N,actor,tt0117402,André Ginchereau,18.758194,-38.08357
8674,nm0090318,,\N,\N,actor,"tt0089607,tt6518878",Bobby,-15.169839,90.15112
8675,nm11654506,Keivani,\N,\N,actor,tt11589954,Tolis Keivani,-12.973609,-1.2319778
8676,nm1937302,Salazar,\N,\N,actor,"tt0462736,tt19726758",Giuliano Salazar,23.833532,34.355206
8677,nm11584020,Mar,\N,\N,visual_effects,tt7550000,Oscar Mar,-39.29124,56.07057
8678,nm3009002,Lowy-Hamilton,\N,\N,"actress,talent_agent","tt0096527,tt0123355,tt1607733,tt0096651",Gemma Lowy-Hamilton,-12.322886,-52.17762
8679,nm14900201,Huang,\N,\N,"director,cinematographer",tt27881448,Shanchuan Huang,14.557229,50.836025
8680,nm9279013,Ni,\N,\N,actress,tt0106772,Xuehua Ni,-32.129776,58.122635
8681,nm3275173,Hadine,\N,\N,actress,tt1352455,Kawtar Hadine,6.9267874,17.862595
8682,nm11966166,Cella,\N,\N,editor,tt12227714,Olivier Cella,21.368467,-1.0427744
8683,nm1196518,Souls,\N,\N,actor,tt0305589,United Souls,-18.533552,34.426334
8684,nm3758491,Lin,\N,\N,actor,"tt1575711,tt6558356",Wei-Chun Lin,-23.978312,56.23864
8685,nm13777266,Kaopattanaskul,\N,\N,art_department,tt21062288,Jakkrin Kaopattanaskul,60.848686,-39.525127
8686,nm10472861,Chua,\N,\N,producer,tt9252316,Johanna Chua,9.896412,44.55161
8687,nm10485126,Tabor,\N,\N,miscellaneous,tt8233874,Johnny Tabor,-5.557134,8.3495455
8688,nm14631817,Moure,\N,\N,visual_effects,tt22488414,Gonzalo Moure,15.226349,-19.727182
8689,nm4975734,Gulliver,\N,\N,production_designer,tt2328531,Adam Gulliver,2.6974857,-20.866766
8690,nm13446032,Shengshu,\N,\N,animation_department,tt18358470,Bai Shengshu,24.63621,55.904114
8691,nm5065333,Johnson,\N,\N,music_department,tt1777551,Magnus Johnson,-84.47312,4.020394
8692,nm2939215,Morgan,\N,\N,producer,"tt0098820,tt0469003,tt2594252,tt0830496",Andrew Morgan,-70.64215,32.408024
8693,nm4486496,Wada,\N,\N,animation_department,"tt1572781,tt1029248,tt6296148,tt0997274",Yasufumi Wada,4.912614,-5.7941136
8694,nm10880205,,\N,\N,actress,tt10735708,Lexi,-49.168224,73.38421
8695,nm8303574,Urmenita,\N,\N,actress,tt3887700,Copper Urmenita,59.937817,16.393902
8696,nm6350117,Burgholz,\N,\N,"camera_department,producer",tt3308320,Thorsten Burgholz,-16.689758,-68.469315
8697,nm10922931,Maw,\N,\N,,tt1889810,Hugh Maw,3.5505054,-26.236435
8698,nm9042924,Piraisangjun,\N,\N,editorial_department,"tt5563194,tt4911780,tt5457582,tt5111886",Sinjai Piraisangjun,56.962597,-40.605133
8699,nm0219202,Denisenko,1965,2017,"actor,writer,director","tt0104617,tt2007471,tt15131736,tt14577922",Taras Denisenko,36.10044,-38.751
8700,nm0394689,Horikawa,\N,\N,"production_manager,assistant_director,director","tt0142233,tt0161952,tt0362344,tt15170682",Kazumasa Horikawa,0.9909362,38.88576
8701,nm0325126,Goldayev,1937,\N,"actor,director,writer","tt5458104,tt0061359,tt17046528,tt0065949",Boris Goldayev,33.571747,-40.154842
8702,nm12213767,Mejia,\N,\N,sound_department,tt13800708,Darren Mejia,79.97719,2.3257563
8703,nm9382116,Paedro,\N,\N,camera_department,tt7573822,João Paedro Nascimento,61.519512,-12.754841
8704,nm4529633,Woo,\N,\N,art_director,tt1977814,Shin Woo Kim,15.07488,54.74094
8705,nm12223178,Hardy,\N,\N,,tt2089405,Theresa Hardy,-37.82137,15.254365
8706,nm12261530,Praditaningtyas,\N,\N,actress,"tt13353184,tt25875858",Resti Praditaningtyas,54.716118,-29.832478
8707,nm1710746,Pereira,\N,\N,"production_manager,producer,miscellaneous","tt2137109,tt7695916,tt1796960,tt2357547",Kymberly Pereira,59.515247,6.4343357
8708,nm3897005,Campo,\N,\N,actor,tt1600474,Adam Campo,71.942345,11.527573
8709,nm4456019,Gibson,1984,\N,,"tt0329830,tt6720454,tt4422950,tt9834270",Josh Gibson,17.109037,-33.133934
8710,nm7251609,Brown,\N,\N,"actor,soundtrack","tt8743064,tt4592410,tt6183104,tt11380884",Tremaine Brown Jr.,-61.267056,30.532463
8711,nm11602575,Bar,\N,\N,"director,writer,producer",tt12373834,Liron Bar,-21.923164,27.066307
8712,nm7442629,C,\N,\N,camera_department,tt4842156,Michael C Eslava,-6.141051,72.63711
8713,nm13991000,Frankle,\N,\N,producer,tt21928198,Diane Frankle Storck,-35.345257,23.812925
8714,nm10519478,Benko,\N,\N,"actor,music_department","tt24226712,tt9872598",Matej Benko,-25.19042,23.467695
8715,nm1917741,Bruce,\N,\N,,tt0459655,Tia Bruce,-61.011658,45.14435
8716,nm2823064,Harrell,\N,\N,actor,tt0079709,Ellsworth Harrell,-32.00219,-58.16572
8717,nm7692230,Wilkinson,\N,\N,actress,tt0086285,Sue Wilkinson,-42.755375,1.3773258
8718,nm5047598,Zion,\N,\N,camera_department,tt2124998,Mark Zion,35.060352,-28.213238
8719,nm10700079,Zhou,\N,\N,script_department,tt5782090,Jianjun Zhou,25.54177,59.116077
8720,nm2672965,Carignola,\N,\N,"special_effects,make_up_department","tt1349626,tt3530978,tt5290524,tt2070897",Danilo Carignola,22.828127,27.29683
8721,nm3986737,Kovács,\N,\N,actress,tt0814091,Orsolya Kovács,56.974728,-66.07781
8722,nm7461161,Concepcion,\N,\N,art_department,tt4555910,Aldrich Concepcion,72.370804,-4.713525
8723,nm8296383,Walker,\N,\N,actor,tt0091217,Cotton Walker,-75.84622,26.188332
8724,nm9461134,Satô,\N,\N,miscellaneous,"tt0103179,tt14330398",Masato Satô,12.192003,6.9431124
8725,nm3369456,Franklin,\N,\N,,tt1395176,Mary Franklin,-35.363674,23.818924
8726,nm5095436,Anderson,\N,\N,visual_effects,tt4865316,Jon Anderson,-74.56096,17.188221
8727,nm10782903,Fahmi,\N,\N,art_department,"tt10521084,tt7059506",Nasrin Fahmi,39.17399,38.978516
8728,nm4739716,Drayton,\N,\N,,\N,Carey Drayton,-21.945812,-28.679468
8729,nm0493272,Lawson,\N,\N,actor,"tt0086567,tt0077289,tt0058796,tt0113751",Len Lawson,-32.5973,33.53814
8730,nm12597690,Ferrari,\N,\N,,"tt2424438,tt22779376,tt1842561",Marina Ferrari,-17.338238,-38.35291
8731,nm0578808,Mende,1949,\N,"actor,director","tt0417911,tt0103434,tt0091917,tt0108977",Frank-Thomas Mende,19.726976,18.107683
8732,nm0693301,Potter,\N,\N,actress,tt0056460,Kathy Potter,-32.005817,-6.7763643
8733,nm1706860,Hansen,\N,\N,actor,"tt0336361,tt0045134,tt1764478",Jens Hansen,-33.446526,-55.225334
8734,nm3894266,B.,\N,\N,art_department,tt0455407,Damon B. Fishback,11.397395,91.80906
8735,nm1378584,Voss,1900,1942,actor,"tt0447441,tt0020835,tt0021784,tt0449264",Manfred Voss,-7.279988,-19.834305
8736,nm13570825,Mongkholkasem,\N,\N,writer,"tt14090558,tt21210694,tt27865967",Krit Mongkholkasem,56.836243,-42.340355
8737,nm14867297,Davis,\N,\N,actor,tt26711080,Jackson Davis,-92.25845,21.12288
8738,nm8807086,Höglin,\N,\N,actor,"tt11301876,tt12958602,tt20564882,tt11374514",Johnny Höglin,-1.0251397,-82.37902
8739,nm14826566,Duarte,\N,\N,producer,tt22014400,Jairy Duarte Hechavarria,70.97273,3.6366181
8740,nm1417616,Gartenberg,\N,\N,actor,tt0374817,Gerry Gartenberg,21.97975,-36.223392
8741,nm9007479,Kuchta,\N,\N,actress,tt6857648,Sara Kuchta,-5.291832,-26.751366
8742,nm2777213,Peltonen,\N,\N,actress,"tt1209388,tt0233067,tt1212905",Tiina Peltonen,54.149178,-52.786816
8743,nm5000655,Aoyama,\N,\N,actor,tt0409005,Bal Aoyama,46.403152,18.924986
8744,nm6036191,Kelly,\N,\N,actor,tt3270256,Shawn Kelly,-75.46748,35.71366
8745,nm14841357,Moura,\N,\N,actress,tt7465674,Ângela Moura,11.82825,-30.66938
8746,nm9934290,Grabius,\N,\N,,tt8597440,David Grabius,-7.949442,30.527727
8747,nm9554030,Sokol,\N,\N,"sound_department,composer",tt7871342,Alex Sokol,36.885292,-44.22515
8748,nm6438747,Nishizawa,\N,\N,producer,tt3538674,Katsura Nishizawa,51.13719,15.636434
8749,nm14233758,Gonsalves,\N,\N,miscellaneous,tt15824600,Bradley Gonsalves,79.21552,-23.462088
8750,nm3191196,Hanumantha,\N,\N,producer,tt1321440,Chappidi Hanumantha Rao,54.758797,35.11681
8751,nm3395470,Grace,\N,\N,"art_director,assistant_director","tt1408330,tt1613091",Laura Grace O'Hara,-42.414757,-43.65971
8752,nm13630223,Ha,\N,\N,,\N,Chung Ha Yun,-31.24296,52.63643
8753,nm10021038,Beck,\N,\N,miscellaneous,tt8765056,Stephanie Beck,-71.08563,28.343937
8754,nm3561761,Silver,\N,\N,actress,"tt6517320,tt7235466",Zuleyka Silver,-40.086864,30.954634
8755,nm5530214,Luciani,\N,\N,actor,tt2675416,Enrico Luciani,4.015112,39.823467
8756,nm7892691,Jourdan,\N,\N,actress,tt5420102,Jane Jourdan,55.790115,-25.3088
8757,nm7815480,DeHard,\N,\N,actor,tt0177717,Jeff DeHard,-1.095084,-0.9349946
8758,nm12291202,Arenas,\N,\N,,"tt1857431,tt13980772",Antonio Arenas,7.724514,28.122921
8759,nm4340586,Frankel,\N,\N,sound_department,tt1848759,Sukwon Frankel,-1.7321676,49.105858
8760,nm6773173,Norton,\N,\N,"director,writer,producer",tt4040696,Kevin Norton,-6.071556,5.536861
8761,nm2320467,Lee,\N,\N,animation_department,tt0500092,Yoon-Kyung Lee,-19.049885,61.807346
8762,nm3803393,Genesis,\N,\N,actor,"tt2957866,tt3384346,tt0395884",Ryan Genesis,1.7081615,20.59769
8763,nm14637416,Eliot,\N,\N,actor,\N,Seth Eliot Santoro,-9.936167,14.069571
8764,nm6213179,Kin-Wa,\N,\N,actor,"tt0091428,tt0093229,tt0187034",Chui Kin-Wa,7.681784,56.848175
8765,nm7453381,Zada,\N,\N,actor,tt4885518,Aram Zada,53.93899,-11.695429
8766,nm12987347,Radonovich,\N,\N,actress,tt15532032,Averee Radonovich,1.9594088,5.8974385
8767,nm11359523,Kova,\N,\N,"camera_department,assistant_director","tt10793304,tt10095328,tt7505028",Vlada Kova,53.764004,-11.790426
8768,nm7847922,Arnholt-Stark,\N,\N,,\N,Rod Arnholt-Stark,9.887846,-68.932724
8769,nm9500631,Huseby,\N,\N,"producer,writer,miscellaneous","tt10100780,tt13102274,tt11160814",Cade Huseby,-2.1858456,5.6008596
8770,nm3680587,Libbe,\N,\N,actor,tt1540847,Frank Libbe,24.152796,18.573849
8771,nm12862724,Khan,\N,\N,actor,tt15264382,Sabnam Khan,40.791805,45.406902
8772,nm7419429,Claudio,\N,\N,sound_department,tt4773332,Oscanio Claudio,-46.01174,-47.036705
8773,nm3209340,Shuler,1971,\N,,"tt1542828,tt0896893,tt1470549,tt1329367",Heath Shuler,37.06787,58.590992
8774,nm4449549,Dagmar,\N,\N,actress,tt1517522,Hulda Dagmar Magnúsdóttir,-12.463947,-26.760794
8775,nm12212262,Broad,\N,\N,art_department,"tt2283336,tt10539608,tt1517268,tt4593060",Mitchell Broad,-52.90585,37.788464
8776,nm2399376,Kostevc,\N,\N,miscellaneous,tt0213724,Maria Kostevc,34.921337,-51.507614
8777,nm10519633,Toin,\N,\N,actor,"tt14978304,tt14461118,tt9873460",Remi Toin,-3.1572905,22.03592
8778,nm2817828,Colantoni,\N,\N,"actor,sound_department","tt0196882,tt0076884",Marco Colantoni,14.29793,33.191917
8779,nm5819635,Menéndez,\N,\N,camera_department,tt3071786,Mario Menéndez Mariño,90.259895,-7.0693493
8780,nm0091537,Bogardt,\N,\N,"composer,music_department,director","tt0132509,tt0149074,tt0196790,tt0089180",Cheech Bogardt,9.274975,-60.271805
8781,nm0645998,Olavarría,\N,\N,actor,tt0047965,Juan Olavarría,82.893364,-7.8458695
8782,nm10007467,Smith,\N,\N,actor,tt4460424,Kenneth Smith,-69.870285,19.093296
8783,nm12314163,Gannaway,\N,\N,actress,tt11323538,Jasmine Gannaway,19.638758,-31.471895
8784,nm4484370,Parr,\N,\N,"visual_effects,animation_department,editor","tt10936798,tt4630562,tt4139124,tt3497880",Cullen Parr,48.17466,-23.644178
8785,nm10356794,Mondrup,\N,\N,,tt1239083,Steen Mondrup,5.907932,-30.075033
8786,nm3880594,Gil,\N,\N,"actress,assistant_director,producer","tt0297174,tt5518528,tt4715356,tt4741768",Carla Gil,-49.29344,51.265366
8787,nm10909320,Mula,\N,\N,producer,tt10799014,Daniel Mula,8.103756,-26.727392
8788,nm12770661,Tohme,\N,\N,actor,tt13281700,Amjad Tohme,39.269073,-18.996004
8789,nm12711916,Feinsod,\N,\N,camera_department,tt5846628,Nick Feinsod,-35.23893,-34.806625
8790,nm3721935,Behrendt,\N,\N,production_designer,tt0199001,Sasa Behrendt,-13.254653,-73.92649
8791,nm11347633,Lachance,\N,\N,,tt11778678,Roland Lachance,-0.6733957,-15.615747
8792,nm14485325,Grace,\N,\N,"director,writer,editor",\N,Gloria Grace Rand,-42.329365,-43.595253
8793,nm13452180,Kovensky,\N,\N,,"tt2563482,tt6992876",Josh Kovensky,30.895441,-53.32628
8794,nm0396780,Housseau,\N,\N,actress,tt0090565,Mme. Housseau,-30.42707,-51.172253
8795,nm7514095,Taylor,\N,\N,visual_effects,tt4901102,Nicholas Taylor,-89.78204,39.19308
8796,nm11937726,Lawrence,\N,\N,costume_department,"tt12578344,tt8633062,tt8760708,tt8810790",Sarah-Joy Lawrence,-32.603397,33.583782
8797,nm4947251,Saarikivi,\N,\N,actor,tt0126116,Jussi Saarikivi,50.907658,-54.738434
8798,nm2756461,Gardner,\N,\N,transportation_department,tt0979253,Jake Gardner,19.607372,-35.20991
8799,nm11704987,Fedyk,\N,\N,"composer,music_department",tt0441074,Radoslaw Fedyk,-15.255312,-43.67704
8800,nm5630676,Ghosh,\N,\N,,\N,Ashoka Ghosh,42.567497,49.724464
8801,nm9763183,Shulman,\N,\N,actor,tt4189080,Adam Shulman,35.299694,59.923443
8802,nm7043216,L.,\N,\N,actor,tt4340726,Patrick L. Riley,13.62469,88.52952
8803,nm5883056,D.,\N,\N,"writer,producer,miscellaneous","tt10719080,tt6151048,tt9069242,tt9419976",David D. Jones,4.3560667,85.63891
8804,nm8538456,Mäkelä,\N,\N,editor,tt6186650,Sami Mäkelä,55.982998,-56.97609
8805,nm5547906,Cicero,\N,\N,actress,tt2404334,Loredana Cicero,24.404947,-4.561379
8806,nm5886097,Jung,\N,\N,actor,tt3129292,Lawrence Jung,32.78411,26.025496
8807,nm13480831,Man,\N,\N,,tt18340954,Wai Man Tse,-49.161407,33.82952
8808,nm0781699,M.,\N,\N,actor,tt0080798,John M. Sefakis,3.7065039,90.83085
8809,nm12774159,Accardi,\N,\N,set_decorator,tt13273250,Regina Accardi,18.398144,27.861488
8810,nm6706085,Robertson,\N,\N,,\N,Heather Robertson,-74.9745,-2.774319
8811,nm1335369,Post,\N,\N,actress,tt0321780,Tori Post,-43.351334,46.503853
8812,nm13535286,Oak,\N,\N,production_manager,tt19299512,Constance Oak,-52.627213,38.795868
8813,nm7444281,Aguiar,\N,\N,,\N,Margaret Aguiar,53.412434,1.9925259
8814,nm12565263,Maciver,\N,\N,,tt7397944,Roderick Maciver,-61.89636,-41.80775
8815,nm0927375,Rosing,1927,1987,actor,"tt0053636,tt0061838,tt0055179,tt0329613",Henrik Rosing Wiehe,8.57042,0.8226257
8816,nm14794647,Palasinski,\N,\N,art_department,tt15067890,Alek Palasinski,1.998899,27.240183
8817,nm7438025,Steiger,\N,\N,"sound_department,miscellaneous",tt4819422,Jack Steiger,-30.211063,-34.92915
8818,nm3932949,Sheriff,\N,\N,actor,tt1669108,Gass Sheriff,-46.953278,-2.047865
8819,nm12347747,Rathbun,\N,\N,art_department,tt13654414,Cassandra Rathbun,15.246047,-55.623936
8820,nm15023986,Oliveira,\N,\N,actor,tt28318996,Ivair Oliveira,58.23418,7.656593
8821,nm0815751,Soudri,\N,\N,actress,"tt0176650,tt0163262,tt9800124,tt0112135",Galia Soudri,40.495728,8.7295265
8822,nm7131028,Nuñez,\N,\N,actor,tt4457764,Elias Nuñez,85.76047,0.088248685
8823,nm10498827,Singh,\N,\N,"assistant_director,actor,production_manager","tt8108200,tt14167344,tt15281704,tt27502523",Jagbir Singh Pannu,51.136723,63.57435
8824,nm5059953,Curtis,\N,\N,"actor,music_department",tt2401579,Brant Curtis Gerald,-26.638498,-11.754899
8825,nm9136419,Liang,\N,\N,camera_department,"tt6971006,tt7817930,tt6352750",Jianquan Liang,-3.7979116,-6.891042
8826,nm13486677,Lius,\N,\N,actress,tt18750726,Sophia Lius,-0.6345837,-11.347635
8827,nm6512095,Sofia,\N,\N,make_up_department,tt3647552,Katherine Sofia,38.166832,7.934601
8828,nm12646907,Akarsu,\N,\N,actor,tt0425079,Kayacan Akarsu,17.441442,13.356823
8829,nm5193732,Fahey,\N,\N,producer,tt2166804,Tori Fahey,-14.460872,1.4843148
8830,nm2190225,Thompson,\N,\N,miscellaneous,tt0326905,Sue Thompson,-84.83478,11.708191
8831,nm8246487,Stanovick,\N,\N,"visual_effects,editorial_department,production_manager","tt6977338,tt5707408,tt10161886,tt5116302",Brigitte Stanovick,-6.38646,12.27455
8832,nm1796483,Lara,1991,\N,actor,"tt0439092,tt1831897,tt1192302",Diego Lara,-0.8965456,13.2514515
8833,nm2984317,Föry-Ostheber,\N,\N,actress,"tt0196177,tt0022964,tt0029714",Else Föry-Ostheber,-0.85563636,-78.8089
8834,nm0881136,Unger,\N,\N,"costume_designer,costume_department","tt2145849,tt1410219,tt0275160,tt0806910",Claudia Unger,-1.5486156,8.340394
8835,nm6451993,Geary,\N,\N,,tt1898066,Shannon Geary,-7.6160574,13.167787
8836,nm10619106,McClure,\N,\N,,\N,Glen McClure,-60.930832,-46.883102
8837,nm5211965,Hosking,1986,\N,,"tt2267661,tt2222382,tt0196269,tt1795756",Sophie Hosking,-2.3925297,8.731172
8838,nm2173201,Sevdah,\N,\N,"composer,soundtrack","tt1454721,tt10653098,tt5743336,tt0756218",Mostar Sevdah Reunion,40.95274,-0.7409471
8839,nm3223174,Demedts,\N,\N,"actor,miscellaneous","tt1324001,tt1942978",Bram Demedts,2.7022443,12.450888
8840,nm5451060,Low,\N,\N,cinematographer,"tt0309474,tt2614006,tt3460062",Nic Low,-47.930214,25.996782
8841,nm6450749,Joblin,\N,\N,actress,tt3689284,Celie Joblin,-8.781937,23.804296
8842,nm13117314,Shaik,\N,\N,"animation_department,camera_department","tt9670480,tt23722086",Ahmed Shaik,36.88638,55.11523
8843,nm0167744,Cobb,\N,\N,sound_department,tt0127800,Catherine Cobb,-21.932446,-8.917134
8844,nm1668978,Beach,\N,\N,"composer,music_department","tt0435675,tt1169149,tt0418398,tt0430514",Thomas Beach,-12.83967,-7.843025
8845,nm4026293,Cryans,\N,\N,actor,"tt6591720,tt0790665",Jack Cryans,-15.326042,21.904835
8846,nm2142961,Skinner,\N,\N,"miscellaneous,producer","tt0985694,tt1630029,tt18925334,tt13560574",Reneau Skinner,-15.332771,8.197633
8847,nm11922173,Deville,\N,\N,music_department,tt0457348,Danny Deville,-26.73139,0.2961713
8848,nm3051655,Kramer,\N,\N,actress,tt1090679,Jacqueline Kramer,17.201937,4.6958394
8849,nm7869560,Bouglione,\N,\N,,"tt0461733,tt3824924",Regina Bouglione,14.677483,-50.27858
8850,nm1096441,Edgerton,\N,\N,actor,"tt1388905,tt0115417,tt2235693,tt0295064",Matt Edgerton,-58.822906,-10.663668
8851,nm3804864,Durairaj,\N,\N,animation_department,"tt1911658,tt3874544,tt1217213,tt1679335",R. Durairaj,48.209656,-12.761635
8852,nm1666327,Chizever,\N,\N,costume_department,"tt1703925,tt1839492,tt0996979,tt1915581",Jill Chizever,26.991537,-20.802673
8853,nm13037432,Tarantelli,2005,\N,actress,"tt10986262,tt13844214",Sophia Tarantelli,20.473959,-9.368189
8854,nm5337544,Wells,\N,\N,art_department,tt2473194,Nathan Wells,-58.106956,-1.6847523
8855,nm9713360,Scarlato,\N,\N,producer,\N,Tracy Scarlato,25.363474,0.7034233
8856,nm12522337,Sadelain,\N,\N,,tt14534158,Michel Sadelain,37.811607,4.3989463
8857,nm2596247,Krajeir,\N,\N,actor,tt0097059,Steve Krajeir,36.273037,-54.817585
8858,nm8654689,Merkt,\N,\N,actor,tt5226984,Stefan Merkt,-7.2055984,-80.244286
8859,nm12844794,Dubleck,\N,\N,casting_department,"tt12229012,tt15438504",Luis Dubleck,-18.636587,-29.25795
8860,nm3660121,Malinowska,\N,\N,actress,"tt2215143,tt1531632,tt2106608,tt3615946",Monika Malinowska,39.416546,-69.76703
8861,nm2687500,Perdomo,\N,\N,miscellaneous,tt0102105,Rosa Perdomo,80.5259,7.8426247
8862,nm5288016,Kong,\N,\N,art_department,tt2277728,Karen Kong,16.240326,7.1954513
8863,nm0992249,Hogan,\N,\N,actor,"tt0118406,tt0109318",Mark Hogan,-37.593987,-58.165768
8864,nm12653902,Clark,\N,\N,,tt0156201,Nicole Clark,-90.84332,7.3589964
8865,nm13596292,Gong,\N,\N,actor,tt8888462,Daeyu Gong,18.89299,56.33873
8866,nm3567791,Guarro,\N,\N,producer,"tt1071894,tt0452244,tt1319048,tt1075769",Guillem Guarro,69.34728,12.307413
8867,nm14965263,Wallace,\N,\N,actor,tt28136675,Henry Wallace,-53.33389,-0.6171662
8868,nm4006081,Henrikson,\N,\N,,tt1583323,Markus Henrikson,-35.060246,-13.173512
8869,nm1558706,Davies,\N,\N,miscellaneous,tt0337540,Ian Davies,-26.932426,-31.828009
8870,nm1129026,J.,\N,\N,miscellaneous,tt0026275,Ralph J. Mitchell,12.796746,101.886215
8871,nm10820890,Woolf,\N,\N,composer,\N,Sharon Woolf,-45.65873,-34.38064
8872,nm12713108,Gatoni,\N,\N,actress,"tt19267850,tt12653864",Sarah Gatoni,26.631567,-25.892876
8873,nm10152884,Duffy,\N,\N,make_up_department,tt6374632,Renea Duffy,-23.722233,-26.446913
8874,nm11505995,Amaya,\N,\N,"visual_effects,animation_department","tt2283336,tt10648342,tt1745960,tt2527338",Annie Amaya,29.598377,39.70613
8875,nm3161346,Sensations,\N,\N,soundtrack,"tt0101748,tt0098300,tt0369330,tt0327137",The Sensations,31.956797,10.221304
8876,nm2368781,Sears,\N,\N,"actress,miscellaneous,producer","tt7861612,tt15421858,tt6632666,tt7608248",Deb Sears,33.23212,12.226478
8877,nm0242097,Duncan,\N,\N,make_up_department,"tt0096677,tt0088889,tt0086947,tt0176357",Sandi Duncan,-42.82591,-9.529763
8878,nm5030293,Crump,\N,\N,,tt2710614,Bill Crump,-15.1357975,-17.364649
8879,nm10377776,Stogsdill,\N,\N,actress,"tt12064880,tt10147628",Leslie Stogsdill,5.0914893,-37.153576
8880,nm2131088,Jahangiri,\N,\N,producer,"tt1279435,tt0493557,tt1332546",Aziz Jahangiri,42.11126,-16.844597
8881,nm2525742,Jin,\N,\N,actor,tt0943958,Soo Jin,11.072082,60.496143
8882,nm3114757,Tana,1958,\N,actress,tt0162681,Ágnes Tana Kovács,18.137373,-7.524545
8883,nm5122474,Paterson,\N,\N,"cinematographer,camera_department","tt0314300,tt2369215,tt3104352,tt0462003",Mark Paterson,-64.158875,-14.739323
8884,nm6237120,White,\N,\N,,\N,Sam White,-51.733017,31.678854
8885,nm9377268,Kapinos,\N,\N,actor,tt7058158,Alexandr Kapinos,37.426125,-59.99907
8886,nm1626171,Nelson,\N,\N,actress,tt0411363,Maja Nelson,40.77088,-5.8149624
8887,nm4123114,Perkins,\N,\N,producer,tt1743906,Gratlin Perkins,-53.064434,-15.478689
