,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
245,nm4499791,Caleo-Green,\N,\N,miscellaneous,"tt10535904,tt10540442,tt1540133",Clarissa Caleo-Green,-14.070081,-3.4274237
246,nm2798305,Maret,\N,\N,"miscellaneous,animation_department","tt1118516,tt2006120,tt1772792,tt3467114",Daniel Maret III,-0.6883426,-0.3227878
247,nm7817665,Hempstone,\N,\N,,tt0123338,Smith Hempstone,1.256561,0.533076
248,nm6123129,Robelo,\N,\N,actress,tt3253658,Raquel Robelo,-0.78882456,1.5472598
249,nm2660305,F.,\N,\N,"cinematographer,editor",tt0127877,Mario F. Newill,0.25785923,2.6280286
250,nm7951592,Torres,\N,\N,"camera_department,sound_department","tt5498034,tt5597850",Edmundo Torres,-3.5992677,-10.005057
251,nm2024906,Fernando,1961,\N,,"tt0949677,tt2357811,tt0241090,tt0460659",Juan Fernando López Aguilar,-3.5849826,-9.9869585
252,nm14960853,Nogaya,\N,\N,,tt27766515,Bongeka Nogaya,-3.2078953,1.0157515
253,nm6944985,Bradford,\N,\N,actress,tt0161126,Armine Bradford,2.8408072,-5.0828843
254,nm7115024,,\N,\N,actress,"tt4229056,tt3981826",Sonya,2.0587623,20.135479
255,nm12426854,Wollter,\N,\N,"assistant_director,miscellaneous","tt13735930,tt13316790",Tilde Wollter,1.5019897,0.8071848
256,nm13659412,Wilhelmi,\N,\N,writer,tt0189307,Friederike Wilhelmi,-0.35793385,-2.5916913
257,nm5272692,Bao,\N,\N,art_department,tt0110340,Mu-Hung Bao,-4.7666326,2.8163538
258,nm7056277,B.,\N,\N,actor,"tt8009172,tt9646842,tt8009100,tt8815348",Nicole B. Dalton,-5.6645308,-12.048259
259,nm5428479,Bruckner,1980,\N,producer,"tt2250234,tt3297792",Marcus Bruckner,-0.42516607,-1.7639896
260,nm13652722,Opsal,\N,\N,actor,tt20159788,Andreas Opsal,-2.8731735,-2.4536202
261,nm4281578,James,\N,\N,writer,tt1825079,Wendy James,-3.6370864,8.570233
262,nm9813813,Manning,\N,\N,,\N,Antoine Manning,2.9375877,-5.4201612
263,nm4115218,Heath,\N,\N,miscellaneous,"tt1571403,tt19072350,tt1740706,tt1741656",Bradley Heath,2.952941,-5.706295
264,nm7603450,Zupet,\N,\N,,tt4979850,Kristof Zupet,-4.4890776,0.7158425
265,nm12193781,Ocampo,\N,\N,actor,tt11530234,Seng Ocampo,-1.7688107,2.290408
266,nm13472663,De,\N,\N,actor,tt18565426,Dorian De Kerorguen,1.3883687,10.978727
267,nm6834915,Levoy-Jones,\N,\N,miscellaneous,tt0099611,B.J. Levoy-Jones,16.36475,-12.464677
268,nm14078593,Grauning,\N,\N,writer,\N,Victor Grauning,-5.5789247,-1.2948004
269,nm10708840,Luciano,\N,\N,actress,tt8381678,Bernadette Luciano,-2.6636937,-7.72398
270,nm2498643,Whitt,\N,\N,art_department,tt0472251,Sara Whitt,1.992982,0.8652314
271,nm0084261,Bismuth,\N,\N,actor,"tt0172057,tt0181497",Cyril Bismuth,-1.5578046,0.45795247
272,nm11133559,Cox,\N,\N,actor,tt0070972,Kevin Cox,1.7394202,-8.014147
273,nm3411267,James,\N,\N,actor,tt1414324,Matt James,-3.6613564,8.594199
274,nm7556468,,\N,\N,,"tt0360246,tt3495114",Winta,2.0286295,20.101164
275,nm11819484,Nakarapa,\N,\N,,tt12905206,Eddie Nakarapa,-2.6802273,0.60360533
276,nm1630257,Leopold,\N,\N,"producer,miscellaneous","tt0271219,tt10597884",Brian Leopold,-1.8312051,-7.380935
277,nm10815775,,\N,\N,actor,tt10590558,Dct,2.0335677,20.083479
278,nm1603146,M.,\N,\N,actor,"tt0439100,tt0460631,tt0452046,tt0367790",Tyrone M. Mitchell,-8.684108,1.0073274
279,nm14909254,Yoon,\N,\N,camera_department,tt27702150,Robin Yoon,-5.4545765,3.1509547
280,nm6521055,Punches,\N,\N,,\N,Jack Punches,1.4887458,-1.2453451
281,nm0810561,Smolders,1938,\N,actress,"tt0149546,tt0252776,tt0086553,tt0233095",Lien Smolders,-1.5513661,5.202889
282,nm6124351,Collett,\N,\N,miscellaneous,tt3323824,Nick Collett,0.3264216,-1.7952089
283,nm7231653,Jacobetty,\N,\N,costume_designer,"tt2208310,tt12985724,tt14549706",Susana Jacobetty,-0.3524434,-4.7514434
284,nm5869354,,\N,\N,actor,"tt5903926,tt3103180",Announcer,2.0599408,20.138878
285,nm9957310,Gonçalves,\N,\N,actress,tt6626676,Duda Gonçalves,-4.626096,-1.8976932
286,nm9789138,Camargo,\N,\N,composer,tt8315344,Leonardo Camargo,-0.82852596,1.1120151
287,nm6954882,Hernandez,\N,\N,actress,tt4250438,Smarlin Hernandez,-2.0913181,-8.644356
288,nm10063134,Izeki,\N,\N,visual_effects,tt5805470,Yutaka Izeki,-2.2637773,-1.5835087
289,nm14346755,,\N,\N,,\N,GamerDino,2.0825615,20.16203
290,nm1356166,Perednya,\N,\N,"cinematographer,special_effects,camera_department","tt5156686,tt3816392,tt0361661,tt1718800",Dmitri Perednya,-2.8473842,-0.247199
291,nm4767195,Zoppetti,\N,\N,miscellaneous,tt1250849,Marta Zoppetti,-4.5954313,0.8394949
292,nm3459657,Dixon,1987,\N,"actor,music_department","tt2378388,tt5926598,tt1051904,tt1046997",Everett Dixon,3.51912,-3.3990664
293,nm0339076,Greenhouse,1921,2013,actress,"tt0066808,tt0073747,tt0085398,tt1199576",Martha Greenhouse,2.4630404,-1.0074221
294,nm10250895,Roach,\N,\N,actress,"tt2222848,tt6840072",Indie Roach,6.455248,-2.7633412
295,nm5147661,Sores,\N,\N,"composer,music_department,sound_department","tt21392540,tt7464188,tt14023652",Zsolt Sores,-6.026602,-2.1706448
296,nm1029587,Garces,\N,\N,"director,writer,actor","tt0359625,tt0376059,tt0370847,tt0791561",Armando Garces,-5.368321,-0.4263232
297,nm0144235,Cassidy,\N,\N,"set_decorator,art_department","tt0114558,tt1075417,tt1037705,tt0103855",Patrick Cassidy,1.9942448,-3.06554
298,nm6934287,Lang,\N,\N,actress,tt4206808,Jenny Lang,-0.38832343,-2.5601459
299,nm8305248,Chai,\N,\N,transportation_department,"tt9081774,tt7736536,tt10732758,tt6327400",Hsiang Chai,-1.1119918,0.90211684
300,nm2326063,Westbrook,\N,\N,"actress,producer,miscellaneous","tt3632758,tt3891146,tt2657152,tt0452046",Kimberly Westbrook,-1.4543618,-4.5778737
301,nm5641993,Jones,\N,\N,"camera_department,cinematographer,editor","tt13663262,tt6237612,tt2085059,tt11543084",Robbie Jones,16.365156,-12.464887
302,nm8280727,Ribas,\N,\N,costume_department,tt5875118,Natasha Ribas,0.169369,0.6935633
303,nm7669705,Biswas,\N,\N,cinematographer,tt5132610,Ratan Biswas,-1.4652257,0.51690537
304,nm7657754,Friedman,\N,\N,editor,tt5119564,Lenny Friedman,-8.737821,-5.3854666
305,nm9115570,Kirkman-Hills,\N,\N,,\N,Isabella Kirkman-Hills,2.2324266,-2.0726168
306,nm5380097,Clairman,\N,\N,,tt1292218,Cara Clairman,0.4508046,-1.1768596
307,nm3893186,Tyler,\N,\N,,"tt1649269,tt0407424,tt0407423",Toussaint Tyler,12.745875,-2.1502745
308,nm7450407,Fábry,\N,\N,,tt4851626,Jozef Fábry,0.29518244,2.172982
309,nm6105970,Kalmakurki,\N,\N,actress,"tt3351366,tt0163943",Kaisa Kalmakurki,-3.5566864,-0.10810975
310,nm1200222,Turpin,\N,\N,actor,"tt0384746,tt0779722,tt0320422,tt0429292",Steven Turpin,-1.5964668,1.9769937
311,nm10021769,Patrick,\N,\N,"actor,miscellaneous","tt9578550,tt8782972",Eddy Patrick,-4.3639293,-1.082008
312,nm5424658,Berk,\N,\N,actor,"tt1618952,tt2575934,tt8537976,tt3451500",Ihsan Berk Aydin,-3.8723369,0.45685402
313,nm5906741,Moss,\N,\N,camera_department,"tt5891656,tt3148258",Jordan Moss,0.20448941,-4.8668675
314,nm2533644,Belivani,\N,\N,actress,"tt0182977,tt0236932,tt0300097",Maria Belivani,-2.0941317,-1.9566272
315,nm9961887,Kalil,\N,\N,make_up_department,tt6977218,Zoie Kalil,-2.9366274,-0.026339967
316,nm3191818,Bompart,\N,\N,"animation_department,director,art_director","tt1322395,tt2503234",Jorge Bompart,-2.6206756,-2.7035146
317,nm13404917,Pettit,\N,\N,actress,tt5073652,Claire Pettit,-0.95888036,-0.21075845
318,nm9773246,Anderson,\N,\N,cinematographer,tt8281210,Ryne Anderson,6.860706,-15.21261
319,nm5859664,Gruber,\N,\N,production_manager,tt1258187,Ulrike Gruber,-5.529052,-1.2151501
320,nm4344382,Sutton,\N,\N,,"tt15504744,tt1589035",Sean Sutton,1.7308795,-5.435575
321,nm5817783,Bordigioni,\N,\N,writer,tt3070022,Mike Bordigioni,-2.6013145,-2.6183841
322,nm4621451,Even,\N,\N,"cinematographer,editor,camera_department","tt18298294,tt23726676,tt23642446,tt18689522",Tor Even Mathisen,-5.0622683,-2.8979197
323,nm6388179,Bell,\N,\N,,\N,Margaret Bell,-7.164173,-15.417211
324,nm10216024,Losper,\N,\N,miscellaneous,tt7434998,Jose Losper,-0.51195896,3.611597
325,nm12248730,Konopitzky,\N,\N,,tt13848584,Natasa Konopitzky,-3.1843069,-1.0541238
326,nm11441321,Kundic,\N,\N,actor,tt14895146,Radovan Kundic,-2.5334358,0.021527268
327,nm10521265,Scott,\N,\N,,\N,Nelson Scott,4.713194,-9.141707
328,nm8106987,Gray,\N,\N,"costume_department,costume_designer,make_up_department","tt5613592,tt2234701,tt3706642",Susan Gray,-14.412177,-3.3630848
329,nm0572138,McLaglen,1901,1979,"actor,producer","tt0166537,tt0014149,tt1980262,tt0022811",Kenneth McLaglen,-6.4013867,0.6098103
330,nm4937702,del,\N,\N,"actor,producer","tt2287909,tt7917448,tt2422200,tt5159898",Juan del Santo,-0.1680113,2.790702
331,nm10497492,Taylor,\N,\N,actress,"tt8451712,tt15073104,tt21270966",Everly Taylor,10.345864,11.914324
332,nm3075136,Wilson,\N,\N,costume_department,tt0775529,Casa Wilson,4.7185135,-3.1518915
333,nm12530021,Allo,\N,\N,sound_department,"tt14123856,tt15753666,tt11558688",James Allo,-1.3675576,1.4094418
334,nm10235235,Eaves,\N,\N,actor,tt9228234,Lauren Eaves,-2.365744,1.6186454
335,nm3768399,Miller,\N,\N,assistant_director,tt0259453,Terry Miller,-8.248726,3.6974325
336,nm9749817,Sansom,\N,\N,,tt4674576,Darryl Sansom,-0.64546764,1.0272232
337,nm7946735,Wells,\N,\N,camera_department,tt1653142,Dave Wells,2.8891497,-0.93799114
338,nm1295978,Dunne,\N,\N,"actor,music_department","tt0306800,tt0280720",Paul Dunne,10.316158,-3.570871
339,nm14776023,M.Thakkar,\N,\N,"writer,producer",tt27562861,Suresh M.Thakkar,0.8556291,0.8355057
340,nm13382259,Ellis,\N,\N,,tt12747694,Trinity Ellis,2.5707812,-6.5694666
341,nm5541195,Ocasio,\N,\N,actor,tt2730162,Gianna Ocasio,-1.670906,2.2854953
342,nm3739801,Pins,\N,\N,camera_department,tt0832284,Jeff Pins,0.52843684,-0.3250817
343,nm5104423,Resendiz,\N,\N,actor,"tt2208772,tt2410144",Zoila Resendiz,-1.1462122,-1.6397256
344,nm9980796,,\N,\N,,tt0983514,Rocky,2.0256047,20.107115
345,nm10076403,Del,\N,\N,,\N,Al Del Vecchio Jr.,-0.15374643,2.796233
346,nm0342350,Grimshaw,\N,\N,costume_department,"tt0345855,tt0138097,tt0127536,tt2077886",Jane Grimshaw,-3.9743967,-5.2117763
347,nm4544790,Hur,\N,\N,visual_effects,"tt1815862,tt1825683,tt1392190,tt4154664",Huck Hur,0.2247972,-0.42614055
348,nm14865310,Brown,\N,\N,camera_department,tt27793623,Nathaniel Brown,18.881731,4.1082134
349,nm10509913,Jacob,\N,\N,actor,tt9800520,Ole Jacob Erikstad,-0.4622837,-4.82182
350,nm12960513,Madeo,\N,\N,,tt1266124,Omar Madeo,-1.1356304,1.3434534
351,nm0199427,Danesi,\N,\N,actor,tt0282523,Mark Danesi,-1.814884,0.16200827
352,nm4918378,Gonzales,\N,\N,costume_department,tt0094046,Barry Gonzales,5.1436257,-6.0430517
353,nm10330836,Palmer,\N,\N,actress,"tt9447588,tt11395232,tt11289638",Megan Palmer,-9.071968,3.3808453
354,nm10381054,Tyner,\N,\N,camera_department,tt9557294,Shamir Tyner,-0.64253795,-1.881444
355,nm14414697,Voronov,\N,\N,editor,"tt12287880,tt26448140",Roman Voronov,-3.1126316,-1.4258946
356,nm0862123,Thurber,\N,\N,"editorial_department,visual_effects,miscellaneous","tt2375692,tt0489974,tt5232792,tt13623580",Jeff Thurber,0.29316112,1.3751249
357,nm4069916,Grant,\N,\N,"actor,make_up_department,special_effects","tt1865374,tt2229043,tt3856188,tt2317095",Julie Grant,5.953905,-1.6466068
358,nm3299260,Wong,\N,\N,"actress,writer,art_director","tt12735338,tt24247610,tt4797582,tt2361094",Kimberley Wong,-6.218999,4.4457545
359,nm12404936,Nuttaweeruch,\N,\N,costume_designer,"tt14136054,tt16027840",Luckprapa Nuttaweeruch,-0.55530083,-0.85105586
360,nm10612045,Twyford,\N,\N,,tt1237577,Dave Twyford,1.9626827,0.53962576
361,nm1474993,Rose,\N,\N,"soundtrack,composer,actor","tt0071914,tt0391143,tt0107350,tt0218343",Savage Rose,2.436047,-0.4206725
362,nm1381204,Pappagallo,\N,\N,"production_manager,miscellaneous,producer","tt0122779,tt0183451,tt0057629,tt0057720",Giulio Pappagallo,-1.9142182,-0.08224443
363,nm11281563,Corel,\N,\N,music_department,tt8404520,David Corel,0.14552924,-2.034225
364,nm2320730,,\N,\N,actor,"tt3326740,tt0824673",Ffej,2.018125,20.15844
365,nm2768503,Kumar,\N,\N,"producer,production_designer","tt1954818,tt1398919,tt2770974,tt2597126",Swapan Kumar Ghosh,-4.000773,-5.16936
366,nm11946749,Martin,\N,\N,,"tt1164249,tt14857030",Cathleen Martin,-5.033543,-6.7380533
367,nm12810969,Kremp,\N,\N,,tt15000566,Christin Kremp,-3.7368507,-0.47148237
368,nm8343635,Lai,\N,\N,"producer,miscellaneous","tt12117510,tt10496762,tt5735380,tt9686038",Chen-Lin Lai,-0.2944243,0.49779382
369,nm11436631,Xiaoyu,\N,\N,producer,tt9203190,Zhang Xiaoyu,-4.6505127,1.9458725
370,nm14470277,Buntrock,\N,\N,actor,tt0075281,Dieter Buntrock,1.3033476,-0.12568778
371,nm2179747,Kittler,1943,2011,actor,"tt9596546,tt0417843,tt0765238,tt6344916",Friedrich Kittler,0.6674202,-1.8862293
372,nm10114881,Tsikolia,\N,\N,,\N,Zviad Tsikolia,-2.91139,0.32379398
373,nm13782897,Yemets,\N,\N,actress,tt11402054,Mariya Yemets,-3.525549,-1.643566
374,nm3815522,Nacol,\N,\N,,\N,Mae Nacol,-2.923954,1.3475316
375,nm6509772,Apicella,\N,\N,"actor,producer","tt13881698,tt15203636,tt3744412",Vincent Apicella,-0.6528202,1.7106899
376,nm5775352,Haig,\N,\N,"actress,writer",tt3026098,Jackie Haig,-0.44914788,-0.24027039
377,nm15037986,Keeley,\N,\N,"special_effects,make_up_department",tt22940988,Dominique Keeley,0.7505539,-0.13699521
378,nm4695067,Cubao,\N,\N,,tt2070732,Anita Cubao,-1.0104452,1.3836356
379,nm8055311,Pinkerton,\N,\N,"assistant_director,sound_department,actor","tt21962180,tt5139570,tt4518150,tt7826246",Mike Pinkerton,-2.810581,-10.607436
380,nm14480505,Javier,\N,\N,actor,tt26242228,Luis Javier,-2.0852294,-7.513101
381,nm14042677,Hamlet,\N,\N,,tt22056364,Thomas Hamlet,1.681633,-4.601377
382,nm8812121,Kolodny,\N,\N,,tt6118370,Brian Kolodny,-3.4094026,-0.81517625
383,nm10132402,Li,\N,\N,actor,tt8319058,Zunding Li,-5.0345783,-4.831682
384,nm4168878,Schouk,\N,\N,"camera_department,sound_department",tt0814031,Bob Schouk,-1.7128911,-3.233059
385,nm11135355,Luiz,\N,\N,,"tt11291774,tt11295202",Jose Luiz Munoz Lozano,0.5215782,1.0896848
386,nm14879120,Maciejwski,\N,\N,actor,tt27831268,Yvan Maciejwski,-2.3787572,-1.4602289
387,nm6667786,Quintana,\N,\N,camera_department,tt3902692,Adrián Quintana,-1.1889615,2.1067572
388,nm11187085,Bordeniuc,\N,\N,actor,tt11408882,Octavian Bordeniuc,-2.6363223,-2.708013
389,nm0973628,Pesquer,\N,\N,"art_department,set_decorator,miscellaneous","tt2752200,tt1675434,tt0344510,tt0281364",Frédéric Pesquer,-0.76282704,-1.0807271
390,nm5760916,Perdomo,1996,\N,"camera_department,actress,art_department","tt3589054,tt14021984,tt2970598",Pamela Perdomo,-1.1391232,-0.5734538
391,nm5853036,Portas,\N,\N,writer,tt3100138,Luis Portas,-1.1336331,0.3215681
392,nm2133177,Villum,\N,\N,"cinematographer,editor,actor","tt5063348,tt5054996,tt2360995,tt5053570",Nicolai Villum Jensen,-2.6689494,2.614938
393,nm1272076,Iuga,\N,\N,"production_manager,producer","tt0187421,tt0200630,tt0094381,tt0134778",Ioan Iuga,-3.413091,0.92030334
394,nm12762412,Gabard,\N,\N,miscellaneous,tt15057058,Pierre Gabard,-5.3613462,-0.44937202
395,nm14181367,Tang,\N,\N,actress,tt21301278,WeiWen Tang,-5.4110284,3.2301748
396,nm11827087,Allen,\N,\N,"director,actor,writer",\N,Gareth Allen,-10.151791,8.629829
397,nm10478876,Kolonko,\N,\N,,\N,Kacper Kolonko,-3.3013136,-0.7488364
398,nm11600694,Sai,\N,\N,"director,writer","tt27618285,tt21617580,tt8528336,tt12369162",Siva Sai Vardhan,-2.6307225,0.63056237
399,nm0811308,Snow,\N,\N,sound_department,"tt0177061,tt0213724,tt0210918,tt0163924",Phil Snow,2.0763078,-1.0551018
400,nm13107035,Ming,\N,\N,writer,tt15938664,Kedong Ming,-5.3560905,3.2435231
401,nm6914418,Preda,\N,\N,actor,tt4272710,Yoel Preda,3.6064587,-0.67063445
402,nm3629731,Pierson,\N,\N,"camera_department,cinematographer,editorial_department","tt2741090,tt10734864,tt5866276,tt23782540",Alan Pierson,-0.02409457,-0.664794
403,nm3479258,Beauchard,\N,\N,,\N,D. Beauchard,0.43402475,0.93749046
404,nm12837137,Pierce,\N,\N,cinematographer,tt15211298,David Pierce,1.73104,-2.58417
405,nm11006861,Jaquet,\N,\N,,tt11000754,Jean-Michel Jaquet,-2.9850993,0.82303077
406,nm1591339,L.,\N,\N,actor,tt0406229,Robert L. Brooks,0.03757602,6.190604
407,nm4700377,Venello,\N,\N,actor,tt2070855,A.J. Venello,-3.4122136,-2.8055725
408,nm14004391,Bouzi,\N,\N,sound_department,tt21963040,Victor Bouzi,-2.6834888,-2.6435778
409,nm2995548,Fernández,\N,\N,actress,tt0087256,Petra Fernández,7.9723363,-8.974705
410,nm7531727,Sinner,1995,\N,actress,"tt6137286,tt4863704,tt7448608,tt14022938",Kylie Sinner,1.4842905,-1.033984
411,nm0646804,Oliver,\N,\N,,tt0182528,Craig Oliver,0.97994226,-4.843762
412,nm9881413,Cotterell,\N,\N,camera_department,tt8499632,Davion Cotterell,0.55456185,-1.925113
413,nm6260036,Slattery,\N,\N,sound_department,"tt6852056,tt4781664,tt2568868,tt8948614",Ken Slattery,-3.9181356,-1.5962574
414,nm3884353,Newell,\N,\N,,tt1043090,Claire Newell,1.7741404,-5.42615
415,nm9365973,Szert,\N,\N,costume_department,"tt7546338,tt8108134",Lili Szert,-1.6551642,-2.0309029
416,nm11737981,Hutamy,\N,\N,"sound_department,miscellaneous,actress","tt12713006,tt12712956,tt12712520,tt12404930",Satriany Hutamy,-2.4010885,0.0021678854
417,nm10306054,Odiakosa,\N,\N,actress,\N,Mona Odiakosa,-2.7155662,0.5610802
418,nm13689141,Rimbaut,\N,\N,,tt18265458,Gilbert Rimbaut,-1.270352,-2.889625
419,nm12957759,Turvey,\N,\N,camera_department,"tt8790086,tt10954600",Billy Turvey,-1.6967452,1.9608357
420,nm10194208,Paul,\N,\N,actor,\N,Lorenzo Paul,1.2839239,-6.1779804
421,nm3190646,Holzapfel,\N,\N,,tt1321439,Kolja Holzapfel,-0.47232017,-1.3858571
422,nm11873276,Griggs,\N,\N,,tt0072584,Jessica Griggs Swinton,-5.5306063,-1.2310771
423,nm7257469,Jäderholm,\N,\N,production_manager,tt4182272,Jonas Jäderholm,-0.63137835,-0.53861123
424,nm1507091,Sirianni,\N,\N,"producer,production_manager,miscellaneous","tt18264908,tt9471632,tt1235842,tt0995829",Fernando Sirianni,-1.9218057,0.78700477
425,nm1306165,Peters-Arnolds,1990,\N,actor,"tt0466149,tt0311141,tt1975909",Philipp Peters-Arnolds,3.2669525,-4.597453
426,nm2410731,Pinzon,\N,\N,producer,tt0872318,Maria Pinzon,-0.19995247,-0.17471012
427,nm2973791,Meijer,\N,\N,actor,"tt5865326,tt15185022,tt2503954,tt0364845",AJ Meijer,-3.2849498,0.85839623
428,nm0680629,Phillips,1948,2012,"director,actor,writer","tt0094525,tt0091853,tt0435937,tt0372091",Maurice Phillips,2.9223523,-6.516361
429,nm11968065,Kolivand,\N,\N,composer,tt13250016,Farid Kolivand,-3.461229,-0.8291352
430,nm4977545,Cayuela,\N,\N,,"tt2329453,tt7224174,tt3241648",Edu Cayuela,-1.6519986,1.1407635
431,nm8588888,van,\N,\N,"producer,script_department,writer","tt9311154,tt14722644,tt7865138,tt6255854",Astrid van Keulen,-13.557699,5.4031587
432,nm3121228,Cobbledick,\N,\N,"visual_effects,animation_department,director","tt10923000,tt15484248,tt7024288,tt4774890",Marcus Cobbledick,2.1598155,-5.864244
433,nm14537526,Jalmanen,\N,\N,producer,\N,Nina Jalmanen,-2.9517996,0.7477166
434,nm1397892,Fromont,\N,\N,miscellaneous,"tt0167261,tt0120737,tt0167260",Dominique Fromont,-0.044691443,-0.63299596
435,nm0477384,Kyle,1861,1950,actor,"tt0181715,tt0009525,tt0434900,tt0190142",Howard Kyle,1.3015698,-4.22942
436,nm12158554,Flacelière,\N,\N,camera_department,tt13668440,Melville Flacelière,0.14449705,1.9894743
437,nm7711516,Trotta,\N,\N,"editorial_department,cinematographer,camera_department","tt5180180,tt15838514",Simone Trotta,-0.8175908,2.5563033
438,nm10915349,Summersizzle,\N,\N,actress,tt10809712,Bethany Summersizzle,2.0403178,-1.149464
439,nm4318473,Amos,\N,\N,"camera_department,cinematographer","tt1263679,tt1841892",Jaisingh Amos,-4.0373354,2.046834
440,nm3596922,Pretorius,\N,\N,,tt1504680,Soon Pretorius,3.5951211,-0.6960053
441,nm14192384,Bowman,\N,\N,cinematographer,tt23134678,Jack Bowman,2.8961651,-4.426761
442,nm0655597,L.,\N,\N,actor,tt0077766,Allan L. Paddack,0.017624855,6.1714644
443,nm1164237,L.,\N,\N,stunts,tt0062765,Jack L. Dill,0.014278169,6.1631393
444,nm0483226,Lambert,\N,\N,actor,"tt0493450,tt0111904,tt0103939,tt0064382",Lawrence Lambert,1.2655522,-2.344883
445,nm6638579,Shriver,\N,\N,stunts,tt3344686,Kara Shriver,-0.44560423,-0.840782
446,nm4448510,Li,\N,\N,transportation_department,tt2075232,Liancong Li,-5.035198,-4.830274
447,nm0729988,Roach,\N,\N,"actor,producer","tt7221388,tt8509922,tt0164114,tt0840322",Andrew Roach,6.455667,-2.7623136
448,nm12759569,Knopova,\N,\N,actor,tt7304136,Lena Knopova,-3.5443778,-0.6334021
449,nm14754806,La,\N,\N,editor,tt27513107,Editons La Bagnole,-0.4693873,3.838511
450,nm13399712,Renauld,\N,\N,,tt0320913,Jean-Pierre Renauld,-0.70408595,-1.4488636
451,nm5856546,Wanat,\N,\N,,\N,Michael Wanat,-2.205002,0.1302351
452,nm12213917,VandenBerghe,\N,\N,,\N,Kathy VandenBerghe,-0.86205494,-2.375815
453,nm4968638,Woodward,\N,\N,,tt1852137,Stan Woodward,1.0683203,-5.362411
454,nm10980268,Dolesidou,\N,\N,make_up_department,tt10945788,Alina Dolesidou,-1.3307313,-1.335184
455,nm1420046,Edelöf,\N,\N,actress,tt0374629,Sara Edelöf,-0.81661516,-2.0406039
456,nm8835873,van,\N,\N,actress,"tt0324696,tt0068069,tt5989634",Maya van Meurs,-13.562986,5.4084167
457,nm2399908,Whittaker,\N,\N,miscellaneous,"tt0056751,tt0199184",Jane Whittaker,1.8935735,0.82315487
458,nm11245328,Mikhailov,\N,\N,producer,tt11543666,Victor Mikhailov,-2.9106288,-1.4381618
459,nm13040223,Luna,\N,\N,actor,tt1013909,Luis Luna,0.95432776,-0.7421871
460,nm0801690,Sinclair,\N,\N,"production_manager,art_department,costume_department","tt0229625,tt0291502,tt0203119,tt2515294",Natalie Sinclair,2.627254,-4.8158627
461,nm11515500,Chou,\N,\N,art_department,tt0215254,Su-Feng Chou,0.19225557,0.5032544
462,nm10605083,Shetty,\N,\N,camera_department,"tt9758888,tt9758578,tt13675644",Nitin Shetty,-1.7138684,-1.3000317
463,nm1382363,Cuenca,1987,\N,actor,"tt1906398,tt23651372,tt0441919,tt6947630",Jake Cuenca,-0.6010218,1.6576557
464,nm1754299,Pulley,\N,\N,actress,tt0431087,Tina Pulley,0.43934816,-0.33536422
465,nm3024790,Bratos,\N,\N,"composer,producer,soundtrack","tt13982078,tt2640118,tt2387042",Niksa Bratos,-0.3671841,-1.033047
466,nm11011248,Roland,\N,\N,actress,tt0115289,Natasha Roland,0.34383258,-4.8165083
467,nm2532719,Lyons,\N,\N,"actor,director,writer","tt3555738,tt1132290,tt0401997,tt1183865",Mathew Lyons,2.7301722,-2.6772525
