,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
7881,nm3352539,Nannicini,\N,\N,"production_manager,miscellaneous",tt0071442,Marisa Nannicini,11.287413,7.7696614
7882,nm8818108,Cline,\N,\N,producer,tt5931504,Jess Cline,9.242041,9.276205
7883,nm3293205,Roullard,\N,\N,,\N,Ralph Roullard,9.152626,7.8637323
7884,nm2581166,Godart,\N,\N,"art_department,animation_department,writer","tt7063304,tt2709022,tt4410000,tt4254460",Nathanael Godart,10.749029,7.05576
7885,nm1247999,Cullen,\N,\N,"stunts,actor,assistant_director","tt0317740,tt3315342,tt1825683,tt0371746",Clay Cullen,9.056481,9.292397
7886,nm10285878,Acosta,\N,\N,art_director,"tt9344094,tt22169116",Daniela Acosta,10.613858,9.177216
7887,nm13848306,Saggu,\N,\N,"writer,composer,music_department",\N,Ricky Saggu,14.643828,7.545342
7888,nm0320654,Girard,\N,\N,miscellaneous,"tt0196223,tt0189584,tt0215679,tt0186975",Donovan Girard,9.886073,7.627727
7889,nm7225130,Cuculich,\N,\N,actor,tt4560588,Zola Cuculich,9.786857,8.855083
7890,nm13137681,Bubnjar,\N,\N,art_department,tt14950912,Luka Bubnjar,8.3415165,7.7167053
7891,nm12751444,Clarke,\N,\N,,\N,Dashaye Clarke,9.95287,4.593423
7892,nm2849428,Fromknecht,\N,\N,animation_department,tt1136883,Michael Fromknecht,11.396234,3.5407887
7893,nm14941923,Matahachi,\N,\N,animation_department,\N,Yamaneko Matahachi,11.343752,5.5758824
7894,nm13031766,Sims,\N,\N,,tt14456264,Harold Sims,8.347185,3.6077788
7895,nm6826601,W.,\N,\N,camera_department,tt2271785,George W. Carter,-1.325088,-4.1491046
7896,nm7183838,,\N,\N,producer,tt4516816,Anu,-11.316287,12.445021
7897,nm9406029,Lenoy,\N,\N,actor,tt0993755,Jeffrey Lenoy,11.197178,6.42555
7898,nm0378561,Herbert,\N,\N,"production_manager,location_management,producer","tt0090728,tt0099423,tt0107843,tt0106697",James Herbert,11.868423,5.0652704
7899,nm1165581,Khanel,\N,\N,director,tt0316270,Kundan Khanel,14.885145,6.6136913
7900,nm9392395,T.,\N,\N,camera_department,tt7575106,Jaqueline T. Davis,-1.5829319,-4.395027
7901,nm3280431,Dewitt,\N,\N,"sound_department,miscellaneous,actor","tt1451397,tt3676602,tt2866850,tt1288564",Ryan Dewitt,12.658156,4.0193114
7902,nm13058909,,\N,\N,transportation_department,tt0421713,Lando,-9.395024,2.1774151
7903,nm13616026,Lone,\N,\N,sound_department,tt19609918,Mukhtar Lone,9.1230755,6.7042613
7904,nm1457493,Zak,\N,\N,"editorial_department,miscellaneous,visual_effects","tt5649144,tt0483726,tt0450314,tt6857112",Christian Zak,12.8546295,7.928137
7905,nm8821926,Wood,\N,\N,actress,tt5168192,Christine Wood,5.478952,-2.8660061
7906,nm11059457,Holmes,\N,\N,,\N,Zoe Holmes,11.265552,4.877826
7907,nm3393054,D.,\N,\N,"writer,director,editor","tt8368144,tt1797527,tt1408361",Justin D. Sims,19.475946,-8.811877
7908,nm14640615,Goodman,\N,\N,,\N,Fae Goodman,10.758564,-0.78874755
7909,nm6344934,Robertson,\N,\N,,tt0490708,Claire Robertson,14.237869,-1.7882841
7910,nm0061549,Battrell,\N,\N,"actress,writer,casting_director","tt20672360,tt20672816,tt0099354,tt15683570",Chadda Battrell,7.9721227,7.250465
7911,nm11551813,Chico,\N,\N,miscellaneous,tt9625664,Jeremy Chico,13.639098,4.959705
7912,nm3084923,Coslet,1946,\N,,"tt0065323,tt0407423,tt0407424,tt0896893",Bruce Coslet,8.908898,8.526882
7913,nm3678017,Wessel,\N,\N,actor,tt1542000,Rene Wessel,12.78263,3.0676174
7914,nm0885502,Valásek,1926,1968,"director,writer,actor","tt0409052,tt0409422,tt0176880,tt0235697",Ján Valásek,4.322135,6.064198
7915,nm9707590,Cohen,\N,\N,editor,"tt16257538,tt8159456",Tsahi Cohen Tsemach,8.463761,8.699832
7916,nm4940081,Nishimoto,\N,\N,composer,tt2290771,Elico Nishimoto,15.067482,5.4472165
7917,nm5221171,Hicks,\N,\N,miscellaneous,tt1756927,Matt Hicks,12.647825,4.4296374
7918,nm7609908,Jha,\N,\N,cinematographer,tt5058136,Ranjan Jha,15.5072365,6.697994
7919,nm5429794,Haaranen,\N,\N,miscellaneous,tt2534722,Anne Haaranen,13.233723,8.629345
7920,nm13496921,,\N,\N,composer,\N,Doomx,-9.38756,2.169974
7921,nm11621435,Dani,\N,\N,sound_department,tt12403604,Hind Dani,8.716294,5.330249
7922,nm7501176,Stock,\N,\N,miscellaneous,tt5214224,Jessica Stock,10.319604,-2.594678
7923,nm15025771,van,\N,\N,script_department,tt28283341,Lara van der Walt,24.17684,-3.0793962
7924,nm14788581,O'Connell,\N,\N,,\N,Maura O'Connell,7.0640774,-9.039991
7925,nm10706444,Rivera,\N,\N,actress,tt10331686,María Rivera,10.550065,9.421546
7926,nm4118818,Thomas,\N,\N,visual_effects,"tt0204773,tt0199184",Rob Thomas,9.139271,-3.9421597
7927,nm8441230,Horkins,\N,\N,actor,"tt6065530,tt1461349",Tony Horkins,12.689377,4.2785397
7928,nm8714891,Fisher,\N,\N,miscellaneous,"tt6394734,tt5875444",Julian Fisher,12.288795,11.201267
7929,nm6148268,Jeong,\N,\N,actor,tt3347782,John Jeong,14.0480795,4.2973413
7930,nm11283558,,\N,\N,composer,tt0979907,Halma,-9.414182,2.1965222
7931,nm14501161,Palma,\N,\N,,\N,Kylie Palma,11.64109,7.3484178
7932,nm12114889,Meyers,\N,\N,actor,tt13494136,Nathan Meyers,13.713977,9.738503
7933,nm12578993,James,\N,\N,actor,\N,David James Blackshire,25.876371,2.9612298
7934,nm12802093,Narayana,\N,\N,transportation_department,"tt8914492,tt7705790",Sathya Narayana,15.393602,7.253377
7935,nm10244832,Huang,\N,\N,actor,tt1858473,Wei Huang,13.96107,3.767766
7936,nm12218693,Baker,\N,\N,,tt13727068,Eric Baker,7.4990993,7.0373545
7937,nm13745397,Clarke,\N,\N,,\N,Dove Clarke,9.908859,4.5491996
7938,nm9636673,Motahari,\N,\N,animation_department,tt6355328,Mohammad Motahari,13.779911,6.532978
7939,nm7716233,Lw,\N,\N,,\N,Hassan Lw,9.259628,6.765135
7940,nm9028336,Ford,\N,\N,actress,tt6833490,Tashyra Ford,11.306651,-4.3118033
7941,nm6753252,Lauren,\N,\N,miscellaneous,tt0833613,Jennifer Lauren Smith,10.385696,6.659744
7942,nm6697706,Davis,\N,\N,actor,tt3543918,Glenn Davis,0.17911474,-2.1342556
7943,nm13933955,Lebeau,\N,\N,"miscellaneous,actor",tt21056822,Caleb Lebeau,10.103948,6.632647
7944,nm10096100,Goodison,\N,\N,,\N,Julia Goodison,10.766454,-0.7742476
7945,nm3276347,Mouzoula,\N,\N,"costume_department,costume_designer","tt0795421,tt1170402,tt0863041,tt1092030",Katerina Mouzoula,13.779221,6.702882
7946,nm2526474,Love,\N,2021,actor,"tt7050960,tt1167525,tt1167571,tt3314376",J.P. Love,10.040849,-2.740606
7947,nm0775384,Schrieber,\N,\N,miscellaneous,tt0165457,Tiffany Schrieber,11.168824,3.5164406
7948,nm1568079,Dorrity,\N,\N,"miscellaneous,producer","tt0400974,tt0768973,tt0887229,tt2190354",Tania Dorrity,8.85526,5.4338493
7949,nm14084301,Afshari,\N,\N,animation_department,tt5790684,Jalil Afshari Faramoushjani,13.653771,6.685299
7950,nm14936248,Hernandez,\N,\N,,\N,Howard Hernandez,21.61232,14.689008
7951,nm10889457,Anthes,\N,\N,producer,tt8999474,Matt Anthes,11.019272,7.8434563
7952,nm4540582,Wolf,\N,\N,,\N,Leon Wolf Fainstadt,11.05287,-3.173919
7953,nm13996224,Strickland,\N,\N,,"tt8888656,tt9685030",Jackie Strickland,10.412513,3.7562342
7954,nm4767568,Christopher,\N,\N,sound_department,tt1928168,Steven Christopher Jett,9.565434,-3.655783
7955,nm5830704,Shûda,\N,\N,art_department,tt0021406,Tamizô Shûda,16.526424,5.607332
7956,nm4288357,Brown,\N,\N,writer,"tt13143256,tt1796336,tt2835562",Karma Brown,12.804869,-3.195217
7957,nm1929692,Miguel,\N,\N,,tt0381791,Luis Miguel Encabo,9.946953,11.907838
7958,nm11492199,M.,\N,\N,"actor,writer","tt14500874,tt14061232,tt14370468,tt27726713",Gus M. Darden,-9.37717,-4.0441236
7959,nm0435641,Kale,\N,\N,"composer,music_department,soundtrack","tt1941657,tt2395469,tt12124166,tt1373156",Karsh Kale,13.25341,5.9534645
7960,nm11731943,Degirmenci,\N,\N,actor,tt12695436,Melih Degirmenci,13.341412,8.303408
7961,nm7298076,Delsaut,\N,\N,actor,tt0173535,André Delsaut,9.14278,5.5130167
7962,nm6734913,Face,\N,\N,,\N,Brittany Face Pope,10.546671,-2.4637399
7963,nm14562688,Stefan,\N,\N,script_department,tt26733773,Pierre Stefan,10.841442,3.9401557
7964,nm1964616,Graham,\N,\N,,"tt0466841,tt12787726,tt12131802,tt0476038",Jack Graham,10.653199,-4.464511
7965,nm2797447,Pusateri,\N,\N,actress,tt0458122,Kaley Pusateri,10.388032,8.735955
7966,nm6409171,Lani,\N,\N,"director,producer,editor","tt6066592,tt6660316,tt25440372",Shereen Lani Younes,9.582195,6.8921404
7967,nm3370569,Wurzburg,\N,\N,camera_department,tt1394239,Robert Wurzburg,12.083462,3.3519242
7968,nm8419285,Abi,\N,2014,actress,"tt5960246,tt8555148,tt21002284,tt1051865",Amalia Abi Saleh,13.257012,6.4469733
7969,nm4578261,Boldó,\N,\N,actress,tt0338590,Anna Boldó,10.329798,9.182599
7970,nm10637594,Fowler,\N,\N,,\N,Jennifer Fowler,12.315709,11.196103
7971,nm7292695,Mao,\N,\N,editor,"tt6622288,tt4647186,tt2150394,tt14470882",Qingfeng Mao,14.123994,9.503177
7972,nm0527620,Lutzius,\N,\N,writer,tt0098181,Franz Lutzius,9.36392,6.797276
7973,nm5703612,Snak,\N,\N,actor,tt2949552,Abdelghani Snak,12.188254,5.837632
7974,nm0772896,Schmidt,\N,\N,art_department,"tt1571222,tt0246677,tt0203632,tt0250258",Dieter Schmidt,11.012116,3.2092829
7975,nm1820458,Natsume,\N,\N,"animation_department,art_department","tt0203237,tt0395393,tt0101950,tt0121220",Kunihiko Natsume,15.076936,5.5719557
7976,nm14188825,Siddi,\N,\N,actor,tt9778022,Altaf Siddi,14.59802,7.646555
7977,nm8532095,Fletcher,\N,\N,visual_effects,"tt0451279,tt3480822,tt10954600,tt1211837",Douglas Fletcher,12.310996,11.182201
7978,nm14207585,Cuq,\N,\N,stunts,tt15713012,Alain Cuq,10.465292,9.008172
7979,nm1080116,Gordon,\N,\N,actor,"tt0115120,tt0187614,tt0109144",Eric Gordon,9.471944,-4.6884274
7980,nm14939445,Oodaka,\N,\N,actress,tt20758104,Minami Oodaka,14.681585,5.379618
7981,nm2796498,Gustavsson,\N,\N,production_manager,tt1101644,Evelina Gustavsson,12.320642,5.34995
7982,nm10293784,Grandmasson,\N,\N,production_manager,"tt8184202,tt10260650,tt0323797",Flavio Grandmasson Chaves,11.117697,5.880283
7983,nm14272536,Babbit,\N,\N,,tt23810686,Michel Babbit,7.815676,7.527244
7984,nm5783683,Lee,\N,\N,animation_department,"tt0800226,tt7661472,tt0934706",Changyong Lee,17.069902,-0.80472374
7985,nm5356773,Fisher,\N,\N,actress,"tt2503994,tt6088736",Susan Fisher,12.303865,11.173839
7986,nm10137853,Kurosu,\N,\N,producer,"tt12057106,tt8816016,tt11328872,tt13544802",Nobuhiko Kurosu,14.670279,5.4059243
7987,nm5381245,Pohl,\N,\N,camera_department,tt2514128,Olivia Pohl,12.181055,9.904015
7988,nm0401073,Hugo,\N,\N,cinematographer,"tt0190993,tt0175459,tt0255866",Simon Hugo,10.603061,7.94625
7989,nm8870461,Kessler,\N,\N,,tt1927826,Clive Kessler,13.105179,5.707009
7990,nm9815746,Bee,\N,\N,actress,tt8323778,LuLu Bee,9.313776,-2.6193855
7991,nm0568202,McDougal,\N,\N,camera_department,"tt0126253,tt1251757",Dave McDougal,4.3384027,8.264768
7992,nm11977477,Pischke,\N,\N,,tt11580118,Gene Pischke,11.962418,3.7241337
7993,nm12150961,Fraser,\N,\N,actress,tt7197150,Jasmine Fraser,10.721686,7.3383813
7994,nm1682591,Bennett,\N,\N,"actor,miscellaneous",tt2393924,Eddie Bennett,7.5807495,7.2496653
7995,nm13759868,Shaw,\N,\N,actress,tt18361764,Wendy Shaw,16.863617,5.4623938
7996,nm6071168,,\N,\N,actor,tt2667918,Devon,-9.401219,2.1836467
7997,nm5468763,Marie,\N,\N,actress,"tt0904208,tt4604522",Kellie Marie Hamilton,5.487898,-11.962553
7998,nm6335051,Lansing,\N,\N,assistant_director,tt0093171,Suzanne Lansing,9.194692,6.723125
7999,nm1831703,Chin,\N,\N,"director,writer,editor","tt3169462,tt0447276,tt0446085,tt2980716",Adam Chin,13.801827,4.7895675
8000,nm11470698,,\N,\N,producer,\N,Merino,25.225592,-3.4307952
8001,nm10917173,Dobbin,\N,\N,cinematographer,tt10814514,Kevin Dobbin,8.983154,5.5090785
8002,nm13182989,Prescott,\N,\N,animation_department,tt16308580,Emily Prescott,10.95932,6.0365543
8003,nm12252943,Hadachi,\N,\N,actor,tt13890200,Henrique Hadachi,13.922167,5.716826
8004,nm11828935,Christianto,\N,\N,actor,tt1043500,Deddy Christianto,10.735526,7.968892
8005,nm1269679,O'Neill,\N,\N,actor,tt0213561,Hugh O'Neill,7.0623927,-9.042855
8006,nm5612929,Canela,\N,\N,"soundtrack,composer",tt2826006,Fran Canela,10.986973,8.833815
8007,nm10786957,Brucker,\N,\N,miscellaneous,tt10529984,Erwin Brucker,8.087581,7.195308
8008,nm3476749,Murphy,\N,\N,actor,tt1447173,Joseph Murphy,14.660065,2.0904288
8009,nm12124956,Rivers-Geddis,\N,\N,miscellaneous,"tt27439361,tt13824690",Eliza Rivers-Geddis,9.607762,7.249225
8010,nm11717677,Hansen,\N,\N,,tt7272060,Lisbeth Hansen,12.508551,4.525448
8011,nm6679418,Soiman,\N,\N,actor,"tt9305762,tt16294368,tt4660736,tt3914320",Najib Soiman,12.090909,7.3711085
8012,nm3769442,Tropila,\N,\N,"sound_department,editor,actor","tt1987651,tt1984179,tt2730222,tt1594279",Jake Tropila,12.624724,6.35859
8013,nm10183751,Girgin,\N,\N,actress,tt9060866,Zeynep Girgin Kalelioglu,10.330033,7.3781586
8014,nm6650013,Rajasekhar,\N,\N,producer,tt3885748,Induri Rajasekhar Reddy,15.48587,7.1785893
8015,nm2616091,Goldwatch,\N,\N,"director,editor,camera_department","tt0159876,tt1642026",Jason Goldwatch,10.356081,1.6984822
8016,nm14922052,Colding,\N,\N,composer,tt0114020,Tom Colding,9.502123,9.21126
8017,nm7908910,Ju,\N,\N,"camera_department,editorial_department,miscellaneous","tt4623902,tt5741028",Dong Ju Suh,9.386125,-2.0640209
8018,nm4692183,Downes,\N,\N,music_department,tt2066944,Holly Downes,11.314717,5.6113706
8019,nm14784249,,\N,\N,"actress,animation_department",tt27587346,Valerie,-14.916077,-4.087734
8020,nm5235379,Lane,\N,\N,,tt0450950,Paris Lane,9.257259,6.599572
8021,nm8371672,Yang,\N,\N,actor,tt5977122,Ou Yang,9.4934635,-1.7023257
8022,nm13597125,Yuan,\N,\N,art_department,tt6324278,Tian Yuan,14.228843,4.25638
8023,nm6854427,Rasuro,\N,\N,editorial_department,tt0303350,Guido Rasuro,12.303798,8.671029
8024,nm1415216,Chaussard,\N,\N,actor,tt0362107,Herve Chaussard,13.64489,5.099922
8025,nm6493290,L.,\N,\N,"actor,director,writer","tt4620298,tt4964274,tt7152616",Eric L. Williams,-2.8772926,-1.848871
8026,nm2111942,Wei,\N,\N,miscellaneous,tt0495614,Angela Wei,12.221242,2.8779893
8027,nm10830173,Vrakovick,\N,\N,actor,tt8773332,Alan Vrakovick,13.337738,7.97332
8028,nm10018617,Bechri,\N,\N,,tt8304664,Christiane Bechri,8.112397,7.6923556
8029,nm11516504,Douglas,\N,\N,,\N,Joel Douglas Perry,9.508491,5.715113
8030,nm1511448,Podevin,\N,\N,art_department,tt0376269,Jean-François Podevin,12.178766,9.744795
8031,nm12176687,Causey,\N,\N,,tt3853992,Caitlin Causey,10.163642,5.8747993
8032,nm1072914,Gancev,\N,\N,actor,tt0087123,Stojan Gancev,10.335634,7.7330213
8033,nm2802107,Alanis,\N,\N,transportation_department,tt0465066,Salvador Alanis,9.781502,-3.4579196
8034,nm8458223,Andre,\N,\N,camera_department,tt2636480,Veronique Andre De La Porte,9.763197,-3.2276561
8035,nm6170852,Steele,\N,\N,,tt3420806,Jordan Steele,10.784871,3.939262
8036,nm10919963,Kins,\N,\N,,\N,Ina Kins,13.124246,5.9429398
8037,nm14801288,Hudson,\N,\N,,tt26340238,Emmie Hudson,12.69482,4.0751386
8038,nm12455401,Girls,\N,\N,music_artist,"tt10978526,tt5247622,tt7997010,tt2185037",Brave Girls,10.65165,-2.2359176
8039,nm2959814,Benabe,\N,\N,"producer,camera_department,miscellaneous","tt2812712,tt0795174,tt1773442,tt7471750",Patricia Benabe,11.210492,5.7656965
8040,nm11206162,Fang,\N,\N,actor,"tt10225288,tt12477934",Qiong Fang,12.259602,11.029064
8041,nm9850841,Han,\N,\N,actor,"tt10465630,tt8439226",Raymond Han,9.501082,-1.7037821
8042,nm1227060,Brown,\N,\N,"actress,script_department,miscellaneous",tt0200664,Rosangela Brown,11.803664,-3.5572171
8043,nm2702040,Chudzicki,\N,\N,actor,"tt7461300,tt0386946,tt1094354,tt0434680",Krzysztof Chudzicki,15.175549,8.832435
8044,nm10452737,Pantin,\N,\N,"director,writer,cinematographer","tt9725606,tt18071528",Pavel Pantin,12.2046585,9.4385395
8045,nm12655727,Yukari,\N,\N,composer,tt14833608,Onishi Yukari to Shinsekai,14.568552,5.0594964
8046,nm12099992,Haymen,\N,\N,"director,actor,sound_department",tt13540632,Ben Haymen,12.378515,7.243566
8047,nm1220445,Chacon,\N,\N,"art_director,production_designer,sound_department","tt0380310,tt0307225,tt0283016",Leslie Chacon,13.519089,5.068126
8048,nm0825030,Stefanova,\N,\N,actress,"tt5029208,tt0253222",Lidiya Stefanova,10.8390665,3.9847293
8049,nm12110667,Bagheri,1985,\N,"director,editor,cinematographer","tt13599992,tt13594106,tt13594180",Alin Bagheri,8.274245,7.6857033
8050,nm10306790,Thomas,\N,\N,actor,tt9391392,Isabelle Thomas,9.183463,-3.947706
8051,nm7062560,Moody,\N,\N,actor,tt4368440,Johnny Moody,10.374949,3.7299385
8052,nm2507549,Yin,\N,\N,sound_department,"tt1745677,tt1745815,tt1278121,tt0199053",Hsieh-Ping Yin,14.178224,4.227412
8053,nm1657239,Quoc,\N,\N,stunts,"tt0108978,tt0937403,tt0481536",Dong-Quan Quoc Ha,14.669197,3.5054097
8054,nm3157689,Muñoz,\N,\N,"costume_department,camera_department,make_up_department","tt12234900,tt1305138,tt1828174,tt2040747",Claudia Muñoz,10.62351,9.777528
8055,nm8743872,Abbasi,\N,\N,,\N,Mehdi Abbasi,13.84272,6.4500594
8056,nm1163474,Bonsu,1967,\N,miscellaneous,"tt1485031,tt3296450,tt2290181,tt0267210",Henry Bonsu,8.067187,7.724274
8057,nm6520683,Lacouture,\N,\N,editor,"tt10101068,tt14207282,tt10112390,tt3754982",Cyril Lacouture,9.1206,7.8503604
8058,nm1707718,Barcellos,1975,2008,actor,"tt0452046,tt0417909,tt0092325,tt0457505",Douglas Barcellos,10.729983,7.0137944
8059,nm4281725,Guida,\N,\N,actor,"tt0172742,tt0877565,tt0364786",Nino Guida,12.844324,6.174332
8060,nm0584895,Michel,\N,\N,actress,tt0077334,Nathalie Michel,10.59401,7.165456
8061,nm11391555,Magnar,\N,\N,,tt11891676,Kjell Magnar Øksendal,14.080904,9.458198
8062,nm4572606,Housman,\N,\N,actor,"tt2858692,tt2011220,tt4058966",Richard Housman,12.521335,4.049235
8063,nm2868033,Harris,\N,\N,actor,tt0086689,Mark Harris,11.510019,-6.2725167
8064,nm2280272,Grozavu,\N,\N,miscellaneous,"tt0083029,tt0135530,tt0085135,tt0084665",Mihai Grozavu,13.586925,7.2123685
8065,nm10381814,Miessner,\N,\N,,tt3213096,Jayden Miessner,11.637915,4.904336
8066,nm10215944,Onsombi,\N,\N,actor,tt9185072,Steve Onsombi,13.88318,7.5410104
8067,nm0259606,Ermini,1904,1977,"cinematographer,miscellaneous","tt0030082,tt0340160,tt0028325,tt0028717",Aldo Ermini,11.910076,6.904517
8068,nm1514843,Kaspers,1948,\N,actress,"tt10873784,tt13957998,tt12564100,tt1643032",Getty Kaspers,13.009443,6.015266
8069,nm3022786,,1980,\N,actress,"tt1236935,tt7728692",Sybilla,-11.355104,12.481669
8070,nm3836380,Matzke,\N,\N,actor,"tt1728978,tt13878468,tt1610478",Stephen Matzke,11.332427,5.4418573
8071,nm12621962,Kiang,\N,\N,producer,tt14757854,Lara Kiang,13.345282,5.662515
8072,nm7293434,Kowalska,\N,\N,,tt4647948,Anna Kowalska,15.150043,8.826093
8073,nm7594696,,\N,\N,,tt0112048,Weld,-11.333138,12.465561
8074,nm5075636,Sears,1930,2016,,"tt4875844,tt10922508,tt0233036,tt1076792",Jack Sears,14.658771,8.016951
8075,nm12694505,Kuo,\N,\N,"miscellaneous,director,writer",tt14919580,Lee Kuo Chen,13.574181,5.75502
8076,nm2940752,Nilsson,\N,\N,actor,"tt0454457,tt1609808,tt7264056",Måns Nilsson,15.512668,5.7461615
8077,nm4828651,,1987,\N,actress,"tt4648754,tt23150688,tt26698289,tt9505280",Rose,-11.348456,12.482955
8078,nm6203054,Mulhern,\N,\N,"miscellaneous,writer,actress","tt11815396,tt3566726,tt8179162",Merigan Mulhern,13.73253,9.774423
8079,nm7442274,Ménard,\N,\N,"visual_effects,director,sound_department","tt6806448,tt5442430,tt4881806,tt4520364",Guillaume Ménard,9.34324,7.9101872
8080,nm10711912,Fang,\N,\N,,\N,Chai Fang,12.248896,11.043924
8081,nm14956100,Himmelberg,\N,\N,,tt2013911,Harrison Himmelberg,12.141915,3.663265
8082,nm14969571,Burton,\N,\N,miscellaneous,tt28115056,Trevon Burton,10.172217,4.437874
8083,nm6321108,Schane,\N,\N,actor,tt3595232,Jessee Schane,11.105272,3.5438411
8084,nm14696868,Yesid,\N,\N,art_department,tt24128644,Milton Yesid Ramírez,12.936529,6.1921167
8085,nm13445342,Al,\N,\N,miscellaneous,"tt15506674,tt13641028,tt17677348,tt18546988",Emily Al Jbouri,9.699326,-2.304792
8086,nm7301793,Bergmann,\N,\N,actress,tt0163927,Sabrina Bergmann,7.869371,7.283492
8087,nm11888314,Linsangan,\N,\N,actor,tt10183988,Eldon Linsangan,9.422462,7.15081
8088,nm9340148,Schneider,\N,\N,actor,"tt0075474,tt7504274",Robert Schneider,11.035443,3.2326834
8089,nm2226602,Spitalny,1893,1986,soundtrack,tt0241303,Maurice Spitalny,11.628059,4.8656254
8090,nm12069918,Sigg,\N,\N,writer,tt0196059,Hans Sigg,14.579105,7.5292172
8091,nm9115619,Pernot,\N,\N,actress,tt7112786,Chimene Pernot,11.922121,9.529603
8092,nm14761669,Michiya,\N,\N,miscellaneous,tt0311618,Nobuaki Michiya,14.118661,5.603566
8093,nm9952973,Rose,\N,\N,writer,tt8660998,Alissa Rose,10.057523,-2.8781514
8094,nm10982687,Minjivar,\N,\N,sound_department,tt5402696,Diego Minjivar,13.292729,8.2293215
8095,nm10764192,J.,\N,\N,sound_department,"tt15208224,tt13299270,tt19760100,tt3406926",Daniel J. Yates,9.723584,-13.85785
8096,nm14650956,Tadros,\N,\N,art_director,tt27113838,Abir Tadros,12.3974,6.421872
8097,nm4067113,Windsor,\N,\N,"miscellaneous,assistant_director,actor","tt13288392,tt1343092,tt1402488,tt14174940",Harry Windsor,9.903371,4.807611
8098,nm8268960,Grolet,\N,\N,,"tt10098136,tt11886344,tt2474978,tt21480862",Cédric Grolet,10.299786,7.3446536
8099,nm12015472,Salim-Rosebiani,\N,\N,,\N,Seivan Salim-Rosebiani,11.782373,9.96261
8100,nm10131856,Aldridge,1872,1929,,tt1290518,Arthur Aldridge,12.909317,6.8382254
8101,nm4936237,Watanabe,\N,\N,"director,art_department,assistant_director","tt0098886,tt2038118,tt1179815,tt0376397",Ken'ichirô Watanabe,14.571271,5.397949
8102,nm11886806,Higley,\N,\N,actress,tt13067370,Stephanie Higley,10.6517935,5.413135
8103,nm1401946,Deuil,\N,\N,"miscellaneous,producer","tt19512622,tt0372596",Joséphine Deuil,9.5197115,7.7772384
8104,nm7114175,Taynor,\N,\N,composer,tt4436718,Marc Taynor,12.549833,6.1512456
8105,nm2716590,Ladouceur,\N,\N,special_effects,tt0119279,Chantal Ladouceur,9.083181,7.7887764
8106,nm13648833,Hermans,\N,\N,producer,tt20052596,Shannen Hermans,12.361726,4.959161
8107,nm9307742,,\N,\N,cinematographer,tt7439878,Chau-Tung,-14.976492,-4.1481214
8108,nm12874502,Brummett,\N,\N,actor,"tt14759128,tt21377662,tt22025802,tt21313392",Silas Brummett,8.09042,7.1603823
8109,nm14852434,Portanier,\N,\N,actor,tt2740538,Nicholas Portanier,11.246481,6.088148
8110,nm6559454,McGlynn,\N,\N,,\N,Peter McGlynn,4.316743,8.285344
8111,nm8028585,Rize,\N,\N,actress,tt1192476,Paz Rize,12.411184,8.475581
8112,nm2556154,Jian,\N,\N,"director,writer,editor","tt0970498,tt9794942",Pu Jian,14.525103,6.6998544
8113,nm10409202,Kopunec,\N,\N,actor,tt7379170,Simon Kopunec,13.755488,6.436186
8114,nm14259347,Allen,\N,\N,miscellaneous,tt23768434,Chelsea Allen,8.979594,-5.1229253
8115,nm8079165,Moulinas,\N,\N,,tt2190581,Dominique Moulinas,13.810699,9.148472
8116,nm2719020,Fischer,\N,\N,"cinematographer,camera_department","tt2099600,tt1753865,tt2861682,tt3207348",Julie Fischer,11.535308,2.791289
8117,nm0746124,Routly,\N,\N,"special_effects,stunts","tt0388795,tt1663202,tt0316356,tt1375666",Maurice Routly,12.412227,8.617996
8118,nm8002847,Swannack,\N,\N,actress,tt0844653,Niahm Swannack,11.76922,5.257362
8119,nm7237141,Munn,\N,\N,miscellaneous,tt4574460,Larry Munn,13.901209,9.698454
8120,nm14308981,Besserman,\N,\N,actor,tt0191040,Henri Besserman,8.018885,7.31261
8121,nm14959348,Bei,\N,\N,animation_department,tt14976292,Saidong Bei,10.610197,11.442297
8122,nm6330078,Tripoli,\N,\N,actor,tt3571976,Massimiliano Tripoli,12.628974,6.3289547
8123,nm10986271,Ferris,\N,\N,miscellaneous,tt10954692,Robyn Ferris,10.821702,6.9097404
8124,nm12441970,Freer,\N,\N,,\N,Chantal Freer,11.302154,5.8488345
8125,nm12476726,Paul,\N,\N,actress,"tt19704920,tt13370858,tt15837662,tt14613182",Dorcas Paul,9.987614,-3.916217
8126,nm14954500,,\N,\N,,tt27077247,Falcon,-15.015955,-4.187595
8127,nm6400463,Koch,\N,\N,actress,tt1392190,Christina Koch,12.995548,5.661683
8128,nm3428202,Donkervoort,\N,\N,"miscellaneous,editorial_department,production_manager","tt24640512,tt1796336,tt1105712,tt11333016",Jason Donkervoort,13.395242,6.0929017
8129,nm9105490,Barbetta,\N,\N,make_up_department,tt0076585,Macario Barbetta,10.7094965,7.014285
8130,nm8866624,West,\N,\N,actor,tt5844416,Joshua West,10.618562,-2.1703439
8131,nm9777377,Yetkin,\N,\N,music_department,tt3150586,Murat Yetkin,12.054316,5.8287687
8132,nm5867366,Brienza,\N,\N,"assistant_director,script_department",tt3112296,Fabio Brienza,12.024183,7.914934
