,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
7407,nm1576736,Truxal,\N,\N,actor,tt0097755,Ken Truxal,6.8954587,8.854574
7408,nm9313626,Popkiewicz,\N,\N,,\N,Olaf Popkiewicz,7.257018,9.950159
7409,nm6170770,Menssen,\N,\N,producer,tt3231864,Tyler Menssen,6.855593,6.777007
7410,nm14384724,Sood,\N,\N,actress,tt19718422,Mehak Sood,6.0411186,10.877234
7411,nm3862137,Stephenson,\N,\N,actor,"tt1358522,tt20237012,tt0985056",Patrick Stephenson,5.8928366,-1.2673151
7412,nm7855391,Mitterherzog,\N,\N,set_decorator,tt5314770,Nina Mitterherzog,4.950847,5.82114
7413,nm0736190,Rodziewiczówna,1863,1944,writer,"tt0153960,tt0150592,tt0093534,tt28309246",Maria Rodziewiczówna,6.8550406,10.03662
7414,nm13123426,Fournier,\N,\N,writer,\N,William Fournier,8.541447,5.745756
7415,nm8954102,Del,\N,\N,actress,"tt13241652,tt6831136,tt13116522",Laura Del Papa,9.855545,5.9957685
7416,nm11170168,Smart,\N,\N,sound_department,tt10284352,Mark Smart,9.942779,3.8516457
7417,nm1615666,Vagoneta,\N,\N,actor,"tt0409593,tt16761288,tt0482439,tt0816410",Rodrigo Vagoneta,8.497151,9.598663
7418,nm4849759,Weckhacher,\N,\N,costume_department,tt1152271,Evangeline Weckhacher,5.4532914,5.8346286
7419,nm4215119,Cusworth,\N,\N,actress,"tt6720412,tt2720112,tt2397535,tt3949970",Sophie Cusworth,7.335886,4.2392716
7420,nm0018335,Alexander,1891,1965,actor,"tt0009727,tt0177224,tt0009784,tt0009446",Clifford Alexander,6.6978407,-0.68233126
7421,nm1577848,Jenkins,\N,\N,actor,tt0289058,Sam Jenkins,6.0719657,-3.1643634
7422,nm9280991,Krastev,\N,\N,actor,tt6874900,Kaloyan Krastev,7.1923766,9.8617
7423,nm11956603,Dallman,\N,\N,,tt11663916,James Dallman,9.632559,6.3427625
7424,nm6135914,Haarala,\N,\N,actor,tt0985025,Paula Haarala,4.5431366,7.318534
7425,nm5303731,Mitchell,\N,\N,actor,tt2431590,Woodrow Mitchell,6.8226657,0.78280526
7426,nm0995338,Starn,\N,\N,miscellaneous,tt0275053,Alan Starn,7.5265045,8.108344
7427,nm10950925,Hendrix,\N,\N,actor,tt9272514,Maurice Hendrix,6.0041203,1.3647635
7428,nm5136848,Skyler,\N,\N,"actor,producer","tt2254324,tt2237790,tt7520184,tt2123146",Justin Skyler Daniels,5.745458,5.449477
7429,nm12128203,Westbrook,\N,\N,actor,tt15282184,Jamie Westbrook,6.1938157,-1.3353472
7430,nm6698730,Banerjee,\N,\N,location_management,tt0479042,Jesse Banerjee,3.9200866,9.2972355
7431,nm0837883,Sulima,1958,\N,actress,"tt0191375,tt0104228,tt0072655,tt24133826",Galina Sulima,5.2388268,8.511287
7432,nm2927467,Mari,\N,\N,actor,tt0764787,Jose Mari Rocha,9.472907,2.2662468
7433,nm10159502,Glover,\N,\N,actress,tt9063682,Amanda Glover,5.016478,0.6760585
7434,nm5000726,Williams,\N,\N,actor,tt2261983,Doug Williams,8.200467,-4.922175
7435,nm5653502,Li,\N,\N,actor,tt0108914,Ping Li,6.7589846,14.823532
7436,nm2182754,Vassiadi,\N,\N,visual_effects,"tt3778644,tt0409459,tt1371111,tt0830515",Fani Vassiadi,8.370106,9.613396
7437,nm2461295,De,\N,\N,"production_designer,art_department,set_decorator","tt0993755,tt0905327,tt1081919,tt1125828",Elexis De Lair,15.949496,6.0892043
7438,nm14861245,Kobayashi,\N,\N,animation_department,tt0988824,Akinori Kobayashi,4.7466516,11.188125
7439,nm13198606,Stanger,\N,\N,,tt15275848,Ralph Stanger,5.5797057,6.2919407
7440,nm1907800,Pamplona,\N,\N,actress,tt0317887,Flavia Pamplona,8.646581,7.6197023
7441,nm7107562,Vang,\N,\N,composer,tt4427874,Pheng Vang,0.6072465,18.287407
7442,nm5659342,Reynaldo,\N,\N,actor,tt1735221,Bong Reynaldo,8.980996,7.851498
7443,nm10025515,Milev,\N,\N,actor,tt8795148,Venelin Milev,7.5445952,9.857282
7444,nm7205841,McCarty,\N,\N,camera_department,tt4529438,Aaron McCarty,7.052381,3.0515022
7445,nm7212357,Soede,\N,\N,costume_department,tt4855088,Julia Soede,6.1570945,11.285607
7446,nm10682659,da,\N,\N,,"tt8367268,tt2439396,tt1542811",Pimenta da Gama,10.248599,6.5359774
7447,nm13329313,Holmberg,\N,\N,producer,tt15516126,Mike Holmberg,5.0640035,5.2745423
7448,nm8105890,Laslo,\N,\N,actress,tt0135741,Lilit Laslo,9.122226,6.562154
7449,nm4471143,Turner,\N,\N,"editor,editorial_department,camera_department","tt1950105,tt23057478,tt3449322,tt3503754",Leah Turner,4.156615,-2.268046
7450,nm9878633,Folgado,\N,\N,,tt0400051,Jordi Folgado Ferrer,7.9491577,5.7895474
7451,nm14550711,Sil,\N,\N,assistant_director,tt22797186,Priyanka Sil,5.6113605,6.943244
7452,nm2471662,Thomas,\N,\N,"editorial_department,miscellaneous",tt0294097,Kevin Thomas,-13.499004,7.854648
7453,nm12955828,Taniguchi,\N,\N,actor,tt15464436,Tomoki Taniguchi,6.374232,9.339536
7454,nm0248614,Eckert,\N,\N,actor,tt0089964,Jeff Eckert,6.512985,6.8047986
7455,nm1291152,Bergkraut,1957,\N,"director,actor,writer","tt1179376,tt0455927,tt5259252,tt3547300",Eric Bergkraut,5.043255,4.701317
7456,nm5016003,Duron,\N,\N,special_effects,tt0226919,Nestor Duron,9.402729,9.412949
7457,nm11317988,Vikulova,\N,\N,actress,tt9057066,Ekaterina Vikulova,7.6755767,9.944276
7458,nm3544419,Bartley,\N,\N,actor,tt1473181,Ben Bartley,7.0581417,3.6475916
7459,nm6521896,Alba,\N,\N,camera_department,"tt3756108,tt4507244,tt3960928,tt6541362",Gerald Alba,0.09002086,1.9919516
7460,nm5871425,Ruggiero,\N,\N,"actor,music_department","tt6132816,tt7235270,tt4669204,tt15038118",Evan Ruggiero,8.638977,7.519036
7461,nm10403288,Mykkänen,\N,\N,,tt9328582,Tomi Mykkänen,6.4416595,8.761408
7462,nm10763722,Allen,\N,\N,,\N,Brittany Allen,5.251876,-0.9613276
7463,nm7798106,Huang,\N,\N,actor,tt7730928,Li-Chia Huang,3.1964939,-6.4335446
7464,nm7725059,Krause,\N,\N,"actor,script_department,miscellaneous","tt5181824,tt11137682",Daniel Krause,5.2075005,7.318863
7465,nm11959657,Lick,\N,\N,camera_department,tt13223268,Christopher Lick,8.379032,4.7040844
7466,nm7473123,Rasmusena,\N,\N,special_effects,tt4729306,Elizabete Rasmusena,7.9142756,7.3415303
7467,nm9852536,Sadowski,\N,\N,actor,"tt0172029,tt7608788",Jozef Sadowski,6.9745364,10.2321415
7468,nm3710258,Villarreal,\N,\N,director,tt1552709,Luis Villarreal,9.146927,7.4318953
7469,nm14874478,McWilliam,\N,\N,,tt0247852,F.E. McWilliam,6.822997,3.1494129
7470,nm2599965,Mario,\N,\N,,tt0990358,Josè Mario Rizo,5.4446473,9.612143
7471,nm9491230,Sow,\N,\N,actor,tt4269934,Maël Sow,6.1378455,11.346439
7472,nm5885718,Zampieri,\N,\N,"cinematographer,editor,producer","tt14489858,tt3148674,tt3213636,tt3288526",Max Zampieri,8.2927065,10.068524
7473,nm2281297,Ertl,\N,\N,art_department,tt0810909,Isolde Ertl,6.1068263,6.3943453
7474,nm1014685,Deschamps,\N,\N,"director,producer","tt0227182,tt0292302,tt0291909",Laurette Deschamps,8.659044,5.9637175
7475,nm12323912,Morel,\N,\N,"editorial_department,editor","tt13822738,tt14039346,tt13462472,tt11269180",Alexia Morel,7.855745,5.794716
7476,nm2683185,Francis,\N,\N,actor,tt0092400,Robin Francis Robinson,9.002783,5.081768
7477,nm5717016,Aceña,\N,\N,actress,\N,Patricia Aceña,7.174368,7.518217
7478,nm14087347,Gurrola,\N,\N,,\N,Efren Gurrola,8.404652,6.9311304
7479,nm1486372,Maria,\N,\N,,"tt0313373,tt0313375",Dora Maria Reis Dias de Jesus,9.518674,2.1211324
7480,nm0170490,Cole,\N,\N,actress,tt0087951,Cece Cole,5.1901608,1.7016472
7481,nm11059808,Cowie,\N,\N,actress,tt11129070,Giula Cowie,6.819556,4.6676364
7482,nm1759584,Machine,\N,\N,"soundtrack,actor,music_department","tt0119784,tt0117571,tt0118927,tt0118763",Sister Machine Gun,9.244193,3.722659
7483,nm10611309,Langston,\N,\N,,tt7848370,McPatty Langston,7.6519227,4.219893
7484,nm6546570,Sayre,\N,\N,miscellaneous,tt3779720,Thomas Sayre,10.11144,5.4137506
7485,nm3560626,Montoya,\N,\N,"director,writer,editor",tt1487100,Ventura Montoya,10.594292,-2.3793988
7486,nm8044980,,\N,\N,,\N,Caroline,-1.7375096,24.075897
7487,nm8024725,Luiz,\N,\N,transportation_department,tt5515942,Dimar Luiz Cardoso,8.396879,8.08437
7488,nm1441947,Pablo,\N,\N,"composer,actor,writer","tt0379291,tt18352398,tt0839828",Juan Pablo Lazo,0.82760435,2.365792
7489,nm3600724,Johnson,\N,\N,actor,tt1505014,Gregory Johnson,20.052542,16.62422
7490,nm14222502,Weke,\N,\N,actress,"tt23472448,tt27877706",Udvance Weke,5.4959364,5.892789
7491,nm13643866,Ilieva,\N,\N,actress,tt9271672,Emona Ilieva,7.438437,9.896775
7492,nm5255404,Nugraha,\N,\N,miscellaneous,tt1899353,Muhammad Nugraha,6.1795883,7.8673716
7493,nm7146680,Spiegel,\N,\N,"writer,visual_effects,casting_department",tt4473620,Josh Spiegel,5.507202,6.322301
7494,nm10002215,Kezbar,\N,\N,,\N,Sharbl Kezbar,5.71494,8.158948
7495,nm2406747,Logan,\N,\N,camera_department,"tt0480059,tt1247693,tt0974011,tt0294368",Mitch Logan,6.5046153,1.1452333
7496,nm9508709,Dehio,\N,\N,actress,tt1755870,Vanessa Dehio,15.708224,6.182471
7497,nm5830787,Yanagido,\N,\N,actress,"tt0036484,tt0032156",Haruko Yanagido,5.152664,9.464425
7498,nm4583978,Kate,\N,\N,"make_up_department,miscellaneous","tt2109248,tt2215717,tt0926341,tt1617661",Elizabeth Kate Branem,9.079881,1.7128776
7499,nm3750755,Broscoe,\N,\N,"actor,camera_department,composer","tt1580351,tt1905047,tt1913080,tt2361872",Brian Broscoe,6.7901974,5.5096784
7500,nm5409945,Pietsch,\N,\N,,tt2549076,Courtney Pietsch,7.9625926,8.6725445
7501,nm6445490,Rannie,\N,\N,composer,tt3685044,Steve Rannie,7.062403,4.3990426
7502,nm3946969,Briggs,\N,\N,actor,"tt1332015,tt1670954",Dakota Briggs,3.787175,0.18116008
7503,nm13096852,Silvério,\N,\N,"cinematographer,editor",tt15858746,Carol Silvério,8.271236,8.008995
7504,nm12146913,Singh,\N,\N,actress,"tt13644978,tt19759816",Himani Singh,3.714671,9.838646
7505,nm10971216,De,\N,\N,,\N,Alessandro De Leo,15.949478,6.083891
7506,nm0847148,Takahashi,\N,\N,actor,tt2393753,Kentaro Takahashi,4.7561417,11.165919
7507,nm10042694,Lawhorn,\N,\N,actress,tt8825786,Katie Lawhorn,6.945022,4.93263
7508,nm3640706,Lim,\N,\N,actress,tt1525786,Aislinn Lim,6.771137,14.80449
7509,nm2141632,R.,\N,\N,editorial_department,tt0763331,Daniel R. Crandall,-10.156745,3.2507844
7510,nm7727374,Ojeda-Rios,\N,\N,actor,\N,Fernando Ojeda-Rios,6.106349,10.32921
7511,nm9737161,Akatowa,\N,\N,actress,"tt7813550,tt21849072",Dasza Akatowa,6.3601418,8.089282
7512,nm5378959,Komatsubara,\N,\N,actress,tt2535048,Rie Komatsubara,6.0178185,8.881594
7513,nm1285047,Gruen,\N,\N,actor,"tt0092511,tt0106028",Wayne Gruen,5.852646,5.9569983
7514,nm2259813,Naddwal,\N,\N,actress,tt0467146,Sandhya Naddwal,4.438258,9.001254
7515,nm9793469,Apalowo,\N,\N,"writer,editor,director","tt10912990,tt25161220,tt13399804,tt22855204",Babatunde Apalowo,7.1847324,7.726452
7516,nm6726627,De,\N,\N,actor,"tt2613218,tt7629994,tt7534314,tt9632392",Yannick De Coster,15.951911,6.07882
7517,nm14563718,Radonics,\N,\N,,tt26676209,Kíra Radonics,7.5299687,6.73021
7518,nm12908183,Deal,\N,\N,actor,tt15340744,Dendreekius Deal,1.273168,6.5133147
7519,nm3496831,Akao,\N,\N,music_department,"tt1326972,tt0425637",Michiko Akao,6.437508,8.18595
7520,nm4361886,Ibrahim,\N,\N,production_manager,tt1860168,Tamer Ibrahim,4.3508205,10.049398
7521,nm9636796,Püsküllü,\N,\N,actress,"tt4075332,tt7988616",Yelda Püsküllü,7.572386,9.0989485
7522,nm6717353,Corfield,\N,\N,actor,tt3103254,Sean Corfield,10.117846,7.2740345
7523,nm6754417,Rosario,\N,\N,actress,tt3647404,Vilmarie Rosario,0.043516424,2.855939
7524,nm4501085,George,\N,\N,actress,"tt0825279,tt2400335",Olivia George,9.414415,8.473717
7525,nm4187083,Wade,\N,\N,actor,tt1730270,Karrissa Wade,6.1418347,-1.2959222
7526,nm10524803,Galeno,\N,\N,,tt9884078,Claudio Galeno,8.726347,7.4316225
7527,nm3612702,Marcoux,\N,\N,visual_effects,"tt3385516,tt2543164,tt1411250,tt2094766",Amelie Marcoux,8.419633,6.717243
7528,nm4360677,Healey,\N,\N,actress,tt0455169,Shirley Healey,6.9753156,4.233655
7529,nm14359453,Lisonbee,\N,\N,,\N,David Lisonbee,6.752979,14.769027
7530,nm10181794,Herrera,\N,\N,actress,tt9108006,Brianna Herrera,-0.32191876,1.8032745
7531,nm7873057,Isaacs,\N,\N,producer,tt5366050,Deborah Isaacs,5.7176213,3.757889
7532,nm3517334,Tatis,1975,\N,,"tt2328905,tt22206788,tt2132954,tt1020929",Fernando Tatis,7.0200524,8.899684
7533,nm12703612,Powell-Blackwood,\N,\N,make_up_department,tt11592132,Chevelle Powell-Blackwood,6.8306994,-1.9399443
7534,nm11675071,Kim,\N,\N,actress,tt11178096,Sarah Kim,-4.2216415,7.637156
7535,nm4361155,Ku,\N,\N,,\N,Frank Ku,4.08143,6.127194
7536,nm13515762,Sharma,\N,\N,"writer,music_department",\N,Ayan Sharma,3.0018976,9.81035
7537,nm11943564,Reddy,\N,\N,producer,tt12393378,Yella Reddy,3.4373307,9.585522
7538,nm0804851,Skretvedt,\N,\N,"producer,miscellaneous","tt0077082,tt10975288,tt0255060,tt3764240",Randy Skretvedt,5.5647216,7.534618
7539,nm11836442,Miller,\N,\N,,\N,Jason Miller,6.752548,-15.653899
7540,nm0959330,Álvarez,\N,\N,actress,"tt1595798,tt0170079",Cristina Álvarez Cox,1.260482,-0.65461385
7541,nm10188293,Whisman,\N,\N,,\N,Brenda Whisman,6.431961,4.6707964
7542,nm10181035,Lustig,\N,\N,,tt6436780,Tatiana Lustig Da Silva,5.3611555,5.422018
7543,nm3324389,Lester,1908,1956,,tt0918481,Jack Lester,7.191975,0.1522725
7544,nm4941957,Care,\N,\N,camera_department,tt2292865,Raffale Care,9.687319,3.8171663
7545,nm3642165,Paiva,1976,\N,"director,editor,cinematographer","tt1526304,tt11454978,tt1745842,tt1906503",Rebecca Paiva,8.2791195,9.030239
7546,nm0697382,Prieto,\N,\N,actor,tt0198874,Julio Prieto Rodríguez,8.506471,8.809283
7547,nm4740965,Gore,\N,\N,editor,tt2093971,Haley Gore,7.9404154,0.8300668
7548,nm1989108,Ellbon,\N,\N,actor,"tt0248823,tt0427592,tt7884404,tt0490516",Rio Ellbon,7.255125,4.6810865
7549,nm8836360,Mathies,\N,\N,make_up_department,"tt6797496,tt7785866,tt4016294,tt4129668",Jessica Mathies,6.9333735,4.773158
7550,nm9930878,Murray,\N,\N,producer,tt8610936,Marian Murray,12.831049,0.039645564
7551,nm9394058,Brooks,\N,\N,,tt1782248,Renata Brooks,5.952188,-2.2880385
7552,nm13465447,Skaug,\N,\N,,\N,Charlotte Skaug,5.5532064,7.5679417
7553,nm3856855,Hakola,\N,\N,,tt1575288,Marika Hakola,4.4730873,7.2728767
7554,nm0856241,Teschke,1914,2008,actor,"tt0071042,tt0104400,tt0085302,tt0086730",Paul Teschke,6.9338107,8.83537
7555,nm1210528,Peralta,\N,\N,producer,"tt0326496,tt0372338,tt0482725",Mercedes Peralta,9.834683,9.182633
7556,nm3903455,Tillement,\N,\N,"visual_effects,art_department,director","tt1651914,tt6501180,tt3708416",Axel Tillement,8.421856,5.8940043
7557,nm14740011,Nash,\N,\N,actress,"tt21624718,tt8084498",Takaria Nash,6.2145953,-1.3488865
7558,nm6134676,Furuta,\N,\N,actor,"tt9573714,tt3385890",Kazuki Furuta,7.7751317,5.6606574
7559,nm1959605,Conde,\N,\N,writer,"tt0465328,tt0447779,tt0449150,tt0465876",Carmen Conde,8.914544,4.6100163
7560,nm2481208,Wood,\N,\N,miscellaneous,tt0159876,Robert Wood,8.50474,4.543576
7561,nm10804046,Barker,\N,\N,actress,"tt6361320,tt5491802",Steph Barker,5.375946,1.091949
7562,nm4671529,Carlos,\N,\N,,tt2058055,Juan Carlos Espadas-Aragón,9.09371,-1.5591844
7563,nm13082202,Cornette,\N,\N,,\N,Harleyquinn Cornette,7.7370234,5.223395
7564,nm12903515,Mauldin,\N,\N,,\N,Joshua Mauldin,6.9437304,7.328616
7565,nm6165228,McRitchie,\N,\N,"make_up_department,costume_designer","tt4461692,tt4242836,tt3868338,tt3781162",Taylor McRitchie,6.785154,3.1532419
7566,nm10895624,Son,\N,\N,"editorial_department,miscellaneous","tt4429160,tt13429168",SeongJu Son,5.9087243,3.4236326
7567,nm3064738,André,\N,\N,actor,"tt0932507,tt5879612",Dominique André,4.9024343,2.7156155
7568,nm4948434,Parker,\N,\N,"producer,miscellaneous,director","tt4353976,tt0181269,tt0287203,tt0482295",Bob Parker,4.0204854,-2.3716636
7569,nm10589417,Huffman,\N,\N,art_department,"tt15402840,tt12825602",Nikki Huffman,6.0048857,4.400672
7570,nm13090252,Duncan,\N,\N,actor,tt0216693,Colter Duncan,5.6134434,-1.27381
7571,nm10854215,,\N,\N,actress,tt8919390,Jahnavi,-1.6983547,23.92698
7572,nm12157564,Rabanová,\N,\N,make_up_department,"tt1649418,tt10704730",Lucie Rabanová,7.4955664,10.001368
7573,nm2444184,Dove,1939,\N,"music_department,composer",tt0078078,Nat Dove,6.0600553,4.6087646
7574,nm2516125,Magnanti,\N,\N,actor,tt0938845,Signor Magnanti,8.40737,7.9383035
7575,nm3831439,Wenzel,\N,\N,actor,tt0098326,Ralf Wenzel,2.682568,8.168241
7576,nm1581552,Rapaport,\N,\N,,"tt16317380,tt0318224,tt1043622",Martin Rapaport,5.8970785,6.712246
7577,nm11630323,Bush,\N,\N,writer,tt12436312,Russell Bush,8.134765,0.578048
7578,nm4141729,Mock,\N,\N,costume_department,tt1754313,Jarret Mock,9.848604,3.6423714
7579,nm6851781,Giovannelli,\N,\N,actor,"tt8421738,tt12467916,tt4128382,tt6057694",Lucio Giovannelli,8.766809,8.003518
7580,nm2768328,Eccles,1904,1999,,tt0273026,David Eccles,6.4703627,6.7886105
7581,nm3555731,O'Brien,\N,\N,actor,"tt0341798,tt0341987,tt1557775",Joseph O'Brien,5.8388896,-0.040365808
7582,nm0354179,Haimain,\N,\N,actor,tt0133399,Raheli Haimain,4.5475855,7.336719
7583,nm7123182,Bell,\N,\N,,\N,Blair Bell,3.1739647,0.8498701
7584,nm10977394,Julia,\N,\N,,\N,Mariell Julia Bergh-Brosenko,9.318854,2.1085196
7585,nm9886482,Briggs,\N,\N,editor,tt8512108,Richard Briggs,3.7871635,0.18244267
7586,nm12417451,Johnson,\N,\N,"actress,camera_department,sound_department","tt14277724,tt14293718,tt17058360,tt18281472",Hailey Johnson,20.052877,16.624575
7587,nm9431213,Cunliffe,\N,\N,"actress,production_manager","tt7504408,tt7662574",Jess Cunliffe,9.841339,7.420345
7588,nm7477780,Lomis,\N,\N,,\N,Katerina Lomis,9.076959,6.379714
7589,nm3144473,Fuss,\N,\N,actor,tt1297935,Michael Fuss,9.645654,3.8368402
7590,nm2758354,Barboza,\N,\N,"editor,producer,writer","tt1846670,tt9017370,tt7122860,tt6588160",Jorge Barboza,8.307019,7.088664
7591,nm0167579,Coan,1958,2007,"actor,writer","tt1345454,tt0100498,tt15360974,tt0100551",Olair Coan,9.518402,7.5637894
7592,nm6429623,Breen,\N,\N,"actor,miscellaneous","tt6888570,tt5723478,tt5672650,tt3219166",Jasmina Breen,3.5116682,4.915082
7593,nm0417551,Janger,\N,\N,"director,writer",tt0140055,Jeffrey Janger,5.9744806,5.464153
7594,nm3498271,Ohura,\N,\N,"actress,stunts","tt14526192,tt5678870,tt1408087",Rimie Ohura,5.793452,9.978905
7595,nm7543210,Redden,\N,\N,"actor,producer","tt11062634,tt12325568,tt13593122",Juliana Redden,3.844984,5.3736234
7596,nm2469387,Khan,\N,\N,costume_designer,tt0893585,Iqbal Khan,3.148227,9.009039
7597,nm7656229,Eguchi,\N,\N,,\N,Kelly Eguchi,5.2908406,9.75618
7598,nm7057221,Ryan,\N,\N,stunts,tt2106361,Melony Ryan,5.34338,1.7646742
7599,nm8696461,Dalton,\N,\N,,"tt8577598,tt0245633,tt0302179,tt1366306",Jackie Dalton,4.2626905,-1.7009631
7600,nm1248479,Kaur,\N,\N,,tt0329604,Jasbinder Kaur Aujla,5.4970517,8.567957
7601,nm3187998,Tsopanelis,\N,\N,music_department,tt0225917,Dimitris Tsopanelis,6.6236157,9.268062
7602,nm13529138,Sangiao,\N,\N,composer,\N,Ricardo Sangiao,5.1930337,8.299154
7603,nm4658833,Davis,\N,\N,miscellaneous,"tt1523939,tt1414382,tt0964517,tt2996648",Jeremy Davis,26.39251,6.7425447
7604,nm10988616,Ganaway,\N,\N,,\N,Candice Ganaway,7.8367414,6.603095
7605,nm10929283,Mevada,\N,\N,actor,tt10827040,Sauvaji Mevada,4.213981,8.5548725
7606,nm0735856,Rodríguez,\N,\N,miscellaneous,"tt0290520,tt0237262,tt0281338,tt0281054",Gerardo Rodríguez,10.633656,-2.3341353
7607,nm9661159,Dammers,\N,\N,,tt8002250,Sage Dammers,8.071638,6.5770564
7608,nm14641692,Alessandro,\N,\N,art_department,tt26903181,Mercogliano Alessandro,8.960974,8.214387
7609,nm12339440,Phan,\N,\N,actor,tt4578098,Khuong Phan,6.787551,7.8131385
7610,nm10321502,Perez,\N,\N,actress,tt9426676,Selena Perez,10.813742,-2.5013227
7611,nm10412744,De,\N,\N,actor,tt1598908,Vittorio De Cesaris,15.945792,6.0948205
7612,nm6645322,Mellor,\N,\N,miscellaneous,tt3057748,Jack Mellor,7.608409,7.1786027
7613,nm9013990,Blaha,\N,\N,,\N,Greg Blaha,7.065403,7.8452315
7614,nm3503515,Vartzioti,\N,\N,miscellaneous,tt1018835,Eirini Vartzioti,8.536354,9.5726795
7615,nm5636329,Nakamura,\N,\N,miscellaneous,"tt2857820,tt3849994",Hiroko Nakamura,4.7788815,11.142936
7616,nm4758591,Rafiq,\N,\N,composer,"tt2103138,tt3674858",Muhammad Rafiq,7.581599,8.366149
7617,nm10498200,Dykstra,\N,\N,,\N,Bob Dykstra,7.4843307,9.816946
7618,nm14455133,Drago,\N,\N,actor,tt25994330,Dante Drago,9.147919,8.012035
7619,nm0809894,Alan,1961,\N,"actor,writer,producer","tt0453467,tt0119715,tt0111282,tt0120902",Scott Alan Smith,5.244701,-0.8247475
7620,nm7021133,Felder,\N,\N,actor,"tt7992472,tt4299398,tt6304526",Joshua Felder,7.691334,5.4907246
7621,nm3884439,Camarillo,\N,\N,miscellaneous,"tt2544910,tt0940722,tt0831375,tt1638906",Alberto Camarillo,9.7357025,7.565135
7622,nm11500582,Combes,\N,\N,sound_department,tt12150984,Lambert Combes,7.8558593,5.166498
7623,nm3432204,Ray,\N,\N,actor,tt1424534,Rex Ray Roberts Jr.,7.7540026,1.5292213
7624,nm11509837,Michelle,\N,\N,actress,tt12171226,Stephanie Michelle,9.171606,2.076019
7625,nm6200520,Acoba,\N,\N,"editor,producer",tt3450396,Marie-Lizette Acoba,6.893454,7.703967
7626,nm7664084,Mueller,\N,\N,sound_department,tt5127054,Shanna Mueller,8.064052,0.33592272
7627,nm13101787,Paradis,\N,\N,,"tt0896893,tt0407423",Matt Paradis,8.257258,8.418124
7628,nm2477957,Norriss,\N,\N,actor,tt0101054,Jonathon Norriss,6.0740347,3.493261
7629,nm12617620,Sharma,\N,\N,music_department,\N,Sahil Sharma,3.0027046,9.809906
7630,nm10754839,Khedher,\N,\N,actor,tt10462722,Belhassen Khedher,5.583053,7.4222555
7631,nm14191156,Bakhtiari,\N,\N,actress,tt19723090,Zohreh Bakhtiari,5.8161535,8.019316
7632,nm8775535,Clark,\N,\N,"camera_department,actor","tt4351684,tt7349924,tt6524844",Donovan Clark,-3.5169716,-7.9698133
7633,nm13599968,von,\N,\N,actor,tt19812024,Cosmo von Wismar,3.512153,3.732577
7634,nm3020160,Garzon,\N,\N,transportation_department,tt0484740,German Garzon Escobar,8.142197,6.5512013
7635,nm12145104,Abdou,\N,\N,actor,tt13478034,Papa Abdou Gueye,6.7685657,7.638657
7636,nm4652863,Acosta,\N,\N,camera_department,tt1996194,Juan Acosta,7.0763793,7.5598736
7637,nm4684779,Jalonen,\N,\N,,tt0403723,Jussi Jalonen,7.3582745,9.015946
7638,nm13555822,Badonski,\N,\N,"writer,producer",tt19401788,Imre Badonski,6.947228,10.010055
7639,nm10529264,,\N,\N,"casting_department,actress","tt7269100,tt12735488,tt26932223,tt3614516",Dimple,-1.6610924,23.852327
7640,nm10957638,Zoory,\N,\N,editor,tt10912552,Soapa Zoory,7.8404055,7.2241154
7641,nm14365251,Nair,\N,\N,"camera_department,miscellaneous","tt19864958,tt8983166,tt13529034,tt8291224",Ajay Nair,3.8240964,7.802194
7642,nm13539403,Kondratyuk,\N,\N,actor,tt19356320,T. Kondratyuk,6.1841607,8.682454
7643,nm13120804,,\N,\N,actor,tt12743908,Manolo,-1.8218917,24.014143
7644,nm10614389,Gondim,\N,\N,sound_department,tt10129330,Bruno Gondim,10.886845,5.867773
7645,nm9073399,Sevilla,\N,\N,actor,tt0161143,Anuel Sevilla,8.769645,4.6155114
7646,nm7333000,Collin,\N,\N,actress,tt4693000,Tezz Collin,9.714936,14.966562
7647,nm3465449,Garriga,\N,\N,"writer,producer",tt1442051,Martí Garriga Balagué,8.584211,6.928634
7648,nm3645225,Wilcox,\N,\N,actor,tt1527698,Kohonui Wilcox,4.0012107,-2.3913653
7649,nm0302921,Gallier,\N,\N,transportation_department,"tt0112368,tt0089167,tt0108577",Marion Gallier,8.478494,5.9284563
7650,nm6579294,Shimamoto,\N,\N,actor,"tt13173950,tt3547988,tt5508538,tt2349912",Katsuhiro Shimamoto,5.5256104,9.350763
7651,nm8754715,Norell,\N,\N,"sound_department,music_department","tt7128602,tt9042544,tt6486810",Santeri Norell,6.164699,7.0723696
7652,nm14483531,Ribeiro,\N,\N,,tt13607534,Patrícia Ribeiro,8.516236,7.42607
7653,nm3881962,Cobe,\N,\N,actor,"tt1634088,tt7088416",Anaquad Cobe,10.096766,7.4384723
7654,nm1721743,Willis,\N,\N,"producer,script_department,actress","tt0436992,tt1647472,tt13649036,tt1008108",Beth Willis,-11.6189575,11.7632475
7655,nm14791993,Day,\N,\N,cinematographer,tt27613384,Griffin Day,9.737132,4.403143
7656,nm0239457,Dubois,\N,\N,"actress,make_up_department","tt0156245,tt0090125",Nathalie Dubois,8.587842,5.5168314
7657,nm2801028,Novotny,\N,\N,writer,tt0810766,Paul Novotny,6.795746,9.8146715
7658,nm13670711,Zhang,\N,\N,cinematographer,tt20251524,Colin Zhang,3.11692,-6.299544
