,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
7303,nm14328299,Connolly,\N,\N,actor,tt11813216,Conor Connolly,32.30371,-35.742764
7304,nm9622093,With,\N,\N,writer,"tt22410240,tt20428144,tt9059976,tt7238930",Exploring With Josh,-73.50956,39.3329
7305,nm4993190,Manuel,\N,\N,,tt0424702,Juan Manuel Aguiagaray,54.755123,-12.096876
7306,nm4405417,García,\N,\N,camera_department,tt0488604,Jacobo García Andrade,69.65166,5.440339
7307,nm14877546,Bhakta,\N,\N,,\N,Rajat Bhakta,-8.305779,-3.7095923
7308,nm3232562,Jacobs,\N,\N,,tt1338551,Carl Jacobs,2.535587,-70.73791
7309,nm13191927,Madarani,\N,\N,actor,tt14423356,Rashad Madarani,16.056736,23.717108
7310,nm13514288,Proto,\N,\N,music_department,tt19037362,Steve Proto,-82.35657,5.551469
7311,nm3976799,Cabrera,\N,\N,actor,"tt0361215,tt13864352",Luis Cabrera,68.44411,-11.871937
7312,nm14416331,Bleeker,\N,\N,camera_department,\N,Nick Bleeker,-10.127628,-4.6833525
7313,nm14577527,Kennedy,\N,\N,"art_department,animation_department",tt3066242,Chelsea Kennedy,53.349293,-40.4827
7314,nm0922512,Westcott,\N,\N,actor,"tt0093098,tt0337540,tt0819084,tt2375692",Mike Westcott,-21.503952,-42.26308
7315,nm4628069,Gilles,\N,\N,sound_department,"tt1127836,tt1484076,tt2005393",Rémi Gilles,35.072987,-18.942568
7316,nm11602111,,\N,\N,,\N,Kathy,6.295051,108.82266
7317,nm4686597,Souder,\N,\N,miscellaneous,tt1073664,Alexandra Souder,-42.462044,45.40294
7318,nm13205735,Ahamed,\N,\N,"writer,director","tt21145414,tt17425216,tt15756034,tt16393244",Siddiq Ahamed,-53.391342,39.30469
7319,nm13143167,Garay,\N,\N,,\N,Enrique Garay,-3.6635675,81.83863
7320,nm14730426,von,\N,\N,,tt25814780,Robin von Rotz,-12.844081,-83.79874
7321,nm5296011,Dockwray,\N,\N,"sound_department,miscellaneous","tt2422088,tt3860034",Ruth Dockwray,-13.993818,-31.436071
7322,nm3739591,Laraia,\N,\N,miscellaneous,"tt2294629,tt0397892",Terry Laraia,56.162716,10.6795225
7323,nm11662594,Ray,\N,\N,,tt0123338,Charles Ray Gerald,1.3541193,-41.350037
7324,nm3412612,Ortega,\N,\N,,"tt1422114,tt0495556",Damián Ortega,57.05644,-3.7412972
7325,nm12309254,Tharby,\N,\N,,tt13969938,Lisa Tharby,-2.4450712,-9.114301
7326,nm9910068,McDavis,\N,\N,actor,tt8557698,Lamar McDavis,-39.255207,-74.41058
7327,nm12123674,,\N,\N,actress,tt13593914,Allanah,6.295051,108.82266
7328,nm3420122,Burdick,\N,\N,actress,tt0115604,Amy Burdick,-16.362724,-6.2860317
7329,nm14228342,Chapman,\N,\N,miscellaneous,tt7475590,Rachel Chapman,67.23518,-16.12787
7330,nm4124659,Miglierini,\N,\N,miscellaneous,tt1744619,Vilma Miglierini,18.047956,19.549229
7331,nm4332216,Arai,\N,\N,director,tt1845325,Tsuzuku Arai,9.030472,47.617916
7332,nm12636235,Bakshi,\N,\N,actress,tt14786896,Rudy Bakshi,56.417652,36.712364
7333,nm5028615,Hudson,\N,\N,actor,"tt2385219,tt2385213",Wesley Hudson,1.7952497,-46.21054
7334,nm2349450,Blonde,\N,\N,,\N,Barbie Blonde,-57.653378,-55.58764
7335,nm10425185,Stack,\N,\N,,tt9174576,Sheldyn Stack,-41.009045,-36.284046
7336,nm0995876,Trautman,\N,\N,stunts,tt0086034,Henri Trautman,-30.391964,7.632211
7337,nm12497725,Ogata,\N,\N,actor,tt13713640,Shigo Ogata,1.2490627,71.60881
7338,nm9943315,Martyniak,\N,\N,"production_designer,camera_department,producer","tt8639174,tt11399826",Sam Martyniak,-62.629658,-24.25102
7339,nm5141160,Nutter,\N,\N,,tt0372727,Isaiah Nutter,-6.7504296,-26.380827
7340,nm12956179,Ottens,\N,\N,actor,tt15465156,Janiro Ottens,13.3639,26.562286
7341,nm7545793,Nair,\N,\N,"director,actress,writer","tt5305344,tt4971186",Jeanette Nair,17.96849,103.181015
7342,nm12105952,Jackson,\N,\N,miscellaneous,tt13493402,Katie Jackson,14.854691,-90.65827
7343,nm14026791,Terrales,\N,\N,actor,tt5076298,Tet Terrales,2.2258892,-24.190557
7344,nm2120760,Payo,\N,\N,actress,tt0490026,Ana Payo,-33.63322,34.053154
7345,nm10427376,Iversen,\N,\N,actress,"tt0125578,tt0058029",Lis Iversen,-44.94887,1.981064
7346,nm8632520,Lochis,\N,\N,music_artist,"tt0486535,tt1296328,tt6305020,tt0450941",Die Lochis,-4.730177,-36.92111
7347,nm1759750,Westwell,\N,\N,actor,tt0427913,Wilf Westwell,-19.135565,-40.928284
7348,nm3560271,Weiss,\N,\N,art_department,tt1484954,Tracey Weiss,82.39446,25.29754
7349,nm7086800,,\N,\N,actor,tt0460457,Heinzi,6.295051,108.82266
7350,nm0281959,Fletcher,\N,\N,camera_department,"tt0113533,tt0081964,tt0102057,tt0117998",Brett Fletcher,30.218466,-56.87351
7351,nm6716570,Pruit,\N,\N,"actor,miscellaneous",tt3878146,Travis Pruit,-15.536364,18.831146
7352,nm2159680,Pablo,\N,\N,,\N,Juan Pablo Iglesias,73.868225,6.2516575
7353,nm3610388,Tounta,\N,\N,,\N,Sara Tounta,-32.070446,42.98878
7354,nm7809070,O'Brien,\N,\N,actor,tt4453068,Kaleb O'Brien LaMare,39.86573,-30.169596
7355,nm2102874,Starbuck,\N,\N,camera_department,"tt0490875,tt0493225,tt1148201,tt1530660",Jesse Starbuck,-53.29595,-51.43737
7356,nm2432588,Mosley,\N,\N,"miscellaneous,executive","tt0896555,tt0413015",Tim Mosley,-70.00635,-33.506668
7357,nm0093078,Bollard,\N,\N,actor,"tt0080573,tt0076297",Philip Bollard,-16.692245,-4.1438894
7358,nm13816894,Camara,\N,\N,,\N,Shaka Camara,18.184692,26.464457
7359,nm6118293,Meier-Dörzenbach,\N,\N,miscellaneous,"tt5643500,tt3312866,tt6895896",Alexander Meier-Dörzenbach,-0.21797079,-23.140568
7360,nm0510855,Lin,1950,\N,"actress,soundtrack","tt0071565,tt0164450,tt0097397,tt0346831",Bellbella Lin,-19.013317,-34.851055
7361,nm7761374,Magdangal,\N,\N,miscellaneous,tt0216559,Cindy Magdangal,32.598877,21.787193
7362,nm4866836,Hajra,\N,\N,sound_department,tt0458033,Pulak Hajra,-46.928795,39.65377
7363,nm8289097,Norton,\N,\N,"actor,writer,producer","tt9474572,tt14356344",Andrew Norton,-17.728134,-89.814545
7364,nm4455313,Ryan,\N,\N,,\N,Kelly Ryan,28.810781,-45.939888
7365,nm13024597,Crute,\N,\N,"actor,cinematographer",tt15671674,Anthony Crute,-71.28012,-12.051048
7366,nm3716154,Burgess,\N,\N,actor,tt1560205,Lewis Burgess,27.917562,-55.736534
7367,nm3325217,Andre,\N,\N,"actor,assistant_director","tt1413978,tt1381765",Brandon Andre,63.38411,-32.562485
7368,nm8385212,Krüger,\N,\N,music_department,tt4108168,Dennis Krüger,21.41157,-29.527412
7369,nm11200262,Buchanon,\N,\N,actress,tt11473194,Jessica Buchanon,-13.508569,-7.37039
7370,nm9258584,Squillante,\N,\N,actress,"tt9070828,tt7055732",Fiorella Squillante,-69.58464,0.9530361
7371,nm7402453,Becker,\N,\N,miscellaneous,tt2314413,Travis Becker,13.116865,-20.55133
7372,nm5801268,Nikulina,\N,\N,music_department,tt3056536,Darya Nikulina,35.28933,27.038702
7373,nm1275142,Chow,\N,\N,actor,tt0112660,Yu-Hou Chow,55.94588,58.936295
7374,nm14216282,Gonzalez,\N,\N,composer,tt23462304,Matthew Gonzalez,67.54519,-4.451767
7375,nm7410047,Frye,\N,\N,make_up_department,tt4768860,Amy Frye,-49.772015,1.3725924
7376,nm5527690,Atomic,\N,\N,soundtrack,tt2711986,The Atomic Punks,24.654064,-80.88128
7377,nm9026433,Maffet,\N,\N,cinematographer,tt6948246,Dan Maffet,-13.580611,9.865376
7378,nm15038620,Ye,\N,\N,actor,tt28357013,Jianfei Ye,-60.105473,56.818237
7379,nm6479891,Esparza,\N,\N,miscellaneous,tt2193215,Irene Esparza,-47.836468,15.977398
7380,nm13195747,Spears,\N,\N,actor,tt16349548,Robert Spears,-21.066385,-48.815033
7381,nm5050638,Harvey,\N,\N,miscellaneous,tt2386267,Scott Harvey,68.97021,-34.11672
7382,nm10719285,Kvrass,\N,\N,actor,tt9121024,Grupo Kvrass,-44.575726,69.72622
7383,nm11685108,Starling,\N,\N,actress,"tt9377978,tt9914192,tt23943068,tt10343984",Sofia Starling,-53.241505,-51.199947
7384,nm10604059,White,\N,\N,actor,tt0067408,Mike White,-62.464394,-51.157135
7385,nm0208997,De,\N,\N,"camera_department,cinematographer,sound_department","tt0435679,tt0236304,tt0327409,tt1815708",Frits De Jong,-77.208755,21.127907
7386,nm9423082,Tovrea,\N,\N,producer,tt7642660,Bryant Tovrea,-32.12949,43.112015
7387,nm13446479,McDonald,\N,\N,producer,tt18362326,Kevin McDonald,-33.94894,-69.46643
7388,nm2737943,Poirée,\N,\N,writer,"tt2088121,tt1364483,tt11621304,tt1017844",Antonin Poirée,-18.162191,14.394831
7389,nm1555530,Kersey,\N,\N,"actress,casting_director,miscellaneous","tt7281994,tt2306986,tt0393276,tt2959616",Jennifer Kersey,-26.909496,62.009544
7390,nm14125651,Lennox,\N,\N,,\N,DJ Lennox,17.573702,-49.381134
7391,nm13760820,Conlan,\N,\N,,\N,Malcolm Conlan,-26.728539,11.78475
7392,nm14891098,Boni,\N,\N,art_department,tt16058832,Rosario Boni,-0.05601617,28.393612
7393,nm14411089,Boufi,\N,\N,,"tt27844800,tt3461864",Vera Boufi,-17.123194,-1.5815612
7394,nm6020853,Johnson,\N,\N,sound_department,tt3224456,Darrell Johnson,18.238903,-86.76586
7395,nm14862650,Spencer,\N,\N,,tt6168110,Peter Spencer,24.759441,-50.580788
7396,nm13357184,Martin,\N,\N,writer,tt17545630,Lucas Martin,4.351804,-89.7677
7397,nm2992446,Segal,\N,\N,art_department,tt1223890,Matthew Segal,25.293623,-12.278449
7398,nm3165711,Rubio,\N,\N,animation_department,tt1308732,Alfredo Rubio González,35.92785,18.559914
7399,nm7201845,Horwich,\N,\N,,tt4535942,Robert Horwich,-42.067368,-64.29102
7400,nm0798850,Silverblatt,\N,\N,producer,"tt0104804,tt0437236",Michael Silverblatt,-58.131573,-47.23773
7401,nm15088714,Sin,\N,\N,location_management,tt28468580,Ellie Sin,-33.940662,-46.694553
7402,nm13129679,Salcedo,\N,\N,cinematographer,\N,Alvaro Salcedo,6.7133017,35.752705
7403,nm7944246,S.,\N,\N,miscellaneous,"tt6022248,tt5730720,tt5446858,tt5866252",Abigail S. Best,-68.83865,45.549007
7404,nm9519856,Selzner,\N,\N,actor,tt7808676,Benedikt Selzner,-43.569996,-18.444818
7405,nm8119436,Starr,\N,\N,miscellaneous,tt4938112,Danny Starr,57.778767,-35.249226
7406,nm1227053,Brocheré,1985,\N,"actress,director,writer","tt1844624,tt0954544,tt0498381,tt3702720",Lizzie Brocheré,-19.878857,-9.52747
7407,nm0301203,Gailans,\N,\N,"special_effects,production_designer","tt0273917,tt0439862",Indulis Gailans,76.29135,-18.625248
7408,nm3911899,Nohl,\N,\N,actor,tt1654094,Patrick Nohl,-66.16902,16.773792
7409,nm3567852,Hunter,\N,\N,producer,tt1486858,Carolyn Hunter,4.069256,-36.679546
7410,nm13808540,Gallagher,\N,\N,producer,tt14080416,Shannon Gallagher,35.9968,-37.415928
7411,nm10887530,Mauchi,\N,\N,actor,tt10751682,Kenji Mauchi,-12.173395,11.924986
7412,nm1713074,Scheffer,\N,\N,"camera_department,sound_department","tt0395785,tt0341060",Paul Scheffer,-84.79397,-15.620083
7413,nm13837702,Sento,\N,\N,actor,tt21257218,Batho Sento,-33.829895,35.624725
7414,nm10078287,Fraser,\N,\N,"actress,composer",tt8906580,Jessie Fraser,32.7158,-45.67171
7415,nm7328615,Rouget,\N,\N,make_up_department,"tt7434208,tt5356280,tt7224350,tt9364508",Mélanie Rouget,4.4901047,-21.39825
7416,nm12373815,Joseph,\N,\N,miscellaneous,tt5892580,Sierra Joseph,-0.12192677,-71.53319
7417,nm0080978,Biciocchi,\N,\N,camera_department,"tt0134057,tt0384766,tt1421051,tt0328589",Franco Biciocchi,10.958319,9.623273
7418,nm5201191,Welsh,\N,\N,actress,tt2316040,Wendy Welsh,28.169964,-36.4305
7419,nm5756614,Valdivia,\N,\N,"miscellaneous,production_manager","tt7216954,tt7736478,tt1921149,tt5259978",Larissa Valdivia,22.773397,9.359435
7420,nm13464979,Phan,\N,\N,,tt18548700,Dylan Phan,32.226597,33.677277
7421,nm3174637,van,\N,\N,actor,"tt1774086,tt0096597",Gerben van Driel,-21.307192,-85.58206
7422,nm13515324,Owens,\N,\N,actor,tt5829520,John Owens,54.496323,-26.683645
7423,nm12069487,Federico,\N,\N,cinematographer,tt13472024,Piero Federico,48.984375,-9.840631
7424,nm14945208,García,\N,\N,"make_up_department,costume_designer",tt22447592,Sofía García Tabales,70.24833,4.868734
7425,nm3984619,Goulding,\N,\N,actor,tt1478295,Andy Goulding,40.497135,-68.94197
7426,nm10047535,Eleazar,\N,\N,actress,tt8841936,Lally Eleazar,-53.491867,8.562057
7427,nm10606500,McCaffrey,\N,\N,,\N,Roger McCaffrey,-43.320004,-76.61776
7428,nm6648414,Sharma,\N,\N,actor,"tt3884000,tt5343148",Summit Sharma,65.42649,35.926083
7429,nm6912418,Cecconi,\N,\N,composer,tt4182244,Francesco Cecconi,-1.9774996,20.943317
7430,nm11638223,Vadhava,\N,\N,actress,tt12453322,Neetu Vadhava,-43.029327,65.349846
7431,nm8754275,Apple,\N,\N,,\N,Golden Apple,84.93503,19.207647
7432,nm5430581,Sanchez,\N,\N,"animation_department,art_department,assistant_director","tt3495916,tt0212661,tt2585364",Luisa Sanchez,56.279446,0.10846527
7433,nm5938219,Phillips,\N,\N,actor,tt1462901,Adam Phillips,11.728249,-36.162758
7434,nm10788976,Dillon,\N,\N,"actress,art_department","tt2361632,tt11980070,tt10355058",Meredith Dillon,60.155464,-45.662163
7435,nm7684927,Magny,\N,\N,cinematographer,tt5149220,Jean Magny,32.94701,21.362602
7436,nm10236961,Culver,\N,\N,miscellaneous,tt8569716,Christopher Culver,-15.192351,-65.904335
7437,nm7524868,Bondurko,\N,\N,,"tt5951760,tt4948036",Viktoria Bondurko,-2.61658,11.997387
7438,nm8988137,Asri,\N,\N,,\N,Shade Asri,-37.9184,48.50144
7439,nm4694021,Gutierrez,\N,\N,writer,tt2070849,Eric Gutierrez,53.663784,-1.8141682
7440,nm3340109,Azimzada,\N,\N,cinematographer,tt1382588,Parviz Azimzada,11.652856,72.62686
7441,nm14022154,Hites,\N,\N,,tt22003810,Michael Hites,-27.267006,-44.95734
7442,nm4645372,Desinge,\N,\N,"editorial_department,production_manager","tt2008658,tt1926212",Arthur Desinge,-76.190094,17.454926
7443,nm14722699,Paul,\N,\N,"cinematographer,editor",tt27428609,James Paul Escalante,72.609695,-50.902096
7444,nm8066186,Grant,\N,\N,,tt0055708,Jack Grant,-9.553219,-94.473976
7445,nm4102649,Curtin,\N,\N,,\N,Jody Curtin,-15.817317,-26.704306
7446,nm1735050,Cecchelli,\N,\N,actress,tt0203369,Fernanda Cecchelli,-2.1081815,21.492395
7447,nm10505361,Jones,\N,\N,camera_department,tt4642266,Eric Jones,41.126965,-87.78532
7448,nm3688719,Piñeiro,1976,\N,actress,"tt13971644,tt1540988",Agustina Piñeiro,39.90391,-6.703885
7449,nm7947963,Walker,\N,\N,director,\N,Jim Walker,11.518285,-56.571163
7450,nm13716019,Saliba,\N,\N,,tt20767676,Amal Saliba,6.90077,36.119896
7451,nm2006198,Villalba,\N,\N,actress,tt0082341,Charo Villalba,22.180805,5.2107224
7452,nm2416068,Reichelt,\N,\N,producer,"tt0880585,tt25012212",Gabriela Reichelt,14.38342,-23.484726
7453,nm9981899,Delmas,\N,\N,producer,tt8717488,Ladan Delmas,-76.813255,9.9188795
7454,nm0537602,Maillery,\N,\N,"actress,miscellaneous","tt0114367,tt0194777,tt3805856,tt0116500",Stephanie Maillery,-55.800373,-7.81916
7455,nm11120362,Casual,\N,\N,"actor,producer,executive","tt13689136,tt6823368,tt8688634",John Casual,-58.83086,-38.01815
7456,nm11143532,Dwersteg,\N,\N,,tt0787994,Guido Dwersteg,-62.58883,11.990742
7457,nm4545436,Harrington,1927,2017,,"tt0158435,tt0875123,tt11664704",Bob Harrington,40.072437,-58.211906
7458,nm0626079,Nenot,\N,\N,location_management,tt0206321,Vicror Nenot,2.6957932,65.18571
7459,nm6165109,,\N,\N,actor,tt2881914,Rodolfo,6.295051,108.82266
7460,nm14499521,Farris,\N,\N,,\N,Cristina Farris,-60.71123,-6.633915
7461,nm7772945,Edvin,\N,\N,"camera_department,cinematographer,editor","tt14211518,tt9251798,tt16266622,tt13400008",Johan Edvin Moen,-37.654724,15.571523
7462,nm1471692,Ayyüzlü,\N,\N,actor,"tt1134824,tt10348778,tt0384759,tt5350968",Reyhan Ayyüzlü,-34.79873,50.36083
7463,nm9138767,Barkemeyer,\N,\N,actor,tt5073172,Dillon Barkemeyer,-18.244621,-23.912468
7464,nm6457439,Fougere,\N,\N,actor,tt3695394,Tanner Fougere,-63.154922,34.19499
7465,nm5704697,Alberto,\N,\N,,tt0487977,Joao Alberto Barreto,70.15484,-5.094363
7466,nm0479806,Lacan,\N,\N,actor,tt0102604,Anthony Lacan,33.373108,30.359095
7467,nm5382365,Spencer,\N,\N,,\N,Sue Spencer,24.759565,-50.580658
7468,nm12097029,Fulton,\N,\N,,\N,Craig Fulton,39.788296,-62.28835
7469,nm14571746,Blom,\N,\N,cinematographer,tt26749949,Thomas Blom,-7.932677,-4.427659
7470,nm12284872,Svendsen,\N,\N,miscellaneous,tt13968042,Betina Svendsen,7.548698,-14.941708
7471,nm0067034,Behrendt,\N,\N,actor,"tt0078875,tt0080369",Herbert Behrendt,-29.582378,37.800186
7472,nm5182690,Van,\N,\N,"miscellaneous,director,editor","tt1905071,tt2236054,tt2234397",Jan Van Roey,-21.307192,-85.58206
7473,nm14682339,Sørlie,\N,\N,,\N,Øyvind Sørlie,-59.477913,-14.92438
7474,nm10131507,Model,\N,\N,,\N,Way Model,-34.750614,-39.646572
7475,nm13142965,,\N,\N,actress,tt15545498,Jenny,6.295051,108.82266
7476,nm2327145,Baumgarten,\N,\N,"visual_effects,producer,editorial_department","tt8289934,tt0968279,tt0184005,tt0317178",Thomas Baumgarten,-10.240493,0.40858617
7477,nm1263881,Nanci,\N,\N,actress,tt0141904,Valeria Nanci,11.870117,97.966576
7478,nm11255510,Tursunov,\N,\N,actor,tt11568558,P. Tursunov,-34.142982,9.566667
7479,nm12877382,Collins,\N,\N,,tt0211178,Tara Collins,41.355026,-80.450745
7480,nm9875261,Clark,1998,\N,,\N,Colton Clark,47.9667,-63.02779
7481,nm14023721,R.,\N,\N,"editor,producer",tt0318906,Charles R. Boyd,-74.12043,52.899006
7482,nm15074849,G,\N,\N,director,\N,K G Korgaonkar,-74.31911,57.79781
7483,nm1749931,Kosambia,\N,\N,sound_department,"tt0248126,tt0420332,tt0213890,tt0118983",Jayesh Kosambia,-19.81623,48.010517
7484,nm8923588,Michael,\N,\N,"actor,writer,producer","tt6781608,tt6781630,tt6781562",David Michael,8.641179,-91.31081
7485,nm0209314,De,\N,\N,actor,tt0280169,Hervé De la Mettrie,-76.4178,22.08135
7486,nm13225543,Stål,\N,\N,actor,tt15681032,Vilma Stål,-67.26463,-18.827955
7487,nm11085561,Ohrsvik,\N,\N,make_up_department,tt11181144,Lotta Ohrsvik Gibson,-77.777756,-19.353529
7488,nm2647130,Devil,\N,\N,actress,"tt11678758,tt2384224,tt1220650,tt2020037",Taranee Devil,-35.04002,-46.394653
7489,nm2012806,McLeod,\N,\N,actor,"tt0098625,tt0179435,tt0201934,tt0088559",David McLeod,32.72319,-44.899677
7490,nm9178529,Brock,\N,\N,,tt7206516,Wayne Brock,55.95604,-25.745605
7491,nm1487792,Page,\N,\N,writer,tt0387308,Maud Page,-34.384758,-40.089027
7492,nm12392039,Noyon,\N,\N,actor,tt2275875,Joarder Noyon Ahmed,-8.827059,66.86287
7493,nm6113032,Soulier,\N,\N,"writer,producer","tt1952642,tt23621196",Laurent Soulier,-31.893064,-8.995261
7494,nm0060975,R.,\N,\N,miscellaneous,tt0045616,Fred R. Bates,-74.11655,52.902977
7495,nm1482282,Scrapper,\N,\N,"visual_effects,cinematographer,art_department","tt2665784,tt0446042,tt1526324,tt0386061",John Scrapper,-39.55146,-19.92802
7496,nm2552843,Niquet,\N,\N,actor,tt0961130,Jean Niquet,25.141378,-9.714261
7497,nm8384825,Shen,\N,\N,producer,tt5890038,Lili Shen,42.34973,66.92503
7498,nm3254165,de,1929,2007,,"tt0419321,tt1334306,tt0434749",Jesús de Polanco,-76.19689,22.338549
7499,nm1060462,Man,1964,\N,"actor,producer","tt1217059,tt0430518,tt0094574,tt0320376",Steven Man,-58.921837,60.44322
7500,nm2561193,Medina,\N,\N,"sound_department,miscellaneous","tt27728591,tt0159876",Joséphine Medina,66.769394,9.863747
7501,nm1893535,,\N,\N,miscellaneous,tt0403927,Katana-1,-52.696693,92.56462
7502,nm3939088,Wirth,\N,\N,assistant_director,tt0115088,Rainer Wirth,-36.336784,-2.1875892
7503,nm2070044,Zalaya,1948,\N,actor,tt0061252,Roberto Zalaya,6.2215543,74.51486
7504,nm14972368,Sekiya,\N,\N,miscellaneous,tt1776196,Kenji Sekiya,13.425007,43.180428
7505,nm3880697,Ordóñez,\N,\N,actress,tt0085381,Isabel Ordóñez,-22.05039,31.116888
7506,nm14883647,Adam,\N,\N,editor,tt27842581,Matt Adam,33.382687,-88.07091
7507,nm6501770,Schiller,\N,\N,editor,tt3737050,Patrice Schiller,-82.90544,-11.872522
7508,nm10393653,York,\N,\N,camera_department,"tt9584806,tt19782634",Leo York,-18.691307,-65.586395
7509,nm11583817,Timsina,\N,\N,,\N,Shishir Timsina,22.263361,-12.60756
7510,nm7986902,Pommerenke,\N,\N,,tt0791374,Sieglinde Pommerenke,-17.553667,14.53761
7511,nm8063179,,\N,\N,actor,tt5623920,Hanz,-52.696693,92.56462
7512,nm1188626,Benziane,\N,\N,actor,tt0322333,Habib Benziane,1.9377419,-9.390155
7513,nm4188128,Pinon,\N,\N,special_effects,tt0317322,Laurent Pinon,-4.491326,-14.623219
7514,nm11182937,Maeder,\N,\N,script_department,tt0119766,Dana Maeder,29.397362,15.446368
7515,nm2143660,Clert,\N,\N,"writer,producer","tt6730152,tt0477507,tt6206160,tt2843368",Alexandra Clert,-51.434586,-5.078285
7516,nm10126529,Hernández,\N,\N,actress,tt9009312,Paula Hernández Ferry,61.244434,-1.8264648
7517,nm10244908,Poovaiah,\N,\N,actress,"tt13276000,tt9248882",Prajju Poovaiah,-16.067783,15.891607
7518,nm13566600,G.,\N,\N,miscellaneous,tt17023756,Felix G. Dominguez III,-74.74253,57.429966
7519,nm5392415,Turner,\N,\N,"producer,miscellaneous","tt3791058,tt2466626",Roland Turner,55.305214,-65.425545
7520,nm8727797,Bauer,\N,\N,,\N,Briana Bauer,36.589634,-34.7143
7521,nm10362057,Lukács,\N,\N,"actor,transportation_department","tt14033416,tt10255592,tt9618272,tt8772262",András Lukács,-49.027473,21.926859
7522,nm3009640,Parks,\N,\N,casting_department,tt1222698,Radel Parks,-12.985354,-72.63194
7523,nm2149979,Nobles,\N,\N,actor,tt0770185,Barr Nobles,19.665144,-23.247896
7524,nm11133459,Sonnenberg,\N,\N,,tt6337920,Jackie Sonnenberg,-12.249106,-40.315033
7525,nm10313744,Yang,\N,\N,actress,tt9408114,Chunrong Yang,44.357903,63.148926
7526,nm14958503,Baral,\N,\N,music_department,tt27794666,Sushil Baral Magar,33.985237,2.0386457
7527,nm11632035,Çelik,\N,\N,actor,tt2375540,Burak Çelik,-2.8690479,20.296614
7528,nm5030939,Mills,\N,\N,miscellaneous,tt2386181,Jermaine Mills,14.874314,-69.79081
7529,nm14770845,O'Mara,\N,\N,"camera_department,editor",tt27550137,Matthew O'Mara,39.96911,-26.368563
7530,nm0526967,Lupo,1955,2021,"writer,producer,script_department","tt0086789,tt0084967,tt0429493,tt0086734",Frank Lupo,-49.690517,23.59135
7531,nm10976236,Wuolijoki,\N,\N,actor,"tt12766844,tt10930342",Jaakko Wuolijoki,42.542946,77.985085
7532,nm7952516,Horvath,\N,\N,"camera_department,actor,production_designer","tt9010920,tt6784954,tt6879348,tt5495402",Adam Horvath,-49.510433,-19.9477
7533,nm3431346,Robbins,\N,\N,actor,"tt1612266,tt1435979",Patrick Robbins,21.223537,-56.845703
7534,nm10485312,Ann,\N,\N,actor,"tt9646844,tt8820136,tt9357056",Mary Ann Olson,81.27565,-21.261553
7535,nm6695858,Fillomena,\N,\N,actor,tt1364231,Joenel Fillomena,-28.86411,16.350313
7536,nm9157039,Castellanos,\N,\N,miscellaneous,tt6769488,Jesse Castellanos,37.179108,28.78773
7537,nm1684226,Perry,\N,\N,,\N,Andre Perry,67.767624,-37.60609
7538,nm14502240,Cabarcas,\N,\N,,tt1494843,Chelsea Cabarcas,36.7318,6.1616063
7539,nm11973622,Cheng,\N,\N,camera_department,tt13262264,Frank Cheng,43.83207,67.66632
7540,nm11486983,Traylor,\N,\N,actress,tt12117222,Brittaney Traylor,-7.7052073,-23.246004
7541,nm11147912,Hunci,\N,\N,,tt11317950,Erkida Hunci,-48.091427,-14.3470545
7542,nm9402192,Lu,\N,\N,"cinematographer,sound_department","tt7854362,tt7588984",Yuxuan Lu,-50.991756,23.035952
7543,nm3321254,McPharlane,\N,\N,actor,"tt1377746,tt0088580,tt1607561",Brody McPharlane,-37.072426,-73.415016
7544,nm12802599,,\N,\N,,tt11420972,Max,-52.696693,92.56462
7545,nm14330151,,\N,\N,composer,tt24229560,Osvajaci,-52.696693,92.56462
7546,nm13522961,Novianti,\N,\N,costume_department,\N,Minda Novianti,7.123455,29.473684
7547,nm6765995,Akman,\N,\N,camera_department,"tt4033218,tt5171480",Kurt Akman,-25.321148,-25.763044
7548,nm5453980,Wilson,\N,\N,miscellaneous,tt2125435,Sandra Wilson,22.19162,-75.91005
7549,nm10222295,Kroese,\N,\N,miscellaneous,tt9199710,Truus Kroese,-21.522078,58.893505
7550,nm10995736,Tolun,\N,\N,,"tt0797768,tt0470019",Ayca Tolun,-30.7512,44.2254
7551,nm0810665,Smooth,1968,\N,"soundtrack,actor,composer","tt0107554,tt0107840,tt0108560,tt3530002",C.L. Smooth,-36.402946,-55.060913
7552,nm7262352,Tuell,\N,\N,,tt4604074,Macie Tuell,-33.81796,11.536743
7553,nm0135708,Captan,\N,\N,"producer,writer,executive","tt0109144,tt0102765,tt13562056,tt0137799",Talaat Captan,33.654274,33.19391
7554,nm4790280,Lee,\N,\N,actor,"tt6026194,tt0427469,tt1265647,tt7073222",Chuen-Chung Lee,49.116146,76.39402
7555,nm8269947,,\N,\N,"music_department,soundtrack","tt13943462,tt5023666",Uki,6.295051,108.82266
7556,nm14782721,Dworjanskaja,\N,\N,actress,tt27518549,Anastasia Dworjanskaja,-59.83749,12.286465
7557,nm4525186,Saura,\N,\N,"actress,producer","tt13565660,tt1976537",Loreto Saura,-7.0791283,46.604416
7558,nm1213598,N.S.,\N,\N,producer,"tt0155492,tt0155567",Murthy N.S.,-67.95008,46.403538
7559,nm5945894,Aguilar,\N,\N,actress,"tt3185584,tt4866246",Alejandra Aguilar Aleman,-11.961663,40.91831
