,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,t-SNE Component 1,t-SNE Component 2
7218,nm12833597,Bovim,\N,\N,,tt15205200,Gunnar Bovim,-60.046444,6.6846557
7219,nm1367917,Saito,\N,\N,"composer,music_department,soundtrack","tt0444994,tt4146006,tt0251936,tt0363874",Kanji Saito,35.732693,-55.940586
7220,nm14364141,Klopp,\N,\N,production_manager,tt24849532,Simon Klopp,-29.236715,-29.308746
7221,nm1118188,Gilliam,\N,\N,miscellaneous,tt0146309,Dennis Gilliam,22.324163,19.837078
7222,nm9430987,Paola,\N,\N,miscellaneous,"tt1643266,tt7651072",Maria Paola Loi,-14.25365,-41.417427
7223,nm9004866,Poiré,\N,\N,art_department,tt0450314,Yann Poiré,0.88157284,-30.72001
7224,nm1857839,Grain,\N,\N,art_department,"tt0304176,tt0295173",Petar Grain,-12.881783,31.105026
7225,nm13781708,Wilkinson,\N,\N,,tt0135733,Steve Wilkinson,15.262766,15.309224
7226,nm0561404,Mavridis,\N,\N,actor,"tt0181547,tt10303652,tt0257624",Giannis Mavridis,-22.461674,-11.407736
7227,nm13371022,,\N,\N,music_artist,\N,S.T.S.,2.367278,74.572624
7228,nm10986171,Bondjuric,\N,\N,actor,tt1166974,Borivoje Bondjuric,-55.687675,25.42062
7229,nm0153775,Chase,1939,\N,actor,"tt0058836,tt0083492,tt0057244,tt0129717",James Chase,53.120457,12.107269
7230,nm0957237,Zitak,\N,\N,camera_department,tt0104862,Marek Zitak,-65.45446,36.042915
7231,nm3712836,Gipson,\N,\N,,tt1547653,Kimberly Gipson,29.528872,36.006573
7232,nm1005969,Clarkson,\N,\N,"editorial_department,miscellaneous","tt0108360,tt0099236,tt0103818,tt0106907",Alex Clarkson,23.054352,15.417988
7233,nm12182846,Isbell,\N,\N,camera_department,tt16124444,Watson Isbell,11.762803,27.31704
7234,nm14442775,Brewer,\N,\N,,\N,Paul Brewer,42.520626,40.23913
7235,nm9432084,,\N,\N,,\N,Elena,2.367278,74.572624
7236,nm5012352,Lindsay,1985,\N,"actress,soundtrack,director","tt0094514,tt2360751,tt6346162",Kara Lindsay,30.810274,-24.632751
7237,nm7537036,Lynn,\N,\N,,tt2402569,Shari Lynn Hudson,52.289494,-19.371702
7238,nm1060237,Ryan,\N,\N,"art_department,assistant_director,camera_department","tt1031971,tt0395466,tt0481517,tt2141765",Sean Ryan,50.226227,-9.623302
7239,nm5934827,Spiers,\N,\N,"visual_effects,sound_department,editor","tt19899306,tt8831178,tt11759256,tt3156330",Ryan Spiers,18.074614,17.005188
7240,nm4001807,Dilley,\N,\N,"actress,miscellaneous","tt2395348,tt1657458,tt1878664,tt1961161",Elizabeth Dilley,10.647523,18.216454
7241,nm1074025,Kemp,1895,1963,"art_department,art_director,miscellaneous","tt0043535,tt0052077,tt0046320,tt0043791",Tom Kemp,58.277763,37.36201
7242,nm4858690,Lawson,\N,\N,producer,tt2137471,Marcia Lawson,29.108444,29.136122
7243,nm8170334,Haymer,\N,\N,actor,tt5731710,Gerald Haymer,0.9648221,36.120926
7244,nm7164217,Garcia,\N,\N,animation_department,tt4480610,Eric Garcia,-43.941406,-57.70984
7245,nm11635983,Ferrand,\N,\N,actor,tt7965254,Léo Ferrand,2.5750136,-27.844591
7246,nm0282733,Flores,\N,\N,camera_department,"tt0330793,tt0320691,tt0298814,tt0167190",Ralph Flores Jr.,-32.151165,-53.76309
7247,nm9045277,Ruth,\N,\N,"cinematographer,assistant_director,editorial_department","tt8306570,tt7241814,tt9243922,tt10299640",Gabriella Ruth Anderson,34.429836,-29.816116
7248,nm3259544,Filanc,\N,\N,"camera_department,producer","tt1346959,tt1361619,tt1361891",Erica Filanc,-66.61049,12.695021
7249,nm13869053,Zeoli,\N,\N,miscellaneous,tt21344314,Rowan Zeoli,-10.51192,-26.570988
7250,nm10400450,,\N,\N,,\N,Bianca,2.367278,74.572624
7251,nm13443303,Husiak,\N,\N,actor,tt10098248,Elias Husiak,-60.93179,8.959516
7252,nm2757001,C.,1971,\N,actor,"tt3439694,tt3529594,tt3275216,tt1307989",Will C.,82.160545,1.7862805
7253,nm8302734,Halverson,\N,\N,,tt0498891,Gail Halverson,-2.78797,5.7571197
7254,nm4938516,Yamada,\N,\N,actress,tt2287739,Kaori Yamada,30.258598,-53.26236
7255,nm4340964,Kayhan,\N,\N,producer,tt1848834,Hasina Kayhan,-4.3593545,-44.94507
7256,nm10427658,Johnson,\N,\N,,\N,Susan Johnson,34.291985,46.640602
7257,nm14671932,K,\N,\N,,tt14131002,Henry K,47.32407,-40.736732
7258,nm14775706,He,\N,\N,actor,tt27562326,Zhang He,-29.481821,36.023666
7259,nm10383903,Houston,\N,\N,actress,\N,Flannery Houston,39.477566,0.69265014
7260,nm0517820,Lohan,1986,\N,"actress,soundtrack,producer","tt0377092,tt0120783,tt0322330,tt0897361",Lindsay Lohan,31.101221,-24.41983
7261,nm10674892,Keller,\N,\N,,tt1325046,Heinz Keller,23.738169,37.951168
7262,nm3493911,Gmitra,\N,\N,miscellaneous,tt0923999,Monica Gmitra,-46.047935,24.075912
7263,nm7141542,Chauhan,\N,\N,miscellaneous,tt4462984,Divya Chauhan,7.4038286,-66.67695
7264,nm2254481,Wright,\N,\N,actor,tt0083689,Alan Wright,39.05909,47.340298
7265,nm11088110,Gilmore,\N,\N,actress,tt11191310,Hannah Gilmore,18.813095,4.4148846
7266,nm7254521,Salter,\N,\N,,\N,Stephen Salter,16.776611,19.778257
7267,nm9621135,James,\N,\N,,\N,Caleb James,44.92695,-19.739744
7268,nm5296194,Dauda,\N,\N,actor,"tt26217586,tt2422246",Kareem Dauda,11.418558,-44.51083
7269,nm3506655,Yankovic,\N,\N,,\N,Spyros Yankovic,-19.8457,6.82987
7270,nm4484675,Cianfanelli,\N,\N,actor,tt1949560,Federico Cianfanelli,-51.210674,6.6504602
7271,nm12260485,Mstibovskiy,\N,\N,actor,tt3843126,Oleg Mstibovskiy,-37.50441,12.3730345
7272,nm3571097,Cassini,\N,\N,actress,"tt0306354,tt4746506,tt1379222",Federica Cassini,-17.9532,-22.234243
7273,nm3255118,Harrington,\N,\N,actor,tt1345492,Ricardo Harrington,6.6766047,15.812531
7274,nm13745834,Robbins,\N,\N,actor,tt20862856,Dan Robbins,32.622818,32.037575
7275,nm4005772,Galeassi,\N,\N,"miscellaneous,production_manager","tt1742179,tt1272021,tt3451968,tt8222408",Marco Galeassi,-53.312458,7.364508
7276,nm11963335,Bell,\N,\N,actor,tt0309905,Jason Bell,54.60307,44.40627
7277,nm9351855,Panth,\N,\N,,tt7503768,Shiromani Panth Akaali Takht Khaalsa Tarna,7.625797,-64.31218
7278,nm1867688,Waite,\N,\N,costume_designer,tt0448161,Stephanie Waite,14.037692,30.75021
7279,nm0078610,Besch,1924,2002,"miscellaneous,producer","tt0187606,tt0185025,tt0061973,tt6764200",Anthony Besch,5.2554026,-14.440121
7280,nm0941736,A.,\N,\N,"costume_department,costume_designer","tt0120338,tt0125128,tt0462465,tt0267626",James A. Worthen,80.28661,-3.2941985
7281,nm2644701,Stow,\N,\N,"director,camera_department,editor","tt3168230,tt0440963,tt0468569,tt1270798",Jonathan Stow,1.9666489,27.980276
7282,nm2591746,Landon,\N,\N,,tt0283794,Jane Landon,31.997534,7.9926586
7283,nm13458952,Osborne,\N,\N,"writer,producer",tt18469104,Patrick Osborne,31.249166,12.303475
7284,nm7764679,Langley,\N,\N,"actress,writer","tt0108906,tt14529186,tt3968634,tt5804390",Rebecca Langley Jensen,-0.8412936,27.971918
7285,nm7145617,Jefferies,\N,\N,composer,tt4472592,Dominique Jefferies,8.579574,13.77393
7286,nm10008721,Clark,\N,\N,miscellaneous,tt5700176,Ellen Clark,63.39138,41.712734
7287,nm10131999,Popoff,\N,\N,actor,tt8881138,Jason Popoff,-8.000899,12.248027
7288,nm14021379,the,\N,\N,actor,\N,Pedro the Godson,-30.870365,39.017418
7289,nm3794585,Roughen,\N,\N,actress,tt1595622,Kate Roughen,-31.03558,23.478977
7290,nm6673633,Sargeant,\N,\N,,\N,Natalie Sargeant,16.486488,32.58427
7291,nm12500316,Gudenus,\N,\N,location_management,tt14453496,Ferdinand Gudenus,-68.88362,22.273308
7292,nm0179650,Cordova,\N,\N,"actress,stunts","tt0120877,tt0120094,tt10100318,tt0996979",Laura Cordova,-32.94031,-30.739706
7293,nm13544406,Clark,\N,\N,,\N,Sherri Clark,63.39138,41.712734
7294,nm8004436,Gros,\N,\N,camera_department,"tt3673018,tt12317706",Jeff Gros,8.405041,-31.774809
7295,nm10520630,Sugiyama,\N,\N,composer,tt9876344,Yasushi Sugiyama,30.704287,-48.50689
7296,nm9588899,Sanschagrin,\N,\N,camera_department,tt7447248,Louis-Phillippe Sanschagrin,-1.9928033,-26.231157
7297,nm8333186,Hache,\N,\N,,\N,Marc Hache,2.2619739,-25.442717
7298,nm5048970,Brandon,\N,\N,actress,tt1174693,Nikki Brandon,32.17393,-19.890114
7299,nm1893377,Jo,\N,\N,costume_department,tt0190229,Betty Jo Leftwich,63.421844,-18.373953
7300,nm10219023,Nocera,\N,\N,actor,"tt0070582,tt0178662",Néstor Nocera,-16.441303,-35.088192
7301,nm7895613,Sánchez,\N,\N,,tt5345644,Danielle Sánchez,-44.685776,-38.953266
7302,nm0527989,,\N,\N,actress,"tt10558352,tt0274909,tt2517260,tt2447808",Lydiawati,2.367278,74.572624
7303,nm4717569,Despenza,\N,\N,"actor,composer,sound_department","tt2082404,tt5776394,tt8433790",Barry Despenza,-63.95375,21.617922
7304,nm0172783,Collis,\N,\N,actor,tt0099814,Alan Collis,17.931604,12.273906
7305,nm13050541,Lau,\N,\N,writer,tt15007962,Kate Lau,60.13538,-38.55401
7306,nm6889256,Yegorov,\N,\N,,tt0050344,M. Yegorov,-34.424953,-9.75389
7307,nm12100987,Breslaw,\N,\N,,tt9229144,Lenny Breslaw,20.980665,-21.67241
7308,nm6596906,Breving,\N,\N,,tt2705034,Bob Breving,-38.06105,26.582813
7309,nm8835171,Ramsay,\N,\N,actor,tt6624344,Jenna Ramsay,51.93057,-4.3070507
7310,nm1870922,Ignacio,\N,\N,art_director,"tt0376133,tt0362335,tt0312119",José Ignacio Otero,-20.195133,-45.40127
7311,nm12178202,McCorkle,\N,\N,,\N,Amy McCorkle,20.67209,20.232176
7312,nm3015249,Koukeli,\N,\N,actress,"tt2108823,tt1200628,tt0368619",Hristina Koukeli,-62.96876,33.13196
7313,nm1857486,Turna,\N,\N,cinematographer,tt0446993,Ricardo Turna,-36.88569,-17.631033
7314,nm12651588,Saalmaann,\N,\N,actor,tt14823300,Felix Saalmaann,-39.862934,13.052412
7315,nm0673368,Peres,\N,\N,"director,writer,producer",tt0213128,Yehuda Peres,-56.286343,-50.06759
7316,nm0232215,Donath,1932,2016,actor,"tt0806910,tt0058134,tt0892248,tt0234805",Rudolf Donath,9.745827,-12.012836
7317,nm6358249,Singh,\N,\N,actor,"tt12405230,tt2929690,tt14392248,tt10280296",Kuljeet Singh,9.839644,-77.256645
7318,nm13870744,Biddinger,\N,\N,,\N,Brandon Biddinger,3.070497,-1.9583958
7319,nm3468698,Inoue,\N,\N,actor,"tt0210302,tt2218796",Katsuichi Inoue,35.85127,-54.408356
7320,nm10928140,Hunger,\N,\N,,tt5510950,Wolfgang Hunger,-30.425695,25.347591
7321,nm10157796,Arikan,\N,\N,actor,tt8694246,Tolga Arikan,-39.416576,-17.781313
7322,nm7930709,Antoniou,\N,\N,actor,"tt5481128,tt5473008",Petros Antoniou,-22.89963,-11.107358
7323,nm7802376,Tiburcio,\N,\N,actor,tt3392126,Bulico Tiburcio,-40.144737,-47.382183
7324,nm7775896,Cheritto,\N,\N,actor,tt5254952,Mike Cheritto,-47.201283,12.498778
7325,nm8192644,Ali,\N,\N,music_department,tt5780824,Shahed Ali Mojnu,-5.336132,-56.50368
7326,nm6355804,Hjorth,\N,\N,miscellaneous,tt3591510,Martin Hjorth,-12.319993,1.4053776
7327,nm0123379,Burstein,1970,\N,"director,producer,writer","tt11558924,tt0181733,tt1322312,tt0486259",Nanette Burstein,12.531873,-6.9426446
7328,nm14627540,Miranda,\N,\N,,tt27042895,Láurel Miranda,17.703451,-33.68176
7329,nm1775304,Cerda,\N,\N,actor,tt0434259,Pascal Cerda,-41.56501,-50.52998
7330,nm14221236,H.,\N,\N,visual_effects,"tt22778346,tt2316548,tt13006472,tt14570440",Sandy H. Carmona Ortiz,86.185074,-5.9110136
7331,nm8717105,Jungle,\N,\N,actor,"tt17051324,tt6435582",Bernie Jungle,-19.719006,27.171642
7332,nm5476059,O'Toole,\N,\N,transportation_department,tt5719748,Christine O'Toole,-70.60528,7.439884
7333,nm9187855,Maeda,\N,\N,actor,"tt21207292,tt7231236",Gorô Maeda,34.367126,-53.0815
7334,nm8108082,Hambartzumyan,\N,\N,actor,tt5656176,Hayk Hambartzumyan,-38.21864,13.0993
7335,nm14794773,Hayashi,\N,\N,composer,tt27618927,Shigeki Hayashi,32.874317,-50.870693
7336,nm0073816,'Kid',1909,1991,"actor,stunts,miscellaneous","tt0242695,tt0242279,tt0046358,tt0159904",Jack 'Kid' Berg,-33.389053,20.6406
7337,nm14232658,Venkat,\N,\N,director,tt18371912,Sai Venkat,14.819731,-66.51753
7338,nm7182016,Hayes,\N,\N,camera_department,tt0104923,Kim Hayes,52.124077,25.735601
7339,nm5112488,Muñoz-Reja,\N,\N,actor,"tt9204170,tt4928770,tt0472642,tt2217390",Raúl Muñoz-Reja,-49.637512,7.51431
7340,nm8755062,Meyer,\N,\N,"cinematographer,director,writer","tt6495576,tt5296046,tt10718082,tt6504660",Thomas Meyer,45.140423,8.001073
7341,nm7331632,Moisio,\N,\N,costume_designer,tt4156860,Mila Moisio,-18.063927,-2.467424
7342,nm4800075,Belanich,\N,\N,producer,tt2128601,Roger Belanich,-55.927677,9.293478
7343,nm5891537,Wilson,\N,\N,,tt3134142,Chris Wilson,57.856236,25.1992
7344,nm11796823,Addison,\N,\N,,tt11580298,Emma Addison,8.542724,18.31809
7345,nm8047506,Posner,\N,\N,"producer,miscellaneous","tt0319967,tt0264428,tt9618942,tt5601456",Irina Posner,14.311776,-6.2311106
7346,nm6495009,Schwarz,\N,\N,manager,\N,Alexander Schwarz,3.970754,-13.078507
7347,nm1418234,Hütten,\N,\N,make_up_department,"tt0362573,tt1260070",André Hütten,-5.43496,-5.916408
7348,nm13428920,E.,\N,\N,producer,tt0364151,George E. Manning II,88.40824,1.5233579
7349,nm1467075,Hammond,\N,\N,actor,"tt0297626,tt0094525",Christopher Hammond,5.555837,46.46706
7350,nm9060633,Garnier,\N,\N,director,tt7009176,Christophe Garnier,-22.05953,5.8355865
7351,nm13177435,Holloway,\N,\N,,\N,Elizabeth Holloway Marston,0.80517113,20.071568
7352,nm12792365,Eguchi,2002,\N,,\N,Akane Eguchi,33.996365,-51.28014
7353,nm1414423,Peters,\N,\N,actor,tt0280696,Karl Peters,30.834972,-5.9730964
7354,nm3070309,Minga,\N,\N,stunts,tt0388482,Heidi Minga,-36.621944,-36.12632
7355,nm4456507,Lundegaard,\N,\N,art_department,"tt0273689,tt0345853",Flemming Lundegaard Nielsen,-5.052399,1.132792
7356,nm13343069,Cillo,\N,\N,producer,tt17504596,Bubba Cillo,-16.341263,-29.681744
7357,nm14340120,Koss,\N,\N,actress,tt24435448,Claudia Koss,-10.468729,8.068933
7358,nm14681085,Cade,\N,\N,,tt0266158,Jeanette Cade,43.798042,15.02687
7359,nm12314906,Antonio,\N,\N,"director,writer",tt14040390,Marco Antonio Araujo,-20.058794,-41.551983
7360,nm8648817,Paposi-Jobb,\N,\N,,tt1596786,Andor Paposi-Jobb,-36.11954,16.06245
7361,nm5348434,Haley,\N,\N,camera_department,tt0082914,Charles Haley,56.668854,-4.6869483
7362,nm0799002,Silvers,\N,\N,actor,\N,Danny Silvers,11.66413,-1.8947603
7363,nm5605267,Paranawithana,\N,\N,camera_department,tt2780998,Amila Paranawithana,-38.568798,25.24189
7364,nm13942137,Shukla,\N,\N,"writer,miscellaneous,script_department",tt13171178,Shruti Shukla,8.273239,-68.81809
7365,nm11386710,Kumar,\N,\N,,\N,Kundan Kumar,11.011488,-71.041664
7366,nm13173839,Simon,\N,\N,music_department,\N,Alex Simon Bass,40.039997,-25.772114
7367,nm10215848,Asugan,\N,\N,actor,tt8916608,Sugumaran Asugan,-44.271954,16.292227
7368,nm6026689,Martinez,\N,\N,producer,tt3263912,Jeff Martinez,-34.001293,-45.081337
7369,nm13496588,Clements,\N,\N,actress,"tt18923264,tt1714707",Abi Clements,11.614706,16.548689
7370,nm5348752,Dalbosco,\N,\N,"actress,camera_department","tt6346432,tt2491974",Julia Dalbosco,-40.893284,19.234028
7371,nm0499166,Legall,\N,\N,actress,tt0120494,Brigitte Legall,21.387703,35.59776
7372,nm7825116,Khan,\N,\N,,\N,Mina Khan,-3.7402418,-61.115765
7373,nm12382229,Raugust,\N,\N,actress,tt0086538,Marilyn Raugust,-51.868843,19.348967
7374,nm0514837,Litvinenko,1921,1997,actress,"tt0046381,tt0174057,tt0314922,tt0412656",Ekaterina Litvinenko,-33.600113,-6.7023783
7375,nm10878980,Lefebvre,\N,\N,"actress,music_department","tt12197680,tt10732070",Hava Lefebvre,3.4686098,-27.590464
7376,nm11798760,Sanson,\N,\N,producer,tt12855934,Christina Sanson,-27.857368,-38.152695
7377,nm2740202,Ballard,\N,\N,"art_department,miscellaneous,visual_effects","tt1234721,tt2015381,tt2369135,tt0455944",Devin Ballard,30.58724,20.285559
7378,nm5513679,Parthum,\N,\N,actress,tt0874686,Lilli Parthum,-66.71606,1.4682114
7379,nm8812768,Duvall,\N,\N,actress,tt0299640,Amber Duvall,37.80457,11.498206
7380,nm11999894,Tunney,\N,\N,actor,tt13319406,Ted Tunney,25.218452,6.043449
7381,nm2065854,Chan,\N,\N,"producer,visual_effects,miscellaneous","tt7504818,tt1153704,tt0432283,tt2033410",Liz Chan,58.74712,-35.686703
7382,nm12289826,the,\N,\N,,\N,Zeke the Dog,-30.870365,39.017418
7383,nm1314452,Gorham,\N,\N,"composer,soundtrack,actor","tt0139803,tt0140095,tt0213989,tt0275309",Scott Gorham,-4.7450066,34.238636
7384,nm8331037,Schmidt,\N,\N,"art_department,production_manager","tt10457638,tt5330310,tt10133370,tt1548331",Amando Schmidt,2.3995054,-10.538376
7385,nm9308396,Spencer,\N,\N,make_up_department,"tt5774450,tt8712204,tt4016454,tt1831804",Bree Spencer,40.039146,-3.7205694
7386,nm10493026,Williamson,\N,\N,"director,actor,writer",tt9816394,Clifton Williamson Jr.,8.799419,20.301508
7387,nm6314969,Omeyer,1976,\N,,"tt5835034,tt1178714,tt2222382,tt0397125",Thierry Omeyer,-57.87066,10.796224
7388,nm15010937,Amor,\N,\N,,tt12226696,Toni Amor,-25.879547,-47.784058
7389,nm5498979,Cleland,\N,\N,"actor,writer,producer","tt1034007,tt7683118,tt5052460,tt21428168",Robin Cleland,13.712354,16.917126
7390,nm10188629,Sukh,\N,\N,actor,\N,DJ Sukh,11.225332,-77.65583
7391,nm2158252,Van,\N,\N,miscellaneous,tt0769774,Connie Van Flandern,48.409676,-75.7372
7392,nm12478771,Coakley,\N,\N,miscellaneous,tt14384858,Victoria Coakley,34.06127,-1.0728915
7393,nm3786048,Sapala,\N,\N,actor,"tt3653958,tt2346488,tt2008640,tt1587421",Julian Sapala,-65.4857,31.343334
7394,nm4184835,Koubani,\N,\N,camera_department,tt0375555,Vasiliki Koubani,-47.17111,2.2852151
7395,nm0221245,Desil,\N,\N,actor,tt0036495,J. Desil,27.042105,-45.755497
7396,nm7892369,del,\N,\N,director,tt18249208,Gerardo del Hierro,-13.493281,-51.848576
7397,nm11292481,Skavlem,\N,\N,,tt11141900,Karen Skavlem,-33.062122,17.627092
7398,nm3469023,Fogler,\N,\N,actor,"tt1828968,tt1381597",Richard Fogler,28.752396,-3.1926157
7399,nm10301648,Damianidis,\N,\N,production_manager,tt9378820,Kostas Damianidis,-44.282722,-0.28622335
7400,nm11437645,Carlos,\N,\N,actor,tt9179974,Luis Carlos,-18.250006,-46.751205
7401,nm2378236,Okolie,\N,\N,"sound_department,camera_department,miscellaneous","tt7785352,tt7718322,tt7785348,tt7905978",Onyeka Okolie,11.228462,-43.930523
7402,nm0189748,Crowley,\N,\N,camera_department,"tt0119978,tt0086190,tt0108174,tt0091225",Joe Crowley,20.572659,-3.6216078
7403,nm3304355,Foster,\N,\N,,\N,Sean Foster,22.158995,39.772385
7404,nm14254992,Anglade,\N,\N,actress,tt13392064,Line Anglade,3.7977443,-34.5911
7405,nm10201016,Bailey,\N,\N,actress,tt7768574,Sian Bailey,46.333126,13.35583
7406,nm0338340,Green,\N,\N,miscellaneous,"tt0315885,tt0165361,tt0301339",Stacey Green,-5.128075,46.4656
7407,nm1095966,Craft,1975,\N,miscellaneous,"tt0271668,tt0822847,tt0290095,tt0183649",Nicky Craft,-6.9565153,23.256266
7408,nm1923156,Saleet,\N,\N,actor,tt0383760,Norm Saleet,-60.061386,13.086912
7409,nm2836830,Romero,\N,\N,actor,tt1140960,Ray Romero,-33.19848,-56.820026
7410,nm2377769,Rojas,\N,\N,actor,tt0857374,Burton Rojas,-48.79316,-45.697918
7411,nm11251259,Meyer,\N,\N,"make_up_department,actress","tt9837358,tt8129456",Mckenzie Meyer,45.140423,8.001073
7412,nm0691084,Pope,1952,\N,"cinematographer,director,camera_department","tt0133093,tt0316654,tt3040964,tt3890160",Bill Pope,33.09357,-9.72117
7413,nm7427523,Stevens,1889,1973,,tt1623317,Bertram Stevens,13.8555355,43.436707
7414,nm10759109,Lambert,\N,\N,actress,tt0097808,Rachel Lambert,12.799387,33.73374
7415,nm9717335,Gorman,\N,\N,miscellaneous,tt6684082,Fintan Gorman,24.347317,2.8458412
7416,nm9123985,Jungen,\N,\N,"art_department,miscellaneous","tt6691350,tt6697550",Markus Jungen,-2.7997954,-7.6939893
7417,nm13780926,Gopal,\N,\N,"director,writer,production_manager","tt21099590,tt27162095",Venu Gopal,12.417164,-68.71404
7418,nm7638424,Peard,\N,\N,,\N,Catherine Peard,20.058716,10.111407
7419,nm2201890,Andrada,\N,\N,cinematographer,tt0780107,Laura Andrada,-31.29898,-41.86119
7420,nm5683781,Litkey,1966,\N,,"tt7678984,tt15446896,tt2924630,tt2076539",Farkas Litkey,-51.581802,10.8701725
7421,nm3488467,Wihby,\N,\N,,tt1456134,Namie Wihby,-46.238335,6.2078567
7422,nm8759215,Gerard,\N,\N,"animation_department,art_director","tt11863046,tt0486531",Robert Gerard Pietrusko,33.944813,-16.678465
7423,nm12835281,Fo1Fo,\N,\N,composer,tt15208948,Ngc Fo1Fo,-28.310911,17.98647
7424,nm7336073,Rios,\N,\N,art_director,tt4695616,Mari Rios,-46.49083,-54.93145
7425,nm10392093,Nadeau,\N,\N,miscellaneous,tt1408430,Mike Nadeau,4.6989093,-23.854586
7426,nm11233441,Peachey,\N,\N,actor,tt11515178,Joseph Peachey,15.705553,15.213125
7427,nm3901676,,\N,\N,,tt1645861,Harry,2.367278,74.572624
7428,nm8163311,,\N,\N,,tt5745610,Steve,2.367278,74.572624
7429,nm7616757,Hershey,\N,\N,producer,"tt13903794,tt0041053,tt28119213",S.M. Hershey,1.4056541,25.601572
7430,nm9744478,Shang,\N,\N,producer,"tt8286980,tt8227610",Jack Shang,64.32742,-38.72208
7431,nm7305863,Penczec,\N,\N,camera_department,tt4661410,Steve Penczec,-30.83391,25.152872
7432,nm1738416,Zafra,\N,\N,actor,tt0101287,Raúl Zafra,-34.07731,-34.830574
7433,nm6120065,Manz,\N,\N,,tt1692889,Michael Manz,-1.235122,-18.500456
7434,nm1733463,Allouche,\N,\N,actor,tt0174439,José Allouche,1.3656924,-43.539417
7435,nm8423749,Redmond,\N,\N,,tt6046846,Timothy Redmond,-5.891987,31.854984
7436,nm6570772,Seoung,\N,\N,animation_department,tt0213334,Hong Seoung Ja,17.679674,-57.46584
7437,nm7263301,Caplunik,\N,\N,assistant_director,tt4562274,Jonathan Caplunik,-55.438324,13.201472
7438,nm14445990,Mare,\N,\N,music_department,tt5586322,Lisa Mare Punongbayan Manayon,-21.033749,-21.832903
7439,nm10953696,Lovering,\N,\N,sound_department,tt5554082,Emma Lovering,6.4559317,13.80683
7440,nm14988568,Comor,\N,\N,,tt11274898,Emir Comor,-64.08883,27.129004
7441,nm2524292,Huber,\N,\N,camera_department,"tt0806910,tt1142841,tt1181826,tt0943239",Mona Huber,0.5162041,-11.706635
7442,nm14928926,McGibbon,\N,\N,,tt0076426,Anne McGibbon,20.076889,13.326225
7443,nm1709907,Erin,\N,\N,casting_director,tt0117124,Tamara Erin,33.275154,-27.633097
7444,nm9311838,Williams,\N,\N,miscellaneous,tt1650056,Jen Williams,23.155863,33.869713
7445,nm0671910,Penkina,1951,2016,actress,"tt0173558,tt0154891,tt0147807,tt4879382",Svetlana Penkina,-54.668922,-1.4282646
7446,nm14750176,Ahsan,\N,\N,animation_department,tt26929559,Muhammad Ahsan Khuluqi,-0.75869477,-55.840137
7447,nm14545790,Desplanque,\N,\N,animation_department,"tt9636800,tt16427942",Mathieu Desplanque,-57.438126,20.678995
7448,nm11213258,Kiilaspää,\N,\N,actor,tt11464076,Kaspar Kiilaspää,-28.039846,19.627829
7449,nm14523984,Gerber,\N,\N,camera_department,tt12048116,Dixon Gerber,10.907978,-2.6089656
7450,nm7999910,Atwal,\N,\N,,tt2693922,Preetpau Atwal,8.999804,-77.983536
7451,nm0498075,David,\N,\N,,\N,King David Lee,36.687973,-23.823502
7452,nm9036534,Proserpio,\N,\N,"director,editor,writer","tt16448408,tt6964538,tt8130854",Marco Proserpio,-47.735134,18.466736
7453,nm10417491,Shirasaka,\N,\N,art_department,"tt5523368,tt2969660",Kazuho Shirasaka,-56.8902,31.07422
7454,nm2627408,Schmidt,\N,\N,,tt0439369,Caren Schmidt,2.3995683,-10.538556
7455,nm12065264,Bartkowiak,\N,\N,"actor,miscellaneous",tt12988416,Kamil Bartkowiak,-13.113191,-7.3871565
7456,nm9159212,Wong,\N,\N,actor,tt7165744,Patrick Wong,60.187046,-36.422974
7457,nm6499751,Christensen,\N,\N,"camera_department,miscellaneous,actress","tt4353270,tt8358450,tt11245746,tt2187576",Kitahna Christensen,-4.6643324,1.5761238
7458,nm13410597,Inan,\N,\N,actor,"tt21268616,tt18271116",Umut Inan,-39.154816,-19.14566
7459,nm10983701,Stefan,\N,\N,"producer,director","tt10950840,tt25965930,tt16358282,tt26673530",Lucian Stefan,16.538513,-24.487118
7460,nm3460129,Douglas,\N,\N,,\N,Rufus Douglas,46.869415,-2.108326
7461,nm11172958,Savic,\N,\N,,tt5592976,Goran Savic,-29.422287,-17.590021
7462,nm11964262,Rascido,\N,\N,actress,tt6257640,María Rascido,-47.203125,25.02092
7463,nm6708726,Ciaramitaro,\N,\N,actor,"tt3961894,tt4158418",Mark Ciaramitaro,-9.687372,-24.266148
7464,nm2391782,Cotton,\N,\N,camera_department,"tt0156741,tt0460530",Baxter Cotton,7.445118,19.005405
7465,nm4074264,,\N,\N,soundtrack,"tt6624828,tt1677707",Coki,2.367278,74.572624
7466,nm11620995,Blackwell,\N,\N,,\N,Audra Blackwell,6.79903,19.89681
7467,nm2880559,Guldagger,\N,\N,script_department,tt1151295,Tinne Guldagger,-42.75008,28.615015
7468,nm3003405,Casandro,\N,\N,soundtrack,"tt0770022,tt1709194,tt1228573",Salvatore Casandro,-49.730907,33.35151
7469,nm8090279,Dietrich-Schulz,\N,\N,,\N,Elisabeth Dietrich-Schulz,-38.805378,18.149652
7470,nm7642194,Green,\N,\N,production_manager,tt5097972,Theresa Green,-5.128075,46.4656
