,nconst,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,completeName,UMAP Component 1,UMAP Component 2
5928,nm12991510,Lu,\N,\N,visual_effects,tt13298636,Yung-Feng Lu,10.935572,8.90462
5929,nm2686948,Lampila,\N,\N,visual_effects,"tt0448157,tt1014759,tt0413300,tt0844471",Alex Lampila,-3.225171,-0.19714652
5930,nm4737909,Azizian,\N,\N,actress,"tt0303275,tt10504026",Liza Azizian,-1.7261008,5.091978
5931,nm10067999,J,\N,\N,,\N,Omar J,-10.360989,-11.681981
5932,nm1468957,Page,\N,\N,actress,tt0382811,Kirsten Page,-15.735746,2.1564248
5933,nm4460008,Styles,\N,\N,costume_designer,"tt0231047,tt0373790",Life Styles,-16.693344,2.3385575
5934,nm7523497,Yoshida,\N,\N,,tt3055292,Toshiya Yoshida,4.077224,10.371893
5935,nm9109474,Alvarez,\N,\N,sound_department,tt0432021,Jesus Alvarez,-14.0462055,-4.5051064
5936,nm3099412,Geco,\N,\N,camera_department,"tt0133504,tt0189894,tt0152751,tt0145967",Sam Geco,-10.621076,-0.969374
5937,nm0551443,Sancho,\N,\N,"director,actor,cinematographer","tt0415700,tt0492284,tt0418996,tt0217056",Ángel Sancho,-12.453517,-5.063317
5938,nm2891204,Neirinck,\N,\N,actor,tt0235139,Dirk Neirinck,-3.7528212,-0.4491859
5939,nm14699969,Siemiatkowski,\N,\N,,\N,Nina Siemiatkowski,-2.7211263,-0.54633105
5940,nm10127696,Gavane,\N,\N,production_manager,tt8344218,Hemant Gavane,-2.7683923,-1.0232356
5941,nm9000393,Liu,\N,\N,editor,tt6902590,Ning Liu,-5.3195944,21.75968
5942,nm4111741,Benbassat,\N,\N,actor,tt1645078,Alex Benbassat,-4.082263,-0.7488242
5943,nm9061668,Klintcova,\N,\N,"director,producer","tt10297086,tt7010814",Ludmila Klintcova,-3.2746227,-0.35265458
5944,nm3617207,Zamora,1933,2009,,"tt0094574,tt1176951,tt0384779,tt0103549",Lonnie Zamora,-13.488289,-4.7317743
5945,nm7199992,Hammad,\N,\N,,tt4534096,Shabi Hammad,-1.3017985,5.949538
5946,nm4272304,Millwood,\N,\N,assistant_director,tt1820464,David Millwood,-15.827078,2.5056634
5947,nm14347791,Salcedo,\N,\N,,tt24580352,Andrés Salcedo,-13.587816,-4.645069
5948,nm14459270,Wai,\N,\N,composer,tt26084654,Xiao Wai,-5.26075,21.15511
5949,nm10032436,Lincoln-Jones,\N,\N,stunts,"tt5431890,tt14844230",Chris Lincoln-Jones,-4.320923,-0.51650774
5950,nm0271399,Fell,\N,\N,miscellaneous,tt0077921,Richard Fell,-16.63903,3.0865562
5951,nm5083606,Siegel,\N,\N,miscellaneous,tt2183886,Steven Siegel,-12.654247,2.8639164
5952,nm9752982,Laszlo,\N,\N,production_manager,tt7241468,Jancso Laszlo,-11.417757,-0.043569718
5953,nm10583880,Detanico,\N,\N,actress,tt10105476,Angela Detanico,-4.276439,-1.1011078
5954,nm11907651,Inchaurraga,\N,\N,,\N,Raquel Inchaurraga,-3.4910333,-0.86333215
5955,nm6807923,McPhall,\N,\N,camera_department,tt3314260,Robert McPhall,-3.0725474,-0.7723576
5956,nm8252013,Zelle,\N,\N,,tt5844828,Daphne Zelle,-12.328853,1.670826
5957,nm14437092,Carter,\N,\N,stunts,tt16987390,Milo Carter,-3.2311003,16.303402
5958,nm11080586,Prasad,\N,\N,,\N,Durga Prasad BBRK,0.6310891,4.7738156
5959,nm2940571,Webb,\N,\N,art_department,tt1194110,Jim Webb,-18.029026,1.309616
5960,nm14783519,Manohar,\N,\N,actress,tt27582921,Ashwini Manohar,0.43076175,4.9150186
5961,nm8216115,Graham,\N,\N,"actress,miscellaneous","tt6043816,tt4624646",Cheryl Graham,-9.223631,2.1823912
5962,nm12655756,Ferilli,\N,\N,actor,tt15809376,Carlo Ferilli,-10.855893,-1.0433689
5963,nm5869670,Kempner,\N,\N,actor,tt3113814,Ricardo Kempner,-15.246832,3.391848
5964,nm2870838,Björkstand,\N,\N,camera_department,tt0801011,Sixten Björkstand,-3.9225163,-1.2100855
5965,nm1205161,Strunge,1958,\N,,tt4208398,Michael Strunge,-3.2770624,-1.1478386
5966,nm12063958,Sisman,\N,\N,actor,tt1772339,Halil Sisman,-12.987655,2.620058
5967,nm4224701,Pica,\N,\N,make_up_department,tt1786403,Simona Pica,-10.807143,-1.2089202
5968,nm9652098,Menezes,\N,\N,editor,"tt10990478,tt8051640",André Menezes,-5.918781,8.917988
5969,nm8854949,Bowler,\N,\N,,\N,Nikita Bowler,-16.293722,1.9102993
5970,nm5797602,Dougly,\N,\N,actress,tt3052792,Penelope Dougly,-4.359993,-0.36828223
5971,nm2942585,Bezrodny,\N,\N,"soundtrack,music_department","tt14649184,tt0246677",Sergej Bezrodny,-3.1452003,-0.7107525
5972,nm5685314,Teroy,\N,\N,,\N,Troy Teroy,-3.0222762,-1.6050273
5973,nm14438997,Camara,\N,\N,actress,tt25693366,Kadiatou Camara,-5.869016,8.71058
5974,nm10512903,Ramos,\N,\N,miscellaneous,tt4333216,Suzanne Ramos,-13.397781,-6.1550374
5975,nm7820351,Cambell,\N,\N,miscellaneous,tt0413470,Cedric Cambell,-15.489355,4.541511
5976,nm10383269,Freidhöfer,\N,\N,camera_department,"tt3613992,tt8783630",Christoph Freidhöfer,-3.6959403,-1.0211047
5977,nm4961726,Wüthrich,\N,\N,actress,tt2316439,Jaana Wüthrich,-12.045011,1.7932842
5978,nm7523221,Cochran,\N,\N,actor,"tt7415754,tt4946182",Andrew Cochran,-15.947476,1.3446937
5979,nm8531834,Moores,\N,\N,actor,tt6058448,Matt Moores,-16.5385,2.9019082
5980,nm7660205,Marquez,\N,\N,,tt5122682,Annie Marquez,-14.000747,-4.452124
5981,nm4100004,Saxman,\N,\N,miscellaneous,tt1516577,Allison Saxman,-15.06539,1.8934621
5982,nm1805679,Banerjee,\N,\N,make_up_department,"tt0340091,tt0087328,tt0253618,tt0259958",Soumen Banerjee,0.27402547,4.759255
5983,nm1638301,Smith,\N,\N,actress,"tt0112022,tt4484880",Destiny Smith,-21.070574,-3.9124997
5984,nm4344438,Zhou,\N,\N,actor,tt1850990,Xuefei Zhou,-5.188174,21.682552
5985,nm9088873,Wickersham,\N,\N,,tt4360400,Tristan Wickersham,-15.415078,2.0686617
5986,nm4337821,Kovács,\N,\N,"art_department,animation_department","tt0274919,tt1846668",Dániel Kovács,-11.459433,-0.08482293
5987,nm0819715,Springer,\N,\N,"editor,producer,director","tt11144724,tt5118616,tt6485732,tt8894778",Arthur Springer,-13.86848,1.4873619
5988,nm3394084,Gambazza,\N,\N,,tt1408068,Simone Gambazza,-2.6082096,-0.93488306
5989,nm11021055,Moore,\N,\N,actor,tt11015448,Shawn Moore,-14.358952,8.583122
5990,nm11012736,Himmy,\N,\N,costume_department,tt4371680,Andreina Himmy,-3.470518,-1.7947804
5991,nm14177785,Da,\N,\N,miscellaneous,"tt17278146,tt17278158",Joana Da Silva Düring,-12.7015295,-9.828025
5992,nm7753511,A.,\N,\N,actress,"tt15204254,tt5198620",Paris A. Langle,-8.262302,26.122627
5993,nm5739154,Rogowski,\N,\N,"producer,visual_effects,art_department","tt8545898,tt8551206,tt8555568,tt3159570",Jan Rogowski,-13.026364,1.6496599
5994,nm0895654,Viana,\N,\N,actor,"tt0138236,tt0149517,tt0209555,tt0145612",Antonio Viana,-5.8637495,8.680353
5995,nm5651838,Arshad,\N,\N,"cinematographer,camera_department,sound_department","tt3042592,tt2879442,tt2179165",Hassan Arshad,-1.1395279,5.8468366
5996,nm10650395,Martin,\N,\N,,tt8032284,Scott Martin,-8.505832,7.7325397
5997,nm2280263,Van,\N,\N,,\N,Jerry Van Toorn,18.064667,-7.6398067
5998,nm4505948,Jonson,\N,\N,composer,tt0260548,Alyosha Jonson,-16.61692,2.7310784
5999,nm12826208,Naganuma,\N,\N,art_department,tt0058536,Muneo Naganuma,3.6130104,10.538991
6000,nm4001577,Al-Jinabi,\N,\N,"producer,camera_department","tt13492546,tt1687744,tt1494843",Lemeya Al-Jinabi,-4.014814,-0.48477897
6001,nm2717326,Skoff,\N,\N,"actor,writer","tt1067573,tt1160722,tt1988207",Chris Skoff,-12.775357,1.8967261
6002,nm12198401,Gutiérrez,\N,\N,costume_department,tt13764236,Silvia Gutiérrez,-12.34073,-5.3353324
6003,nm2348283,Cannon,\N,\N,"producer,director,animation_department","tt1936714,tt8399802,tt14531644,tt1128052",Ryan Cannon,-16.315367,1.8837789
6004,nm2497424,Murphy,\N,\N,"miscellaneous,producer,production_manager","tt2379490,tt2078576,tt2523506",Caroline Murphy,-14.657495,0.5963088
6005,nm14077029,Lamin,\N,\N,actor,tt22262054,Modou Lamin Touray,-1.233288,5.017055
6006,nm7239931,M.,\N,\N,,tt0278873,Gerald M. Walston,6.2180557,23.833881
6007,nm9598245,Rosa,\N,\N,actress,"tt7399124,tt7944350",Maria Rosa Turicchi,-9.19705,-2.3872566
6008,nm2044846,Amar,\N,\N,actor,tt0214775,K. Amar,-1.3782742,5.858055
6009,nm4167052,Abrahamson,\N,\N,actor,tt1770706,Michael Abrahamson,-14.181802,1.8224922
6010,nm2792272,Finney,\N,\N,"transportation_department,miscellaneous","tt1112668,tt1264900",Mike Finney,-18.159937,3.6174214
6011,nm9860395,,\N,\N,"costume_designer,production_designer",tt8442080,Children,19.896444,2.6394625
6012,nm4484658,Carrizales,\N,\N,,\N,Felix Carrizales,-13.746484,-4.394987
6013,nm0958788,Zurita,\N,\N,actor,"tt0137421,tt2387879",Rafael Zurita,-12.224263,-5.4160604
6014,nm14138052,Tatarczuk,\N,\N,"actor,composer,production_manager",tt22773418,Krzysztof Tatarczuk,-3.128157,-0.6811206
6015,nm6880995,Chacchia,\N,\N,"miscellaneous,actress","tt4162160,tt4936424,tt4306742",Elizabeth Chacchia,-3.0749214,-0.8253895
6016,nm8196671,Sauber,\N,\N,producer,tt5785328,Darold Sauber,-13.649344,-4.002879
6017,nm2090884,Paulson,\N,\N,actor,tt0491016,Olav Paulson,-12.805546,1.1073173
6018,nm11045167,Zaloom,\N,\N,,tt0044298,Shafia Zaloom,-12.790593,2.821763
6019,nm0746991,Roy,\N,\N,actor,"tt1258134,tt0149018,tt0408839,tt0385878",Denis Roy,-7.127565,2.3481224
6020,nm6202922,Angel,\N,\N,,tt3391874,Joe Angel Rodriguez,-5.708817,0.038747866
6021,nm2925293,Mohr,\N,\N,miscellaneous,"tt1613125,tt0818577,tt1577870,tt0072562",Shane Mohr,-12.181484,1.9149148
6022,nm8728878,Vodic,\N,\N,"actor,make_up_department,set_decorator","tt6456372,tt13998308",Ben Vodic,-2.9167335,-1.4580562
6023,nm9945609,Fermon,\N,\N,actress,tt3289126,Véronique Fermon,-13.786346,1.6770217
6024,nm12624435,Sanchez,\N,\N,camera_department,tt2283208,Jon Sanchez,-14.366571,-5.1033444
6025,nm3835080,Newman,\N,\N,actress,tt1615838,Hannah Newman,-17.756695,1.5529824
6026,nm7892850,Grimlund,\N,\N,"production_manager,producer,miscellaneous","tt5287168,tt8422802,tt5227746,tt21216870",Martin Grimlund,-2.7390206,-0.3293325
6027,nm4916121,Cheng,\N,\N,"director,editor,writer","tt6294706,tt15552018,tt14811226,tt10559834",Johnson Cheng,-5.121603,21.219753
6028,nm4096673,Daniela,\N,\N,actress,tt1732140,Sonia Daniela Gutierrez,-9.453553,1.0980453
6029,nm5214992,Scharf,\N,\N,sound_department,"tt0464041,tt1034305,tt2578062",David Scharf,-12.805036,2.1943784
6030,nm13478766,Kay,\N,\N,,tt0407361,Jennie Kay,-9.017113,1.788259
6031,nm8735887,Ellis,1892,\N,,tt6466174,Kathleen Ellis,-17.717918,1.5560839
6032,nm1737009,Riback,\N,\N,,tt0281438,James Riback,-12.6339035,2.636559
6033,nm0360869,Hansen,\N,\N,"art_department,costume_department","tt0206963,tt0119357,tt0115736",James Hansen,-12.856681,0.9925383
6034,nm6902458,Meiring,\N,\N,,tt1918807,Eric Meiring,-11.946201,0.9560946
6035,nm13120598,Paliale,\N,\N,"actor,producer",tt16047468,Heino Paliale,-2.8764431,-1.4378483
6036,nm14480757,Mortimer,\N,\N,cinematographer,tt26346107,Jack Mortimer,-15.425771,2.7744188
6037,nm3691302,Clugston,\N,\N,,tt1531012,Neil Clugston,-16.26565,1.824947
6038,nm6274884,Berthelot,\N,\N,"actor,director,writer","tt25407142,tt9174582,tt7660730,tt22487768",Emmanuel Berthelot,-10.528124,0.60647076
6039,nm3694682,Aslanyurek,\N,\N,art_department,tt1538812,Malik Aslanyurek,-3.2560105,-0.94237876
6040,nm8101336,Mitchell,\N,\N,,tt0072506,Andie Mitchell,-16.97912,4.03093
6041,nm12446888,Baird,\N,\N,,tt13839444,Jaimie Baird,-17.726334,1.5661031
6042,nm3458342,Townley,\N,\N,"director,writer","tt3416674,tt2501486,tt1438221",Adam Townley,-17.008345,2.390683
6043,nm8666276,Fabre,\N,\N,make_up_department,tt2976264,Ascher Fabre,-10.519491,0.7005912
6044,nm7465843,Garcia,\N,\N,"producer,assistant_director,director","tt9125468,tt9859268,tt6620140,tt19368036",Laura Garcia,-15.767721,-14.031783
6045,nm10841423,Clement,\N,\N,director,tt10637344,John Clement,-7.6941266,1.2873585
6046,nm11989015,Berens,\N,\N,"make_up_department,actress","tt18573452,tt19244466,tt12959292,tt11898070",Ashlee Berens,-18.146532,3.614127
6047,nm12510960,Putt,\N,\N,art_department,"tt3626476,tt13223570",Relle Putt,-15.274317,2.5843709
6048,nm13741463,Zhang,\N,\N,writer,"tt20899714,tt16538464",Zhaozhe Zhang,-4.9871016,21.487032
6049,nm13218423,Ruspini,\N,\N,director,"tt26427677,tt16433434",Sonia Ruspini,-10.634757,-1.0224509
6050,nm7750559,Hill,\N,\N,,tt5225456,Caroline Hill,8.982487,3.6033673
6051,nm6881815,Scheidt,\N,\N,actor,"tt4162930,tt11825600",Christian Scheidt,-12.521334,1.7229409
6052,nm10013299,De,\N,\N,composer,"tt12307202,tt8769304",Fabio De Maddalena,25.622885,-5.7319617
6053,nm11434600,Edward,\N,\N,actor,tt6116060,Marc Edward,-7.8523116,2.642314
6054,nm10270423,Maier,\N,\N,production_designer,tt0247068,Ilona Maier,-12.191165,2.0244894
6055,nm8855046,Turner,\N,\N,,\N,Darnisha Turner,-18.123487,3.562463
6056,nm12541993,Wilks,\N,\N,,\N,Maurice Wilks,-17.395428,3.5298948
6057,nm8423619,Kossick,\N,\N,miscellaneous,tt6046748,Aiden Kossick,-2.7715106,-0.6357967
6058,nm4539928,Wilson,\N,\N,production_manager,tt1690373,Anita Wilson,4.959709,20.021626
6059,nm4647758,Johnson,\N,\N,actor,tt1998341,Edna Johnson,-3.244996,16.296022
6060,nm11217530,Heihei,\N,\N,"actor,sound_department","tt12392416,tt11474916,tt8874764,tt12780924",Blain Heihei,3.773795,10.709185
6061,nm7417362,Tsogt,\N,\N,"art_department,actor,production_designer","tt7555230,tt8123998,tt4717534,tt5894600",Khurelbaatar Tsogt,3.517283,10.511788
6062,nm13435889,,\N,\N,actress,tt14663562,Bhavika,20.389639,2.7569036
6063,nm3187711,Wilson,\N,\N,,\N,Kerri Wilson,4.9593425,20.021261
6064,nm2317876,Tretyakova,\N,\N,assistant_director,tt1405565,Ulyana Tretyakova,-3.4906776,-0.75323516
6065,nm10426441,Heggen,\N,\N,,tt0376450,Marco Heggen,-12.6784315,0.93947953
6066,nm10547423,Khan,\N,\N,,\N,Sandra Khan,-0.75539124,5.919191
6067,nm7442325,Macko,\N,\N,actress,"tt3817038,tt0437729,tt1139617",Kristi Macko,-13.134315,1.7638018
6068,nm6260314,,\N,\N,actor,tt3505814,Satish,20.014553,2.942791
6069,nm13288278,D'Alfonso,\N,\N,art_department,tt16990368,Marco D'Alfonso,-3.8687868,-1.2673099
6070,nm13988544,Taherian,\N,\N,make_up_department,tt21811540,Iman Taherian,-1.6356534,5.1570687
6071,nm11817628,Kaufman,\N,\N,actor,"tt12503386,tt13178646",David Kaufman,-12.772115,2.767539
6072,nm7948774,Wright-Rigueur,\N,\N,,"tt9787482,tt14350496,tt6903230",Leah Wright-Rigueur,-3.4449956,-0.702646
6073,nm4928648,Mizohata,\N,\N,,"tt6900552,tt2275867",Hiroshi Mizohata,-3.3280067,-1.4341639
6074,nm6935402,Jorgenson,\N,\N,casting_department,tt0100763,Sandy Jorgenson,-12.775866,1.1421895
6075,nm2956117,van,1962,\N,,"tt1114745,tt0945531,tt2195906",Ronald van Zetten,15.500886,-6.553165
6076,nm2321673,Wai,\N,\N,"animation_department,art_department","tt1877889,tt0147746,tt1379164,tt1192169",Glenn Wai Lim Wong,-5.2576604,21.162247
6077,nm0172992,Colombani,1946,\N,actor,"tt0129685,tt0084504,tt0087844,tt0093700",Marc Colombani,-10.473386,0.28584355
6078,nm2355598,Romanenko,\N,\N,make_up_department,tt0418016,Vitali Romanenko,-7.83418,0.46175233
6079,nm1262373,Cruz,\N,\N,"costume_department,sound_department,miscellaneous","tt0376381,tt0388073,tt0219640,tt0306947",Mike Cruz,-14.391034,-4.218192
6080,nm12088492,Castelletti,\N,\N,,tt2829712,Marco Castelletti,-10.623071,-1.0172933
6081,nm9193843,O'Conner,\N,\N,actress,tt4846232,Tessa O'Conner,11.581534,1.0232346
6082,nm0191881,Cummings,\N,\N,actor,"tt1800493,tt0389664,tt0053494,tt1189017",Des Cummings,-18.2729,3.2405908
6083,nm3851154,Robert,\N,\N,actor,"tt1618473,tt1870527,tt2040470,tt1994790",Michael Robert Eck,-11.926858,-2.6292605
6084,nm0045795,Daskam,1876,1961,writer,tt0009104,Joseph Daskam Bacon,-2.580687,-0.86244446
6085,nm5695696,Shaikh,\N,\N,"miscellaneous,camera_department","tt2334608,tt6112414",Nizamuddin Shaikh,-1.0837488,5.740272
6086,nm7854469,Fox,\N,\N,actress,tt5208682,Mahayla Fox,-14.480701,8.39288
6087,nm9145437,Oliveira,\N,\N,actor,\N,Bruno Oliveira,-5.863625,8.673481
6088,nm4130631,Patrick,\N,\N,actor,"tt2004364,tt1733426",Anthony Patrick,-6.9839396,1.7987814
6089,nm12126257,Mcneil,\N,\N,"writer,editor",tt13592974,Rickie Mcneil,-16.762642,2.5644982
6090,nm4207348,Johnson,\N,\N,sound_department,tt1781903,Jeff Johnson,-3.2338483,16.301455
6091,nm6453698,Bloom,\N,\N,producer,tt3675634,Deborah Bloom,-15.869841,0.9643666
6092,nm5425894,Nasser,\N,\N,actor,"tt10150352,tt2569414",Daniel Nasser,-1.3777915,5.4301543
6093,nm6684430,Cassanello,\N,\N,,\N,Robert Cassanello,-3.4947765,-0.98469776
6094,nm1340892,Carlos,\N,\N,"cinematographer,special_effects,camera_department",tt11229716,Juan Carlos Perez,-10.846362,-2.8922954
6095,nm5186445,Saeji,\N,\N,camera_department,"tt1900946,tt0286398",CedarBough Saeji,-3.781018,-1.1460713
6096,nm13595017,Cornelia,\N,\N,miscellaneous,tt0104597,Alice Cornelia Brown,-9.453144,1.5106745
6097,nm5732701,Baião,\N,\N,,"tt2984496,tt1593566",Cláudia Baião,-5.897266,8.6222
6098,nm2290661,Henry,\N,\N,"set_decorator,actress,art_director","tt1034325,tt2903902,tt1076806,tt0813629",Amy Henry,-7.8213806,2.6903362
6099,nm4005600,Pawlak,\N,\N,,tt1687271,Erin Pawlak,-13.100884,1.7699796
6100,nm7236481,Prapuolenis,\N,\N,"producer,soundtrack",tt4573608,Kaz Prapuolenis,-4.2630153,-0.6833682
6101,nm8277441,Johansson,\N,\N,actress,tt0341415,Eva Johansson,-12.546591,0.50993
6102,nm8927447,Medina,\N,\N,,tt6788828,Tonico Medina,-13.268068,-4.89856
6103,nm2165219,Hagège,\N,\N,"location_management,casting_department,assistant_director","tt0936501,tt0373690,tt0401711,tt0325030",David Hagège,-4.152732,-0.6953195
6104,nm6122300,Curry,\N,\N,,"tt1500570,tt15152834",Kellen Curry,-18.662714,3.432523
6105,nm3347340,Hillier,1993,\N,assistant_director,tt1362211,Sarah Hillier,-16.28225,3.699512
6106,nm6395201,Macatangay,\N,\N,executive,\N,James Macatangay,-0.80246425,4.837603
6107,nm5141897,Stovall,\N,\N,soundtrack,tt0080965,Don Stovall,-16.14742,1.6877038
6108,nm11691709,Kosmidis,\N,\N,music_department,tt12593398,Panos Kosmidis,-8.318112,-0.19611771
6109,nm2158575,Noeth,\N,\N,miscellaneous,tt0493451,Matt Noeth,-12.457636,1.5108392
6110,nm7101602,Roche,\N,\N,actor,"tt4421840,tt0824521",Nicolas Roche,-14.640755,1.0039737
6111,nm12198917,Costard,\N,\N,sound_department,tt13760802,Pierre Costard,-15.389176,3.3170295
6112,nm2257086,Singh,\N,\N,producer,tt0797833,K.D. Singh,-9.807263,-14.985933
6113,nm0950194,Youngblood,\N,\N,actor,"tt0476650,tt0829202,tt0279178",Dimiceo Youngblood,-15.926654,1.821652
6114,nm8800984,Malcolm,\N,\N,,\N,Jimmy Malcolm,-15.403777,3.8202572
6115,nm11437338,Mason,\N,\N,,"tt12022522,tt12004334",Graham Mason,-14.563391,4.1759834
6116,nm12832942,Brock,\N,\N,,tt0346369,Jacob Brock,-16.655462,2.4070146
6117,nm12136806,Schwille,\N,\N,camera_department,tt12794540,Alexander Schwille,-2.9239278,-0.8259668
6118,nm11231197,Tomar,\N,\N,"director,writer,actor","tt11582710,tt11513870,tt11508444,tt11526052",Ramveer Tomar,0.610993,4.6034837
6119,nm14857998,Kogos,\N,\N,,tt0062588,Milla Kogos,-2.8295157,-1.2939737
6120,nm0414034,J.,\N,\N,,\N,Scott J. Jackson,6.2835035,23.443495
6121,nm2534695,Takebayashi,\N,\N,miscellaneous,tt0403835,Yukinori Takebayashi,3.7495549,10.719733
6122,nm3576105,Cohen,\N,\N,actress,"tt2251272,tt2389864,tt7611612,tt1494766",Jenny Cohen,-12.493378,3.4919827
6123,nm4261384,Berman,\N,\N,,tt1815675,Jeff Berman,-12.569967,2.8677912
6124,nm10592632,Cordon,\N,\N,,\N,Nery Cordon,-16.104017,-0.9909838
6125,nm2615975,Rahmani,\N,\N,actor,"tt0083485,tt0344694",Ahmed Rahmani,-1.5239927,5.2918057
6126,nm11884778,Garcia,\N,\N,miscellaneous,tt0093227,Diane Garcia,-15.767721,-14.03168
6127,nm8721000,Fjærem,\N,\N,art_department,tt0177446,Sofie Fjærem Giæver,-4.250388,-0.28969696
6128,nm12907306,Arts,\N,\N,"art_department,editor","tt15363314,tt7367286,tt7494168",Sikandra Arts,-15.770844,2.3192227
6129,nm12967091,Esch,\N,\N,art_department,tt0318959,Ryan Esch,-12.2900915,1.6155603
6130,nm6811358,Ye,\N,\N,"director,cinematographer,writer","tt13139454,tt4079552",Yun Ye,10.889868,8.858813
6131,nm2504266,Cancholo,\N,\N,music_department,tt0924136,Greg Cancholo,-3.6993482,-1.0526463
6132,nm2834513,Robinson,\N,\N,,"tt0270116,tt0403813,tt1485140,tt0123338",Randall Robinson,-15.472517,6.313941
6133,nm14407055,Mallo,\N,\N,,tt25367038,Isaac Mallo,-5.971257,8.969029
6134,nm11296356,Grafton,\N,\N,miscellaneous,tt0168225,Paddy Grafton Green,-15.541915,2.601373
6135,nm5108758,Zanchetta,\N,\N,actor,tt2381939,Renato Zanchetta,-10.733866,-1.0819063
6136,nm10828250,,1972,\N,actress,tt12570106,Silvia,19.916042,2.5712671
6137,nm11782458,Kan,\N,\N,writer,tt9010874,Chuan Kan,-6.363866,20.720896
6138,nm3108118,Zhalsanov,1980,\N,"actor,composer","tt3281966,tt1234435,tt2251828,tt15201286",Viktor Zhalsanov,-3.4296758,-0.16862966
6139,nm2736919,Woodrum,\N,\N,actress,tt1043784,Amanda Woodrum,-15.874989,1.7051227
6140,nm1708903,Laxman,\N,\N,assistant_director,tt0156052,Chitra Laxman,0.57738805,4.7900825
6141,nm12009909,Kato,\N,\N,actor,"tt19359708,tt13340572",Cris Kato,4.0987797,10.276028
6142,nm6043972,Risinger,\N,\N,actor,tt2249786,Matt Risinger,-13.575194,1.823909
6143,nm11858616,White,\N,\N,,\N,Tijuan White,-16.736736,-1.0657165
6144,nm12185087,Näyhä,\N,\N,,tt13727822,Paula Näyhä,-3.9816203,-0.9136703
6145,nm1415057,Blundell,\N,\N,miscellaneous,"tt0096716,tt7479274",Lisa Blundell,-16.205435,3.4623227
6146,nm4297941,Flex,\N,\N,actress,tt0146091,Debra Flex,-15.579651,2.0856545
6147,nm13629174,Rimson,\N,\N,,tt9639676,Jerome Rimson,-2.6971738,-1.0577173
6148,nm1182947,Clairet,\N,\N,actor,"tt0213691,tt0167633",Pierre Clairet,-10.481934,0.63519144
6149,nm9848907,Kamio,\N,\N,composer,tt8434986,Akio Kamio Arishima,4.0543966,10.346002
6150,nm10356793,Mondrup,\N,\N,,tt1239083,Peder Mondrup,-2.5286944,-0.6742292
6151,nm12870637,Raza,\N,\N,writer,"tt21245840,tt15281742,tt16986200",Saira Raza,-1.1075923,5.8537073
6152,nm8513888,Kostic,\N,\N,"writer,actress","tt10102516,tt9232912,tt6146924",Nadja Kostic,-8.46826,0.30163345
6153,nm1209942,Hristov,\N,\N,art_department,tt0171778,Simeon Hristov,-8.099822,0.3009587
6154,nm10576457,Johnson,\N,\N,actor,"tt10087592,tt14877120",Josh Johnson,-3.2343984,16.293331
6155,nm1554159,Pohjanheimo,\N,\N,miscellaneous,tt0395407,Lalla Pohjanheimo,-3.9690614,-0.27890992
6156,nm13400261,Kirk,\N,\N,actor,tt18250756,LaRue Kirk,-12.028814,-2.7031934
6157,nm9551463,Celereau,\N,\N,"miscellaneous,director,producer","tt14743554,tt27349063,tt7868996,tt7867488",Leopold Celereau,-3.1372523,-0.49337414
6158,nm5799691,Nomura,\N,\N,,\N,Art Nomura,4.0259376,10.614769
6159,nm8080344,Sanchez,\N,\N,,tt5645794,Canek Sanchez Guevara,-14.329571,-5.185099
6160,nm4153621,Piha,\N,\N,"writer,director","tt26240908,tt23334620,tt1760989,tt9164500",Rafael Piha,-16.28342,3.5267727
6161,nm7983044,Cramer,\N,\N,actor,tt5100350,Tommy Cramer,-16.300306,1.8595905
6162,nm14812370,Hustad,\N,\N,miscellaneous,tt27655104,Morten Hustad,-13.169167,0.974622
6163,nm0089949,Bluto,\N,\N,actor,tt0144557,Tim Bluto,-15.737842,3.200221
6164,nm5877417,Boyle,\N,\N,producer,tt3121298,Janet Boyle,-14.640747,0.64618087
6165,nm14574007,Weldeyesus,\N,\N,actor,tt0308583,Fasil Weldeyesus,-3.5964339,-1.0875111
6166,nm1388119,Zegnotat,1978,\N,"camera_department,transportation_department","tt0434409,tt1401152,tt0402022,tt1371111",Uwe Zegnotat,-3.9958947,-1.1805997
6167,nm12507473,Céspedes,\N,\N,camera_department,tt4596248,Alejo Céspedes,-12.317175,-5.399129
6168,nm1652360,O'Connor,\N,\N,actor,tt0108709,Damien O'Connor,11.581529,1.0232524
6169,nm3091019,Yamamoto,\N,\N,"cinematographer,producer","tt1227182,tt3331930",Glen Yamamoto,3.9595284,10.774936
6170,nm12915420,Komur,\N,\N,costume_department,"tt15311598,tt26083408",Kubra Komur,-3.4705255,-0.96614844
6171,nm4988449,Snyder,\N,\N,,\N,Gary Snyder,-14.391115,8.544719
6172,nm5020669,King-Lasky,\N,\N,executive,\N,Joshua King-Lasky,-3.6017227,-0.54250705
6173,nm12007674,Vidya,\N,\N,,tt11921004,K. Vidya Prakash,0.3906763,4.9765396
6174,nm0576470,Mehouel,\N,\N,"production_manager,writer,producer","tt0110819,tt1588335,tt0254402,tt11354062",Aline Mehouel,-3.656381,-1.2115281
6175,nm0777087,Schwanda,1949,\N,actor,tt0181920,Dieter Schwanda,-12.555584,1.51517
